accX,accY,accZ,gyroX,gyroY,gyroZ
0.11,-4.87,0.36,0.08,-0.04,-0.03
0.19,-4.88,0.31,0.08,-0.04,-0.03
0.19,-4.92,0.33,0.08,-0.05,-0.02
0.13,-4.88,0.29,0.08,-0.05,-0.02
0.13,-4.88,0.23,0.08,-0.05,-0.02
0.21,-4.81,0.27,0.09,-0.05,-0.02
0.17,-4.73,0.25,0.08,-0.05,-0.02
0.29,-4.79,0.21,0.08,-0.06,-0.02
0.33,-4.81,0.17,0.08,-0.05,-0.02
0.4,-4.81,0.08,0.08,-0.06,-0.02
0.44,-4.79,0.15,0.08,-0.05,-0.03
0.46,-4.79,0.13,0.08,-0.05,-0.03
0.48,-4.79,0.11,0.08,-0.04,-0.03
0.52,-4.71,0.13,0.07,-0.04,-0.03
0.57,-4.71,0.13,0.07,-0.03,-0.03
0.57,-4.77,0.13,0.07,-0.03,-0.03
0.42,-4.64,0.15,0.07,-0.02,-0.03
0.54,-4.73,0.06,0.07,-0.02,-0.02
0.54,-4.69,0.13,0.06,-0.01,-0.02
0.54,-4.75,0.08,0.06,-0.01,-0.02
0.48,-4.73,0.15,0.06,-0.01,-0.02
0.38,-4.65,0.19,0.06,-0.0,-0.02
0.4,-4.73,0.15,0.05,-0.0,-0.02
0.38,-4.79,0.19,0.05,-0.0,-0.02
0.36,-4.73,0.19,0.04,0.0,-0.02
0.4,-4.77,0.17,0.04,0.0,-0.02
0.38,-4.75,0.1,0.03,0.01,-0.02
0.38,-4.75,0.1,0.03,0.01,-0.02
0.42,-4.71,0.1,0.02,0.01,-0.03
0.36,-4.67,0.17,0.01,0.01,-0.03
0.38,-4.65,0.08,0.0,0.02,-0.03
0.42,-4.73,0.06,-0.01,0.02,-0.03
0.42,-4.87,0.06,-0.02,0.03,-0.03
0.42,-4.85,0.1,-0.04,0.03,-0.03
0.36,-4.88,0.17,-0.05,0.03,-0.03
0.4,-4.73,0.34,-0.05,0.03,-0.03
0.42,-4.94,0.11,-0.05,0.03,-0.04
0.38,-4.96,0.21,-0.06,0.03,-0.04
0.42,-4.96,0.17,-0.06,0.03,-0.04
0.46,-4.98,0.15,-0.05,0.03,-0.05
0.46,-4.98,0.17,-0.05,0.03,-0.05
0.48,-4.98,0.17,-0.05,0.03,-0.06
0.42,-4.96,0.17,-0.05,0.03,-0.06
0.42,-5.0,0.11,-0.05,0.03,-0.07
0.44,-5.06,0.19,-0.05,0.02,-0.07
