accX,accY,accZ,gyroX,gyroY,gyroZ
0.48,-4.71,0.11,0.01,-0.21,-0.07
0.46,-4.75,0.13,0.01,-0.2,-0.07
0.52,-4.73,0.19,0.02,-0.2,-0.08
0.46,-4.67,0.13,0.02,-0.19,-0.07
0.52,-4.65,0.04,0.02,-0.18,-0.07
0.44,-4.77,0.1,0.02,-0.17,-0.07
0.48,-4.73,0.11,0.01,-0.17,-0.07
0.42,-4.65,0.02,0.0,-0.17,-0.07
0.46,-4.62,0.06,-0.01,-0.16,-0.07
0.48,-4.6,0.06,-0.02,-0.16,-0.07
0.48,-4.62,0.1,-0.02,-0.15,-0.07
0.44,-4.65,0.1,-0.02,-0.15,-0.07
0.44,-4.62,0.0,-0.02,-0.14,-0.07
0.44,-4.67,0.23,-0.02,-0.14,-0.06
0.48,-4.65,-0.13,-0.03,-0.14,-0.06
0.4,-4.71,0.06,-0.03,-0.13,-0.06
0.38,-4.75,-0.02,-0.04,-0.12,-0.06
0.36,-4.69,0.0,-0.04,-0.12,-0.06
0.36,-4.69,-0.06,-0.04,-0.12,-0.05
0.42,-4.73,-0.1,-0.04,-0.11,-0.05
0.46,-4.73,-0.06,-0.05,-0.11,-0.05
0.42,-4.71,-0.17,-0.05,-0.11,-0.05
0.36,-4.77,-0.11,-0.05,-0.1,-0.05
0.4,-4.67,0.02,-0.04,-0.1,-0.05
0.52,-4.71,0.02,-0.04,-0.1,-0.05
0.5,-4.83,0.0,-0.04,-0.09,-0.05
0.48,-4.75,0.08,-0.03,-0.09,-0.05
0.48,-4.69,0.08,-0.03,-0.08,-0.05
0.52,-4.75,0.08,-0.03,-0.08,-0.05
0.48,-4.77,0.1,-0.02,-0.07,-0.05
0.44,-4.73,0.11,-0.02,-0.07,-0.06
0.44,-4.69,0.02,-0.02,-0.07,-0.05
0.34,-4.62,0.13,-0.02,-0.07,-0.05
0.4,-4.56,-0.02,-0.02,-0.07,-0.04
0.38,-4.56,0.11,-0.02,-0.06,-0.04
0.4,-4.67,0.0,-0.02,-0.07,-0.03
0.29,-4.46,0.04,-0.02,-0.07,-0.03
0.46,-4.54,0.13,-0.03,-0.07,-0.02
0.34,-4.5,0.11,-0.03,-0.08,-0.02
0.27,-4.5,0.15,-0.03,-0.08,-0.01
0.29,-4.48,0.13,-0.03,-0.09,-0.01
0.33,-4.64,0.15,-0.03,-0.1,-0.01
0.31,-4.6,0.21,-0.04,-0.1,-0.0
0.27,-4.69,0.19,-0.04,-0.1,-0.0
0.19,-4.67,0.36,-0.04,-0.11,-0.0
0.25,-4.75,0.34,-0.04,-0.11,0.0
0.29,-4.73,0.29,-0.04,-0.11,0.0
0.13,-4.67,0.31,-0.04,-0.11,0.01
0.15,-4.77,0.27,-0.04,-0.12,0.01
0.19,-4.81,0.36,-0.03,-0.12,0.01
0.25,-4.83,0.33,-0.02,-0.12,0.02
0.23,-4.77,0.33,-0.02,-0.12,0.02
0.25,-4.83,0.31,-0.01,-0.12,0.03
0.29,-4.81,0.25,0.0,-0.12,0.03
0.33,-4.9,0.29,0.01,-0.12,0.03
0.31,-4.88,0.27,0.02,-0.12,0.03
0.31,-4.88,0.25,0.03,-0.13,0.03
0.5,-5.04,0.48,0.03,-0.13,0.03
0.34,-4.94,0.23,0.04,-0.13,0.03
