accX,accY,accZ,gyroX,gyroY,gyroZ
0.52,0.25,4.6,-0.03,0.03,-0.0
0.5,0.21,4.54,-0.03,0.03,-0.01
0.48,0.19,4.6,-0.03,0.03,-0.0
0.5,0.25,4.56,-0.02,0.03,-0.0
0.38,0.06,4.71,-0.02,0.03,-0.0
0.79,0.27,4.19,-0.02,0.03,-0.0
0.61,0.33,4.46,-0.02,0.03,-0.0
0.42,0.36,4.64,-0.02,0.03,-0.0
0.57,0.31,4.56,-0.02,0.03,-0.0
0.69,0.36,4.64,-0.02,0.03,-0.0
0.57,0.13,4.48,-0.02,0.03,-0.0
0.48,0.15,4.52,-0.02,0.03,-0.0
0.73,0.25,4.14,-0.02,0.03,0.0
0.61,0.42,4.37,-0.02,0.03,-0.0
0.52,0.34,4.65,-0.02,0.03,0.0
0.52,0.31,4.44,-0.02,0.03,0.0
0.54,0.23,4.46,-0.02,0.03,0.0
0.57,0.27,4.56,-0.03,0.03,-0.0
0.54,0.25,4.54,-0.03,0.03,0.0
0.61,0.21,4.58,-0.03,0.03,-0.0
0.5,0.31,4.65,-0.03,0.03,0.0
0.54,0.23,4.62,-0.03,0.03,-0.0
0.59,0.23,4.58,-0.03,0.03,-0.0
0.65,0.42,4.67,-0.02,0.03,-0.0
0.57,0.31,4.54,-0.02,0.03,-0.0
0.48,0.17,4.54,-0.02,0.03,-0.0
0.73,0.21,4.67,-0.01,0.03,-0.0
0.52,0.19,4.56,-0.01,0.03,-0.0
0.65,0.4,4.83,-0.02,0.03,0.0
0.54,0.13,4.71,-0.02,0.03,0.0
0.63,0.33,4.54,-0.02,0.03,0.0
0.5,0.21,4.69,-0.02,0.03,-0.0
0.63,0.04,4.58,-0.02,0.03,0.0
0.52,0.13,4.62,-0.02,0.04,-0.0
0.57,0.23,4.62,-0.02,0.04,0.0
0.57,0.21,4.64,-0.02,0.04,-0.0
0.57,0.29,4.67,-0.02,0.04,-0.0
0.59,0.21,4.64,-0.02,0.04,-0.0
0.67,0.31,4.54,-0.02,0.04,-0.0
0.57,0.29,4.58,-0.03,0.04,-0.0
0.34,0.4,4.5,-0.03,0.04,-0.0
0.65,0.08,4.94,-0.03,0.04,-0.0
0.69,0.34,4.69,-0.03,0.04,-0.0
0.69,0.19,4.69,-0.03,0.04,-0.0
0.77,0.21,4.69,-0.03,0.04,-0.0
0.9,0.31,4.94,-0.03,0.03,-0.0
0.57,0.23,4.65,-0.03,0.04,-0.0
0.44,0.17,4.58,-0.03,0.04,-0.0
0.54,0.42,4.67,-0.03,0.03,-0.0
0.59,0.17,4.6,-0.03,0.03,-0.0
0.63,0.19,4.58,-0.03,0.03,-0.0
0.56,0.17,4.58,-0.02,0.03,-0.0
0.56,0.21,4.6,-0.02,0.03,-0.0
0.34,0.44,4.54,-0.02,0.03,-0.0
0.29,0.13,4.62,-0.02,0.03,-0.0
0.59,0.13,4.29,-0.02,0.03,-0.0
0.61,0.44,4.77,-0.03,0.03,-0.0
0.86,0.27,4.56,-0.03,0.03,-0.0
0.4,0.23,4.75,-0.03,0.03,-0.0
0.57,0.36,4.77,-0.03,0.03,-0.0
0.56,0.19,4.64,-0.03,0.03,-0.01
0.33,-0.02,4.54,-0.03,0.03,-0.0
0.52,0.36,4.35,-0.03,0.03,-0.0
0.54,0.29,4.41,-0.03,0.03,-0.0
0.48,0.17,4.64,-0.02,0.03,-0.0
0.54,0.19,4.6,-0.02,0.03,-0.0
0.52,0.15,4.5,-0.02,0.04,-0.0
0.54,0.17,4.54,-0.02,0.04,-0.0
0.56,0.15,4.67,-0.02,0.04,-0.0
0.42,0.19,4.5,-0.02,0.04,-0.0
0.56,0.27,4.62,-0.02,0.04,-0.0
0.54,0.13,4.54,-0.02,0.04,-0.0
0.46,0.21,4.54,-0.02,0.04,-0.0
0.67,0.17,4.75,-0.02,0.03,-0.0
0.57,0.23,4.52,-0.02,0.03,-0.0
0.57,0.21,4.58,-0.02,0.03,-0.0
0.56,0.17,4.5,-0.02,0.03,-0.0
0.59,0.17,4.5,-0.02,0.03,-0.0
0.63,0.13,4.65,-0.02,0.03,-0.0
0.56,0.17,4.58,-0.02,0.03,-0.0
0.57,0.17,4.56,-0.02,0.03,-0.0
0.54,0.27,4.56,-0.02,0.03,-0.0
0.56,0.21,4.6,-0.02,0.04,-0.0
0.71,0.31,4.77,-0.02,0.04,-0.0
