accX,accY,accZ,gyroX,gyroY,gyroZ
0.08,-4.33,1.86,-0.01,0.03,-0.0
0.1,-4.29,1.86,-0.01,0.03,-0.0
0.11,-4.37,1.95,-0.01,0.03,-0.0
0.13,-4.35,1.9,-0.01,0.03,-0.0
0.13,-4.29,1.88,-0.01,0.03,-0.0
0.1,-4.27,1.88,-0.0,0.03,-0.0
0.1,-4.35,2.01,-0.0,0.03,-0.0
0.13,-4.33,1.93,-0.0,0.03,-0.0
0.15,-4.41,1.93,-0.0,0.03,-0.0
0.08,-4.33,1.97,-0.0,0.03,-0.0
0.15,-4.31,1.95,-0.0,0.03,-0.0
0.13,-4.37,1.86,0.0,0.03,-0.0
0.11,-4.33,1.99,0.0,0.03,-0.0
0.13,-4.39,1.92,-0.0,0.03,-0.0
0.11,-4.35,1.9,-0.0,0.03,-0.0
0.1,-4.31,1.9,-0.0,0.03,-0.0
0.1,-4.33,1.88,-0.0,0.03,-0.0
0.08,-4.37,1.93,-0.0,0.03,-0.0
0.1,-4.33,1.9,-0.0,0.03,-0.0
0.1,-4.33,1.92,-0.01,0.03,-0.0
0.08,-4.31,1.93,-0.01,0.03,-0.0
0.1,-4.25,1.84,-0.01,0.03,-0.0
0.13,-4.27,1.97,-0.0,0.03,-0.0
0.11,-4.39,1.95,-0.0,0.03,-0.0
0.21,-4.41,1.95,-0.0,0.03,-0.0
0.27,-4.56,2.11,-0.0,0.03,0.0
0.19,-4.37,1.84,0.0,0.03,-0.0
0.23,-4.27,2.03,-0.0,0.03,-0.0
0.21,-4.19,1.8,-0.0,0.03,-0.0
0.08,-4.46,1.84,-0.0,0.03,-0.0
0.04,-4.37,2.05,-0.0,0.03,-0.0
-0.02,-4.31,1.82,-0.0,0.03,-0.0
0.25,-4.33,2.38,0.0,0.03,-0.0
0.21,-4.29,1.99,0.0,0.03,-0.0
0.11,-4.44,1.92,0.01,0.03,-0.0
0.0,-4.31,1.9,0.01,0.03,-0.0
0.02,-4.25,1.97,0.01,0.03,-0.0
0.17,-4.25,2.15,0.0,0.03,-0.0
0.13,-4.06,1.92,0.0,0.03,-0.0
0.06,-4.25,1.9,-0.0,0.03,-0.0
0.11,-4.33,1.99,-0.0,0.03,-0.0
0.08,-4.25,1.9,-0.0,0.03,-0.0
0.13,-4.31,1.93,-0.01,0.03,-0.0
0.13,-4.25,1.93,-0.01,0.03,-0.0
0.13,-4.27,1.93,-0.01,0.03,-0.0
0.15,-4.33,1.99,-0.01,0.03,-0.0
0.17,-4.33,1.95,-0.01,0.03,-0.0
0.08,-4.35,1.88,-0.01,0.03,-0.0
0.11,-4.33,1.92,-0.01,0.03,-0.0
0.08,-4.35,1.97,-0.01,0.03,-0.0
0.08,-4.31,1.88,-0.01,0.03,-0.0
0.13,-4.31,1.99,-0.0,0.03,-0.0
0.08,-4.33,1.93,-0.0,0.03,-0.0
0.1,-4.29,1.92,-0.0,0.03,-0.0
0.15,-4.29,1.92,-0.0,0.03,-0.0
0.17,-4.31,1.88,-0.0,0.03,-0.0
0.11,-4.23,1.9,-0.0,0.03,-0.0
0.1,-4.29,1.88,-0.01,0.03,-0.0
0.1,-4.31,1.95,-0.01,0.03,-0.0
0.08,-4.31,1.9,-0.01,0.03,-0.0
0.13,-4.33,1.92,-0.01,0.03,-0.0
0.1,-4.31,2.01,-0.01,0.03,-0.0
0.1,-4.37,1.97,-0.01,0.03,-0.0
0.17,-4.31,1.97,-0.01,0.03,-0.0
0.1,-4.35,1.88,-0.01,0.03,-0.0
0.13,-4.33,1.92,-0.01,0.03,-0.0
0.15,-4.35,1.95,-0.01,0.03,-0.0
0.13,-4.37,1.93,-0.01,0.03,-0.0
