accX,accY,accZ,gyroX,gyroY,gyroZ
0.13,-4.56,1.36,-0.0,0.03,-0.0
0.11,-4.62,1.34,-0.0,0.03,-0.0
0.15,-4.58,1.36,-0.01,0.03,-0.0
0.15,-4.56,1.34,-0.01,0.04,-0.0
0.21,-4.52,1.32,-0.01,0.04,-0.0
0.13,-4.52,1.3,-0.0,0.04,-0.0
0.08,-4.58,1.42,-0.0,0.04,-0.0
0.1,-4.56,1.4,-0.0,0.04,-0.0
0.17,-4.64,1.34,-0.0,0.03,-0.0
0.1,-4.58,1.4,-0.0,0.03,-0.0
0.08,-4.6,1.42,-0.0,0.03,-0.0
0.08,-4.56,1.42,-0.0,0.03,-0.0
0.08,-4.62,1.38,-0.0,0.03,-0.0
0.1,-4.64,1.4,-0.01,0.03,-0.0
0.1,-4.58,1.34,-0.01,0.03,-0.0
0.08,-4.6,1.42,-0.01,0.03,-0.0
0.08,-4.64,1.4,-0.01,0.03,-0.0
0.1,-4.58,1.34,-0.01,0.04,-0.0
0.13,-4.62,1.4,-0.01,0.04,-0.0
0.11,-4.58,1.38,-0.01,0.04,-0.0
0.1,-4.58,1.38,-0.01,0.04,-0.0
0.23,-4.6,1.24,-0.01,0.04,-0.0
0.19,-4.69,1.61,-0.01,0.04,-0.0
0.44,-4.39,1.53,-0.01,0.04,-0.0
0.23,-4.62,1.3,-0.01,0.04,-0.0
0.13,-4.64,1.3,-0.01,0.03,-0.0
0.13,-4.58,1.38,-0.01,0.03,-0.0
0.15,-4.65,1.38,-0.01,0.03,-0.0
0.1,-4.54,1.57,-0.01,0.03,-0.0
0.08,-4.41,1.34,-0.01,0.03,-0.0
0.13,-4.54,1.57,-0.01,0.03,-0.0
0.06,-4.46,1.15,-0.01,0.03,-0.0
0.0,-4.56,1.36,-0.02,0.03,-0.0
0.0,-4.54,1.24,-0.02,0.03,-0.0
0.08,-4.62,1.3,-0.02,0.03,-0.0
0.11,-4.6,1.47,-0.02,0.03,-0.0
0.15,-4.48,1.44,-0.02,0.03,-0.0
0.06,-4.64,1.49,-0.02,0.03,-0.0
0.38,-4.41,1.61,-0.02,0.03,-0.0
0.11,-4.58,1.44,-0.02,0.03,-0.0
0.1,-4.56,1.32,-0.02,0.03,-0.0
0.08,-4.52,1.4,-0.02,0.03,0.0
0.13,-4.48,1.46,-0.02,0.03,-0.0
0.15,-4.56,1.44,-0.02,0.03,0.0
