accX,accY,accZ,gyroX,gyroY,gyroZ
0.46,-4.88,0.1,0.12,-0.1,-0.13
0.48,-4.79,0.02,0.11,-0.1,-0.14
0.56,-4.73,0.0,0.09,-0.09,-0.14
0.59,-4.73,0.0,0.08,-0.09,-0.14
0.61,-4.62,0.04,0.06,-0.09,-0.14
0.61,-4.71,0.11,0.05,-0.09,-0.14
0.63,-4.62,0.1,0.04,-0.09,-0.13
0.63,-4.62,0.08,0.04,-0.09,-0.13
0.57,-4.65,0.08,0.04,-0.09,-0.13
0.54,-4.58,0.02,0.04,-0.09,-0.12
0.36,-4.58,0.02,0.04,-0.09,-0.12
0.31,-4.58,0.04,0.04,-0.09,-0.11
0.19,-4.73,0.0,0.03,-0.09,-0.11
0.13,-4.73,0.06,0.02,-0.09,-0.1
0.17,-4.85,0.06,0.01,-0.1,-0.1
0.21,-4.98,0.08,-0.01,-0.1,-0.1
0.25,-5.06,0.08,-0.02,-0.1,-0.11
0.42,-5.17,0.13,-0.03,-0.1,-0.11
0.44,-5.29,0.11,-0.03,-0.1,-0.12
0.54,-5.32,0.15,-0.03,-0.09,-0.12
0.61,-5.31,0.06,-0.02,-0.09,-0.13
0.69,-5.27,0.15,-0.01,-0.08,-0.14
0.69,-5.23,0.19,0.0,-0.08,-0.15
0.71,-5.19,0.15,0.01,-0.08,-0.16
0.75,-5.06,0.21,0.03,-0.08,-0.17
0.8,-4.96,0.19,0.03,-0.08,-0.18
0.69,-4.87,0.19,0.04,-0.07,-0.19
0.75,-4.87,0.21,0.04,-0.07,-0.19
0.59,-4.73,0.21,0.04,-0.08,-0.19
0.56,-4.79,0.15,0.04,-0.08,-0.19
0.52,-4.69,0.1,0.04,-0.08,-0.19
0.4,-4.69,0.08,0.03,-0.09,-0.18
0.4,-4.67,0.06,0.02,-0.09,-0.18
0.34,-4.79,0.04,0.01,-0.1,-0.18
0.31,-4.85,0.06,0.0,-0.1,-0.18
0.27,-4.44,0.11,-0.0,-0.1,-0.19
0.33,-4.9,0.06,-0.0,-0.1,-0.19
0.34,-4.92,0.19,-0.0,-0.11,-0.19
0.33,-4.92,0.17,0.01,-0.11,-0.19
0.38,-4.96,0.19,0.01,-0.1,-0.19
0.44,-4.88,0.13,0.02,-0.1,-0.19
0.48,-4.92,0.25,0.03,-0.1,-0.19
0.46,-4.77,0.29,0.04,-0.1,-0.19
0.52,-4.79,0.27,0.05,-0.1,-0.2
0.46,-4.75,0.21,0.05,-0.1,-0.2
0.5,-4.69,0.46,0.05,-0.11,-0.2
0.56,-4.65,0.17,0.04,-0.11,-0.21
0.59,-4.71,0.31,0.03,-0.11,-0.21
0.69,-4.62,0.34,0.03,-0.11,-0.2
0.71,-4.65,0.29,0.03,-0.11,-0.2
0.75,-4.58,0.23,0.03,-0.11,-0.2
0.71,-4.6,0.23,0.03,-0.11,-0.2
0.73,-4.62,0.29,0.02,-0.11,-0.2
0.71,-4.67,0.25,0.01,-0.11,-0.2
0.73,-4.75,0.44,0.0,-0.11,-0.2
0.82,-4.77,0.48,-0.01,-0.11,-0.19
0.84,-4.83,0.4,-0.01,-0.11,-0.19
0.92,-4.88,0.27,-0.02,-0.1,-0.19
0.84,-4.94,0.34,-0.01,-0.1,-0.19
0.8,-4.87,0.23,-0.01,-0.1,-0.2
0.92,-4.88,0.21,0.01,-0.09,-0.2
0.94,-4.83,0.27,0.02,-0.08,-0.2
0.88,-4.73,0.31,0.03,-0.07,-0.2
0.96,-4.65,0.29,0.05,-0.07,-0.19
0.88,-4.62,0.34,0.06,-0.06,-0.19
0.98,-4.6,0.36,0.06,-0.06,-0.18
0.92,-4.56,0.34,0.06,-0.06,-0.18
0.9,-4.54,0.33,0.06,-0.05,-0.17
0.96,-4.64,0.34,0.06,-0.05,-0.16
0.86,-4.58,0.4,0.06,-0.04,-0.16
0.9,-4.64,0.42,0.06,-0.04,-0.15
0.96,-4.67,0.34,0.06,-0.03,-0.14
0.92,-4.62,0.34,0.06,-0.03,-0.14
0.94,-4.58,0.4,0.07,-0.03,-0.13
1.02,-4.6,0.4,0.07,-0.02,-0.12
0.96,-4.56,0.52,0.08,-0.02,-0.12
0.94,-4.48,0.5,0.08,-0.02,-0.11
0.98,-4.46,0.42,0.08,-0.02,-0.11
1.0,-4.46,0.44,0.07,-0.03,-0.1
1.02,-4.46,0.44,0.06,-0.02,-0.1
1.02,-4.39,0.46,0.05,-0.02,-0.1
1.05,-4.42,0.38,0.04,-0.02,-0.09
1.07,-4.42,0.48,0.03,-0.02,-0.09
1.03,-4.41,0.44,0.02,-0.02,-0.08
1.03,-4.29,0.36,0.02,-0.02,-0.08
1.05,-4.42,0.36,0.01,-0.02,-0.07
1.0,-4.42,0.34,0.0,-0.02,-0.07
1.0,-4.48,0.38,-0.01,-0.02,-0.07
0.9,-4.6,0.42,-0.02,-0.01,-0.06
0.9,-4.52,0.33,-0.02,-0.01,-0.06
0.94,-4.6,0.42,-0.03,-0.01,-0.05
1.0,-4.62,0.4,-0.03,-0.0,-0.04
0.98,-4.56,0.42,-0.02,0.0,-0.04
1.03,-4.65,0.42,-0.02,0.01,-0.03
1.03,-4.62,0.48,-0.01,0.02,-0.03
1.11,-4.6,0.56,0.0,0.02,-0.02
1.09,-4.48,0.44,0.01,0.02,-0.02
1.09,-4.56,0.46,0.02,0.02,-0.02
1.13,-4.5,0.36,0.03,0.02,-0.02
1.21,-4.5,0.33,0.03,0.03,-0.02
1.15,-4.5,0.33,0.03,0.03,-0.02
1.17,-4.42,0.34,0.02,0.04,-0.01
1.13,-4.52,0.34,0.01,0.04,-0.01
1.21,-4.56,0.36,0.0,0.04,-0.01
0.96,-4.58,0.36,-0.0,0.04,-0.01
0.94,-4.62,0.42,-0.01,0.04,-0.01
0.94,-4.64,0.46,-0.01,0.03,-0.0
0.9,-4.6,0.48,-0.01,0.03,0.0
0.86,-4.65,0.42,-0.01,0.03,0.0
0.82,-4.64,0.44,-0.0,0.02,0.01
0.84,-4.6,0.46,-0.0,0.02,0.01
0.77,-4.62,0.4,0.0,0.01,0.01
0.8,-4.52,0.57,0.0,0.01,0.02
0.79,-4.48,0.54,0.0,0.01,0.02
0.79,-4.62,0.52,0.0,0.01,0.03
0.77,-4.62,0.67,0.0,0.01,0.03
0.75,-4.58,0.61,0.0,0.0,0.03
0.77,-4.54,0.69,-0.0,-0.0,0.03
0.8,-4.56,0.71,-0.01,-0.01,0.03
0.75,-4.58,0.63,-0.01,-0.02,0.04
0.75,-4.62,0.65,-0.01,-0.03,0.04
0.88,-4.71,0.67,-0.01,-0.03,0.04
0.82,-4.67,0.57,-0.01,-0.04,0.04
0.92,-4.65,0.67,-0.01,-0.04,0.05
0.96,-4.69,0.61,-0.01,-0.05,0.05
0.98,-4.71,0.54,-0.01,-0.06,0.05
0.88,-4.69,0.5,-0.01,-0.06,0.05
0.94,-4.69,0.54,-0.02,-0.07,0.05
0.84,-4.64,0.5,-0.02,-0.08,0.05
0.86,-4.75,0.46,-0.02,-0.08,0.05
0.8,-4.69,0.56,-0.02,-0.09,0.05
0.73,-4.58,0.73,-0.02,-0.09,0.05
0.82,-4.64,0.67,-0.03,-0.1,0.05
0.82,-4.69,0.61,-0.03,-0.1,0.05
0.82,-4.69,0.57,-0.03,-0.1,0.05
0.84,-4.67,0.54,-0.03,-0.1,0.05
0.8,-4.64,0.52,-0.03,-0.11,0.05
0.82,-4.64,0.57,-0.03,-0.11,0.05
0.79,-4.62,0.57,-0.03,-0.1,0.05
0.86,-4.6,0.59,-0.04,-0.1,0.05
0.86,-4.6,0.54,-0.04,-0.1,0.05
0.94,-4.64,0.5,-0.04,-0.1,0.05
0.92,-4.75,0.5,-0.04,-0.1,0.06
1.02,-4.71,0.38,-0.04,-0.09,0.06
1.17,-4.83,0.42,-0.03,-0.09,0.06
1.23,-4.88,0.52,-0.03,-0.09,0.06
1.24,-4.94,0.54,-0.02,-0.08,0.05
1.3,-4.96,0.57,-0.02,-0.08,0.04
1.26,-5.08,0.63,-0.01,-0.08,0.03
1.28,-5.02,0.57,-0.01,-0.08,0.02
1.24,-5.0,0.61,-0.01,-0.09,0.0
1.11,-4.98,0.59,-0.01,-0.09,-0.01
1.11,-4.92,0.57,-0.01,-0.09,-0.02
1.03,-4.88,0.65,-0.02,-0.09,-0.02
0.94,-4.88,0.69,-0.03,-0.09,-0.02
0.9,-4.87,0.54,-0.03,-0.09,-0.02
0.94,-4.87,0.56,-0.02,-0.09,-0.02
0.92,-4.83,0.52,-0.02,-0.09,-0.01
0.92,-4.71,0.38,-0.0,-0.09,-0.0
0.96,-4.62,0.27,0.01,-0.09,0.01
1.09,-4.46,0.21,0.01,-0.1,0.01
