accX,accY,accZ,gyroX,gyroY,gyroZ
0.36,-4.98,-1.53,-0.02,-0.05,-0.01
0.48,-5.02,-1.59,-0.01,-0.05,-0.01
0.42,-4.98,-1.55,-0.01,-0.04,-0.01
0.46,-5.02,-1.53,-0.01,-0.04,-0.01
0.44,-5.02,-1.53,-0.01,-0.04,-0.01
0.44,-5.04,-1.42,-0.01,-0.04,-0.01
0.42,-5.0,-1.47,-0.0,-0.04,-0.01
0.46,-5.0,-1.51,-0.0,-0.04,-0.02
0.44,-5.04,-1.42,0.0,-0.04,-0.02
0.36,-4.98,-1.51,0.0,-0.04,-0.02
0.4,-5.0,-1.49,0.0,-0.04,-0.01
0.4,-4.94,-1.53,0.0,-0.05,-0.01
0.36,-4.96,-1.51,0.01,-0.05,-0.01
0.29,-4.9,-1.47,0.01,-0.05,-0.01
0.38,-4.96,-1.51,0.01,-0.05,-0.01
0.42,-4.98,-1.49,0.01,-0.06,-0.01
0.34,-4.94,-1.51,0.01,-0.06,-0.01
0.36,-4.92,-1.49,0.01,-0.06,-0.01
0.36,-4.94,-1.47,0.01,-0.06,-0.01
0.34,-4.92,-1.44,0.01,-0.06,-0.01
0.4,-4.94,-1.47,0.01,-0.06,-0.01
0.42,-4.96,-1.46,0.01,-0.06,-0.01
0.38,-4.98,-1.57,0.01,-0.06,-0.02
0.38,-4.98,-1.47,0.01,-0.06,-0.02
0.54,-4.81,-1.63,0.01,-0.05,-0.02
0.34,-4.96,-1.55,0.01,-0.06,-0.02
0.4,-4.94,-1.46,0.01,-0.05,-0.02
0.44,-4.94,-1.55,0.01,-0.05,-0.02
0.46,-4.96,-1.47,0.01,-0.05,-0.02
0.44,-4.92,-1.44,0.01,-0.05,-0.02
0.48,-4.98,-1.57,0.01,-0.05,-0.02
0.44,-4.98,-1.51,0.01,-0.05,-0.02
0.5,-4.9,-1.59,0.01,-0.05,-0.03
0.38,-4.92,-1.53,0.01,-0.05,-0.03
0.48,-4.92,-1.49,0.01,-0.05,-0.02
0.5,-4.94,-1.46,0.0,-0.05,-0.02
0.54,-4.94,-1.53,0.0,-0.05,-0.02
0.54,-4.92,-1.51,-0.0,-0.05,-0.02
0.5,-4.96,-1.51,-0.0,-0.05,-0.02
0.46,-4.94,-1.49,-0.0,-0.05,-0.02
0.63,-4.98,-1.53,-0.01,-0.05,-0.02
0.63,-5.04,-1.51,-0.01,-0.04,-0.02
0.63,-5.0,-1.57,-0.01,-0.04,-0.02
0.61,-5.02,-1.51,-0.01,-0.03,-0.03
0.73,-5.08,-1.46,-0.0,-0.03,-0.03
0.71,-5.06,-1.44,-0.0,-0.03,-0.03
0.77,-5.04,-1.51,-0.0,-0.02,-0.03
0.75,-5.02,-1.44,-0.0,-0.02,-0.03
0.77,-4.98,-1.51,0.0,-0.02,-0.03
0.77,-5.0,-1.51,0.0,-0.02,-0.04
0.75,-4.94,-1.46,0.0,-0.01,-0.04
0.75,-4.96,-1.46,0.0,-0.01,-0.04
0.75,-4.92,-1.49,0.01,-0.01,-0.04
0.77,-4.98,-1.36,0.01,-0.01,-0.04
0.79,-4.94,-1.42,0.01,-0.0,-0.04
0.79,-4.98,-1.38,0.01,0.0,-0.04
0.71,-4.94,-1.47,0.01,0.01,-0.03
0.71,-4.98,-1.42,0.01,0.01,-0.03
0.63,-4.96,-1.36,0.02,0.01,-0.03
0.69,-4.96,-1.36,0.02,0.02,-0.03
0.69,-4.92,-1.4,0.02,0.02,-0.03
0.65,-4.96,-1.42,0.02,0.02,-0.03
0.59,-4.92,-1.38,0.02,0.02,-0.03
0.57,-4.88,-1.36,0.02,0.02,-0.03
0.65,-4.94,-1.34,0.02,0.02,-0.03
0.57,-4.88,-1.26,0.01,0.02,-0.03
0.54,-4.88,-1.28,0.01,0.02,-0.03
0.59,-4.9,-1.24,0.01,0.02,-0.03
