accX,accY,accZ,gyroX,gyroY,gyroZ
0.08,-4.67,1.57,-0.01,0.04,-0.0
0.1,-4.64,1.53,-0.01,0.04,-0.0
0.1,-4.6,1.61,-0.01,0.04,-0.0
0.11,-4.65,1.57,-0.01,0.04,-0.0
0.15,-4.6,1.53,-0.0,0.04,-0.0
0.1,-4.62,1.53,0.0,0.04,-0.0
0.08,-4.65,1.53,0.0,0.04,-0.0
0.13,-4.65,1.53,0.0,0.04,-0.0
0.13,-4.64,1.47,0.0,0.04,-0.0
0.11,-4.67,1.49,-0.0,0.04,-0.0
0.08,-4.64,1.46,-0.0,0.04,-0.0
0.1,-4.6,1.46,-0.01,0.04,-0.0
-0.02,-4.65,1.49,-0.01,0.03,-0.0
0.04,-4.6,1.53,-0.01,0.03,-0.0
0.02,-4.62,1.55,-0.01,0.03,-0.0
0.04,-4.6,1.51,-0.01,0.03,-0.0
0.02,-4.62,1.44,-0.01,0.03,-0.0
0.08,-4.6,1.55,-0.01,0.03,-0.0
0.04,-4.67,1.49,-0.01,0.03,-0.0
0.04,-4.6,1.49,-0.01,0.03,-0.0
0.08,-4.64,1.44,-0.01,0.03,-0.0
0.04,-4.6,1.44,-0.01,0.03,-0.0
0.1,-4.58,1.49,-0.01,0.03,-0.0
0.04,-4.6,1.51,-0.01,0.03,-0.0
0.08,-4.56,1.53,-0.01,0.04,-0.0
0.11,-4.5,1.53,-0.01,0.04,-0.0
0.02,-4.58,1.55,-0.01,0.04,-0.01
0.08,-4.56,1.55,-0.02,0.04,-0.01
0.06,-4.58,1.63,-0.02,0.04,-0.01
0.1,-4.58,1.53,-0.02,0.04,-0.01
0.1,-4.64,1.57,-0.02,0.04,-0.01
0.13,-4.6,1.57,-0.02,0.04,-0.01
0.04,-4.54,1.53,-0.02,0.04,-0.01
0.1,-4.64,1.57,-0.03,0.04,-0.01
0.1,-4.56,1.57,-0.03,0.04,-0.01
0.1,-4.62,1.53,-0.03,0.04,-0.01
0.06,-4.44,1.47,-0.03,0.04,-0.01
0.04,-4.52,1.55,-0.03,0.04,-0.01
0.11,-4.48,1.47,-0.04,0.04,-0.01
0.08,-4.56,1.46,-0.04,0.04,-0.01
0.02,-4.52,1.49,-0.05,0.04,-0.01
0.1,-4.52,1.51,-0.05,0.04,-0.01
0.11,-4.58,1.51,-0.06,0.04,-0.01
0.06,-4.58,1.57,-0.06,0.05,-0.01
0.08,-4.6,1.55,-0.07,0.05,-0.01
0.08,-4.58,1.59,-0.07,0.05,-0.01
0.13,-4.64,1.51,-0.07,0.05,-0.01
0.21,-4.67,1.46,-0.07,0.05,-0.01
0.11,-4.58,1.53,-0.07,0.05,-0.01
0.1,-4.58,1.55,-0.07,0.05,-0.01
0.11,-4.58,1.63,-0.06,0.04,-0.01
0.1,-4.56,1.57,-0.06,0.04,-0.0
0.15,-4.65,1.47,-0.06,0.04,-0.0
0.13,-4.64,1.53,-0.06,0.04,-0.0
0.08,-4.67,1.53,-0.05,0.04,-0.0
0.13,-4.62,1.51,-0.05,0.04,-0.0
0.06,-4.6,1.51,-0.05,0.04,-0.0
0.15,-4.64,1.46,-0.05,0.04,-0.0
0.1,-4.62,1.47,-0.05,0.03,-0.0
0.08,-4.64,1.44,-0.05,0.03,-0.0
0.11,-4.67,1.53,-0.06,0.03,-0.0
0.1,-4.62,1.32,-0.06,0.03,0.0
0.04,-4.62,1.44,-0.06,0.03,0.0
0.08,-4.71,1.44,-0.06,0.03,0.0
0.08,-4.69,1.38,-0.06,0.03,0.0
0.11,-4.69,1.49,-0.06,0.03,0.0
0.08,-4.69,1.47,-0.06,0.03,0.01
0.08,-4.71,1.36,-0.06,0.03,0.01
0.08,-4.65,1.42,-0.05,0.03,0.01
0.06,-4.67,1.38,-0.05,0.03,0.01
0.08,-4.71,1.42,-0.05,0.03,0.01
0.06,-4.69,1.38,-0.05,0.03,0.01
0.13,-4.65,1.4,-0.05,0.03,0.01
0.04,-4.65,1.4,-0.05,0.03,0.01
0.13,-4.65,1.42,-0.05,0.03,0.01
0.08,-4.64,1.38,-0.04,0.03,0.01
0.02,-4.62,1.38,-0.04,0.03,0.01
0.08,-4.71,1.4,-0.04,0.03,0.01
0.04,-4.69,1.32,-0.05,0.03,0.01
