accX,accY,accZ,gyroX,gyroY,gyroZ
0.61,-4.94,-1.34,-0.02,0.02,-0.01
0.63,-4.94,-1.51,-0.02,0.02,-0.01
0.61,-4.96,-1.34,-0.02,0.02,-0.01
0.65,-4.92,-1.32,-0.02,0.02,-0.01
0.63,-4.9,-1.36,-0.02,0.02,-0.01
0.63,-4.92,-1.3,-0.02,0.01,-0.01
0.63,-4.98,-1.32,-0.03,0.01,-0.01
0.65,-4.98,-1.36,-0.03,0.01,-0.01
0.69,-5.0,-1.32,-0.03,0.01,-0.01
0.65,-4.96,-1.32,-0.03,0.02,-0.01
0.67,-4.98,-1.4,-0.03,0.02,-0.01
0.65,-4.94,-1.32,-0.03,0.02,-0.01
0.61,-4.96,-1.4,-0.02,0.02,-0.01
0.69,-4.96,-1.4,-0.02,0.02,-0.01
0.67,-4.96,-1.47,-0.02,0.02,-0.01
0.65,-4.94,-1.49,-0.02,0.02,-0.01
0.73,-4.92,-1.47,-0.02,0.02,-0.01
0.69,-4.96,-1.44,-0.02,0.02,-0.01
0.79,-4.94,-1.46,-0.02,0.02,-0.01
0.67,-5.0,-1.42,-0.02,0.02,-0.01
0.65,-4.98,-1.32,-0.02,0.02,-0.01
0.61,-4.96,-1.34,-0.02,0.02,-0.01
0.59,-4.9,-1.4,-0.02,0.02,-0.01
0.61,-4.9,-1.34,-0.02,0.02,-0.01
0.61,-4.94,-1.36,-0.02,0.02,-0.01
0.67,-4.9,-1.32,-0.03,0.03,-0.01
0.77,-4.96,-1.36,-0.03,0.03,-0.01
0.69,-4.92,-1.26,-0.03,0.03,-0.01
0.67,-4.9,-1.32,-0.03,0.02,-0.0
0.65,-4.94,-1.36,-0.03,0.02,-0.0
0.63,-4.94,-1.38,-0.03,0.02,-0.01
0.67,-4.96,-1.32,-0.03,0.02,-0.0
0.67,-4.94,-1.38,-0.03,0.02,-0.0
0.65,-5.02,-1.46,-0.03,0.02,-0.0
0.65,-4.98,-1.38,-0.03,0.02,-0.0
0.63,-5.02,-1.44,-0.03,0.02,-0.0
0.67,-5.04,-1.46,-0.03,0.02,-0.0
0.63,-5.04,-1.44,-0.03,0.02,-0.0
0.63,-4.98,-1.4,-0.03,0.02,-0.01
0.65,-5.02,-1.44,-0.02,0.02,-0.01
0.69,-5.02,-1.44,-0.02,0.02,-0.01
0.59,-5.02,-1.38,-0.02,0.02,-0.01
0.63,-4.92,-1.32,-0.02,0.02,-0.01
0.63,-4.98,-1.38,-0.01,0.02,-0.01
0.69,-4.94,-1.34,-0.01,0.02,-0.01
0.73,-4.92,-1.3,-0.01,0.02,-0.01
0.56,-4.9,-1.36,-0.01,0.02,-0.01
0.63,-4.96,-1.32,-0.01,0.01,-0.01
0.63,-4.9,-1.28,-0.01,0.01,-0.01
0.67,-5.0,-1.32,-0.01,0.01,-0.01
0.67,-4.96,-1.36,-0.01,0.01,-0.01
0.56,-4.94,-1.38,-0.0,0.01,-0.01
0.71,-4.96,-1.3,-0.0,0.01,-0.01
0.65,-4.96,-1.4,-0.0,0.01,-0.01
0.61,-4.92,-1.36,-0.0,0.01,-0.01
0.65,-4.94,-1.32,-0.0,0.01,-0.0
0.67,-4.96,-1.34,-0.0,0.01,-0.0
0.59,-4.94,-1.38,-0.0,0.01,-0.0
0.71,-4.87,-1.15,-0.0,0.01,-0.0
0.65,-4.98,-1.38,-0.0,0.01,-0.0
0.61,-4.9,-1.38,-0.01,0.01,-0.0
0.63,-4.94,-1.36,-0.01,0.01,-0.0
0.65,-5.0,-1.34,-0.01,0.01,-0.0
0.75,-4.96,-1.3,-0.02,0.01,-0.0
0.65,-4.92,-1.4,-0.02,0.01,-0.0
0.69,-4.98,-1.32,-0.02,0.02,-0.0
0.59,-4.9,-1.36,-0.02,0.02,-0.0
0.67,-4.94,-1.36,-0.03,0.02,-0.0
0.65,-4.98,-1.42,-0.03,0.02,-0.0
0.63,-4.92,-1.36,-0.03,0.02,-0.0
0.63,-4.94,-1.38,-0.03,0.01,-0.0
0.61,-4.88,-1.38,-0.04,0.01,-0.0
0.65,-4.94,-1.28,-0.04,0.01,-0.0
0.63,-4.98,-1.4,-0.04,0.01,-0.0
0.65,-4.96,-1.4,-0.04,0.01,-0.0
0.59,-4.98,-1.4,-0.04,0.01,-0.0
0.61,-5.02,-1.34,-0.04,0.01,-0.0
0.59,-4.98,-1.4,-0.03,0.01,-0.0
0.65,-5.04,-1.42,-0.03,0.01,-0.0
0.73,-5.02,-1.44,-0.03,0.01,-0.0
0.65,-5.02,-1.44,-0.02,0.01,-0.0
0.63,-5.02,-1.46,-0.02,0.01,-0.0
0.63,-4.98,-1.4,-0.02,0.01,-0.0
0.59,-4.98,-1.44,-0.02,0.01,-0.0
0.61,-5.0,-1.42,-0.02,0.01,-0.0
0.65,-5.0,-1.47,-0.02,0.01,-0.0
0.63,-4.98,-1.4,-0.02,0.01,-0.0
0.67,-4.96,-1.36,-0.02,0.0,-0.0
0.59,-4.98,-1.3,-0.02,0.0,-0.0
0.59,-4.94,-1.36,-0.02,0.0,-0.0
0.77,-4.9,-1.3,-0.02,-0.0,0.0
0.57,-4.92,-1.34,-0.02,-0.0,0.0
0.67,-4.96,-1.32,-0.02,-0.0,0.0
0.59,-4.94,-1.34,-0.02,-0.0,0.0
0.61,-4.9,-1.26,-0.02,0.0,0.0
0.57,-4.9,-1.3,-0.02,0.0,0.0
0.63,-4.92,-1.32,-0.02,0.0,0.0
0.61,-4.9,-1.26,-0.02,0.0,0.0
0.61,-4.9,-1.3,-0.02,0.0,0.0
0.65,-5.0,-1.26,-0.02,0.0,0.0
0.61,-4.98,-1.36,-0.03,0.0,0.0
0.61,-4.94,-1.3,-0.03,0.0,0.0
0.61,-4.94,-1.32,-0.03,0.0,0.0
0.63,-4.94,-1.3,-0.03,0.0,0.0
0.56,-4.9,-1.36,-0.03,0.0,0.0
0.65,-4.96,-1.32,-0.03,0.0,0.0
0.59,-4.96,-1.38,-0.03,-0.0,0.0
0.56,-5.06,-1.34,-0.03,-0.0,0.0
0.57,-4.96,-1.34,-0.03,-0.0,0.0
0.54,-4.96,-1.34,-0.03,-0.0,0.01
0.59,-5.02,-1.32,-0.03,-0.0,0.01
0.57,-5.02,-1.4,-0.03,-0.01,0.01
0.61,-5.04,-1.34,-0.03,-0.01,0.01
