accX,accY,accZ,gyroX,gyroY,gyroZ
-0.19,-4.46,1.99,0.0,0.03,-0.0
-0.29,-4.42,2.01,0.0,0.03,-0.0
-0.21,-4.52,1.95,0.0,0.03,-0.0
-0.21,-4.44,1.97,0.01,0.04,-0.0
-0.33,-4.41,1.95,0.01,0.04,-0.0
-0.23,-4.44,1.93,0.01,0.04,-0.0
-0.19,-4.41,1.99,0.0,0.04,-0.0
-0.19,-4.44,1.95,0.0,0.04,-0.0
-0.21,-4.41,1.97,0.0,0.04,-0.0
-0.19,-4.41,1.99,0.0,0.04,-0.0
-0.23,-4.37,2.03,0.0,0.04,-0.0
-0.17,-4.42,2.01,0.0,0.04,-0.0
-0.15,-4.44,1.99,0.0,0.04,-0.0
-0.13,-4.52,2.01,-0.0,0.04,-0.0
-0.19,-4.5,1.99,-0.0,0.04,-0.0
-0.17,-4.37,1.93,-0.0,0.04,-0.0
-0.25,-4.35,2.01,-0.0,0.04,-0.0
-0.19,-4.41,1.99,-0.0,0.04,-0.0
-0.21,-4.42,1.95,-0.0,0.04,-0.0
-0.19,-4.48,1.97,-0.0,0.04,-0.0
-0.21,-4.42,1.95,-0.0,0.04,-0.0
-0.23,-4.48,1.95,-0.0,0.04,-0.0
-0.21,-4.44,2.03,-0.0,0.04,-0.0
-0.21,-4.44,1.97,-0.0,0.04,-0.0
-0.23,-4.44,1.97,-0.0,0.04,-0.0
-0.21,-4.35,2.05,-0.0,0.04,-0.0
-0.25,-4.48,1.99,-0.0,0.04,-0.0
-0.21,-4.44,2.05,-0.0,0.04,-0.0
-0.19,-4.39,1.92,-0.0,0.04,-0.0
-0.25,-4.48,2.01,-0.0,0.04,-0.0
-0.21,-4.48,2.01,-0.0,0.04,-0.0
-0.25,-4.44,2.03,-0.0,0.04,-0.0
-0.21,-4.46,2.01,-0.0,0.04,-0.0
-0.23,-4.35,1.88,-0.0,0.04,-0.0
-0.17,-4.46,1.93,-0.0,0.04,-0.0
-0.21,-4.44,2.01,-0.0,0.04,-0.0
-0.19,-4.42,1.97,-0.0,0.04,-0.0
-0.23,-4.42,1.99,-0.0,0.04,-0.0
-0.19,-4.42,1.92,-0.0,0.04,-0.0
-0.23,-4.41,2.01,-0.01,0.04,-0.0
-0.19,-4.42,2.03,-0.01,0.04,-0.0
-0.15,-4.44,2.03,-0.01,0.04,-0.0
-0.21,-4.44,2.03,-0.01,0.04,-0.0
-0.25,-4.42,2.01,-0.0,0.04,-0.0
-0.29,-4.39,2.01,-0.0,0.04,-0.0
-0.25,-4.39,1.99,-0.0,0.04,-0.0
-0.23,-4.44,1.99,-0.0,0.04,-0.0
-0.08,-4.39,2.13,-0.0,0.04,-0.0
-0.21,-4.46,1.99,-0.01,0.04,-0.0
