accX,accY,accZ,gyroX,gyroY,gyroZ
-0.38,-0.56,4.58,0.0,0.02,-0.0
-0.38,-0.57,4.52,0.0,0.02,-0.0
-0.4,-0.57,4.54,0.0,0.02,-0.0
-0.38,-0.57,4.48,0.0,0.02,-0.0
-0.31,-0.63,4.5,0.0,0.02,-0.0
-0.36,-0.54,4.56,0.0,0.02,-0.0
-0.38,-0.57,4.52,0.0,0.02,-0.0
-0.34,-0.54,4.44,0.01,0.02,-0.0
-0.4,-0.52,4.5,0.01,0.02,-0.0
-0.44,-0.48,4.48,0.01,0.01,-0.0
-0.36,-0.5,4.39,0.01,0.01,-0.0
-0.4,-0.52,4.48,0.01,0.01,-0.0
-0.38,-0.5,4.52,0.01,0.01,-0.0
-0.4,-0.5,4.48,0.01,0.01,-0.0
-0.44,-0.42,4.56,0.01,0.0,-0.0
-0.42,-0.46,4.54,0.01,0.0,-0.0
-0.4,-0.44,4.48,0.01,0.0,-0.01
-0.34,-0.5,4.44,0.0,0.0,-0.0
-0.36,-0.54,4.52,0.0,0.0,-0.01
-0.31,-0.56,4.58,0.0,0.01,-0.0
-0.33,-0.48,4.58,0.0,0.01,-0.01
-0.4,-0.54,4.46,0.0,0.01,-0.01
-0.29,-0.54,4.21,0.0,0.01,-0.01
-0.44,-0.46,4.46,0.0,0.01,-0.01
-0.29,-0.54,4.73,0.0,0.01,-0.01
-0.38,-0.4,4.56,0.0,0.02,-0.01
-0.36,-0.5,4.64,0.0,0.02,-0.01
-0.36,-0.5,4.54,0.01,0.02,-0.01
-0.33,-0.8,4.62,0.01,0.02,-0.01
-0.54,-0.8,4.44,0.01,0.02,-0.01
-0.36,-0.59,4.67,0.01,0.02,-0.01
-0.5,-0.59,4.52,0.01,0.02,-0.0
-0.33,-0.61,4.65,0.01,0.02,-0.01
-0.38,-0.61,4.44,0.01,0.03,-0.0
-0.4,-0.42,4.6,0.0,0.03,-0.0
-0.34,-0.46,4.54,0.0,0.03,-0.0
-0.48,-0.56,4.48,0.0,0.03,-0.0
-0.29,-0.61,4.41,0.01,0.03,-0.0
-0.44,-0.56,4.65,0.01,0.03,-0.01
-0.38,-0.56,4.54,0.02,0.03,-0.0
-0.33,-0.59,4.48,0.02,0.03,-0.01
-0.4,-0.56,4.46,0.03,0.03,-0.0
-0.33,-0.54,4.48,0.03,0.03,-0.0
-0.4,-0.48,4.56,0.04,0.02,-0.0
-0.27,-0.5,4.42,0.04,0.02,-0.0
-0.42,-0.48,4.58,0.04,0.02,-0.0
-0.38,-0.46,4.5,0.04,0.02,-0.0
-0.34,-0.48,4.46,0.03,0.02,-0.0
-0.36,-0.4,4.42,0.03,0.01,-0.0
-0.25,-0.46,4.58,0.02,0.01,-0.0
-0.33,-0.54,4.56,0.02,0.01,-0.0
-0.36,-0.44,4.54,0.02,0.02,-0.0
-0.29,-0.44,4.56,0.02,0.01,-0.0
-0.36,-0.44,4.58,0.02,0.02,-0.0
-0.33,-0.52,4.62,0.02,0.02,-0.01
-0.34,-0.42,4.52,0.02,0.01,-0.0
-0.29,-0.46,4.58,0.02,0.01,-0.01
-0.33,-0.46,4.5,0.03,0.01,-0.0
-0.38,-0.44,4.48,0.03,0.01,-0.0
-0.33,-0.46,4.56,0.03,0.01,-0.0
-0.31,-0.5,4.5,0.03,0.01,-0.01
-0.25,-0.46,4.58,0.03,0.01,-0.0
-0.33,-0.48,4.5,0.02,0.01,-0.01
-0.34,-0.46,4.56,0.02,0.01,-0.01
-0.31,-0.48,4.56,0.02,0.01,-0.01
-0.29,-0.46,4.52,0.02,0.01,-0.01
-0.34,-0.44,4.56,0.02,0.01,-0.01
-0.33,-0.5,4.64,0.02,0.01,-0.01
-0.31,-0.48,4.5,0.02,0.01,-0.01
-0.31,-0.48,4.48,0.02,0.01,-0.01
-0.31,-0.42,4.56,0.02,0.01,-0.01
-0.34,-0.42,4.54,0.01,0.02,-0.01
-0.25,-0.5,4.58,0.01,0.02,-0.01
-0.34,-0.42,4.6,0.01,0.02,-0.01
-0.33,-0.42,4.52,0.01,0.02,-0.01
-0.33,-0.48,4.54,0.01,0.02,-0.0
-0.31,-0.5,4.56,0.0,0.02,-0.01
-0.23,-0.48,4.5,0.0,0.02,-0.0
-0.33,-0.44,4.5,0.01,0.02,-0.01
-0.29,-0.52,4.5,0.01,0.02,-0.01
-0.33,-0.42,4.5,0.01,0.01,-0.01
-0.34,-0.48,4.5,0.01,0.01,-0.01
-0.33,-0.46,4.44,0.01,0.01,-0.01
-0.31,-0.46,4.48,0.01,0.01,-0.01
-0.23,-0.48,4.52,0.01,0.01,-0.01
-0.29,-0.48,4.52,0.01,0.01,-0.01
-0.29,-0.42,4.56,0.01,0.01,-0.01
-0.34,-0.5,4.6,0.01,0.01,-0.01
-0.27,-0.46,4.6,0.01,0.02,-0.01
-0.27,-0.5,4.54,0.01,0.02,-0.01
-0.29,-0.48,4.54,0.01,0.02,-0.01
-0.34,-0.44,4.52,0.01,0.02,-0.01
-0.33,-0.4,4.56,0.01,0.02,-0.01
-0.29,-0.5,4.52,0.01,0.02,-0.01
-0.23,-0.56,4.6,0.01,0.02,-0.01
-0.23,-0.48,4.56,0.01,0.02,-0.01
-0.23,-0.5,4.54,0.01,0.03,-0.01
-0.29,-0.42,4.62,0.01,0.03,-0.01
-0.34,-0.42,4.5,0.01,0.03,-0.01
-0.27,-0.42,4.54,0.01,0.03,-0.01
-0.27,-0.5,4.56,0.01,0.03,-0.01
-0.31,-0.38,4.48,0.01,0.03,-0.0
-0.34,-0.4,4.58,0.01,0.03,-0.01
-0.29,-0.46,4.58,0.01,0.03,-0.01
-0.29,-0.44,4.5,0.01,0.03,-0.01
-0.29,-0.4,4.5,0.01,0.03,-0.0
-0.25,-0.42,4.52,0.01,0.03,-0.01
-0.29,-0.42,4.44,0.01,0.02,-0.01
-0.29,-0.4,4.54,0.01,0.02,-0.01
-0.23,-0.34,4.54,0.01,0.02,-0.01
-0.25,-0.42,4.54,0.01,0.02,-0.01
-0.27,-0.44,4.52,0.01,0.02,-0.01
-0.25,-0.46,4.5,0.01,0.02,-0.01
-0.31,-0.4,4.56,0.01,0.02,-0.0
-0.31,-0.42,4.62,0.01,0.02,-0.01
-0.31,-0.46,4.56,0.01,0.02,-0.0
-0.23,-0.42,4.54,0.01,0.02,-0.01
-0.23,-0.42,4.54,0.0,0.02,-0.0
-0.27,-0.4,4.64,0.0,0.02,-0.01
-0.27,-0.38,4.6,0.0,0.02,-0.0
-0.23,-0.44,4.52,0.0,0.02,-0.01
-0.27,-0.38,4.52,-0.0,0.02,-0.01
-0.23,-0.44,4.56,-0.0,0.02,-0.01
-0.23,-0.44,4.5,-0.0,0.02,-0.01
-0.27,-0.48,4.58,-0.01,0.02,-0.01
-0.23,-0.42,4.56,-0.01,0.02,-0.01
-0.27,-0.42,4.62,-0.0,0.02,-0.01
-0.27,-0.4,4.54,-0.0,0.03,-0.01
-0.23,-0.42,4.5,-0.0,0.02,-0.01
-0.25,-0.44,4.58,0.0,0.03,-0.01
-0.25,-0.42,4.52,0.0,0.03,-0.01
-0.25,-0.46,4.54,0.0,0.03,-0.01
-0.27,-0.4,4.56,0.01,0.03,-0.01
