accX,accY,accZ,gyroX,gyroY,gyroZ
-0.21,-4.52,1.76,-0.01,0.04,-0.0
-0.21,-4.52,1.78,-0.01,0.04,-0.0
-0.19,-4.5,1.8,-0.0,0.04,-0.0
-0.25,-4.52,1.82,-0.0,0.04,-0.0
-0.25,-4.52,1.8,-0.0,0.04,-0.0
-0.21,-4.52,1.8,-0.0,0.04,-0.0
-0.23,-4.46,1.72,-0.0,0.04,-0.0
-0.17,-4.56,1.78,-0.0,0.04,-0.0
-0.17,-4.56,1.76,-0.0,0.03,-0.0
-0.25,-4.5,1.82,-0.0,0.03,-0.0
-0.23,-4.5,1.86,-0.01,0.03,-0.0
-0.23,-4.52,1.84,-0.01,0.03,-0.0
-0.23,-4.52,1.8,-0.01,0.03,-0.0
-0.23,-4.54,1.76,-0.01,0.03,-0.0
-0.19,-4.48,1.88,-0.01,0.03,-0.0
-0.27,-4.56,1.86,-0.01,0.03,-0.0
-0.19,-4.52,1.82,-0.01,0.03,-0.0
-0.23,-4.5,1.8,-0.01,0.03,-0.0
-0.27,-4.48,1.78,-0.01,0.03,-0.0
-0.21,-4.56,1.76,-0.01,0.03,-0.0
-0.23,-4.5,1.76,-0.01,0.04,-0.0
-0.25,-4.56,1.82,-0.0,0.04,-0.0
-0.23,-4.52,1.8,-0.0,0.03,-0.0
-0.23,-4.54,1.82,-0.0,0.03,0.0
-0.29,-4.5,1.76,-0.0,0.03,-0.0
-0.23,-4.6,1.88,-0.0,0.03,-0.0
-0.25,-4.5,1.82,-0.0,0.03,-0.0
-0.27,-4.52,1.82,-0.0,0.03,-0.0
-0.19,-4.56,1.84,-0.01,0.03,-0.0
-0.29,-4.5,1.8,-0.01,0.03,-0.0
-0.25,-4.54,1.84,-0.01,0.03,-0.0
-0.21,-4.56,1.69,-0.01,0.03,0.0
-0.19,-4.58,1.76,-0.0,0.03,-0.0
-0.31,-4.54,1.84,-0.0,0.03,-0.0
-0.29,-4.5,1.8,0.0,0.03,-0.0
-0.25,-4.52,1.82,-0.0,0.03,-0.0
-0.23,-4.48,1.76,-0.0,0.03,-0.0
-0.31,-4.5,1.8,-0.0,0.03,-0.0
-0.25,-4.46,1.84,-0.0,0.03,-0.0
-0.27,-4.52,1.67,-0.0,0.03,-0.0
-0.29,-4.48,1.84,-0.0,0.03,-0.0
-0.29,-4.54,1.74,-0.01,0.03,-0.0
-0.27,-4.56,1.78,-0.01,0.03,-0.0
-0.17,-4.58,1.8,-0.01,0.03,-0.0
-0.23,-4.58,1.74,-0.0,0.03,-0.0
-0.25,-4.52,1.84,-0.0,0.03,-0.0
-0.23,-4.52,1.78,-0.0,0.03,-0.0
-0.17,-4.56,1.8,0.0,0.03,0.0
-0.23,-4.52,1.74,0.0,0.03,0.0
-0.27,-4.46,1.78,0.0,0.04,0.0
-0.27,-4.5,1.69,-0.0,0.04,0.0
-0.25,-4.52,1.82,-0.0,0.04,-0.0
-0.27,-4.5,1.78,-0.0,0.04,-0.0
-0.27,-4.56,1.8,-0.0,0.04,-0.0
-0.21,-4.58,1.88,-0.0,0.04,-0.0
-0.21,-4.52,1.8,0.0,0.03,-0.0
-0.17,-4.54,1.82,-0.0,0.03,0.0
-0.19,-4.54,1.76,-0.0,0.03,0.0
-0.27,-4.52,1.74,-0.0,0.03,0.0
-0.25,-4.52,1.72,0.0,0.03,0.0
-0.21,-4.46,1.82,0.0,0.03,0.0
-0.25,-4.48,1.76,0.0,0.03,0.0
-0.15,-4.58,1.8,0.0,0.03,0.0
-0.13,-4.56,1.69,0.0,0.04,0.0
-0.17,-4.52,1.74,0.0,0.04,0.0
-0.15,-4.54,1.74,-0.0,0.04,0.0
-0.13,-4.42,1.78,-0.0,0.04,0.0
-0.1,-4.5,1.82,-0.01,0.04,0.0
-0.15,-4.56,1.78,-0.01,0.04,0.0
-0.11,-4.64,1.82,-0.01,0.04,0.0
-0.15,-4.54,1.74,-0.01,0.04,0.0
-0.08,-4.54,1.76,-0.0,0.04,0.0
