accX,accY,accZ,gyroX,gyroY,gyroZ
0.21,-4.6,1.42,-0.02,0.04,-0.0
0.25,-4.62,1.42,-0.02,0.04,-0.0
0.19,-4.62,1.36,-0.02,0.04,-0.0
0.27,-4.54,1.42,-0.02,0.04,-0.0
0.1,-4.62,1.24,-0.02,0.04,-0.0
0.06,-4.39,1.28,-0.02,0.04,-0.0
0.17,-4.56,1.38,-0.02,0.04,-0.0
0.15,-4.62,1.38,-0.02,0.04,-0.0
0.23,-4.54,1.38,-0.02,0.04,-0.0
0.21,-4.56,1.4,-0.02,0.04,-0.0
0.25,-4.58,1.34,-0.02,0.04,-0.0
0.19,-4.56,1.4,-0.02,0.04,-0.0
0.23,-4.65,1.38,-0.02,0.04,-0.0
0.19,-4.56,1.4,-0.02,0.04,-0.0
0.25,-4.6,1.4,-0.02,0.04,-0.0
0.19,-4.6,1.38,-0.02,0.04,-0.0
0.21,-4.64,1.42,-0.02,0.04,-0.0
0.23,-4.65,1.42,-0.02,0.04,-0.0
0.21,-4.58,1.38,-0.02,0.04,-0.0
0.27,-4.64,1.36,-0.02,0.04,-0.0
0.17,-4.56,1.34,-0.02,0.03,-0.0
0.27,-4.46,1.21,-0.02,0.03,-0.0
0.31,-4.54,1.55,-0.02,0.03,-0.0
0.44,-4.42,1.32,-0.02,0.03,-0.0
0.27,-4.65,1.28,-0.02,0.04,-0.0
0.36,-4.62,1.46,-0.02,0.04,-0.0
0.25,-4.69,1.42,-0.02,0.04,-0.0
0.23,-4.52,1.65,-0.02,0.04,-0.0
0.4,-4.65,1.53,-0.02,0.04,-0.0
0.19,-4.67,1.23,-0.02,0.04,-0.0
0.19,-4.6,1.32,-0.02,0.04,-0.0
0.27,-4.54,1.24,-0.02,0.04,-0.0
0.19,-4.69,1.24,-0.02,0.04,-0.0
0.23,-4.52,1.44,-0.02,0.04,-0.0
0.25,-4.81,1.32,-0.01,0.04,-0.0
0.25,-4.48,1.38,-0.01,0.04,-0.0
0.27,-4.54,1.53,-0.01,0.04,-0.0
0.21,-4.65,1.46,-0.01,0.04,-0.0
0.4,-4.04,1.69,-0.01,0.04,-0.0
0.23,-4.62,1.38,-0.01,0.04,-0.0
0.23,-4.58,1.34,-0.01,0.03,-0.0
0.19,-4.6,1.3,-0.01,0.03,-0.01
0.21,-4.58,1.3,-0.02,0.03,-0.01
0.21,-4.6,1.32,-0.02,0.03,-0.0
0.27,-4.62,1.34,-0.02,0.03,-0.0
0.27,-4.6,1.38,-0.02,0.03,-0.0
0.27,-4.64,1.34,-0.02,0.03,-0.0
0.27,-4.56,1.34,-0.02,0.03,-0.0
0.13,-4.65,1.51,-0.02,0.03,-0.0
0.23,-4.58,1.34,-0.02,0.03,-0.0
0.19,-4.54,1.21,-0.02,0.03,-0.0
0.19,-4.52,1.34,-0.02,0.03,-0.0
0.21,-4.62,1.34,-0.02,0.03,-0.0
0.23,-4.56,1.36,-0.02,0.03,-0.0
0.23,-4.6,1.36,-0.02,0.03,-0.0
0.25,-4.54,1.38,-0.02,0.03,-0.0
0.25,-4.64,1.34,-0.02,0.03,-0.0
0.17,-4.6,1.36,-0.02,0.03,-0.0
0.17,-4.62,1.38,-0.02,0.03,-0.0
0.21,-4.54,1.34,-0.02,0.03,-0.0
0.23,-4.62,1.34,-0.02,0.04,-0.0
0.25,-4.62,1.36,-0.02,0.04,-0.0
0.29,-4.6,1.3,-0.02,0.04,-0.0
0.21,-4.6,1.32,-0.02,0.04,-0.0
0.31,-4.64,1.38,-0.02,0.03,-0.0
0.25,-4.64,1.32,-0.02,0.04,-0.0
0.21,-4.65,1.34,-0.02,0.03,-0.0
0.17,-4.56,1.4,-0.01,0.03,-0.0
0.25,-4.6,1.36,-0.01,0.03,-0.0
