accX,accY,accZ,gyroX,gyroY,gyroZ
0.1,-4.96,-0.79,-0.01,0.03,0.0
0.15,-4.94,-0.79,-0.01,0.04,-0.0
0.25,-5.04,-0.73,-0.02,0.05,-0.0
0.23,-5.06,-0.77,-0.03,0.05,-0.01
0.36,-5.06,-0.79,-0.03,0.06,-0.01
0.38,-5.11,-0.75,-0.04,0.07,-0.01
0.38,-5.19,-0.84,-0.04,0.08,-0.02
0.48,-5.15,-0.88,-0.04,0.09,-0.02
0.44,-5.08,-0.8,-0.04,0.1,-0.02
0.5,-5.09,-0.88,-0.05,0.1,-0.03
0.54,-5.15,-0.82,-0.05,0.11,-0.03
0.48,-4.96,-0.9,-0.05,0.12,-0.03
0.57,-4.92,-0.92,-0.06,0.13,-0.03
0.52,-4.96,-0.82,-0.06,0.15,-0.03
0.46,-4.92,-0.94,-0.07,0.16,-0.03
0.5,-4.88,-0.92,-0.08,0.18,-0.03
0.5,-4.88,-0.92,-0.08,0.19,-0.03
0.46,-4.94,-0.84,-0.09,0.2,-0.03
0.42,-4.94,-0.86,-0.1,0.21,-0.03
0.36,-4.94,-0.73,-0.1,0.22,-0.03
0.34,-4.98,-0.73,-0.1,0.23,-0.03
0.27,-5.0,-0.65,-0.09,0.24,-0.03
0.31,-5.13,-0.57,-0.08,0.24,-0.02
0.17,-5.13,-0.65,-0.07,0.24,-0.02
0.13,-5.08,-0.54,-0.06,0.24,-0.02
0.02,-5.21,-0.52,-0.05,0.24,-0.01
0.02,-5.25,-0.48,-0.03,0.24,-0.01
-0.04,-5.23,-0.56,-0.02,0.23,-0.01
-0.04,-5.21,-0.54,-0.01,0.23,-0.0
-0.11,-5.25,-0.5,0.01,0.22,-0.0
-0.17,-5.21,-0.54,0.02,0.22,-0.0
-0.25,-5.31,-0.52,0.02,0.21,-0.0
-0.27,-5.25,-0.48,0.03,0.21,-0.01
-0.27,-5.29,-0.48,0.03,0.2,-0.01
-0.31,-5.25,-0.46,0.03,0.19,-0.01
-0.31,-5.27,-0.4,0.03,0.19,-0.02
-0.29,-5.31,-0.52,0.04,0.18,-0.02
-0.31,-5.25,-0.38,0.04,0.17,-0.03
-0.36,-5.25,-0.36,0.04,0.16,-0.03
-0.4,-5.27,-0.33,0.04,0.15,-0.04
-0.4,-5.29,-0.4,0.05,0.14,-0.04
-0.4,-5.25,-0.31,0.05,0.12,-0.05
-0.48,-5.27,-0.25,0.05,0.11,-0.05
-0.42,-5.32,-0.19,0.06,0.1,-0.06
-0.5,-5.29,-0.15,0.06,0.09,-0.06
-0.48,-5.21,-0.13,0.07,0.08,-0.06
-0.59,-5.15,-0.27,0.08,0.07,-0.07
-0.46,-5.15,-0.19,0.08,0.06,-0.07
-0.36,-5.17,-0.17,0.09,0.05,-0.07
-0.31,-5.13,-0.25,0.09,0.04,-0.08
-0.31,-5.02,-0.23,0.09,0.03,-0.08
-0.29,-5.0,-0.21,0.09,0.03,-0.09
-0.23,-5.06,-0.31,0.09,0.02,-0.09
-0.13,-4.98,-0.31,0.09,0.01,-0.1
-0.04,-4.98,-0.23,0.08,-0.0,-0.1
-0.11,-4.92,-0.33,0.08,-0.01,-0.1
0.0,-4.96,-0.25,0.07,-0.02,-0.11
0.13,-4.79,-0.33,0.07,-0.02,-0.11
0.06,-4.83,-0.33,0.06,-0.03,-0.11
0.04,-4.79,-0.33,0.06,-0.04,-0.11
0.06,-4.87,-0.33,0.06,-0.04,-0.12
0.11,-4.88,-0.34,0.05,-0.05,-0.11
0.17,-4.87,-0.31,0.04,-0.05,-0.11
0.11,-4.85,-0.27,0.03,-0.06,-0.11
0.11,-4.81,-0.19,0.03,-0.06,-0.11
0.11,-4.83,-0.29,0.02,-0.06,-0.11
0.15,-4.87,-0.21,0.01,-0.06,-0.11
0.13,-4.88,-0.19,0.01,-0.07,-0.1
0.11,-4.9,-0.13,0.01,-0.07,-0.1
0.19,-4.88,-0.23,0.0,-0.07,-0.1
0.27,-4.9,-0.19,0.0,-0.07,-0.1
0.25,-4.87,-0.21,-0.0,-0.07,-0.1
0.21,-4.9,-0.23,-0.01,-0.07,-0.1
0.21,-4.87,-0.21,-0.01,-0.07,-0.1
0.29,-4.92,-0.21,-0.02,-0.07,-0.1
0.25,-4.87,-0.23,-0.02,-0.06,-0.1
0.23,-4.9,-0.23,-0.02,-0.06,-0.1
0.19,-4.88,-0.29,-0.02,-0.05,-0.1
0.19,-4.87,-0.13,-0.03,-0.05,-0.1
0.25,-4.87,-0.11,-0.03,-0.04,-0.1
0.23,-4.92,-0.08,-0.03,-0.04,-0.1
0.21,-4.9,-0.1,-0.03,-0.04,-0.1
0.31,-4.9,-0.1,-0.03,-0.03,-0.1
0.25,-4.9,-0.08,-0.02,-0.03,-0.09
0.29,-4.87,-0.04,-0.02,-0.02,-0.09
0.29,-4.83,-0.1,-0.02,-0.02,-0.09
0.36,-4.81,-0.11,-0.02,-0.01,-0.09
0.29,-4.77,-0.17,-0.02,-0.01,-0.09
0.33,-4.83,-0.08,-0.03,-0.0,-0.09
0.29,-4.77,-0.1,-0.04,-0.0,-0.09
0.17,-4.81,-0.02,-0.04,-0.0,-0.08
0.31,-4.79,-0.11,-0.04,0.0,-0.08
0.38,-4.85,-0.11,-0.05,0.0,-0.08
0.34,-4.83,-0.02,-0.05,0.01,-0.07
0.38,-4.85,-0.02,-0.05,0.02,-0.07
0.4,-4.85,-0.06,-0.06,0.02,-0.07
0.42,-4.81,0.02,-0.06,0.03,-0.06
0.34,-4.83,-0.06,-0.06,0.03,-0.06
0.36,-4.83,-0.04,-0.06,0.04,-0.06
0.44,-4.87,0.04,-0.06,0.04,-0.05
0.34,-4.87,-0.11,-0.06,0.05,-0.05
0.38,-4.87,0.04,-0.06,0.05,-0.05
0.38,-4.87,0.11,-0.06,0.05,-0.05
0.36,-4.85,0.04,-0.06,0.05,-0.05
0.33,-4.85,0.08,-0.06,0.05,-0.05
0.34,-4.81,0.04,-0.06,0.05,-0.04
0.27,-4.79,0.06,-0.06,0.05,-0.04
0.34,-4.79,0.04,-0.06,0.05,-0.03
0.27,-4.83,-0.04,-0.06,0.05,-0.03
0.23,-4.73,0.04,-0.06,0.05,-0.03
0.23,-4.81,0.06,-0.06,0.05,-0.02
0.29,-4.79,0.11,-0.07,0.05,-0.02
0.17,-4.83,0.11,-0.07,0.04,-0.02
0.15,-4.87,0.06,-0.07,0.04,-0.02
0.21,-4.9,0.04,-0.08,0.04,-0.01
0.13,-4.88,0.04,-0.08,0.03,-0.01
0.04,-4.85,0.11,-0.08,0.03,-0.01
0.1,-4.9,0.04,-0.08,0.02,-0.01
0.13,-4.94,-0.02,-0.08,0.02,-0.01
0.1,-4.9,0.21,-0.08,0.01,-0.01
0.02,-4.9,0.0,-0.08,0.01,-0.01
0.1,-4.92,0.04,-0.08,0.01,-0.0
0.06,-4.85,-0.08,-0.09,0.01,-0.0
0.11,-4.9,0.08,-0.09,0.0,-0.0
0.11,-4.87,0.06,-0.09,0.0,-0.0
0.1,-4.9,0.1,-0.09,-0.0,-0.0
0.1,-4.92,0.21,-0.09,-0.01,0.0
0.06,-4.98,0.17,-0.09,-0.02,0.0
0.06,-4.94,0.29,-0.08,-0.03,0.0
0.13,-5.02,0.1,-0.08,-0.04,0.0
0.25,-5.06,0.04,-0.07,-0.05,0.0
0.29,-5.04,0.0,-0.07,-0.05,-0.0
0.31,-4.92,-0.06,-0.08,-0.05,-0.01
0.42,-4.96,-0.17,-0.09,-0.05,-0.01
0.42,-4.88,-0.23,-0.1,-0.05,-0.02
0.31,-4.88,-0.13,-0.12,-0.05,-0.02
0.42,-4.87,-0.17,-0.14,-0.05,-0.03
