accX,accY,accZ,gyroX,gyroY,gyroZ
0.02,-4.79,0.31,0.01,-0.02,-0.01
0.04,-4.81,0.27,0.01,-0.02,-0.01
0.08,-4.75,0.29,0.01,-0.02,-0.01
0.1,-4.81,0.19,0.01,-0.02,-0.01
0.1,-4.77,0.31,0.01,-0.02,-0.01
0.06,-4.81,0.29,0.01,-0.01,-0.01
0.1,-4.83,0.42,0.01,-0.01,-0.01
0.02,-4.77,0.29,0.01,-0.01,-0.01
0.02,-4.85,0.31,0.01,-0.01,-0.01
0.02,-4.85,0.31,0.02,-0.01,-0.01
0.02,-4.81,0.29,0.02,-0.01,-0.01
0.04,-4.85,0.38,0.02,-0.01,-0.01
0.0,-4.87,0.34,0.02,-0.01,-0.01
-0.08,-4.77,0.29,0.01,-0.01,-0.01
0.0,-4.83,0.34,0.01,-0.01,-0.01
0.02,-4.83,0.36,0.01,-0.02,-0.01
-0.08,-4.75,0.4,0.01,-0.02,-0.01
0.0,-4.77,0.33,0.01,-0.02,-0.01
-0.08,-4.75,0.29,0.0,-0.02,-0.01
-0.02,-4.83,0.31,0.0,-0.02,-0.01
-0.04,-4.77,0.33,-0.0,-0.02,-0.0
-0.04,-4.75,0.31,-0.0,-0.03,-0.0
-0.02,-4.83,0.29,-0.01,-0.03,-0.0
-0.04,-4.81,0.29,-0.01,-0.03,-0.0
0.0,-4.83,0.34,-0.01,-0.03,-0.0
0.0,-4.87,0.38,-0.01,-0.03,-0.0
-0.02,-4.83,0.36,-0.01,-0.03,-0.0
0.02,-4.83,0.33,-0.01,-0.03,-0.0
-0.04,-4.77,0.38,-0.01,-0.03,-0.0
-0.06,-4.73,0.34,-0.01,-0.03,-0.0
-0.06,-4.83,0.36,-0.01,-0.04,-0.0
-0.1,-4.83,0.36,-0.01,-0.04,-0.0
0.0,-4.81,0.33,-0.01,-0.04,-0.0
-0.11,-4.73,0.34,-0.01,-0.04,-0.0
-0.04,-4.83,0.27,-0.01,-0.05,-0.0
-0.08,-4.85,0.36,-0.01,-0.05,-0.0
-0.08,-4.83,0.36,-0.01,-0.05,-0.0
-0.1,-4.87,0.31,-0.01,-0.05,-0.0
-0.08,-4.85,0.31,-0.0,-0.05,-0.0
-0.08,-4.83,0.34,0.0,-0.05,-0.0
-0.1,-4.85,0.34,0.0,-0.05,-0.0
-0.08,-4.81,0.33,0.01,-0.05,-0.0
-0.1,-4.77,0.33,0.01,-0.05,-0.0
-0.04,-4.75,0.29,0.01,-0.05,-0.0
-0.08,-4.75,0.29,0.02,-0.05,-0.0
-0.1,-4.73,0.34,0.02,-0.05,0.0
-0.13,-4.75,0.23,0.01,-0.05,0.0
-0.06,-4.77,0.21,0.01,-0.06,0.0
-0.1,-4.77,0.27,0.01,-0.06,0.0
-0.06,-4.73,0.27,0.01,-0.06,0.0
-0.17,-4.75,0.27,0.0,-0.06,0.0
-0.15,-4.77,0.38,0.0,-0.07,0.0
-0.08,-4.81,0.29,-0.0,-0.07,0.01
-0.1,-4.88,0.36,-0.0,-0.08,0.0
-0.13,-4.9,0.4,-0.0,-0.08,0.0
-0.15,-4.88,0.36,-0.0,-0.09,0.0
-0.17,-4.85,0.31,0.0,-0.09,0.0
-0.13,-4.9,0.34,0.0,-0.09,0.0
-0.11,-4.92,0.36,0.01,-0.1,-0.0
-0.15,-4.92,0.34,0.01,-0.1,-0.0
-0.1,-4.92,0.27,0.01,-0.11,-0.0
-0.02,-4.87,0.23,0.02,-0.11,-0.0
-0.13,-4.83,0.13,0.03,-0.11,-0.0
-0.04,-4.87,0.1,0.03,-0.11,-0.0
-0.11,-4.75,0.11,0.03,-0.11,-0.0
0.0,-4.81,0.08,0.03,-0.11,-0.0
0.02,-4.79,0.11,0.03,-0.11,-0.0
0.04,-4.81,0.04,0.03,-0.11,-0.0
0.02,-4.87,0.04,0.03,-0.11,-0.01
0.06,-4.87,0.04,0.03,-0.11,-0.0
0.06,-4.92,0.04,0.03,-0.11,-0.0
0.1,-4.85,0.04,0.03,-0.11,-0.0
0.13,-4.94,0.1,0.03,-0.11,-0.0
0.11,-4.9,0.08,0.03,-0.11,-0.0
0.13,-4.87,0.19,0.04,-0.11,-0.0
0.11,-4.83,0.25,0.04,-0.1,-0.01
0.13,-4.88,0.15,0.04,-0.1,-0.01
0.25,-4.87,0.11,0.05,-0.1,-0.01
0.36,-4.87,0.1,0.06,-0.1,-0.01
0.44,-4.92,0.02,0.06,-0.1,-0.02
0.36,-4.88,-0.02,0.07,-0.09,-0.02
0.4,-4.85,-0.08,0.06,-0.08,-0.02
0.4,-4.98,-0.15,0.05,-0.07,-0.03
0.38,-4.98,-0.25,0.04,-0.06,-0.03
0.27,-5.06,-0.17,0.03,-0.05,-0.04
0.31,-5.08,-0.19,0.02,-0.05,-0.05
0.4,-5.04,-0.17,0.02,-0.04,-0.05
0.4,-5.04,-0.1,0.03,-0.02,-0.06
0.34,-4.85,-0.08,0.03,-0.01,-0.07
0.4,-4.92,-0.08,0.04,0.01,-0.07
0.4,-4.9,-0.02,0.04,0.02,-0.07
0.44,-4.88,0.02,0.04,0.03,-0.07
0.44,-4.83,-0.02,0.04,0.04,-0.08
0.44,-4.9,0.11,0.03,0.04,-0.08
0.52,-4.81,0.11,0.03,0.04,-0.08
0.4,-4.87,0.15,0.03,0.04,-0.07
0.44,-4.85,0.17,0.03,0.05,-0.07
0.44,-4.9,0.23,0.03,0.05,-0.06
0.4,-4.92,0.23,0.03,0.06,-0.06
0.33,-4.94,0.33,0.03,0.05,-0.06
0.33,-5.02,0.31,0.03,0.05,-0.05
0.31,-5.15,0.34,0.03,0.04,-0.05
0.23,-5.15,0.46,0.03,0.03,-0.06
0.19,-5.27,0.5,0.04,0.02,-0.07
0.13,-5.27,0.4,0.05,0.02,-0.08
-0.02,-5.25,0.5,0.06,0.01,-0.09
-0.08,-5.21,0.46,0.07,0.0,-0.1
-0.15,-5.21,0.54,0.07,-0.01,-0.11
-0.21,-5.23,0.61,0.08,-0.02,-0.12
-0.27,-5.31,0.67,0.09,-0.03,-0.13
-0.33,-5.25,0.65,0.11,-0.05,-0.14
-0.38,-5.15,0.59,0.12,-0.06,-0.14
-0.34,-5.13,0.69,0.13,-0.08,-0.15
-0.36,-5.06,0.71,0.15,-0.09,-0.15
-0.29,-4.98,0.67,0.15,-0.11,-0.16
-0.13,-4.87,0.52,0.15,-0.13,-0.16
-0.21,-4.77,0.67,0.15,-0.14,-0.16
-0.13,-4.65,0.56,0.17,-0.16,-0.16
-0.02,-4.52,0.44,0.17,-0.18,-0.16
0.04,-4.44,0.36,0.17,-0.19,-0.16
0.06,-4.39,0.33,0.15,-0.2,-0.16
0.04,-4.41,0.23,0.12,-0.21,-0.16
0.15,-4.46,0.25,0.1,-0.22,-0.16
0.17,-4.54,0.42,0.07,-0.23,-0.16
0.15,-4.54,0.38,0.05,-0.23,-0.15
0.36,-4.58,0.48,0.04,-0.24,-0.15
0.29,-4.67,0.48,0.03,-0.24,-0.15
0.33,-4.62,0.57,0.02,-0.24,-0.15
0.48,-4.79,0.57,0.02,-0.25,-0.15
0.54,-4.81,0.56,0.02,-0.25,-0.15
0.48,-4.75,0.56,0.02,-0.25,-0.15
0.52,-4.77,0.54,0.02,-0.25,-0.15
0.57,-4.75,0.63,0.02,-0.25,-0.15
0.57,-4.77,0.57,0.02,-0.25,-0.15
0.67,-4.9,0.61,0.02,-0.24,-0.16
0.61,-4.87,0.67,0.02,-0.24,-0.16
0.63,-4.92,0.63,0.02,-0.24,-0.16
0.63,-4.9,0.65,0.02,-0.24,-0.16
0.61,-4.94,0.61,0.03,-0.23,-0.16
