accX,accY,accZ,gyroX,gyroY,gyroZ
1.02,-10.59,-0.19,-0.84,0.57,0.5
0.5,-10.5,0.67,-0.96,0.56,0.54
-0.11,-10.21,1.24,-1.06,0.54,0.59
-0.52,-10.32,1.7,-1.14,0.51,0.63
-0.56,-10.36,1.84,-1.21,0.46,0.68
-1.19,-10.75,2.22,-1.26,0.41,0.72
-1.82,-11.11,2.34,-1.25,0.34,0.74
-2.28,-11.49,2.51,-1.2,0.26,0.77
-2.47,-11.78,2.49,-1.1,0.17,0.8
-2.6,-11.82,2.51,-0.97,0.1,0.82
-2.8,-11.78,2.51,-0.84,0.03,0.83
-2.47,-11.63,2.15,-0.71,-0.05,0.83
-2.38,-11.03,2.24,-0.62,-0.13,0.85
-1.78,-10.23,2.09,-0.51,-0.2,0.9
-1.19,-9.81,1.92,-0.39,-0.26,0.96
-0.84,-9.4,2.01,-0.28,-0.32,0.98
-0.77,-9.17,1.51,-0.17,-0.33,0.98
-0.9,-8.83,1.0,-0.08,-0.31,0.97
-1.03,-8.52,0.73,-0.06,-0.28,0.93
-0.71,-8.35,1.03,-0.06,-0.27,0.88
-0.52,-7.76,0.9,-0.04,-0.31,0.8
-0.4,-7.09,1.17,0.03,-0.34,0.75
0.21,-6.57,1.3,0.16,-0.31,0.75
0.19,-5.92,0.92,0.33,-0.24,0.71
0.61,-5.04,0.27,0.44,-0.21,0.65
1.17,-4.37,0.1,0.48,-0.22,0.59
1.84,-3.66,-0.23,0.46,-0.24,0.52
2.16,-2.95,-0.48,0.39,-0.27,0.43
2.05,-2.26,-0.46,0.28,-0.29,0.33
1.82,-1.7,-0.02,0.17,-0.31,0.21
1.42,-1.42,0.31,0.1,-0.34,0.09
0.84,-0.9,0.36,0.08,-0.38,-0.01
0.44,-0.4,0.06,0.09,-0.42,-0.1
0.11,-0.04,-0.4,0.11,-0.45,-0.17
-0.33,0.34,-0.77,0.13,-0.45,-0.22
-1.0,0.56,-1.0,0.13,-0.43,-0.25
-1.59,0.79,-1.05,0.12,-0.4,-0.25
-2.01,0.88,-1.21,0.12,-0.39,-0.23
-2.09,1.11,-1.23,0.14,-0.4,-0.2
-1.78,1.07,-1.23,0.18,-0.42,-0.15
-1.4,0.8,-1.23,0.22,-0.42,-0.11
-1.13,0.46,-1.28,0.26,-0.43,-0.08
-0.88,-0.11,-1.28,0.28,-0.42,-0.06
-0.75,-0.92,-1.13,0.28,-0.41,-0.05
-0.63,-1.61,-0.82,0.3,-0.39,-0.05
-0.44,-2.13,-0.5,0.35,-0.39,-0.06
-0.19,-2.39,-0.19,0.44,-0.4,-0.06
0.04,-2.55,-0.25,0.56,-0.41,-0.07
0.02,-2.39,-0.27,0.68,-0.4,-0.08
0.02,-2.01,-0.27,0.79,-0.38,-0.09
0.25,-1.69,-0.31,0.88,-0.36,-0.09
0.44,-1.13,-0.42,0.95,-0.35,-0.08
0.73,-0.57,-0.57,0.99,-0.33,-0.08
