accX,accY,accZ,gyroX,gyroY,gyroZ
0.48,-4.92,-1.21,-0.0,0.01,-0.0
0.5,-5.04,-1.23,-0.0,0.01,-0.0
0.5,-4.92,-1.21,-0.0,0.01,-0.0
0.44,-4.94,-1.21,-0.0,0.01,-0.0
0.44,-4.94,-1.17,-0.0,0.01,-0.0
0.48,-5.02,-1.19,-0.0,0.01,-0.0
0.46,-4.96,-1.23,-0.0,0.01,-0.0
0.5,-5.0,-1.17,-0.01,0.01,-0.0
0.48,-5.02,-1.19,-0.01,0.0,0.0
0.44,-4.96,-1.15,-0.01,0.0,-0.0
0.52,-5.0,-1.15,-0.01,0.0,0.0
0.5,-5.02,-1.23,-0.01,0.0,-0.0
0.52,-4.92,-1.19,-0.01,0.0,-0.0
0.5,-5.0,-1.21,-0.01,0.0,-0.0
0.46,-4.96,-1.19,-0.01,0.0,-0.0
0.46,-4.94,-1.21,-0.01,0.0,0.0
0.46,-4.94,-1.19,-0.01,-0.0,0.0
0.46,-4.96,-1.21,-0.02,-0.0,0.0
0.42,-4.9,-1.24,-0.02,-0.01,0.0
0.44,-4.96,-1.11,-0.03,-0.01,0.0
0.4,-4.94,-1.11,-0.03,-0.01,0.0
0.46,-4.96,-1.17,-0.03,-0.01,0.0
0.44,-4.94,-1.13,-0.03,-0.01,0.0
0.42,-4.92,-1.19,-0.03,-0.01,0.0
0.44,-4.94,-1.23,-0.03,-0.01,-0.0
0.52,-4.96,-1.23,-0.03,-0.01,-0.0
0.48,-4.96,-1.23,-0.03,-0.01,-0.0
0.48,-4.92,-1.21,-0.03,-0.01,-0.0
0.5,-4.94,-1.24,-0.04,-0.0,-0.0
0.5,-5.0,-1.21,-0.04,-0.0,-0.0
0.54,-4.96,-1.23,-0.04,-0.0,-0.0
0.48,-5.0,-1.13,-0.03,-0.0,-0.0
0.48,-5.02,-1.15,-0.03,-0.0,-0.0
0.5,-5.0,-1.09,-0.03,0.0,-0.01
0.52,-5.08,-1.11,-0.03,0.0,-0.01
0.5,-5.06,-1.13,-0.03,0.0,-0.0
0.57,-5.04,-1.13,-0.03,0.01,-0.0
0.48,-5.0,-1.11,-0.03,0.01,-0.0
0.48,-5.0,-1.07,-0.03,0.01,-0.0
0.57,-5.04,-1.15,-0.03,0.01,-0.0
0.56,-4.96,-1.11,-0.03,0.01,-0.0
0.54,-4.94,-1.15,-0.04,0.01,-0.0
0.57,-4.98,-1.19,-0.04,0.01,-0.0
0.57,-4.94,-1.19,-0.04,0.01,-0.0
0.54,-4.96,-1.19,-0.04,0.01,-0.0
0.52,-5.0,-1.23,-0.04,0.01,-0.0
0.54,-4.98,-1.09,-0.04,0.01,-0.0
0.52,-4.98,-1.26,-0.05,0.01,-0.0
0.52,-5.02,-1.19,-0.05,0.01,-0.0
