accX,accY,accZ,gyroX,gyroY,gyroZ
0.27,-4.92,-1.47,-0.03,-0.01,-0.01
0.25,-4.92,-1.49,-0.03,-0.01,-0.01
0.27,-5.0,-1.46,-0.03,-0.01,-0.01
0.31,-5.04,-1.42,-0.03,-0.01,-0.01
0.31,-5.0,-1.4,-0.03,-0.01,-0.01
0.25,-4.96,-1.42,-0.03,-0.01,-0.01
0.23,-4.96,-1.4,-0.03,-0.02,-0.01
0.29,-4.96,-1.44,-0.04,-0.02,-0.01
0.27,-4.96,-1.49,-0.04,-0.02,-0.01
0.27,-5.0,-1.4,-0.04,-0.02,-0.01
0.31,-4.98,-1.44,-0.04,-0.01,-0.01
0.27,-4.96,-1.42,-0.03,-0.01,-0.01
0.34,-4.96,-1.36,-0.03,-0.01,-0.01
0.27,-4.98,-1.51,-0.03,-0.01,-0.01
0.25,-4.94,-1.4,-0.03,-0.01,-0.01
0.27,-4.96,-1.46,-0.03,-0.01,-0.01
0.19,-4.92,-1.42,-0.03,-0.01,-0.01
0.19,-4.94,-1.38,-0.03,-0.01,-0.01
0.25,-4.92,-1.49,-0.04,-0.01,-0.01
0.27,-4.9,-1.44,-0.04,-0.01,-0.01
0.31,-4.94,-1.47,-0.04,-0.01,-0.01
0.23,-4.94,-1.44,-0.04,-0.01,-0.01
0.23,-4.96,-1.44,-0.03,-0.01,-0.01
0.27,-4.92,-1.42,-0.03,-0.01,-0.01
0.25,-4.96,-1.44,-0.03,-0.01,-0.01
0.31,-4.94,-1.4,-0.03,-0.01,-0.01
0.29,-4.98,-1.44,-0.03,-0.01,-0.01
0.31,-4.94,-1.46,-0.03,-0.01,-0.01
0.29,-4.94,-1.51,-0.03,-0.01,-0.01
0.27,-4.96,-1.42,-0.03,-0.0,-0.01
0.27,-4.98,-1.51,-0.03,-0.0,-0.01
0.29,-4.94,-1.46,-0.03,-0.01,-0.01
0.33,-4.96,-1.49,-0.03,-0.01,-0.01
0.21,-4.92,-1.46,-0.03,-0.01,-0.01
0.29,-5.0,-1.44,-0.03,-0.01,-0.01
0.33,-4.98,-1.38,-0.03,-0.0,-0.01
0.34,-4.94,-1.47,-0.03,-0.0,-0.01
0.33,-5.02,-1.53,-0.03,-0.0,-0.01
0.29,-4.96,-1.46,-0.03,-0.0,-0.01
0.29,-4.96,-1.42,-0.03,-0.0,-0.01
0.25,-4.94,-1.46,-0.03,-0.0,-0.01
0.25,-4.92,-1.42,-0.03,0.0,-0.01
0.25,-4.94,-1.44,-0.03,0.0,-0.01
