accX,accY,accZ,gyroX,gyroY,gyroZ
0.33,0.23,4.65,0.0,0.04,-0.0
0.25,0.19,4.67,0.0,0.04,-0.0
0.31,0.19,4.67,0.0,0.04,-0.0
0.31,0.21,4.64,0.0,0.04,-0.0
0.31,0.19,4.65,0.0,0.04,-0.0
0.36,0.19,4.67,0.0,0.04,-0.0
0.27,0.23,4.71,0.0,0.04,-0.0
0.34,0.21,4.65,0.0,0.04,-0.0
0.34,0.17,4.64,0.0,0.04,-0.0
0.33,0.21,4.65,0.0,0.04,-0.0
0.38,0.21,4.67,0.0,0.04,-0.0
0.36,0.21,4.62,0.0,0.04,-0.0
0.36,0.17,4.67,0.0,0.04,-0.0
0.29,0.23,4.69,0.0,0.04,-0.0
0.4,0.19,4.77,0.0,0.04,-0.0
0.34,0.21,4.69,-0.0,0.04,-0.0
0.34,0.25,4.69,-0.0,0.04,-0.0
0.36,0.17,4.75,-0.0,0.04,-0.0
0.33,0.25,4.73,-0.0,0.04,-0.0
0.31,0.17,4.65,-0.0,0.04,-0.0
0.33,0.15,4.73,-0.0,0.04,-0.0
0.36,0.21,4.69,-0.0,0.04,-0.0
0.4,0.17,4.64,0.0,0.04,-0.0
0.38,0.19,4.73,0.0,0.04,-0.0
0.38,0.19,4.71,0.0,0.04,-0.0
0.25,0.29,4.69,0.0,0.04,-0.0
0.36,0.23,4.71,0.0,0.04,-0.0
0.33,0.21,4.67,0.0,0.04,-0.0
0.38,0.23,4.71,0.0,0.04,-0.0
0.4,0.27,4.67,0.0,0.04,-0.0
0.36,0.25,4.67,0.0,0.04,-0.0
0.33,0.29,4.64,0.0,0.04,-0.0
0.36,0.19,4.67,0.0,0.04,-0.0
0.42,0.21,4.65,0.0,0.04,-0.0
0.4,0.23,4.67,0.0,0.04,-0.0
0.34,0.29,4.62,0.0,0.04,-0.0
0.36,0.21,4.69,0.0,0.04,-0.0
0.34,0.19,4.67,0.0,0.04,-0.0
0.36,0.25,4.69,-0.0,0.04,-0.0
0.33,0.27,4.67,-0.0,0.04,-0.0
0.31,0.29,4.73,-0.0,0.04,-0.0
0.36,0.17,4.71,-0.0,0.04,-0.0
0.34,0.19,4.65,-0.0,0.04,-0.0
0.31,0.27,4.71,-0.0,0.04,-0.0
0.38,0.19,4.73,-0.0,0.04,-0.0
0.38,0.21,4.62,-0.0,0.04,-0.0
0.33,0.19,4.64,-0.0,0.04,-0.0
0.34,0.21,4.69,-0.0,0.04,-0.0
0.33,0.19,4.67,-0.0,0.04,-0.0
0.34,0.23,4.65,-0.0,0.04,-0.0
0.31,0.19,4.62,-0.0,0.04,-0.0
0.4,0.19,4.69,-0.0,0.04,-0.0
0.36,0.17,4.69,-0.0,0.04,-0.0
0.31,0.21,4.71,-0.0,0.04,-0.0
0.29,0.17,4.67,-0.0,0.04,-0.0
0.31,0.25,4.64,-0.0,0.04,-0.0
0.38,0.19,4.73,-0.0,0.04,-0.0
0.36,0.17,4.69,-0.0,0.04,-0.0
0.34,0.25,4.69,0.0,0.04,-0.0
0.36,0.21,4.67,0.0,0.04,-0.0
0.34,0.29,4.64,0.0,0.04,-0.0
0.34,0.21,4.69,0.0,0.04,-0.0
0.38,0.21,4.64,-0.0,0.04,-0.0
0.34,0.23,4.73,-0.0,0.04,-0.0
0.36,0.21,4.71,-0.0,0.04,-0.0
0.4,0.23,4.64,-0.0,0.04,-0.0
0.38,0.25,4.71,-0.0,0.04,-0.0
0.33,0.19,4.64,-0.0,0.04,-0.0
0.27,0.21,4.67,0.0,0.04,-0.0
0.38,0.23,4.83,0.0,0.04,-0.0
0.31,0.21,4.67,-0.0,0.04,-0.0
0.34,0.21,4.69,-0.0,0.04,-0.0
0.36,0.21,4.69,-0.0,0.04,-0.0
0.36,0.21,4.75,-0.0,0.04,-0.0
0.31,0.19,4.71,-0.0,0.04,-0.0
0.34,0.27,4.75,-0.0,0.04,-0.0
0.36,0.19,4.67,-0.0,0.04,-0.0
0.33,0.23,4.69,-0.0,0.04,-0.0
0.38,0.21,4.67,-0.0,0.04,-0.0
0.36,0.25,4.71,-0.0,0.04,-0.0
0.4,0.17,4.69,-0.0,0.04,-0.0
0.31,0.27,4.69,-0.0,0.04,-0.0
0.33,0.27,4.64,-0.0,0.04,-0.0
0.34,0.23,4.67,-0.0,0.04,-0.0
0.36,0.19,4.73,-0.0,0.04,-0.0
0.33,0.27,4.73,-0.0,0.04,-0.0
0.34,0.29,4.69,-0.0,0.04,-0.0
0.33,0.27,4.73,-0.0,0.04,-0.0
0.34,0.21,4.65,-0.0,0.04,-0.0
0.34,0.25,4.73,-0.0,0.04,-0.0
0.33,0.21,4.62,-0.0,0.04,-0.0
0.34,0.15,4.62,-0.0,0.04,-0.0
0.31,0.23,4.65,-0.0,0.04,-0.0
0.38,0.23,4.71,-0.0,0.04,-0.0
0.34,0.23,4.67,-0.0,0.04,-0.0
0.4,0.19,4.73,-0.0,0.04,-0.0
0.33,0.25,4.69,-0.0,0.04,-0.0
0.33,0.25,4.79,-0.0,0.04,-0.0
0.34,0.29,4.64,-0.0,0.03,-0.0
0.31,0.29,4.69,-0.0,0.03,-0.0
0.33,0.27,4.71,-0.0,0.03,-0.0
0.33,0.33,4.69,-0.0,0.03,-0.0
0.34,0.23,4.67,-0.0,0.03,-0.0
0.33,0.23,4.71,-0.0,0.04,-0.0
0.36,0.25,4.67,-0.0,0.04,-0.0
0.36,0.25,4.73,-0.0,0.04,-0.0
0.34,0.23,4.75,-0.01,0.04,-0.0
0.31,0.25,4.65,-0.01,0.04,-0.0
0.31,0.31,4.69,-0.01,0.04,-0.0
0.31,0.23,4.65,-0.01,0.04,-0.0
0.4,0.23,4.73,-0.01,0.04,-0.0
0.34,0.19,4.71,-0.01,0.04,-0.0
0.36,0.27,4.64,-0.01,0.04,-0.0
0.36,0.21,4.67,-0.01,0.04,-0.0
0.36,0.23,4.65,-0.0,0.04,-0.0
0.38,0.15,4.73,-0.0,0.04,-0.0
0.31,0.23,4.69,-0.0,0.04,-0.0
0.25,0.23,4.69,-0.0,0.04,-0.0
0.38,0.27,4.71,-0.0,0.04,-0.0
0.33,0.29,4.69,-0.0,0.04,-0.0
0.34,0.21,4.64,-0.0,0.04,-0.0
0.4,0.19,4.73,-0.0,0.04,-0.0
0.36,0.21,4.75,-0.01,0.04,-0.0
0.36,0.25,4.73,-0.01,0.04,-0.0
0.33,0.21,4.69,-0.01,0.04,-0.0
0.29,0.25,4.64,-0.01,0.04,-0.0
0.36,0.25,4.69,-0.01,0.04,-0.0
0.31,0.17,4.73,-0.01,0.04,-0.0
0.34,0.27,4.69,-0.01,0.04,-0.0
0.38,0.21,4.67,-0.01,0.04,-0.0
0.31,0.29,4.65,-0.01,0.04,-0.0
0.33,0.29,4.79,-0.01,0.04,-0.0
0.33,0.23,4.65,-0.01,0.04,-0.0
0.31,0.23,4.67,-0.0,0.04,-0.0
0.31,0.25,4.69,-0.01,0.04,-0.0
0.36,0.19,4.67,-0.0,0.04,-0.0
0.38,0.19,4.69,-0.0,0.04,-0.0
0.38,0.19,4.71,-0.0,0.05,-0.0
0.31,0.25,4.71,-0.0,0.05,-0.0
0.31,0.19,4.64,-0.0,0.05,-0.0
0.33,0.23,4.67,-0.0,0.05,-0.0
0.36,0.27,4.77,-0.0,0.04,-0.0
0.33,0.27,4.62,-0.0,0.04,-0.0
0.31,0.25,4.71,-0.0,0.04,-0.0
0.31,0.25,4.71,-0.0,0.04,-0.0
0.33,0.21,4.71,-0.01,0.04,-0.0
0.34,0.19,4.65,-0.01,0.04,-0.0
0.33,0.25,4.67,-0.01,0.04,-0.0
0.33,0.27,4.67,-0.01,0.04,-0.0
0.34,0.25,4.69,-0.01,0.04,-0.0
0.33,0.23,4.73,-0.01,0.04,-0.0
0.36,0.21,4.67,-0.01,0.04,-0.0
0.33,0.25,4.71,-0.01,0.04,-0.0
0.29,0.25,4.69,-0.01,0.03,-0.0
0.38,0.17,4.69,-0.01,0.03,-0.0
0.33,0.29,4.67,-0.01,0.03,-0.0
0.42,0.11,4.64,-0.01,0.04,-0.0
0.36,0.21,4.69,-0.01,0.04,-0.0
0.33,0.23,4.69,-0.01,0.04,-0.0
0.33,0.21,4.71,-0.01,0.04,-0.0
0.38,0.19,4.71,-0.01,0.04,-0.0
0.31,0.25,4.67,-0.02,0.04,0.0
0.33,0.23,4.77,-0.02,0.04,0.0
0.33,0.21,4.71,-0.02,0.04,0.0
0.34,0.19,4.77,-0.02,0.04,0.0
