accX,accY,accZ,gyroX,gyroY,gyroZ
-0.02,-3.01,-4.83,-0.56,-0.05,0.06
0.0,-2.99,-4.88,-0.58,-0.04,0.07
-0.04,-2.93,-4.9,-0.6,-0.04,0.08
0.08,-2.89,-4.98,-0.62,-0.04,0.08
-0.04,-2.8,-4.94,-0.64,-0.03,0.09
0.0,-2.82,-4.92,-0.66,-0.03,0.1
0.0,-2.8,-5.0,-0.68,-0.03,0.1
0.02,-2.7,-4.96,-0.7,-0.03,0.11
0.04,-2.85,-5.0,-0.72,-0.02,0.12
0.08,-2.83,-4.92,-0.74,-0.01,0.12
0.02,-2.74,-4.87,-0.75,-0.0,0.13
0.13,-2.78,-4.85,-0.77,0.01,0.14
0.21,-2.76,-4.87,-0.78,0.02,0.15
0.17,-2.78,-4.79,-0.79,0.03,0.17
0.19,-2.74,-4.77,-0.8,0.04,0.18
0.23,-2.68,-4.83,-0.81,0.06,0.19
0.17,-2.66,-4.73,-0.82,0.07,0.2
0.15,-2.62,-4.71,-0.83,0.09,0.22
0.19,-2.6,-4.65,-0.85,0.1,0.23
0.21,-2.6,-4.64,-0.86,0.11,0.24
0.19,-2.57,-4.6,-0.87,0.12,0.25
0.19,-2.55,-4.56,-0.88,0.12,0.26
0.15,-2.45,-4.5,-0.89,0.12,0.27
0.21,-2.53,-4.48,-0.9,0.12,0.28
0.15,-2.43,-4.41,-0.91,0.12,0.29
0.11,-2.36,-4.39,-0.92,0.12,0.3
0.13,-2.22,-4.31,-0.93,0.12,0.31
0.11,-2.2,-4.39,-0.94,0.12,0.31
0.11,-1.97,-4.39,-0.96,0.11,0.31
0.1,-1.95,-4.48,-0.98,0.11,0.3
0.06,-1.78,-4.46,-1.01,0.1,0.3
0.19,-1.8,-4.37,-1.04,0.08,0.29
0.15,-1.59,-4.37,-1.06,0.07,0.28
0.11,-1.34,-4.46,-1.09,0.05,0.27
0.11,-1.21,-4.42,-1.12,0.04,0.27
0.11,-1.0,-4.46,-1.15,0.02,0.27
0.23,-0.9,-4.48,-1.17,0.01,0.26
0.19,-0.84,-4.42,-1.2,-0.0,0.26
