accX,accY,accZ,gyroX,gyroY,gyroZ
1.05,-0.11,-1.93,0.19,-0.28,-0.0
1.11,-0.1,-1.78,0.14,-0.3,-0.06
1.17,-0.11,-1.61,0.09,-0.33,-0.12
1.32,-0.21,-1.47,0.06,-0.37,-0.17
1.55,-0.34,-1.32,0.04,-0.41,-0.24
1.67,-0.48,-1.3,0.04,-0.44,-0.29
1.72,-0.73,-1.42,0.03,-0.45,-0.33
2.13,-0.92,-1.28,0.02,-0.46,-0.36
2.11,-1.24,-1.07,0.01,-0.46,-0.4
2.82,-1.28,-1.51,0.07,-0.53,-0.4
3.6,-1.26,-2.03,0.08,-0.47,-0.43
3.08,-1.13,-1.61,0.0,-0.31,-0.48
2.82,-1.13,-1.34,-0.05,-0.19,-0.48
2.72,-1.05,-1.38,-0.04,-0.11,-0.46
2.36,-0.79,-1.36,-0.02,-0.05,-0.44
2.16,-0.57,-1.47,0.0,0.02,-0.42
2.09,-0.46,-1.67,0.0,0.06,-0.38
1.82,-0.31,-1.86,-0.02,0.11,-0.32
1.67,-0.27,-2.16,-0.05,0.14,-0.26
1.34,-0.25,-2.53,-0.09,0.17,-0.18
0.8,-0.13,-3.16,-0.14,0.19,-0.09
-0.08,-0.27,-3.91,-0.19,0.2,0.02
-0.94,-0.29,-4.65,-0.26,0.19,0.13
-1.65,-0.42,-5.54,-0.33,0.17,0.25
-1.99,-0.8,-6.05,-0.41,0.14,0.35
-2.41,-1.67,-6.26,-0.48,0.14,0.42
-2.74,-3.45,-5.65,-0.5,0.16,0.49
-1.93,-5.63,-4.65,-0.35,0.17,0.55
-2.72,-7.62,-3.62,-0.1,0.15,0.61
-3.22,-9.81,-2.72,0.18,0.08,0.68
-3.47,-12.3,-1.78,0.44,-0.01,0.77
-2.87,-15.07,-1.8,0.68,-0.08,0.83
-2.43,-16.36,-1.76,0.91,-0.0,0.82
-1.03,-18.27,-2.11,0.97,0.09,0.73
-0.29,-18.35,-2.22,0.9,0.2,0.56
0.77,-17.12,-3.26,0.75,0.27,0.36
1.28,-15.25,-4.19,0.5,0.34,0.11
1.07,-13.64,-4.41,0.07,0.45,-0.05
0.98,-11.97,-4.12,-0.28,0.53,-0.15
0.75,-10.42,-3.64,-0.55,0.58,-0.24
0.57,-8.75,-2.55,-0.72,0.59,-0.3
0.63,-7.41,-1.57,-0.8,0.57,-0.31
0.52,-6.44,-0.61,-0.77,0.57,-0.24
0.5,-5.9,0.21,-0.65,0.56,-0.17
0.54,-5.42,0.73,-0.47,0.57,-0.11
0.67,-5.38,0.56,-0.24,0.61,-0.01
0.9,-5.94,0.52,-0.04,0.67,0.08
1.05,-6.22,0.48,0.1,0.77,0.12
1.15,-6.63,0.31,0.21,0.85,0.12
1.46,-6.91,0.13,0.26,0.93,0.1
1.15,-7.07,-0.1,0.26,1.01,0.06
1.09,-7.26,-0.36,0.24,1.08,0.05
0.96,-7.2,-0.52,0.19,1.14,0.03
0.34,-7.2,-0.63,0.13,1.19,-0.01
-0.4,-7.05,-0.73,0.07,1.2,-0.03
-0.59,-6.86,-1.0,0.03,1.17,-0.03
-0.94,-6.44,-0.98,-0.02,1.11,-0.05
-1.05,-6.19,-0.94,-0.06,1.04,-0.09
-1.34,-5.8,-0.88,-0.07,0.97,-0.15
-1.32,-5.31,-0.77,-0.05,0.9,-0.19
-1.24,-4.98,-0.71,-0.0,0.84,-0.23
-1.11,-4.56,-0.59,0.06,0.78,-0.26
-1.57,-3.83,-0.31,0.12,0.75,-0.31
-1.24,-3.6,-0.29,0.15,0.7,-0.32
-1.46,-3.31,-0.33,0.19,0.65,-0.31
-0.94,-2.97,-0.5,0.23,0.6,-0.27
-0.94,-2.45,-0.8,0.23,0.57,-0.25
-1.84,-2.05,-0.44,0.2,0.58,-0.21
-1.09,-1.99,-0.57,0.19,0.57,-0.02
-0.61,-1.86,-0.63,0.21,0.59,0.1
-0.48,-1.67,-0.9,0.25,0.63,0.19
-0.4,-1.49,-1.05,0.29,0.66,0.27
-0.25,-1.46,-1.07,0.33,0.68,0.34
-0.23,-1.3,-1.26,0.39,0.69,0.42
-0.19,-1.15,-1.3,0.45,0.69,0.49
-0.23,-0.84,-1.4,0.51,0.67,0.55
-0.13,-0.59,-1.42,0.58,0.65,0.61
-0.19,-0.27,-1.53,0.66,0.64,0.66
-0.23,-0.1,-1.53,0.74,0.62,0.7
-0.04,0.0,-1.47,0.8,0.6,0.74
0.02,0.1,-1.28,0.86,0.58,0.76
0.23,0.19,-1.28,0.89,0.55,0.76
0.4,0.23,-1.07,0.9,0.51,0.73
0.63,0.25,-0.77,0.92,0.47,0.69
0.96,0.33,-0.67,0.94,0.43,0.62
1.17,0.48,-0.57,0.95,0.39,0.54
1.26,0.73,-0.34,0.96,0.35,0.46
1.44,0.98,-0.33,0.95,0.32,0.36
1.59,1.34,-0.23,0.92,0.29,0.27
1.57,1.51,-0.17,0.84,0.29,0.16
1.57,1.72,-0.36,0.75,0.32,0.03
1.49,1.93,-0.65,0.6,0.35,-0.06
1.4,1.88,-1.05,0.46,0.38,-0.13
1.26,1.69,-1.38,0.3,0.41,-0.19
1.23,1.53,-1.97,0.16,0.44,-0.24
1.19,1.23,-2.55,0.01,0.47,-0.28
