accX,accY,accZ,gyroX,gyroY,gyroZ
1.49,-3.58,-2.78,-0.74,0.37,0.06
1.42,-3.52,-2.66,-0.74,0.4,0.06
1.23,-3.49,-2.32,-0.73,0.42,0.07
1.11,-3.31,-2.15,-0.7,0.43,0.07
1.05,-3.28,-1.9,-0.66,0.43,0.07
0.84,-3.16,-1.67,-0.61,0.44,0.08
0.59,-3.1,-1.36,-0.56,0.43,0.08
0.54,-3.03,-1.17,-0.52,0.43,0.09
0.36,-2.99,-0.88,-0.47,0.42,0.09
0.13,-3.01,-0.67,-0.43,0.4,0.09
0.04,-3.05,-0.29,-0.38,0.37,0.09
-0.15,-3.18,0.19,-0.34,0.33,0.09
-0.36,-3.2,0.52,-0.29,0.28,0.09
-0.57,-3.41,0.77,-0.24,0.22,0.1
-0.92,-3.43,0.88,-0.19,0.15,0.1
-1.28,-3.47,0.92,-0.14,0.08,0.11
-1.7,-3.47,1.0,-0.08,0.02,0.11
-1.99,-3.39,0.77,-0.01,-0.05,0.11
-2.51,-3.12,0.69,0.07,-0.11,0.11
-2.76,-2.85,0.67,0.15,-0.18,0.1
-3.03,-2.51,0.67,0.23,-0.26,0.1
-3.2,-2.03,0.69,0.31,-0.34,0.09
-3.26,-1.53,0.67,0.36,-0.43,0.09
-3.2,-1.07,0.29,0.38,-0.51,0.09
-3.14,-0.69,0.04,0.37,-0.58,0.09
-2.82,-0.21,-0.5,0.31,-0.65,0.09
-2.57,0.29,-0.82,0.22,-0.7,0.09
-2.22,0.75,-1.3,0.12,-0.74,0.09
-1.9,1.19,-1.67,0.02,-0.76,0.11
-1.63,1.24,-2.09,-0.09,-0.78,0.12
-1.24,1.21,-2.55,-0.21,-0.81,0.14
-1.0,1.03,-2.76,-0.31,-0.84,0.17
-0.84,0.96,-2.74,-0.35,-0.87,0.2
-0.69,0.73,-2.85,-0.33,-0.87,0.24
-0.52,0.46,-2.76,-0.28,-0.84,0.29
-0.17,-0.27,-2.64,-0.22,-0.79,0.32
0.33,-1.09,-2.49,-0.14,-0.72,0.33
1.17,-1.8,-2.18,-0.06,-0.64,0.31
1.95,-2.38,-2.05,0.01,-0.56,0.26
2.47,-2.89,-1.92,0.06,-0.48,0.19
3.43,-3.28,-1.76,0.11,-0.42,0.11
4.33,-3.52,-1.69,0.13,-0.37,0.01
5.19,-3.75,-1.69,0.14,-0.31,-0.08
5.63,-3.81,-1.74,0.12,-0.22,-0.16
6.3,-3.68,-2.01,0.08,-0.12,-0.22
6.68,-3.31,-2.2,0.02,0.0,-0.26
6.72,-2.85,-2.47,-0.04,0.15,-0.26
6.47,-2.28,-2.3,-0.08,0.3,-0.22
5.9,-1.86,-2.03,-0.09,0.46,-0.14
4.96,-1.3,-1.76,-0.07,0.61,-0.02
3.66,-0.71,-1.3,-0.03,0.76,0.13
2.15,-0.21,-0.96,0.02,0.9,0.31
0.44,0.13,-0.69,0.05,1.0,0.48
-0.5,0.36,-0.63,0.05,1.04,0.63
-1.61,0.79,-0.57,0.04,1.07,0.76
-2.68,0.71,-0.48,0.01,1.05,0.84
-3.28,0.73,-0.36,-0.0,1.01,0.86
-3.72,0.75,-0.48,-0.02,0.93,0.81
-3.93,0.67,-0.59,-0.05,0.82,0.7
-3.89,0.86,-0.57,-0.1,0.68,0.57
-3.56,1.05,-1.32,-0.21,0.55,0.43
-3.68,1.11,-2.55,-0.4,0.45,0.29
-3.54,0.61,-4.23,-0.64,0.38,0.19
-3.7,0.17,-5.52,-0.91,0.3,0.12
-5.19,-0.69,-7.55,-1.19,0.21,0.08
-7.91,-2.18,-10.27,-1.45,0.07,0.09
-10.4,-4.5,-12.79,-1.73,-0.12,0.14
-11.4,-7.07,-14.92,-1.99,-0.35,0.2
-12.33,-9.06,-16.03,-2.18,-0.62,0.21
-11.7,-12.24,-18.58,-2.25,-0.95,0.22
-10.07,-14.65,-21.59,-2.2,-1.22,0.21
-4.75,-15.55,-23.16,-2.17,-1.37,0.18
-0.34,-14.12,-22.41,-2.22,-1.34,0.0
1.49,-11.86,-21.22,-2.26,-1.23,-0.25
3.62,-9.71,-18.85,-2.41,-1.25,-0.51
5.21,-6.72,-16.61,-2.57,-1.31,-0.68
8.71,-4.23,-13.56,-2.7,-1.28,-0.68
11.99,-1.99,-9.31,-2.74,-1.14,-0.53
13.83,-0.96,-5.94,-2.56,-0.91,-0.24
15.59,-0.48,-2.3,-2.08,-0.63,0.16
16.64,-1.21,-0.38,-1.42,-0.35,0.54
15.48,-2.2,0.36,-0.84,-0.08,0.74
11.97,-2.13,0.59,-0.57,0.15,0.76
7.43,-2.03,1.46,-0.63,0.35,0.79
4.48,-1.84,1.78,-0.88,0.49,0.83
2.11,-1.15,2.07,-1.23,0.6,0.79
-0.08,-0.73,2.45,-1.61,0.7,0.65
-1.53,-0.8,2.62,-1.95,0.77,0.44
-3.45,-0.96,3.01,-2.19,0.79,0.2
-5.4,-1.44,3.2,-2.34,0.72,-0.03
-6.74,-2.24,3.81,-2.37,0.59,-0.24
-8.71,-2.62,3.31,-2.34,0.44,-0.45
-9.4,-2.97,3.24,-2.27,0.31,-0.58
-9.73,-3.18,3.14,-2.21,0.19,-0.64
-8.29,-3.33,3.2,-2.17,0.07,-0.65
-5.77,-3.14,3.1,-2.16,-0.08,-0.63
-3.08,-2.76,2.51,-2.19,-0.26,-0.58
-1.49,-2.62,2.3,-2.25,-0.47,-0.46
0.61,-2.6,2.03,-2.29,-0.66,-0.29
2.43,-2.39,1.3,-2.28,-0.77,-0.09
3.62,-2.13,0.82,-2.12,-0.76,0.12
5.11,-1.57,0.23,-1.85,-0.66,0.32
5.36,-1.03,-0.29,-1.51,-0.5,0.46
5.31,0.04,-0.94,-1.19,-0.34,0.54
4.64,1.0,-1.34,-0.96,-0.22,0.57
3.77,1.67,-1.78,-0.82,-0.16,0.56
2.87,1.86,-2.01,-0.73,-0.12,0.53
2.8,2.39,-2.76,-0.61,-0.09,0.49
2.05,3.18,-3.1,-0.53,0.01,0.38
1.57,3.77,-3.26,-0.46,0.21,0.26
0.94,4.39,-3.52,-0.42,0.41,0.15
0.38,5.09,-4.16,-0.39,0.58,0.05
2.34,61.66,-19.46,-0.07,0.74,-0.03
-13.81,61.04,-36.51,6.86,-0.46,-1.98
-30.65,31.41,-31.45,5.45,0.28,-2.24
9.33,-3.89,20.57,-0.97,0.03,-0.65
2.45,-4.94,0.06,-1.63,0.22,-0.54
2.76,-9.83,-5.57,-1.92,0.24,-0.68
0.9,-10.59,-11.09,-2.39,0.18,-0.54
-1.19,-21.3,-13.27,-2.52,-0.03,-0.08
-1.09,-11.55,-14.44,-2.64,-0.06,0.41
-0.38,-1.24,-12.64,-2.46,0.05,0.7
-6.28,7.09,-8.52,-1.85,0.32,0.49
2.82,9.54,-4.9,-0.89,0.54,0.36
-4.83,-22.87,-17.2,0.05,0.69,0.0
-7.99,2.66,-9.08,-0.6,0.95,-0.03
-2.09,3.41,-11.32,-0.52,0.87,0.05
-3.43,6.91,-10.88,-0.44,0.57,0.22
-1.36,9.21,-12.45,-0.42,0.23,0.3
-1.86,8.41,-13.54,-0.37,-0.04,0.28
