accX,accY,accZ,gyroX,gyroY,gyroZ
0.61,-1.78,-1.95,-0.18,-0.15,0.21
0.59,-1.63,-2.09,-0.19,-0.14,0.22
0.59,-1.44,-2.07,-0.21,-0.11,0.23
0.61,-1.34,-1.97,-0.23,-0.08,0.24
0.8,-1.32,-1.76,-0.24,-0.05,0.26
0.84,-1.26,-1.67,-0.25,-0.02,0.28
0.96,-1.24,-1.51,-0.26,0.01,0.29
0.94,-1.13,-1.4,-0.27,0.04,0.3
0.82,-1.03,-1.46,-0.28,0.09,0.3
0.75,-0.92,-1.7,-0.3,0.14,0.29
0.56,-0.84,-1.9,-0.31,0.19,0.28
0.42,-0.86,-2.03,-0.32,0.26,0.27
0.27,-0.73,-2.09,-0.33,0.32,0.26
0.13,-0.52,-1.93,-0.34,0.37,0.26
0.19,-0.46,-1.74,-0.35,0.42,0.25
0.23,-0.42,-1.61,-0.36,0.46,0.25
0.23,-0.4,-1.47,-0.37,0.49,0.25
0.23,-0.42,-1.34,-0.37,0.52,0.27
0.23,-0.4,-1.3,-0.36,0.54,0.28
0.21,-0.48,-1.21,-0.37,0.56,0.29
0.19,-0.56,-1.03,-0.4,0.58,0.29
0.13,-0.71,-1.0,-0.42,0.61,0.3
0.08,-0.8,-1.17,-0.42,0.63,0.31
-0.06,-0.94,-1.42,-0.43,0.67,0.32
-0.31,-1.05,-1.47,-0.45,0.71,0.32
-0.8,-1.32,-1.46,-0.47,0.77,0.32
-0.88,-1.17,-1.63,-0.5,0.84,0.32
-0.65,-1.0,-1.65,-0.53,0.91,0.34
-0.88,-1.23,-1.53,-0.56,0.96,0.37
-0.57,-1.11,-1.36,-0.61,1.0,0.4
-0.77,-1.44,-1.28,-0.69,1.06,0.43
-0.98,-1.92,-1.13,-0.74,1.11,0.48
-1.4,-2.43,-1.28,-0.74,1.11,0.56
-1.8,-2.74,-1.59,-0.68,1.06,0.68
-2.39,-3.51,-1.38,-0.63,0.93,0.77
-3.31,-3.89,-1.38,-0.57,0.77,0.83
-4.31,-4.02,-1.0,-0.49,0.58,0.85
-5.19,-3.75,-1.05,-0.35,0.34,0.87
-5.71,-3.58,-1.03,-0.26,0.16,0.9
-5.52,-2.97,-1.55,-0.18,-0.01,0.92
-5.29,-2.49,-1.9,-0.14,-0.16,0.94
-4.96,-2.34,-2.24,-0.12,-0.3,0.98
-4.73,-2.34,-2.49,-0.11,-0.44,1.02
-4.52,-2.41,-3.22,-0.13,-0.6,1.07
-4.39,-2.51,-3.22,-0.16,-0.74,1.1
-4.25,-2.95,-3.14,-0.21,-0.87,1.14
-4.16,-3.43,-3.16,-0.25,-0.97,1.17
-4.12,-4.04,-3.12,-0.31,-1.01,1.18
-4.25,-4.6,-3.35,-0.36,-1.05,1.18
-4.69,-5.09,-3.75,-0.41,-1.11,1.18
-5.13,-5.55,-4.14,-0.44,-1.2,1.18
-5.36,-5.86,-4.29,-0.44,-1.3,1.18
-5.55,-5.8,-4.08,-0.45,-1.39,1.16
-5.67,-5.65,-3.58,-0.49,-1.47,1.13
-5.77,-5.63,-3.06,-0.53,-1.56,1.09
-5.94,-5.57,-2.72,-0.56,-1.67,1.06
-6.13,-5.46,-2.62,-0.53,-1.79,1.05
-6.01,-5.32,-2.66,-0.46,-1.89,1.06
-5.86,-4.94,-3.08,-0.38,-1.97,1.06
-5.57,-4.6,-3.43,-0.31,-2.04,1.06
-5.32,-4.29,-3.72,-0.27,-2.1,1.07
-5.08,-4.18,-4.27,-0.24,-2.17,1.1
-4.94,-4.18,-4.6,-0.2,-2.24,1.14
-4.81,-4.62,-5.0,-0.15,-2.28,1.2
-4.77,-5.11,-5.48,-0.05,-2.29,1.26
-5.23,-5.5,-5.71,0.07,-2.24,1.34
-5.98,-5.73,-6.0,0.17,-2.11,1.43
-6.68,-6.01,-5.88,0.21,-2.01,1.52
-7.91,-6.38,-5.67,0.22,-1.95,1.66
-9.48,-6.8,-5.23,0.22,-1.94,1.82
-11.28,-7.35,-4.96,0.2,-1.97,2.0
-12.99,-8.1,-4.27,0.18,-2.0,2.17
-14.35,-9.12,-4.14,0.2,-2.04,2.34
-14.65,-10.11,-3.75,0.31,-2.1,2.5
-14.23,-10.52,-3.51,0.47,-2.14,2.62
-13.25,-10.71,-2.93,0.71,-2.15,2.67
-11.57,-9.79,-2.3,1.0,-2.1,2.63
-9.83,-8.01,-0.88,1.15,-2.02,2.54
-7.49,-6.28,0.9,1.15,-1.94,2.42
-4.98,-4.88,2.28,1.06,-1.88,2.29
-3.01,-3.56,3.29,0.93,-1.84,2.18
-1.51,-2.64,4.08,0.77,-1.81,2.08
-0.17,-2.55,4.18,0.59,-1.78,2.02
-0.67,-2.57,4.18,0.45,-1.78,1.97
-2.11,-2.41,3.49,0.34,-1.9,1.96
-1.47,-3.58,0.48,0.34,-2.15,2.03
-2.15,-3.81,-1.61,0.43,-2.21,2.11
-3.28,-4.21,-2.01,0.49,-2.18,2.15
-3.56,-4.48,-1.21,0.57,-2.13,2.18
-3.22,-4.56,-1.05,0.69,-2.03,2.18
-3.87,-4.12,-0.46,0.79,-1.85,2.14
-5.17,-3.14,1.57,0.84,-1.73,2.07
-7.62,-1.4,3.45,0.88,-1.77,1.95
-9.96,0.33,5.13,0.9,-1.99,1.84
-12.03,1.86,5.92,0.91,-2.43,1.7
-13.06,3.05,6.59,0.9,-2.77,1.6
-13.22,3.79,6.9,0.87,-2.95,1.5
-13.08,4.62,6.44,0.83,-2.9,1.4
-13.54,5.9,7.22,0.78,-2.66,1.29
-14.14,7.45,7.95,0.66,-2.34,1.13
-15.23,8.31,8.75,0.46,-1.98,0.86
-14.37,7.76,6.19,0.25,-1.62,0.5
-12.39,6.3,2.05,0.13,-1.05,0.07
-9.77,5.61,0.61,0.07,-0.2,-0.33
-7.68,5.31,1.72,0.02,0.82,-0.52
-4.83,4.94,3.47,-0.11,1.3,-0.61
-1.59,4.73,0.77,-0.38,1.4,-0.61
1.93,3.58,3.51,-0.78,1.33,-0.54
3.1,0.63,5.32,-1.05,0.89,-0.47
2.76,-1.97,4.62,-1.1,0.1,-0.42
1.9,-3.6,2.78,-0.98,-0.77,-0.33
0.52,-4.96,1.23,-0.79,-1.47,-0.13
