accX,accY,accZ,gyroX,gyroY,gyroZ
-2.62,2.89,-2.07,0.56,-0.66,0.12
-1.9,2.3,-1.82,0.59,-0.65,0.18
-1.65,1.86,-1.49,0.6,-0.64,0.21
-1.32,1.13,-1.09,0.6,-0.63,0.23
-0.73,0.33,-0.67,0.6,-0.62,0.22
-0.17,-0.34,-0.06,0.6,-0.61,0.19
0.36,-0.9,0.36,0.64,-0.61,0.15
0.77,-1.24,0.44,0.71,-0.61,0.12
1.02,-1.78,0.31,0.77,-0.61,0.09
1.11,-2.32,0.46,0.83,-0.62,0.06
1.28,-2.89,0.42,0.9,-0.63,0.02
1.61,-2.97,-0.08,0.95,-0.64,-0.01
1.72,-2.95,-0.71,0.99,-0.64,-0.05
1.63,-2.8,-1.26,1.0,-0.64,-0.08
1.09,-2.51,-1.69,0.96,-0.64,-0.13
0.31,-1.95,-1.61,0.88,-0.62,-0.16
0.02,-1.26,-1.47,0.82,-0.58,-0.15
-0.25,-0.59,-1.51,0.78,-0.53,-0.13
-0.46,0.06,-1.61,0.77,-0.49,-0.11
-0.17,0.65,-1.69,0.77,-0.44,-0.08
0.36,1.15,-1.51,0.76,-0.38,-0.05
1.05,1.36,-1.15,0.76,-0.3,-0.03
1.88,1.4,-0.19,0.75,-0.21,-0.02
2.05,1.34,0.84,0.77,-0.12,-0.02
1.86,1.32,1.28,0.82,-0.04,-0.03
1.9,1.49,1.24,0.87,0.02,-0.05
2.16,1.36,0.98,0.91,0.07,-0.09
2.49,0.42,1.24,0.96,0.14,-0.09
2.28,-1.03,2.49,1.03,0.25,-0.06
1.57,-2.41,4.14,1.16,0.39,0.01
0.94,-3.37,5.06,1.37,0.51,0.1
0.92,-3.96,5.21,1.61,0.56,0.2
1.07,-4.31,5.4,1.8,0.55,0.31
1.47,-4.71,4.71,1.91,0.5,0.41
1.61,-4.85,3.58,1.95,0.46,0.5
2.51,-6.57,3.06,1.93,0.46,0.58
2.26,-7.34,3.06,1.88,0.54,0.64
1.47,-7.51,2.95,1.77,0.6,0.65
0.46,-7.58,2.68,1.67,0.63,0.6
0.25,-7.7,2.59,1.59,0.66,0.52
-0.46,-7.72,2.16,1.54,0.73,0.43
-1.32,-7.55,1.57,1.53,0.79,0.35
-2.18,-7.2,1.15,1.56,0.83,0.28
-2.85,-6.09,0.88,1.62,0.85,0.23
-3.33,-4.69,1.03,1.7,0.86,0.22
-3.85,-3.49,1.74,1.78,0.87,0.23
-4.33,-2.76,2.85,1.85,0.89,0.28
-4.42,-2.47,3.49,1.95,0.89,0.34
-4.5,-2.55,4.14,2.05,0.88,0.4
-4.35,-2.62,4.48,2.17,0.88,0.49
-3.93,-3.12,4.9,2.3,0.87,0.6
-3.72,-3.35,5.77,2.43,0.86,0.74
-3.37,-4.35,6.84,2.56,0.84,0.87
-2.82,-5.36,8.85,2.67,0.83,1.0
-3.87,-7.37,11.49,2.82,0.81,1.12
-9.02,-10.06,18.43,3.04,0.75,1.21
-8.04,-14.67,27.5,3.28,0.48,1.42
5.78,-27.58,36.89,3.6,0.07,1.51
-17.28,-18.85,47.9,3.78,-0.15,0.94
-19.8,-9.88,52.61,3.48,-0.42,0.51
-9.1,-14.81,35.05,2.49,-0.68,0.15
-8.2,-20.4,18.14,1.33,-0.62,-0.09
-4.16,-25.17,11.3,0.73,-0.46,-0.14
1.07,-26.41,8.22,0.7,-0.26,-0.02
-0.04,-16.82,8.12,0.79,-0.15,0.09
2.74,-13.75,5.67,0.74,-0.09,0.2
2.82,-13.56,2.38,0.47,-0.02,0.19
0.82,-12.22,0.21,0.21,0.16,0.08
-1.3,-10.19,0.79,0.29,0.31,0.07
-2.59,-6.68,1.61,0.52,0.28,0.13
-3.08,-3.45,2.66,0.72,0.2,0.18
-2.99,-2.38,3.62,0.83,0.18,0.21
-2.83,-0.67,4.33,0.88,0.19,0.24
-2.11,0.71,4.44,0.92,0.2,0.28
-1.11,2.05,3.18,0.99,0.23,0.35
0.23,2.62,2.55,1.03,0.28,0.4
0.96,1.51,-0.13,1.05,0.36,0.43
0.77,0.57,0.52,0.94,0.41,0.43
0.42,-0.92,0.98,0.85,0.42,0.44
2.76,-1.26,-0.69,0.86,0.32,0.45
5.65,-0.34,-0.82,0.89,0.24,0.43
4.48,0.54,-0.8,0.89,0.22,0.35
-0.69,1.47,0.31,0.8,0.21,0.27
-3.06,2.22,1.0,0.69,0.12,0.23
-4.42,2.41,1.19,0.55,0.04,0.21
-4.77,2.87,2.13,0.39,-0.01,0.17
-5.42,3.72,2.89,0.21,-0.04,0.16
-5.4,3.6,3.56,0.08,-0.07,0.16
-5.06,3.68,4.0,-0.02,-0.09,0.15
-4.21,3.7,4.12,-0.09,-0.08,0.15
-3.31,3.35,4.08,-0.14,-0.05,0.13
-2.91,2.66,3.93,-0.19,-0.02,0.09
-2.62,2.11,3.35,-0.23,0.01,0.04
-2.53,1.09,3.06,-0.3,0.03,-0.04
-1.57,0.42,3.14,-0.35,0.07,-0.12
