accX,accY,accZ,gyroX,gyroY,gyroZ
3.28,-4.58,-2.47,0.07,-0.22,0.13
3.37,-4.21,-2.24,0.11,-0.15,0.09
3.47,-3.91,-1.93,0.14,-0.07,0.06
3.45,-3.64,-1.69,0.15,0.02,0.02
3.28,-3.51,-1.76,0.16,0.12,-0.01
3.06,-3.45,-2.01,0.17,0.22,-0.04
2.72,-3.41,-2.2,0.17,0.31,-0.04
2.28,-3.39,-2.64,0.15,0.38,-0.02
1.99,-3.24,-2.8,0.12,0.4,0.02
1.59,-2.89,-2.76,0.09,0.42,0.07
1.11,-2.45,-2.66,0.08,0.42,0.16
0.79,-1.8,-2.34,0.1,0.42,0.25
0.42,-1.02,-2.05,0.1,0.4,0.35
0.04,-0.34,-2.28,0.1,0.38,0.44
-0.56,0.27,-2.3,0.09,0.36,0.51
-1.21,0.8,-2.64,0.07,0.34,0.56
-1.69,1.26,-2.68,0.05,0.32,0.61
-2.16,1.88,-2.68,-0.01,0.29,0.64
-2.51,2.41,-2.62,-0.1,0.26,0.67
-3.05,3.03,-2.47,-0.21,0.2,0.68
-3.24,2.8,-2.38,-0.34,0.13,0.68
-3.33,2.36,-2.74,-0.43,0.07,0.64
-3.64,1.95,-3.06,-0.45,0.0,0.58
-3.7,1.36,-3.24,-0.43,-0.08,0.51
-3.7,0.73,-3.47,-0.41,-0.18,0.43
-3.39,0.04,-3.89,-0.41,-0.26,0.36
-2.72,-0.61,-4.79,-0.42,-0.29,0.29
-1.88,-1.34,-5.57,-0.44,-0.26,0.25
-0.86,-2.24,-6.32,-0.46,-0.18,0.22
0.11,-3.12,-6.65,-0.49,-0.06,0.2
1.03,-3.83,-5.88,-0.52,0.1,0.16
2.01,-4.85,-4.52,-0.55,0.27,0.11
3.26,-5.88,-2.78,-0.55,0.44,0.05
4.58,-6.95,-1.51,-0.53,0.56,-0.01
5.77,-8.01,-1.02,-0.5,0.62,-0.08
6.67,-8.89,-1.24,-0.47,0.65,-0.16
7.14,-9.75,-2.13,-0.45,0.68,-0.24
7.41,-10.34,-3.35,-0.46,0.7,-0.33
7.35,-10.8,-4.21,-0.48,0.75,-0.44
6.74,-11.03,-4.62,-0.47,0.81,-0.55
5.57,-10.76,-4.39,-0.43,0.89,-0.64
4.12,-10.27,-3.77,-0.37,0.96,-0.66
2.62,-10.07,-3.31,-0.3,1.0,-0.58
1.72,-10.19,-2.85,-0.22,1.02,-0.45
1.17,-10.11,-2.55,-0.14,1.04,-0.31
0.63,-9.83,-2.3,-0.11,1.03,-0.17
-0.4,-9.06,-2.2,-0.13,0.99,-0.04
-1.02,-8.1,-2.22,-0.21,0.89,0.11
-1.23,-7.18,-2.18,-0.32,0.71,0.27
-1.19,-6.47,-2.03,-0.45,0.58,0.43
-1.42,-6.07,-1.28,-0.58,0.49,0.55
-1.82,-5.8,0.86,-0.68,0.42,0.64
-2.05,-6.07,1.57,-0.73,0.35,0.69
-1.4,-6.28,0.8,-0.73,0.31,0.69
-0.34,-6.36,-0.36,-0.7,0.34,0.63
0.19,-6.47,-1.78,-0.65,0.4,0.5
0.36,-6.86,-3.06,-0.61,0.35,0.34
0.31,-7.26,-3.52,-0.62,0.22,0.19
0.15,-7.53,-3.73,-0.7,0.07,0.06
0.33,-7.89,-3.26,-0.82,-0.05,-0.03
0.59,-8.22,-2.82,-0.92,-0.16,-0.09
0.84,-8.6,-2.26,-0.98,-0.23,-0.14
0.98,-9.06,-2.16,-0.98,-0.27,-0.17
0.9,-9.52,-2.15,-0.94,-0.29,-0.19
0.75,-9.69,-2.45,-0.88,-0.3,-0.17
0.84,-9.67,-2.74,-0.82,-0.31,-0.1
0.98,-9.46,-2.99,-0.75,-0.31,0.01
1.11,-9.12,-2.85,-0.69,-0.3,0.14
1.07,-8.7,-2.32,-0.64,-0.3,0.27
0.92,-8.45,-1.65,-0.59,-0.31,0.4
0.94,-8.2,-1.28,-0.52,-0.32,0.5
1.21,-8.16,-1.4,-0.45,-0.31,0.6
1.47,-7.87,-1.84,-0.39,-0.31,0.67
1.74,-7.45,-2.26,-0.37,-0.31,0.69
2.01,-7.07,-2.87,-0.4,-0.33,0.67
2.05,-6.53,-3.05,-0.49,-0.37,0.6
1.84,-5.82,-3.06,-0.61,-0.41,0.51
1.47,-5.0,-2.85,-0.76,-0.45,0.41
1.21,-4.04,-2.43,-0.94,-0.46,0.33
1.0,-3.08,-2.16,-1.14,-0.46,0.27
0.73,-2.36,-2.07,-1.36,-0.43,0.23
0.79,-1.93,-2.09,-1.58,-0.39,0.2
1.17,-1.82,-2.28,-1.77,-0.36,0.18
1.44,-1.86,-2.24,-1.95,-0.34,0.15
1.51,-1.8,-1.97,-2.12,-0.34,0.1
1.44,-1.97,-1.28,-2.28,-0.34,0.03
1.32,-2.13,-0.67,-2.42,-0.32,-0.03
1.23,-2.38,-0.19,-2.47,-0.27,-0.09
1.15,-2.6,0.34,-2.42,-0.21,-0.14
0.96,-3.14,0.88,-2.24,-0.14,-0.18
0.8,-3.41,1.02,-1.95,-0.09,-0.23
0.73,-3.33,0.96,-1.6,-0.04,-0.28
0.52,-2.82,0.9,-1.28,0.01,-0.32
0.31,-2.11,0.82,-1.0,0.04,-0.36
0.15,-1.24,0.79,-0.78,0.06,-0.41
-0.25,-0.11,0.86,-0.63,0.05,-0.46
-0.61,0.79,0.52,-0.53,0.05,-0.51
-0.71,1.3,0.08,-0.5,0.04,-0.53
-0.82,1.82,-0.31,-0.5,0.04,-0.53
-0.52,1.97,-1.03,-0.54,0.05,-0.52
-0.21,1.97,-1.69,-0.59,0.04,-0.49
0.06,1.8,-2.2,-0.64,0.03,-0.47
0.33,1.49,-2.53,-0.68,0.0,-0.45
0.56,1.13,-2.64,-0.71,-0.03,-0.43
0.73,0.71,-2.72,-0.74,-0.06,-0.43
0.46,0.44,-2.66,-0.75,-0.08,-0.44
0.36,0.02,-2.51,-0.77,-0.11,-0.44
0.19,-0.46,-2.24,-0.77,-0.14,-0.43
0.1,-0.94,-1.99,-0.78,-0.16,-0.43
