accX,accY,accZ,gyroX,gyroY,gyroZ
-1.15,-3.52,1.05,0.11,-0.17,0.05
-1.24,-3.6,1.24,0.12,-0.19,0.07
-1.36,-3.66,1.32,0.13,-0.2,0.09
-1.53,-3.77,1.36,0.13,-0.2,0.1
-1.59,-3.96,1.38,0.13,-0.2,0.12
-1.61,-4.1,1.3,0.12,-0.2,0.13
-1.63,-4.21,1.19,0.11,-0.18,0.13
-1.61,-4.42,1.17,0.1,-0.16,0.14
-1.51,-4.69,1.03,0.09,-0.14,0.15
-1.49,-4.75,0.96,0.09,-0.13,0.15
-1.38,-4.65,0.56,0.09,-0.12,0.15
-1.28,-4.46,0.42,0.08,-0.12,0.15
-1.13,-4.35,0.19,0.06,-0.13,0.16
-0.77,-4.12,0.13,0.05,-0.14,0.18
-0.5,-4.08,0.15,0.04,-0.16,0.19
-0.33,-3.81,0.11,0.04,-0.17,0.2
-0.31,-3.72,0.38,0.05,-0.16,0.21
-0.34,-3.56,0.46,0.06,-0.14,0.22
-0.42,-3.81,0.96,0.07,-0.11,0.23
-0.54,-3.91,1.44,0.08,-0.07,0.24
-0.57,-3.96,1.59,0.11,-0.04,0.24
-0.59,-4.1,1.65,0.14,-0.02,0.24
-0.65,-4.08,1.63,0.16,0.0,0.25
-0.59,-4.35,1.59,0.18,0.01,0.24
-0.69,-4.42,1.28,0.2,0.02,0.22
-0.69,-4.25,0.65,0.23,0.02,0.2
-0.67,-4.06,-0.06,0.23,0.01,0.17
-0.67,-3.89,-0.98,0.2,0.0,0.15
-0.57,-3.73,-1.74,0.14,0.0,0.15
-0.33,-3.68,-2.49,0.06,-0.0,0.15
-0.08,-3.68,-3.03,-0.02,-0.0,0.15
0.31,-3.73,-3.47,-0.11,0.0,0.15
0.71,-3.87,-3.75,-0.2,0.01,0.16
0.96,-4.21,-3.96,-0.28,0.03,0.16
1.15,-4.5,-3.87,-0.34,0.05,0.15
1.26,-4.88,-3.87,-0.39,0.07,0.15
1.19,-5.4,-3.6,-0.41,0.1,0.15
1.21,-5.69,-3.35,-0.42,0.12,0.15
1.24,-6.05,-2.76,-0.41,0.15,0.16
1.51,-6.4,-1.95,-0.38,0.18,0.18
1.78,-6.67,-1.13,-0.35,0.2,0.2
2.07,-6.91,-0.34,-0.29,0.22,0.23
2.13,-6.93,0.17,-0.22,0.23,0.27
2.34,-6.95,0.65,-0.12,0.23,0.32
2.38,-6.91,0.8,-0.02,0.24,0.38
2.6,-6.7,0.73,0.1,0.24,0.44
2.76,-6.42,0.4,0.22,0.25,0.5
2.72,-6.15,0.06,0.33,0.25,0.55
2.91,-6.0,-0.42,0.43,0.25,0.59
2.99,-5.88,-0.84,0.51,0.25,0.62
2.89,-5.38,-1.34,0.57,0.25,0.62
2.39,-5.11,-1.65,0.59,0.25,0.62
2.15,-4.77,-1.88,0.58,0.25,0.61
1.78,-4.46,-2.05,0.54,0.27,0.59
1.34,-4.06,-1.97,0.45,0.29,0.55
0.9,-3.73,-1.86,0.34,0.31,0.51
0.54,-3.35,-1.74,0.23,0.31,0.46
0.44,-3.03,-1.46,0.12,0.29,0.42
0.38,-2.74,-1.34,0.03,0.27,0.38
0.44,-2.64,-0.9,-0.04,0.25,0.35
0.4,-2.45,-0.59,-0.08,0.22,0.33
0.29,-2.39,-0.21,-0.1,0.18,0.31
0.33,-2.36,-0.02,-0.09,0.14,0.31
0.33,-2.36,0.11,-0.06,0.09,0.31
0.29,-2.32,-0.11,-0.0,0.05,0.32
0.33,-2.22,-0.23,0.05,0.01,0.32
0.27,-2.01,-0.31,0.09,-0.02,0.33
0.02,-1.82,-0.36,0.12,-0.03,0.34
-0.15,-1.78,-0.46,0.13,-0.03,0.36
-0.23,-1.74,-0.5,0.14,-0.02,0.39
-0.54,-1.7,-0.48,0.14,0.0,0.42
-0.59,-1.4,-0.69,0.15,0.03,0.45
-0.56,-1.36,-0.69,0.14,0.05,0.48
-0.48,-1.23,-0.57,0.12,0.06,0.5
-0.27,-1.11,-0.38,0.1,0.07,0.52
-0.31,-1.17,-0.23,0.09,0.06,0.53
-0.4,-1.28,-0.08,0.07,0.04,0.54
-0.36,-1.76,-0.17,0.07,0.01,0.55
-0.29,-1.92,-0.5,0.08,-0.02,0.56
-0.31,-2.22,-0.82,0.09,-0.04,0.56
-0.19,-2.3,-1.36,0.08,-0.04,0.56
-0.04,-2.41,-1.47,0.06,-0.01,0.55
0.02,-2.28,-1.63,0.03,0.04,0.54
-0.04,-2.36,-1.59,-0.02,0.09,0.51
-0.1,-2.68,-1.42,-0.07,0.14,0.49
-0.13,-3.28,-1.21,-0.12,0.18,0.45
-0.21,-3.77,-0.96,-0.15,0.19,0.42
-0.13,-4.18,-0.79,-0.17,0.17,0.4
0.1,-4.65,-0.71,-0.19,0.13,0.38
0.27,-5.06,-0.56,-0.21,0.08,0.36
0.46,-5.32,-0.48,-0.22,0.03,0.33
0.5,-5.65,-0.44,-0.21,-0.0,0.31
0.44,-5.92,-0.42,-0.18,-0.02,0.28
0.29,-5.77,-0.42,-0.13,-0.01,0.26
-0.02,-5.32,-0.69,-0.08,0.0,0.23
-0.27,-4.75,-0.96,-0.05,0.02,0.23
-0.38,-4.21,-1.03,-0.03,0.05,0.25
-0.27,-3.7,-1.07,-0.01,0.07,0.27
0.02,-3.2,-1.02,-0.01,0.09,0.29
0.23,-3.05,-0.54,-0.02,0.1,0.31
0.38,-3.08,-0.06,-0.0,0.1,0.32
0.5,-3.26,0.33,0.04,0.09,0.33
0.44,-3.18,0.73,0.12,0.06,0.36
0.34,-3.22,0.96,0.19,0.01,0.39
0.08,-3.33,1.02,0.27,-0.04,0.41
-0.19,-3.45,0.88,0.33,-0.08,0.45
-0.15,-3.58,0.27,0.37,-0.1,0.49
-0.52,-3.89,-0.38,0.37,-0.09,0.52
-0.8,-4.5,-1.21,0.33,-0.04,0.55
