accX,accY,accZ,gyroX,gyroY,gyroZ
0.54,-3.87,-1.32,-0.03,-0.4,-0.03
0.54,-4.1,-1.44,-0.04,-0.4,-0.02
0.54,-4.23,-1.32,-0.05,-0.39,-0.02
0.48,-4.44,-1.32,-0.06,-0.39,-0.02
0.4,-4.54,-1.28,-0.07,-0.39,-0.02
0.31,-4.54,-1.24,-0.06,-0.39,-0.02
0.21,-4.44,-1.21,-0.05,-0.39,-0.03
0.1,-4.33,-1.09,-0.04,-0.4,-0.04
0.04,-4.06,-1.11,-0.01,-0.4,-0.05
-0.06,-3.93,-1.15,0.01,-0.41,-0.06
-0.25,-3.64,-1.05,0.04,-0.43,-0.08
-0.34,-3.47,-0.94,0.08,-0.46,-0.09
-0.5,-3.28,-0.61,0.13,-0.49,-0.09
-0.67,-3.18,-0.44,0.18,-0.52,-0.1
-0.75,-3.06,-0.31,0.24,-0.55,-0.1
-0.9,-2.89,-0.17,0.29,-0.57,-0.09
-0.86,-2.89,-0.19,0.34,-0.59,-0.08
-0.9,-2.82,-0.25,0.37,-0.62,-0.07
-0.86,-2.85,-0.25,0.38,-0.65,-0.06
-0.86,-2.83,-0.36,0.38,-0.68,-0.06
-0.82,-2.85,-0.33,0.37,-0.7,-0.05
-0.8,-2.91,-0.33,0.36,-0.72,-0.05
-0.8,-2.91,-0.31,0.34,-0.73,-0.04
-0.65,-3.1,-0.08,0.34,-0.73,-0.03
-0.63,-3.26,0.02,0.34,-0.74,-0.01
-0.46,-3.45,0.21,0.35,-0.75,-0.0
-0.38,-3.49,0.33,0.37,-0.77,0.0
-0.34,-3.47,0.4,0.38,-0.79,0.01
-0.27,-3.51,0.44,0.4,-0.81,0.01
-0.27,-3.37,0.33,0.42,-0.84,0.01
-0.36,-3.33,-0.1,0.42,-0.87,0.02
-0.5,-3.16,-0.61,0.42,-0.89,0.02
-0.65,-3.24,-1.17,0.41,-0.88,0.04
-0.9,-3.08,-1.44,0.39,-0.84,0.05
-0.9,-2.95,-1.51,0.35,-0.79,0.07
-0.84,-2.87,-1.36,0.3,-0.74,0.08
-0.75,-2.83,-1.13,0.25,-0.72,0.09
-0.61,-2.8,-1.05,0.21,-0.72,0.09
-0.54,-2.91,-1.13,0.17,-0.75,0.09
-0.57,-2.89,-1.26,0.13,-0.79,0.1
-0.44,-2.91,-1.19,0.08,-0.84,0.1
-0.36,-2.64,-1.23,0.03,-0.89,0.1
-0.31,-2.51,-1.57,-0.03,-0.94,0.1
-0.17,-2.24,-1.78,-0.08,-0.96,0.1
0.04,-2.11,-1.92,-0.14,-0.96,0.11
0.48,-2.16,-1.92,-0.18,-0.94,0.12
0.88,-2.26,-1.88,-0.22,-0.9,0.13
1.32,-2.41,-1.88,-0.25,-0.87,0.13
1.67,-2.66,-2.05,-0.28,-0.84,0.13
2.01,-2.83,-2.16,-0.31,-0.8,0.13
2.28,-3.01,-2.47,-0.35,-0.76,0.13
2.38,-2.99,-2.82,-0.39,-0.7,0.13
2.43,-2.93,-3.01,-0.45,-0.63,0.13
2.03,-2.78,-3.28,-0.52,-0.56,0.14
1.28,-2.47,-3.7,-0.6,-0.5,0.17
0.84,-2.05,-4.64,-0.72,-0.45,0.21
0.33,-1.88,-5.06,-0.87,-0.41,0.25
-0.1,-2.11,-5.21,-1.0,-0.38,0.29
-0.46,-2.47,-5.27,-1.08,-0.35,0.33
-0.75,-3.03,-5.42,-1.12,-0.33,0.37
-1.05,-3.51,-5.61,-1.12,-0.3,0.39
-1.23,-3.95,-5.92,-1.11,-0.25,0.42
-1.44,-4.39,-6.24,-1.13,-0.19,0.44
-1.63,-4.67,-6.82,-1.18,-0.15,0.46
-1.8,-4.92,-7.41,-1.28,-0.11,0.48
-1.93,-5.23,-7.8,-1.39,-0.07,0.5
-2.01,-5.54,-8.33,-1.52,-0.02,0.52
-2.15,-5.8,-8.71,-1.65,0.03,0.53
-2.26,-5.9,-9.21,-1.78,0.09,0.54
-2.09,-6.01,-9.6,-1.89,0.17,0.54
-1.78,-6.0,-9.88,-1.98,0.26,0.53
-1.57,-6.05,-9.92,-2.05,0.35,0.5
-1.55,-6.03,-9.77,-2.07,0.43,0.46
-1.69,-6.21,-9.35,-2.06,0.48,0.42
-1.93,-6.45,-8.91,-2.02,0.53,0.39
-2.36,-6.74,-8.5,-1.97,0.56,0.37
-2.76,-7.09,-7.99,-1.92,0.57,0.36
-3.29,-7.34,-7.55,-1.87,0.58,0.37
-3.7,-7.47,-6.97,-1.83,0.57,0.39
-4.12,-7.57,-6.34,-1.81,0.54,0.44
-4.41,-7.64,-5.54,-1.81,0.48,0.5
-4.9,-7.6,-4.83,-1.8,0.41,0.56
-5.46,-7.47,-3.91,-1.8,0.32,0.62
-5.5,-7.3,-3.26,-1.78,0.22,0.67
-5.27,-7.07,-2.53,-1.75,0.14,0.71
-4.9,-6.49,-1.86,-1.69,0.06,0.74
-4.39,-5.94,-1.57,-1.6,-0.01,0.75
-3.91,-5.17,-1.61,-1.5,-0.07,0.75
-3.35,-4.58,-1.61,-1.42,-0.13,0.75
-2.55,-4.1,-1.63,-1.37,-0.17,0.74
-1.86,-3.85,-1.38,-1.33,-0.21,0.72
-1.19,-3.79,-1.11,-1.3,-0.24,0.68
-0.71,-3.7,-0.9,-1.27,-0.26,0.64
-0.4,-3.64,-0.63,-1.24,-0.28,0.61
-0.27,-3.77,-0.52,-1.22,-0.3,0.59
-0.34,-3.7,-0.23,-1.19,-0.31,0.58
-0.38,-3.75,-0.29,-1.16,-0.3,0.57
-0.48,-3.6,-0.31,-1.13,-0.29,0.56
