accX,accY,accZ,gyroX,gyroY,gyroZ
2.07,-2.68,-0.71,0.3,0.24,0.04
1.67,-3.16,-0.88,0.22,0.28,0.01
1.38,-3.83,-0.86,0.16,0.3,-0.02
0.98,-4.35,-0.77,0.11,0.32,-0.03
0.69,-4.94,-0.56,0.08,0.34,-0.03
0.4,-5.48,-0.5,0.07,0.36,-0.04
0.19,-5.8,-0.54,0.06,0.35,-0.05
-0.02,-6.01,-0.52,0.05,0.33,-0.06
-0.21,-6.15,-0.71,0.05,0.32,-0.06
-0.4,-6.47,-0.88,0.05,0.31,-0.06
-0.57,-6.45,-1.19,0.07,0.3,-0.06
-0.82,-6.42,-1.46,0.11,0.29,-0.03
-0.63,-7.01,-1.15,0.13,0.29,0.0
-0.8,-7.07,-0.94,0.19,0.28,0.03
-0.84,-6.78,-0.9,0.28,0.27,0.06
-0.65,-6.51,-0.84,0.37,0.25,0.1
-0.54,-6.05,-1.02,0.46,0.23,0.12
-0.46,-5.88,-0.71,0.52,0.21,0.13
-0.67,-5.32,0.04,0.57,0.19,0.11
-0.71,-4.41,0.29,0.65,0.15,0.1
-0.63,-3.96,0.46,0.71,0.12,0.09
-0.57,-3.47,0.67,0.75,0.09,0.06
-0.56,-3.1,0.88,0.78,0.07,0.04
-0.59,-2.95,1.03,0.81,0.06,0.02
-0.4,-2.76,1.21,0.83,0.04,-0.01
-0.42,-2.59,1.28,0.85,0.03,-0.03
-0.38,-2.47,1.42,0.87,0.02,-0.04
-0.25,-2.43,1.69,0.9,0.02,-0.05
-0.02,-1.84,1.7,0.94,0.02,-0.05
-0.02,-1.59,2.01,0.97,0.03,-0.05
0.0,-1.34,2.16,1.0,0.02,-0.05
0.1,-1.05,2.28,1.01,0.0,-0.06
0.13,-0.61,2.38,1.01,-0.01,-0.07
0.21,-0.36,2.6,1.01,-0.0,-0.07
0.34,-0.25,2.91,1.02,0.0,-0.06
0.48,-0.25,2.8,1.03,-0.01,-0.06
0.8,-0.23,2.55,1.04,-0.03,-0.05
1.0,-0.27,2.2,1.02,-0.04,-0.04
0.92,-0.34,1.92,0.98,-0.04,-0.04
0.8,-0.44,1.93,0.93,-0.03,-0.02
0.75,-0.56,2.01,0.9,-0.05,-0.0
0.65,-0.61,1.82,0.88,-0.06,0.01
0.61,-0.75,1.03,0.85,-0.06,0.04
0.44,-1.13,0.23,0.83,-0.04,0.06
0.08,-1.34,-0.13,0.81,0.0,0.08
-0.02,-1.26,-0.34,0.81,0.04,0.1
-0.29,-1.11,-0.5,0.83,0.06,0.12
-0.8,-0.8,-0.71,0.85,0.07,0.13
-1.09,-0.48,-0.65,0.88,0.06,0.14
-1.42,-0.21,-0.65,0.88,0.04,0.15
-1.55,-0.13,-0.54,0.87,0.03,0.17
-1.78,-0.04,-0.31,0.85,0.05,0.18
-1.86,-0.02,-0.06,0.81,0.06,0.2
-1.99,-0.13,-0.06,0.77,0.07,0.21
-1.76,-0.34,-0.21,0.74,0.08,0.23
-1.59,-0.52,-0.25,0.71,0.08,0.25
-1.32,-0.86,-0.31,0.68,0.08,0.26
-1.05,-1.11,-0.11,0.65,0.08,0.27
-0.9,-1.36,0.02,0.62,0.09,0.28
-0.79,-1.59,0.44,0.59,0.11,0.28
-0.67,-1.69,0.82,0.55,0.14,0.29
-0.63,-1.84,1.19,0.5,0.17,0.3
-0.44,-2.01,1.53,0.46,0.22,0.31
-0.08,-2.3,1.97,0.44,0.27,0.31
0.13,-2.49,2.51,0.42,0.31,0.31
0.44,-2.66,2.99,0.42,0.35,0.3
0.71,-2.85,3.16,0.43,0.39,0.3
1.13,-2.95,3.41,0.45,0.42,0.3
1.47,-3.22,3.49,0.47,0.47,0.3
1.67,-3.45,3.49,0.5,0.52,0.29
1.8,-3.64,3.51,0.55,0.55,0.29
1.78,-3.87,3.41,0.6,0.58,0.29
1.59,-3.95,3.45,0.64,0.6,0.28
1.44,-4.08,3.24,0.69,0.61,0.29
1.34,-4.1,2.72,0.73,0.63,0.3
1.24,-4.14,2.22,0.77,0.67,0.31
1.13,-4.04,1.84,0.8,0.73,0.34
1.03,-3.83,1.59,0.84,0.83,0.36
1.13,-3.68,1.59,0.88,0.91,0.39
1.3,-3.47,1.57,0.91,0.97,0.42
1.49,-3.45,1.26,0.93,0.99,0.46
1.57,-3.56,1.07,0.93,1.0,0.51
1.59,-3.75,1.26,0.93,1.0,0.56
1.32,-4.0,1.63,0.96,0.99,0.61
1.09,-4.1,2.28,1.02,0.96,0.67
0.65,-4.19,2.62,1.09,0.91,0.73
0.1,-4.35,2.83,1.15,0.84,0.78
-0.38,-4.65,2.76,1.21,0.8,0.82
-1.23,-5.13,2.57,1.26,0.77,0.86
-2.32,-5.52,2.53,1.35,0.77,0.9
-3.51,-5.46,2.66,1.46,0.75,0.95
-4.88,-5.36,3.22,1.58,0.7,1.01
-6.28,-5.55,3.83,1.67,0.59,1.05
-7.6,-6.07,4.41,1.72,0.43,1.05
-10.06,-6.15,5.57,1.71,0.23,1.02
-10.57,-6.44,6.11,1.7,0.0,0.96
