accX,accY,accZ,gyroX,gyroY,gyroZ
2.09,-3.95,0.31,-0.34,-0.67,0.34
2.6,-4.12,0.94,-0.33,-0.64,0.39
2.78,-4.1,0.94,-0.3,-0.63,0.43
2.93,-4.16,1.05,-0.26,-0.64,0.47
3.39,-4.12,1.19,-0.23,-0.68,0.49
3.45,-4.04,1.24,-0.19,-0.74,0.51
3.01,-3.87,1.17,-0.16,-0.8,0.54
2.76,-3.85,1.13,-0.11,-0.85,0.56
2.26,-3.89,0.57,-0.05,-0.89,0.57
2.01,-3.7,-0.08,-0.01,-0.92,0.59
1.76,-3.35,-0.54,-0.0,-0.92,0.62
1.38,-3.18,-1.05,-0.01,-0.87,0.64
0.94,-2.83,-1.13,-0.05,-0.79,0.66
0.48,-2.59,-1.42,-0.09,-0.7,0.69
0.21,-2.36,-1.69,-0.13,-0.6,0.71
-0.21,-2.03,-1.51,-0.19,-0.53,0.73
-0.36,-1.99,-1.26,-0.26,-0.5,0.76
-0.4,-2.16,-1.55,-0.32,-0.49,0.78
-0.48,-2.55,-1.36,-0.38,-0.5,0.79
-0.73,-3.16,-1.24,-0.44,-0.51,0.79
-1.07,-3.64,-0.98,-0.49,-0.55,0.78
-1.49,-4.23,-0.57,-0.54,-0.59,0.76
-1.84,-4.85,-0.4,-0.58,-0.64,0.74
-2.45,-5.42,-0.33,-0.61,-0.67,0.73
-2.97,-5.94,-0.19,-0.63,-0.72,0.71
-3.47,-6.57,-0.29,-0.64,-0.77,0.71
-4.18,-6.59,-0.48,-0.63,-0.84,0.72
-4.33,-6.76,-0.63,-0.63,-0.89,0.74
-4.81,-6.86,-1.13,-0.62,-0.95,0.77
-5.06,-6.86,-1.65,-0.63,-1.01,0.81
-5.36,-6.82,-2.01,-0.65,-1.07,0.85
-5.04,-6.59,-2.34,-0.67,-1.12,0.9
-4.85,-6.15,-2.78,-0.7,-1.17,0.94
-4.54,-5.63,-3.18,-0.71,-1.22,0.97
-4.04,-5.34,-3.28,-0.71,-1.27,0.99
-3.54,-4.92,-3.72,-0.69,-1.34,1.0
-3.03,-4.41,-4.06,-0.68,-1.37,0.99
-2.62,-3.83,-3.85,-0.67,-1.4,0.97
-2.11,-3.35,-3.58,-0.65,-1.43,0.94
-1.53,-2.85,-3.51,-0.62,-1.46,0.91
-1.15,-2.26,-3.35,-0.6,-1.49,0.88
-0.77,-1.59,-2.97,-0.59,-1.49,0.85
