accX,accY,accZ,gyroX,gyroY,gyroZ
-0.71,-4.19,-1.42,0.24,-0.74,-0.1
-0.75,-4.12,-1.47,0.23,-0.77,-0.1
-0.92,-4.04,-1.55,0.22,-0.79,-0.12
-1.0,-3.91,-1.65,0.22,-0.81,-0.13
-0.73,-3.83,-1.59,0.22,-0.83,-0.12
-0.67,-3.79,-1.49,0.2,-0.83,-0.12
-0.73,-3.81,-1.44,0.18,-0.84,-0.11
-0.79,-3.83,-1.42,0.17,-0.85,-0.11
-1.21,-3.95,-1.19,0.16,-0.86,-0.12
-0.82,-3.98,-1.21,0.17,-0.9,-0.13
-0.57,-3.77,-1.26,0.16,-0.92,-0.14
-0.4,-3.87,-1.15,0.14,-0.92,-0.14
-0.71,-3.91,-1.09,0.12,-0.91,-0.14
-0.67,-3.95,-1.17,0.12,-0.92,-0.13
-0.71,-3.98,-1.15,0.12,-0.92,-0.13
-0.75,-3.95,-1.11,0.12,-0.92,-0.14
-0.63,-3.83,-1.07,0.12,-0.93,-0.14
-0.56,-3.81,-1.07,0.11,-0.94,-0.15
-0.48,-3.72,-1.11,0.1,-0.95,-0.16
-0.44,-3.54,-1.23,0.09,-0.96,-0.17
-0.44,-3.47,-1.11,0.09,-0.97,-0.18
-0.52,-3.28,-1.17,0.07,-0.98,-0.19
-0.56,-3.14,-1.21,0.06,-0.99,-0.19
-0.56,-3.06,-1.28,0.05,-1.0,-0.19
-0.54,-2.83,-1.28,0.04,-1.02,-0.19
-0.48,-2.74,-1.03,0.03,-1.03,-0.18
-0.75,-2.57,-1.36,0.01,-1.05,-0.19
-0.86,-2.34,-1.38,-0.01,-1.08,-0.18
-0.86,-2.38,-1.44,-0.03,-1.1,-0.18
-0.94,-2.28,-1.65,-0.03,-1.12,-0.18
-0.96,-1.95,-1.65,-0.03,-1.13,-0.17
-0.9,-1.78,-1.78,-0.04,-1.15,-0.17
-0.84,-1.67,-1.82,-0.05,-1.18,-0.17
-0.77,-1.61,-1.95,-0.07,-1.2,-0.17
-0.59,-1.61,-1.95,-0.09,-1.22,-0.17
-0.52,-1.59,-2.03,-0.1,-1.22,-0.18
-0.34,-1.55,-1.92,-0.12,-1.22,-0.19
-0.06,-1.47,-1.97,-0.13,-1.21,-0.19
0.17,-1.51,-1.9,-0.15,-1.2,-0.2
0.29,-1.42,-1.92,-0.15,-1.19,-0.2
0.56,-1.3,-1.84,-0.16,-1.17,-0.2
0.79,-1.26,-1.8,-0.16,-1.15,-0.2
0.96,-1.11,-1.76,-0.17,-1.14,-0.2
1.11,-1.07,-1.67,-0.18,-1.11,-0.2
1.21,-0.88,-1.72,-0.19,-1.1,-0.21
1.21,-0.71,-1.65,-0.2,-1.1,-0.21
1.24,-0.48,-1.92,-0.22,-1.09,-0.21
1.36,-0.36,-1.7,-0.25,-1.09,-0.22
1.32,-0.25,-1.57,-0.28,-1.08,-0.22
1.46,-0.34,-1.53,-0.31,-1.08,-0.23
1.49,-0.25,-1.55,-0.33,-1.07,-0.24
1.4,-0.38,-1.49,-0.36,-1.06,-0.25
1.4,-0.48,-1.59,-0.38,-1.06,-0.26
1.3,-0.56,-1.55,-0.39,-1.04,-0.27
1.19,-0.56,-1.55,-0.4,-1.02,-0.27
1.09,-0.65,-1.53,-0.41,-1.01,-0.27
1.02,-0.71,-1.63,-0.43,-0.99,-0.27
0.65,-0.77,-1.65,-0.46,-0.97,-0.27
0.54,-0.92,-1.63,-0.5,-0.96,-0.26
0.48,-1.02,-1.65,-0.52,-0.95,-0.25
0.21,-0.98,-1.69,-0.55,-0.93,-0.25
0.1,-1.09,-1.55,-0.58,-0.93,-0.25
0.02,-1.09,-1.47,-0.6,-0.93,-0.25
0.19,-0.96,-1.61,-0.58,-0.93,-0.26
0.36,-0.82,-1.76,-0.59,-0.93,-0.26
0.63,-0.75,-1.86,-0.64,-0.91,-0.27
0.88,-0.65,-2.09,-0.67,-0.9,-0.29
1.47,-0.57,-2.24,-0.69,-0.88,-0.31
1.49,-0.77,-2.2,-0.72,-0.87,-0.34
1.49,-0.82,-2.22,-0.74,-0.86,-0.35
1.23,-0.98,-1.88,-0.76,-0.85,-0.35
0.96,-1.26,-1.74,-0.77,-0.86,-0.34
0.59,-1.67,-1.61,-0.77,-0.87,-0.32
0.29,-2.01,-1.67,-0.77,-0.88,-0.29
-0.77,-2.68,-1.92,-0.78,-0.91,-0.27
-1.57,-3.08,-2.24,-0.8,-0.94,-0.24
-2.24,-3.51,-2.91,-0.84,-0.96,-0.19
-2.39,-3.98,-3.43,-0.89,-0.97,-0.13
-2.32,-4.41,-4.19,-0.94,-0.98,-0.09
-1.86,-4.62,-5.02,-1.0,-0.97,-0.07
-1.24,-4.69,-5.52,-1.07,-0.96,-0.06
-0.77,-4.52,-5.75,-1.12,-0.94,-0.07
-0.19,-4.08,-6.11,-1.15,-0.9,-0.06
0.42,-3.62,-6.57,-1.16,-0.85,-0.01
1.19,-3.1,-7.18,-1.18,-0.79,0.05
1.82,-2.68,-7.78,-1.2,-0.71,0.13
2.16,-2.68,-8.68,-1.25,-0.62,0.22
2.2,-2.91,-9.9,-1.31,-0.55,0.31
2.39,-3.18,-11.13,-1.38,-0.49,0.41
2.53,-4.19,-11.89,-1.46,-0.4,0.52
2.38,-6.0,-12.79,-1.53,-0.31,0.63
1.95,-8.03,-12.83,-1.66,-0.24,0.72
0.5,-9.44,-12.45,-1.79,-0.13,0.81
-2.6,-9.79,-11.15,-1.89,-0.09,0.8
-2.85,-10.65,-8.91,-1.93,-0.13,0.91
-4.56,-10.17,-6.38,-1.83,-0.18,1.09
-6.38,-9.6,-3.29,-1.58,-0.38,1.17
-7.91,-7.2,-1.11,-1.16,-0.63,1.05
-8.58,-5.09,0.17,-0.68,-0.7,0.99
-8.22,-3.29,0.54,-0.32,-0.76,0.96
-7.64,-1.88,0.38,-0.18,-0.81,0.95
-7.24,-0.82,-0.29,-0.26,-0.89,0.98
-5.29,-1.82,-0.71,-0.46,-1.01,1.05
-4.18,-2.64,-1.42,-0.56,-1.1,1.07
-3.7,-3.62,-1.78,-0.52,-1.18,1.04
-3.1,-4.37,-1.7,-0.44,-1.27,1.02
-2.64,-5.42,-1.36,-0.4,-1.34,0.99
-2.72,-5.71,-0.92,-0.42,-1.36,0.94
-3.28,-4.94,-0.54,-0.47,-1.33,0.89
-3.58,-3.87,0.02,-0.51,-1.3,0.84
-4.37,-3.1,0.21,-0.54,-1.27,0.78
-4.92,-3.16,1.03,-0.57,-1.29,0.77
-4.79,-3.62,1.9,-0.59,-1.35,0.77
-4.94,-3.87,2.32,-0.57,-1.43,0.76
-5.11,-3.62,2.09,-0.52,-1.52,0.76
-4.92,-3.39,1.26,-0.51,-1.61,0.78
-5.88,-3.52,0.71,-0.54,-1.67,0.78
-6.34,-4.18,0.27,-0.6,-1.76,0.8
-6.8,-4.69,-0.15,-0.61,-1.81,0.82
-7.09,-4.6,-0.88,-0.54,-1.79,0.85
-7.37,-4.35,-1.63,-0.45,-1.76,0.88
-8.24,-4.29,-1.95,-0.35,-1.74,0.91
-7.39,-4.77,-2.13,-0.24,-1.77,0.96
-7.49,-4.87,-2.2,-0.16,-1.83,0.99
-9.08,-5.38,-2.01,-0.1,-1.89,1.03
-10.48,-5.94,-2.78,0.01,-1.97,1.13
-11.07,-6.07,-4.31,0.14,-2.03,1.24
-13.12,-5.96,-4.83,0.24,-2.04,1.35
-14.27,-6.24,-5.23,0.3,-2.06,1.54
-17.22,-6.7,-5.44,0.37,-2.05,1.68
-17.72,-7.32,-5.36,0.44,-2.1,1.85
-15.71,-8.12,-4.69,0.53,-2.14,1.98
-15.28,-7.3,-3.83,0.63,-2.07,2.02
-9.73,-7.16,-2.99,0.67,-2.02,2.11
-6.17,-6.72,-2.07,0.67,-1.92,2.13
-3.47,-6.65,-1.21,0.69,-1.75,2.15
-2.03,-6.67,-0.38,0.74,-1.56,2.24
-0.92,-6.84,0.02,0.79,-1.36,2.33
-1.88,-6.26,0.36,0.84,-1.19,2.32
-3.35,-5.73,0.04,0.88,-1.06,2.28
-4.48,-5.0,-0.31,0.89,-1.0,2.2
-5.36,-3.98,-0.5,0.87,-0.93,2.09
-7.28,-2.53,-0.88,0.82,-0.87,1.97
-7.58,-1.76,-0.9,0.75,-0.84,1.9
-6.72,-1.34,-1.69,0.69,-0.84,1.84
-5.38,-0.96,-1.53,0.63,-0.8,1.75
-4.64,-0.59,-0.71,0.54,-0.7,1.63
-4.37,-0.08,0.48,0.47,-0.62,1.53
-3.54,0.36,1.21,0.45,-0.57,1.47
-3.01,0.92,1.46,0.45,-0.51,1.4
-2.85,1.74,1.4,0.46,-0.38,1.33
-3.64,1.86,1.19,0.47,-0.22,1.27
-4.35,2.09,0.44,0.48,-0.06,1.25
-5.55,1.53,-0.54,0.45,0.12,1.3
-6.59,1.84,-1.51,0.43,0.24,1.29
-7.68,2.03,-1.46,0.45,0.32,1.24
-8.62,2.74,-1.26,0.5,0.37,1.1
-9.02,3.41,-0.88,0.54,0.4,0.92
