accX,accY,accZ,gyroX,gyroY,gyroZ
2.57,-4.29,0.15,0.26,-0.09,-0.11
2.53,-4.02,0.21,0.26,-0.07,-0.11
2.51,-3.7,0.08,0.26,-0.05,-0.11
2.39,-3.31,-0.21,0.25,-0.04,-0.12
2.01,-2.93,-0.52,0.23,-0.04,-0.12
1.53,-2.36,-1.19,0.19,-0.06,-0.13
1.02,-1.69,-1.55,0.14,-0.1,-0.15
0.34,-1.07,-1.93,0.09,-0.16,-0.18
-0.23,-0.75,-2.09,0.05,-0.21,-0.2
-0.67,-0.8,-2.11,-0.01,-0.25,-0.21
-1.17,-1.02,-1.8,-0.08,-0.27,-0.21
-1.55,-1.0,-1.34,-0.11,-0.29,-0.2
-2.13,-0.98,-0.94,-0.06,-0.29,-0.18
-2.3,-1.49,-0.42,0.06,-0.29,-0.16
-2.16,-2.11,-0.21,0.19,-0.27,-0.11
-1.86,-2.45,-0.1,0.29,-0.26,-0.05
-1.51,-2.68,-0.06,0.36,-0.25,0.0
-1.11,-2.89,-0.15,0.41,-0.24,0.05
-0.77,-2.95,-0.31,0.45,-0.22,0.08
-0.42,-3.05,-0.77,0.48,-0.19,0.11
-0.31,-2.91,-1.42,0.5,-0.15,0.13
-0.31,-3.05,-2.05,0.51,-0.11,0.14
-0.15,-3.37,-2.68,0.51,-0.06,0.15
0.31,-3.75,-3.03,0.48,-0.0,0.14
0.98,-4.16,-3.39,0.42,0.06,0.11
1.93,-4.62,-4.19,0.35,0.14,0.05
3.08,-5.13,-5.15,0.24,0.25,-0.04
4.21,-5.9,-5.77,0.1,0.38,-0.15
4.9,-6.99,-5.54,-0.02,0.51,-0.27
4.54,-7.62,-4.29,-0.02,0.64,-0.38
3.33,-7.57,-2.24,0.15,0.75,-0.46
2.03,-7.14,-0.59,0.42,0.84,-0.5
0.84,-6.34,0.36,0.68,0.91,-0.51
0.02,-5.4,0.4,0.84,0.96,-0.48
-0.8,-4.46,-0.08,0.9,0.98,-0.42
-1.38,-3.51,-0.63,0.89,0.95,-0.34
-1.99,-2.62,-1.36,0.85,0.88,-0.23
-2.49,-1.26,-2.51,0.77,0.79,-0.1
-2.83,-0.46,-3.37,0.66,0.7,0.03
-2.82,0.52,-4.06,0.52,0.64,0.15
-2.72,1.46,-4.69,0.37,0.62,0.25
-2.38,2.24,-5.21,0.2,0.64,0.33
-1.74,2.87,-5.67,-0.0,0.7,0.4
-1.88,2.62,-4.42,-0.24,0.74,0.43
-0.9,3.2,-4.1,-0.42,0.68,0.41
-0.4,2.59,-2.28,-0.59,0.67,0.41
-0.77,1.46,0.33,-0.67,0.69,0.42
-0.04,0.92,1.38,-0.57,0.66,0.43
0.17,-0.15,1.65,-0.4,0.65,0.46
0.25,-0.86,1.74,-0.27,0.65,0.46
0.63,-1.28,1.69,-0.21,0.65,0.43
0.98,-1.69,1.53,-0.19,0.68,0.4
1.32,-2.2,1.34,-0.22,0.73,0.39
1.69,-2.72,1.03,-0.26,0.81,0.4
1.99,-3.18,0.4,-0.28,0.9,0.43
1.9,-3.47,-0.4,-0.28,0.99,0.45
1.44,-3.68,-1.0,-0.25,1.05,0.49
1.21,-3.73,-1.49,-0.18,1.09,0.53
0.79,-3.54,-1.9,-0.08,1.09,0.57
0.31,-3.2,-2.11,0.01,1.06,0.62
-0.06,-2.72,-2.2,0.1,1.01,0.66
-0.56,-1.92,-2.18,0.17,0.96,0.69
-0.8,-1.38,-1.69,0.21,0.92,0.72
-0.92,-1.05,-0.98,0.23,0.87,0.74
-0.94,-0.8,-0.17,0.22,0.83,0.77
-0.8,-0.84,0.67,0.19,0.78,0.79
-0.59,-0.98,1.46,0.17,0.74,0.78
-0.61,-0.77,1.95,0.18,0.68,0.73
-0.77,-0.54,1.97,0.24,0.61,0.63
