accX,accY,accZ,gyroX,gyroY,gyroZ
-0.61,0.17,-5.09,0.57,0.28,0.11
-0.44,0.15,-5.09,0.55,0.27,0.12
-0.33,0.23,-5.09,0.53,0.26,0.13
-0.15,0.21,-4.98,0.51,0.25,0.14
0.0,0.23,-4.83,0.48,0.25,0.15
0.1,0.33,-4.87,0.46,0.25,0.16
0.15,0.29,-4.75,0.42,0.25,0.17
0.21,0.34,-4.67,0.38,0.26,0.18
0.38,0.31,-4.71,0.34,0.27,0.18
0.46,0.34,-4.44,0.3,0.29,0.19
0.57,0.23,-4.33,0.27,0.31,0.21
0.61,0.21,-4.23,0.25,0.34,0.22
0.69,0.11,-4.21,0.23,0.36,0.24
0.67,0.08,-4.14,0.22,0.39,0.25
0.77,0.02,-4.14,0.22,0.42,0.27
0.77,0.02,-4.04,0.21,0.46,0.29
0.84,-0.15,-3.96,0.21,0.5,0.32
0.79,-0.11,-3.96,0.21,0.54,0.34
0.84,-0.17,-3.75,0.21,0.58,0.37
0.88,-0.11,-3.73,0.22,0.62,0.4
0.94,-0.15,-3.54,0.22,0.66,0.42
0.88,-0.04,-3.47,0.21,0.69,0.45
1.03,-0.04,-3.31,0.2,0.72,0.48
1.07,0.04,-3.05,0.19,0.75,0.5
1.07,0.08,-3.01,0.17,0.79,0.53
1.15,0.1,-2.7,0.16,0.82,0.55
1.09,0.13,-2.64,0.15,0.84,0.58
1.03,0.11,-2.6,0.13,0.86,0.6
0.98,0.02,-2.57,0.12,0.87,0.62
0.96,0.02,-2.57,0.11,0.88,0.64
0.98,-0.04,-2.47,0.09,0.88,0.67
0.88,-0.23,-2.34,0.09,0.89,0.69
0.98,-0.63,-2.24,0.1,0.9,0.72
0.96,-1.0,-1.74,0.12,0.91,0.75
0.94,-1.51,-1.49,0.17,0.93,0.77
0.96,-1.69,-1.42,0.24,0.95,0.79
1.05,-2.07,-1.23,0.32,0.97,0.82
1.17,-2.36,-1.24,0.41,0.99,0.85
1.28,-2.2,-1.42,0.53,1.02,0.88
1.36,-2.24,-1.7,0.66,1.06,0.92
1.55,-2.16,-1.99,0.77,1.1,0.96
1.61,-1.95,-2.3,0.85,1.14,0.99
1.78,-1.53,-2.74,0.92,1.19,1.01
1.93,-1.19,-2.85,0.95,1.24,1.03
1.92,-0.77,-2.83,0.96,1.28,1.05
2.11,-0.38,-2.82,0.92,1.34,1.06
2.07,0.02,-2.57,0.86,1.39,1.07
1.95,0.33,-2.16,0.78,1.45,1.07
1.69,0.48,-1.8,0.69,1.51,1.07
1.09,0.88,-2.03,0.63,1.55,1.07
0.8,1.32,-2.01,0.56,1.55,1.06
0.9,1.8,-1.92,0.49,1.54,1.08
1.15,1.82,-2.24,0.4,1.55,1.1
1.63,1.34,-2.59,0.28,1.6,1.14
2.36,0.4,-2.39,0.13,1.68,1.16
3.2,-0.46,-1.99,0.0,1.79,1.17
4.14,-1.59,-1.67,-0.03,1.91,1.14
5.31,-2.51,-1.7,-0.03,2.0,1.09
6.42,-3.24,-2.45,-0.04,2.06,1.03
7.18,-3.2,-3.52,-0.1,2.1,0.95
8.2,-3.03,-4.46,-0.22,2.19,0.89
9.02,-3.41,-4.92,-0.34,2.32,0.87
9.48,-3.12,-5.59,-0.42,2.46,0.89
9.67,-3.14,-6.07,-0.49,2.58,0.94
10.44,-3.62,-5.84,-0.55,2.68,0.97
10.96,-4.48,-6.15,-0.55,2.78,0.88
10.92,-3.54,-7.01,-0.52,2.86,0.72
10.76,-1.36,-8.33,-0.54,2.92,0.62
11.89,-0.82,-10.07,-0.67,2.93,0.61
13.46,-0.56,-11.55,-0.94,2.88,0.59
16.36,-1.82,-12.74,-1.31,2.79,0.51
19.98,-4.06,-12.7,-1.66,2.64,0.39
21.09,-3.54,-12.26,-1.83,2.49,0.22
19.86,-3.41,-9.39,-1.77,2.4,0.08
18.48,-4.19,-6.61,-1.3,2.27,0.06
18.16,-8.41,-3.16,-0.41,2.15,0.03
12.32,-12.74,-0.92,0.69,2.06,-0.1
8.41,-14.04,-1.19,1.71,1.91,-0.24
6.97,-13.73,-1.38,2.44,1.71,-0.3
5.71,-11.84,-1.69,2.83,1.47,-0.25
4.62,-10.21,-2.22,2.95,1.24,-0.16
3.58,-8.87,-2.53,2.91,1.06,-0.09
2.91,-8.14,-2.57,2.83,0.92,-0.05
2.99,-7.95,-2.59,2.79,0.82,-0.06
3.41,-8.27,-2.43,2.86,0.81,-0.11
3.47,-8.01,-1.86,3.05,0.93,-0.17
3.33,-7.14,-1.57,3.26,1.06,-0.21
2.99,-5.63,-1.61,3.4,1.18,-0.2
2.26,-3.96,-0.98,3.39,1.28,-0.13
1.49,-1.97,-0.23,3.31,1.36,-0.03
1.11,-0.63,0.96,3.14,1.42,0.08
0.61,1.15,2.6,2.9,1.41,0.13
0.4,2.74,3.7,2.62,1.33,0.16
0.15,3.73,3.93,2.32,1.2,0.16
-0.1,4.46,3.45,1.98,1.07,0.13
0.06,4.29,2.85,1.56,0.98,0.09
1.09,3.16,2.16,1.11,0.91,0.02
1.72,2.2,1.61,0.69,0.88,-0.05
2.64,0.5,0.77,0.36,0.92,-0.11
3.41,-0.8,0.44,0.16,1.02,-0.15
3.58,-2.01,0.34,0.08,1.13,-0.16
3.72,-3.05,0.25,0.12,1.26,-0.14
3.72,-3.64,0.06,0.23,1.41,-0.12
