accX,accY,accZ,gyroX,gyroY,gyroZ
-0.38,-3.98,0.67,-0.51,-0.3,0.16
-0.08,-4.21,0.52,-0.55,-0.32,0.17
0.06,-4.81,0.69,-0.55,-0.33,0.18
0.33,-4.69,0.67,-0.52,-0.35,0.18
0.57,-4.33,0.88,-0.53,-0.36,0.18
0.8,-4.39,1.03,-0.57,-0.39,0.17
0.94,-3.98,0.71,-0.58,-0.41,0.15
1.11,-3.95,0.8,-0.61,-0.42,0.15
1.24,-3.72,0.84,-0.65,-0.44,0.15
0.77,-3.22,0.67,-0.68,-0.47,0.13
0.82,-3.2,0.71,-0.73,-0.5,0.13
0.84,-3.93,0.88,-0.73,-0.55,0.14
0.46,-4.48,0.86,-0.68,-0.61,0.16
0.44,-3.66,0.15,-0.61,-0.67,0.2
0.25,-3.79,0.46,-0.64,-0.75,0.21
0.34,-3.47,0.61,-0.69,-0.79,0.22
0.48,-3.6,0.57,-0.71,-0.79,0.2
0.38,-3.73,0.15,-0.71,-0.79,0.19
0.04,-4.31,0.31,-0.66,-0.77,0.17
-0.1,-4.21,0.25,-0.58,-0.77,0.15
-0.4,-4.04,0.29,-0.49,-0.79,0.15
-0.67,-4.06,0.17,-0.44,-0.83,0.16
-0.61,-3.16,-0.38,-0.4,-0.86,0.18
-0.65,-3.7,-0.63,-0.36,-0.86,0.2
-0.54,-3.1,-1.13,-0.26,-0.86,0.25
-0.75,-2.6,-1.15,-0.22,-0.87,0.28
-0.71,-2.13,-1.03,-0.23,-0.87,0.32
-0.54,-1.8,-1.05,-0.26,-0.88,0.37
-0.54,-1.67,-1.11,-0.28,-0.88,0.41
-0.52,-1.28,-0.86,-0.3,-0.89,0.45
-0.25,-1.23,-0.59,-0.33,-0.9,0.48
-0.84,-1.19,-0.63,-0.34,-0.91,0.5
-0.77,-1.23,-0.69,-0.34,-0.92,0.53
-0.98,-0.75,-0.92,-0.35,-0.94,0.57
-0.19,-0.8,-1.17,-0.38,-0.96,0.61
-0.17,-0.73,-1.36,-0.42,-0.96,0.62
0.27,-0.82,-1.72,-0.46,-0.95,0.63
0.69,-0.44,-1.78,-0.48,-0.93,0.64
1.3,-0.27,-1.57,-0.5,-0.95,0.67
1.97,-0.63,-1.59,-0.49,-0.96,0.68
2.41,-1.03,-1.61,-0.44,-0.93,0.67
2.64,-0.54,-1.7,-0.36,-0.87,0.66
3.16,-0.52,-1.53,-0.35,-0.82,0.65
3.05,-0.42,-1.42,-0.34,-0.76,0.63
2.95,-0.11,-1.38,-0.35,-0.68,0.61
2.55,0.08,-1.28,-0.38,-0.58,0.59
2.38,0.15,-1.15,-0.41,-0.47,0.59
2.05,0.11,-1.19,-0.45,-0.34,0.59
1.92,0.11,-1.24,-0.48,-0.21,0.61
1.74,0.15,-1.32,-0.51,-0.07,0.63
1.13,0.15,-1.51,-0.55,0.04,0.66
0.61,0.17,-1.51,-0.62,0.11,0.67
0.33,0.02,-1.51,-0.68,0.16,0.67
0.19,-0.21,-1.72,-0.73,0.21,0.67
0.0,-0.38,-2.07,-0.78,0.25,0.65
-0.06,-0.75,-2.6,-0.82,0.28,0.62
-0.04,-1.13,-3.14,-0.86,0.32,0.59
-0.06,-1.42,-3.6,-0.89,0.36,0.56
-0.13,-1.82,-3.81,-0.93,0.42,0.52
-0.19,-2.18,-3.85,-0.97,0.49,0.48
-0.42,-2.8,-3.75,-1.02,0.56,0.43
-0.65,-3.52,-3.75,-1.06,0.62,0.38
-1.02,-4.42,-3.91,-1.09,0.67,0.33
-1.36,-5.54,-4.69,-1.13,0.71,0.3
-1.74,-6.78,-5.21,-1.2,0.74,0.28
-2.05,-8.94,-6.53,-1.29,0.77,0.27
-2.57,-11.89,-7.58,-1.41,0.83,0.26
-3.06,-15.25,-8.16,-1.5,0.91,0.23
-3.49,-17.53,-8.52,-1.47,0.99,0.16
-3.26,-19.65,-8.66,-1.34,1.08,0.11
-2.53,-19.8,-8.43,-1.18,1.18,0.09
-2.05,-17.74,-8.06,-1.09,1.26,0.11
-1.61,-13.98,-6.78,-1.14,1.25,0.18
-1.26,-11.19,-6.07,-1.26,1.16,0.3
-1.0,-7.55,-5.08,-1.39,1.07,0.42
-1.32,-4.39,-4.04,-1.46,1.0,0.55
-1.8,-1.8,-2.95,-1.46,0.95,0.7
-2.18,-0.06,-2.03,-1.38,0.9,0.84
-2.18,1.0,-1.3,-1.26,0.85,0.98
-2.49,1.86,-0.42,-1.12,0.8,1.07
-2.13,3.12,0.27,-0.98,0.75,1.1
-2.95,3.64,0.75,-0.9,0.7,1.07
-2.24,4.35,0.5,-0.84,0.64,1.08
-2.07,4.81,0.46,-0.85,0.6,1.01
-2.89,5.67,0.13,-0.96,0.57,0.88
-3.73,6.05,-0.17,-1.2,0.49,0.74
