accX,accY,accZ,gyroX,gyroY,gyroZ
0.96,-1.55,-1.03,-0.25,-0.15,0.07
1.03,-1.47,-0.88,-0.29,-0.14,0.07
1.17,-1.47,-0.67,-0.32,-0.14,0.06
1.19,-1.46,-0.59,-0.35,-0.15,0.06
1.15,-1.44,-0.63,-0.39,-0.17,0.05
1.17,-1.51,-0.82,-0.42,-0.19,0.05
1.28,-1.67,-0.96,-0.45,-0.23,0.04
1.3,-1.86,-1.09,-0.48,-0.26,0.03
1.24,-2.01,-1.09,-0.51,-0.29,0.02
1.17,-2.26,-1.09,-0.54,-0.31,0.0
1.05,-2.49,-0.92,-0.56,-0.32,-0.01
0.88,-2.6,-0.79,-0.57,-0.32,-0.02
0.71,-2.8,-0.42,-0.57,-0.33,-0.03
0.69,-2.91,-0.25,-0.57,-0.34,-0.03
0.52,-3.03,-0.13,-0.57,-0.36,-0.03
0.23,-2.91,-0.17,-0.57,-0.39,-0.03
0.0,-2.97,-0.13,-0.57,-0.43,-0.02
-0.13,-3.01,-0.11,-0.57,-0.47,-0.01
-0.31,-2.95,-0.27,-0.57,-0.52,0.01
-0.69,-2.87,-0.61,-0.58,-0.56,0.03
-1.17,-2.83,-1.19,-0.6,-0.58,0.06
-1.36,-2.83,-1.86,-0.64,-0.59,0.1
-1.57,-2.89,-2.59,-0.7,-0.59,0.14
-1.93,-3.06,-3.28,-0.75,-0.57,0.18
-2.05,-3.16,-4.08,-0.81,-0.57,0.22
-2.24,-3.31,-4.83,-0.87,-0.56,0.27
-2.28,-3.73,-5.92,-0.94,-0.57,0.31
-2.24,-4.27,-7.37,-1.06,-0.58,0.35
-2.3,-5.02,-9.6,-1.21,-0.6,0.4
-2.26,-5.9,-12.91,-1.43,-0.61,0.45
-2.15,-7.97,-15.99,-1.72,-0.61,0.52
-2.36,-10.63,-18.81,-2.04,-0.58,0.57
-1.95,-14.9,-19.31,-2.4,-0.55,0.57
1.82,-21.93,-16.78,-2.64,-0.52,0.5
3.95,-27.95,-17.07,-2.58,-0.4,0.27
5.08,-33.81,-22.83,-2.52,-0.11,-0.08
4.79,-43.84,-22.24,-3.18,0.3,-0.46
-0.54,-51.18,-17.41,-4.27,0.69,-0.9
-3.14,-56.5,-10.4,-4.71,0.89,-0.77
-1.4,-50.43,-3.49,-3.95,0.79,-0.32
-1.03,-35.63,1.15,-2.65,0.5,-0.19
0.1,-25.99,5.08,-1.65,0.19,-0.16
-0.17,-18.52,7.45,-0.95,-0.06,-0.09
0.48,-13.02,8.66,-0.5,-0.17,0.01
0.75,-8.62,9.1,-0.14,-0.18,0.14
1.59,-4.48,8.39,0.21,-0.17,0.27
1.3,-0.1,8.03,0.48,-0.16,0.39
1.07,4.5,8.26,0.56,-0.14,0.48
-0.56,8.91,8.2,0.42,-0.13,0.57
-0.25,12.51,6.26,0.05,-0.13,0.66
1.32,14.1,4.48,-0.6,-0.06,0.67
1.61,13.12,3.91,-1.5,0.1,0.49
0.19,11.95,3.33,-2.39,0.26,0.22
0.15,10.75,1.3,-3.03,0.28,0.09
1.21,8.04,-2.13,-3.38,0.17,0.09
1.74,5.61,-4.08,-3.51,0.1,0.1
1.72,4.18,-4.87,-3.51,0.12,0.03
1.23,1.93,-4.44,-3.42,0.15,-0.06
2.28,0.69,-3.49,-3.2,0.19,-0.16
1.59,0.73,-2.2,-2.82,0.28,-0.27
0.8,0.29,-2.22,-2.22,0.4,-0.35
0.08,1.11,-3.49,-1.5,0.52,-0.4
-0.15,1.3,-4.69,-0.94,0.63,-0.4
-0.29,0.65,-4.71,-0.73,0.7,-0.4
-0.29,-0.48,-3.93,-0.74,0.74,-0.4
-0.29,-1.67,-3.05,-0.84,0.75,-0.4
-0.19,-2.7,-1.82,-0.96,0.75,-0.39
-0.25,-3.26,-0.29,-1.04,0.72,-0.39
-0.23,-3.45,0.94,-1.09,0.67,-0.38
-0.31,-3.22,1.78,-1.12,0.61,-0.38
0.27,-3.22,2.05,-1.15,0.57,-0.37
0.33,-3.08,1.7,-1.21,0.56,-0.37
0.31,-3.12,1.51,-1.35,0.54,-0.37
0.25,-3.2,1.15,-1.52,0.53,-0.36
0.11,-3.22,0.57,-1.67,0.5,-0.34
