accX,accY,accZ,gyroX,gyroY,gyroZ
-0.08,-4.71,1.15,0.01,0.01,0.01
-0.08,-4.73,1.15,0.01,0.01,0.01
-0.04,-4.77,1.13,0.01,0.01,0.01
-0.06,-4.75,1.09,0.01,0.01,0.01
-0.04,-4.77,1.09,0.01,0.01,0.01
-0.08,-4.71,1.09,0.01,0.01,0.01
-0.1,-4.77,1.13,0.02,0.01,0.01
-0.1,-4.75,0.98,0.02,0.01,0.01
-0.08,-4.79,0.98,0.02,0.01,0.01
-0.08,-4.65,1.05,0.02,0.01,0.01
-0.06,-4.67,1.03,0.01,0.01,0.01
-0.08,-4.71,1.09,0.01,0.01,0.01
-0.06,-4.71,1.05,0.01,0.01,0.01
-0.08,-4.65,1.13,0.01,0.01,0.01
-0.08,-4.75,1.07,0.0,0.01,0.01
-0.08,-4.69,1.19,0.0,0.01,0.01
-0.08,-4.67,1.13,0.0,0.01,0.01
-0.1,-4.79,1.11,0.0,0.01,0.01
-0.1,-4.69,1.13,0.0,0.01,0.01
-0.06,-4.71,1.05,0.0,0.01,0.01
-0.08,-4.67,1.11,0.01,0.01,0.01
-0.1,-4.71,1.07,0.01,0.01,0.01
-0.06,-4.77,1.11,0.01,0.01,0.01
-0.1,-4.71,1.13,0.0,0.01,0.01
-0.08,-4.73,1.07,0.0,0.01,0.01
-0.08,-4.65,1.17,0.0,0.01,0.01
-0.06,-4.73,1.23,-0.0,0.01,0.01
-0.1,-4.73,1.13,-0.01,0.01,0.01
-0.06,-4.71,1.15,-0.01,0.01,0.01
-0.08,-4.77,1.07,-0.01,0.01,0.01
-0.08,-4.69,1.13,-0.02,0.01,0.01
-0.1,-4.73,1.09,-0.02,0.01,0.01
-0.11,-4.71,1.07,-0.02,0.01,0.01
-0.17,-4.67,1.15,-0.02,0.01,0.01
-0.1,-4.73,1.11,-0.01,0.01,0.01
-0.11,-4.73,1.11,-0.01,0.01,0.01
-0.13,-4.71,1.11,-0.01,0.01,0.01
-0.17,-4.69,1.13,-0.01,0.01,0.01
-0.08,-4.71,1.11,-0.01,0.01,0.01
-0.08,-4.73,1.15,-0.01,0.01,0.0
-0.13,-4.67,1.26,-0.01,0.01,0.0
-0.08,-4.69,1.15,-0.02,0.01,0.0
-0.15,-4.73,1.24,-0.02,0.01,0.0
-0.11,-4.71,1.05,-0.02,0.01,0.01
-0.08,-4.79,1.15,-0.03,0.01,0.01
-0.08,-4.71,1.17,-0.03,0.01,0.01
-0.08,-4.81,1.09,-0.03,0.01,0.01
-0.11,-4.77,1.11,-0.04,0.02,0.01
-0.06,-4.85,1.15,-0.04,0.02,0.02
-0.08,-4.79,1.07,-0.04,0.02,0.02
-0.08,-4.77,1.09,-0.04,0.02,0.02
-0.08,-4.79,1.09,-0.04,0.02,0.02
-0.06,-4.79,0.96,-0.03,0.02,0.03
-0.04,-4.79,1.02,-0.03,0.02,0.03
-0.08,-4.81,0.98,-0.03,0.02,0.03
-0.11,-4.73,0.96,-0.02,0.01,0.03
-0.06,-4.81,0.94,-0.02,0.01,0.03
-0.08,-4.75,0.9,-0.02,0.01,0.03
-0.08,-4.81,0.9,-0.01,0.01,0.03
-0.08,-4.79,0.84,-0.0,0.01,0.03
-0.08,-4.69,0.75,0.0,0.02,0.03
-0.13,-4.79,0.86,0.01,0.02,0.03
-0.11,-4.71,0.82,0.01,0.02,0.03
-0.1,-4.69,0.79,0.01,0.02,0.03
-0.17,-4.69,0.8,0.02,0.02,0.03
-0.19,-4.64,0.73,0.02,0.02,0.03
-0.15,-4.65,0.82,0.02,0.02,0.03
-0.08,-4.64,0.82,0.01,0.02,0.03
-0.1,-4.64,0.77,0.01,0.02,0.03
-0.13,-4.67,0.9,0.01,0.02,0.03
-0.15,-4.64,0.86,0.01,0.03,0.03
-0.19,-4.65,0.94,-0.0,0.03,0.04
-0.11,-4.65,0.9,-0.01,0.03,0.04
-0.1,-4.69,0.92,-0.01,0.03,0.04
-0.15,-4.69,0.94,-0.02,0.03,0.04
-0.08,-4.64,0.94,-0.03,0.03,0.04
-0.13,-4.75,0.98,-0.03,0.03,0.04
-0.11,-4.69,1.0,-0.04,0.04,0.05
-0.1,-4.73,1.09,-0.04,0.04,0.05
-0.08,-4.69,0.98,-0.05,0.04,0.05
-0.08,-4.73,1.05,-0.05,0.04,0.05
-0.21,-4.77,1.03,-0.06,0.04,0.06
-0.1,-4.77,1.05,-0.06,0.05,0.06
-0.21,-4.73,0.98,-0.06,0.05,0.06
