accX,accY,accZ,gyroX,gyroY,gyroZ
-2.59,-5.67,-0.65,-0.12,-0.21,0.04
-1.78,-4.9,-0.86,-0.2,-0.24,0.06
-1.17,-4.27,-1.21,-0.26,-0.26,0.08
-0.65,-3.66,-1.65,-0.32,-0.28,0.09
-0.42,-3.29,-1.92,-0.36,-0.29,0.11
0.02,-2.72,-2.34,-0.41,-0.29,0.12
0.27,-2.36,-2.55,-0.44,-0.29,0.14
0.48,-1.72,-2.78,-0.47,-0.29,0.15
0.63,-1.17,-2.91,-0.51,-0.28,0.16
0.65,-0.5,-3.03,-0.55,-0.28,0.17
0.61,0.06,-3.03,-0.58,-0.28,0.17
0.48,0.44,-2.97,-0.62,-0.29,0.17
0.19,0.96,-2.99,-0.65,-0.3,0.17
-0.17,1.34,-2.97,-0.65,-0.33,0.17
-0.34,1.63,-2.99,-0.63,-0.37,0.17
-0.77,1.69,-3.18,-0.58,-0.42,0.16
-1.17,1.55,-3.14,-0.53,-0.48,0.13
-1.46,1.0,-2.93,-0.47,-0.52,0.1
-1.63,0.15,-2.68,-0.4,-0.56,0.08
-1.7,-0.52,-2.36,-0.32,-0.59,0.06
-1.67,-1.49,-2.15,-0.27,-0.63,0.04
-1.74,-2.34,-1.57,-0.23,-0.66,0.02
-1.59,-3.18,-1.03,-0.23,-0.71,0.01
-1.46,-4.08,-0.29,-0.24,-0.76,0.0
-1.17,-5.15,0.42,-0.25,-0.81,-0.01
-0.96,-6.44,1.3,-0.25,-0.86,-0.04
-0.48,-7.93,2.07,-0.2,-0.89,-0.09
-0.15,-9.16,2.59,-0.09,-0.9,-0.15
0.1,-10.73,3.08,0.06,-0.87,-0.2
0.77,-13.06,2.83,0.22,-0.83,-0.28
0.73,-15.02,2.2,0.39,-0.74,-0.36
0.71,-16.3,1.19,0.55,-0.64,-0.44
0.96,-17.05,-0.25,0.65,-0.54,-0.49
1.4,-17.31,-1.34,0.63,-0.43,-0.51
1.65,-17.12,-1.69,0.5,-0.3,-0.45
1.88,-16.57,-1.61,0.34,-0.21,-0.36
2.05,-15.34,-1.07,0.15,-0.17,-0.25
2.28,-13.85,-0.61,0.03,-0.18,-0.15
2.28,-12.35,0.0,-0.04,-0.2,-0.07
2.2,-10.92,0.5,-0.07,-0.21,-0.03
2.05,-9.73,0.77,-0.06,-0.2,-0.03
1.95,-8.71,0.88,-0.02,-0.17,-0.06
1.82,-8.2,1.03,0.03,-0.12,-0.08
1.78,-7.58,0.94,0.09,-0.05,-0.09
1.84,-7.13,0.98,0.15,0.03,-0.1
1.95,-6.68,0.9,0.2,0.13,-0.11
2.16,-6.42,0.92,0.25,0.23,-0.11
2.26,-6.11,0.94,0.31,0.37,-0.11
2.41,-5.59,0.82,0.35,0.47,-0.12
2.6,-5.11,0.75,0.38,0.54,-0.14
2.6,-4.81,0.65,0.4,0.6,-0.16
2.49,-4.16,0.34,0.41,0.62,-0.19
2.32,-3.72,0.08,0.42,0.62,-0.21
2.22,-3.24,-0.36,0.43,0.61,-0.24
2.01,-2.83,-0.84,0.42,0.59,-0.26
1.61,-2.26,-1.28,0.4,0.58,-0.28
1.09,-1.63,-1.74,0.36,0.57,-0.3
0.52,-1.03,-2.09,0.3,0.58,-0.3
0.1,-0.69,-2.49,0.24,0.58,-0.29
-0.33,-0.11,-2.72,0.18,0.57,-0.27
-0.73,0.33,-2.89,0.12,0.55,-0.24
-0.29,0.77,-3.24,0.07,0.55,-0.2
-2.16,1.03,-3.12,0.01,0.55,-0.18
-2.55,1.17,-2.99,-0.03,0.53,-0.11
-2.8,1.26,-2.95,-0.07,0.5,-0.04
-3.79,1.13,-2.47,-0.09,0.49,0.03
-3.96,1.15,-2.39,-0.09,0.45,0.12
-4.12,1.05,-1.95,-0.09,0.39,0.2
-4.19,0.86,-1.57,-0.07,0.36,0.26
-4.14,0.79,-1.15,-0.05,0.33,0.31
-4.1,0.61,-0.61,-0.03,0.31,0.34
-3.93,0.46,-0.19,0.0,0.27,0.36
-3.6,0.38,-0.02,0.05,0.23,0.36
-3.33,0.34,0.1,0.11,0.2,0.35
-2.83,0.27,-0.1,0.17,0.15,0.34
-2.36,0.21,-0.42,0.21,0.12,0.33
-1.76,0.11,-0.75,0.23,0.08,0.31
-1.3,0.06,-1.15,0.24,0.06,0.28
-0.86,0.15,-1.57,0.23,0.03,0.22
-0.23,0.29,-2.26,0.18,-0.0,0.18
0.46,0.38,-2.91,0.1,-0.03,0.13
1.03,0.42,-3.31,-0.01,-0.05,0.06
1.9,0.46,-4.06,-0.14,-0.05,-0.01
2.7,0.61,-5.17,-0.29,-0.05,-0.1
3.47,0.54,-6.22,-0.46,-0.03,-0.18
4.18,0.46,-7.09,-0.65,0.01,-0.25
4.41,-0.04,-7.09,-0.82,0.08,-0.3
4.5,-1.09,-6.95,-0.94,0.14,-0.35
4.29,-2.7,-6.0,-1.02,0.2,-0.41
4.35,-4.44,-5.06,-1.02,0.24,-0.46
4.5,-6.72,-3.66,-0.95,0.29,-0.53
4.58,-8.79,-2.15,-0.83,0.37,-0.59
4.19,-10.76,-0.67,-0.67,0.47,-0.64
3.08,-12.58,0.36,-0.5,0.53,-0.71
1.57,-14.4,1.36,-0.31,0.57,-0.73
-0.31,-15.74,1.92,-0.08,0.56,-0.63
-2.03,-16.43,1.4,0.18,0.47,-0.48
-2.97,-16.93,0.54,0.37,0.33,-0.32
-4.85,-17.49,-1.03,0.48,0.15,-0.21
-5.08,-17.39,-3.33,0.52,-0.03,-0.04
-3.7,-16.47,-4.88,0.36,-0.07,0.08
-3.81,-15.07,-4.98,0.1,-0.03,0.11
-3.28,-13.54,-4.02,-0.14,-0.04,0.13
-2.87,-12.2,-2.78,-0.28,-0.08,0.09
-2.59,-11.15,-1.93,-0.33,-0.14,0.01
-2.16,-10.17,-0.86,-0.3,-0.19,-0.04
-1.8,-9.62,-0.31,-0.21,-0.24,-0.05
-1.59,-9.37,0.1,-0.08,-0.29,-0.06
-1.69,-9.4,0.29,0.05,-0.34,-0.04
-1.72,-9.5,0.63,0.18,-0.4,0.01
-1.8,-9.33,1.05,0.32,-0.47,0.05
-1.76,-9.21,1.34,0.41,-0.56,0.08
-1.8,-8.81,1.49,0.49,-0.67,0.1
-1.76,-8.49,1.65,0.55,-0.77,0.11
-1.72,-8.35,1.67,0.58,-0.88,0.14
-1.72,-7.97,1.42,0.59,-0.98,0.15
-1.46,-7.62,1.17,0.58,-1.07,0.17
-1.42,-7.35,0.92,0.56,-1.13,0.18
-1.36,-7.05,0.69,0.56,-1.16,0.2
-1.46,-6.51,0.44,0.58,-1.17,0.19
-1.55,-6.13,0.21,0.62,-1.15,0.2
-1.55,-5.54,-0.06,0.67,-1.12,0.23
-1.59,-5.0,-0.33,0.7,-1.07,0.26
-1.51,-4.33,-0.54,0.73,-1.03,0.29
-1.38,-3.73,-0.84,0.74,-0.99,0.32
-1.24,-3.37,-1.09,0.72,-0.95,0.35
-1.32,-2.76,-1.49,0.69,-0.91,0.37
-0.8,-2.01,-1.92,0.64,-0.88,0.39
-0.61,-1.53,-2.11,0.55,-0.86,0.38
-0.4,-1.36,-2.3,0.45,-0.84,0.36
0.13,-0.77,-2.45,0.39,-0.81,0.3
0.42,-0.1,-2.59,0.28,-0.8,0.21
0.65,0.23,-2.36,0.19,-0.8,0.13
0.88,0.57,-2.3,0.13,-0.8,0.07
1.07,0.73,-2.16,0.1,-0.79,0.02
1.44,0.82,-2.22,0.08,-0.78,-0.04
1.65,1.07,-2.11,0.07,-0.76,-0.1
2.03,1.15,-1.92,0.05,-0.74,-0.15
2.28,1.3,-1.7,0.04,-0.72,-0.2
2.53,1.47,-1.57,0.03,-0.7,-0.25
2.76,1.47,-1.32,0.04,-0.68,-0.29
2.72,1.44,-1.09,0.07,-0.64,-0.32
2.41,1.28,-0.86,0.1,-0.62,-0.34
2.18,1.15,-0.82,0.14,-0.6,-0.35
1.93,0.88,-0.8,0.16,-0.59,-0.34
1.67,0.69,-0.77,0.18,-0.58,-0.34
1.3,0.61,-0.92,0.18,-0.57,-0.32
0.9,0.54,-0.94,0.17,-0.55,-0.3
0.61,0.4,-1.07,0.14,-0.52,-0.27
0.23,0.44,-1.11,0.1,-0.49,-0.24
-0.1,0.42,-1.24,0.06,-0.44,-0.19
-0.23,0.5,-1.24,0.01,-0.38,-0.13
-0.5,0.56,-1.38,-0.03,-0.33,-0.08
-0.59,0.56,-1.44,-0.07,-0.27,-0.03
-0.65,0.61,-1.55,-0.12,-0.21,0.01
-0.67,0.73,-1.7,-0.17,-0.15,0.03
-0.36,0.71,-1.95,-0.24,-0.1,0.05
-0.17,0.57,-2.26,-0.31,-0.04,0.06
0.23,0.38,-2.66,-0.38,0.01,0.06
0.31,0.31,-3.22,-0.45,0.06,0.05
0.71,0.13,-3.68,-0.55,0.09,0.03
0.25,-0.06,-4.14,-0.65,0.14,0.01
-0.8,-0.23,-4.92,-0.79,0.13,0.03
-2.7,-1.24,-5.42,-0.93,0.05,0.03
-1.97,-1.84,-6.17,-1.0,-0.08,0.08
-1.65,-2.91,-5.9,-1.04,-0.18,0.12
-1.88,-4.44,-5.19,-1.0,-0.24,0.17
-2.13,-7.35,-4.06,-0.85,-0.24,0.28
-2.53,-10.38,-2.53,-0.61,-0.27,0.4
-2.85,-13.92,-1.3,-0.3,-0.37,0.49
-2.01,-18.06,-0.57,0.08,-0.49,0.56
-1.07,-20.86,-0.63,0.48,-0.57,0.61
1.03,-21.72,-1.21,0.75,-0.61,0.64
2.89,-21.03,-1.93,0.81,-0.6,0.67
2.7,-19.42,-2.05,0.65,-0.6,0.62
1.59,-16.91,-1.99,0.4,-0.64,0.56
0.25,-14.71,-2.47,0.14,-0.65,0.47
-0.69,-13.16,-2.45,-0.13,-0.58,0.35
-1.49,-12.01,-2.34,-0.35,-0.43,0.22
-1.55,-11.09,-1.76,-0.49,-0.24,0.12
-1.32,-10.27,-0.96,-0.54,-0.03,0.04
-0.4,-9.6,-0.48,-0.5,0.14,-0.02
0.46,-9.17,0.08,-0.4,0.28,-0.09
1.17,-9.16,0.52,-0.26,0.35,-0.15
2.15,-8.75,0.77,-0.15,0.4,-0.2
2.45,-9.25,1.05,-0.04,0.47,-0.2
2.53,-9.77,0.92,0.09,0.52,-0.19
2.55,-9.96,0.79,0.2,0.56,-0.17
2.49,-10.0,0.82,0.29,0.59,-0.15
2.45,-9.58,0.67,0.36,0.6,-0.14
2.47,-9.27,0.77,0.41,0.61,-0.11
2.43,-8.58,0.5,0.47,0.63,-0.07
2.47,-7.85,0.19,0.52,0.66,-0.02
2.45,-7.16,-0.02,0.55,0.7,-0.0
2.3,-6.61,-0.27,0.54,0.73,-0.02
2.13,-6.07,-0.46,0.49,0.76,-0.06
1.93,-5.57,-0.36,0.42,0.79,-0.12
1.8,-5.15,-0.4,0.35,0.81,-0.17
1.67,-4.62,-0.46,0.28,0.82,-0.23
1.57,-4.02,-0.54,0.24,0.84,-0.28
1.32,-3.52,-0.56,0.2,0.85,-0.33
1.02,-3.01,-0.61,0.2,0.86,-0.35
0.98,-2.66,-0.57,0.21,0.85,-0.37
0.75,-2.41,-0.75,0.24,0.84,-0.36
0.31,-2.24,-0.86,0.28,0.82,-0.36
-0.15,-2.05,-0.84,0.3,0.78,-0.35
-0.65,-1.84,-1.07,0.33,0.73,-0.33
-1.19,-1.57,-0.96,0.35,0.68,-0.29
-1.28,-1.34,-1.02,0.37,0.63,-0.25
-2.43,-1.0,-0.69,0.36,0.61,-0.24
-2.72,-0.46,-0.92,0.38,0.59,-0.16
-2.66,-0.06,-1.09,0.39,0.57,-0.04
-2.72,0.54,-1.21,0.39,0.55,0.05
-2.85,0.9,-1.24,0.37,0.54,0.14
-3.08,1.24,-1.23,0.34,0.54,0.22
-3.12,1.47,-1.26,0.32,0.54,0.31
-3.1,1.59,-1.09,0.31,0.53,0.39
-3.41,1.69,-1.17,0.33,0.51,0.46
-3.29,1.67,-1.17,0.36,0.46,0.52
-3.12,1.57,-1.17,0.38,0.39,0.56
-2.91,1.44,-1.19,0.4,0.31,0.59
-2.43,1.3,-1.11,0.4,0.23,0.6
-1.84,1.13,-1.07,0.38,0.18,0.58
-1.3,0.86,-1.07,0.34,0.14,0.54
-0.86,0.57,-1.0,0.27,0.12,0.49
-0.44,0.29,-0.86,0.22,0.1,0.44
-0.1,0.17,-0.86,0.18,0.09,0.38
0.33,0.0,-0.8,0.16,0.06,0.32
0.75,-0.08,-0.96,0.14,0.03,0.26
1.24,-0.21,-1.0,0.13,-0.01,0.19
1.67,-0.17,-1.0,0.12,-0.04,0.12
2.22,-0.17,-1.21,0.1,-0.07,0.04
2.51,-0.06,-1.23,0.07,-0.08,-0.05
2.78,-0.06,-1.59,0.02,-0.08,-0.14
2.8,0.17,-1.8,-0.04,-0.06,-0.25
2.72,0.54,-2.64,-0.15,-0.03,-0.33
2.59,0.69,-3.08,-0.28,0.03,-0.39
2.62,1.05,-4.06,-0.45,0.11,-0.41
2.99,1.02,-4.83,-0.65,0.23,-0.43
3.62,1.36,-5.59,-0.86,0.4,-0.45
3.73,0.98,-6.3,-1.06,0.61,-0.47
3.49,-0.15,-6.84,-1.24,0.81,-0.47
2.66,-1.44,-6.97,-1.36,0.97,-0.5
2.2,-3.08,-6.99,-1.41,1.06,-0.54
1.8,-4.5,-6.61,-1.41,1.11,-0.58
1.28,-6.45,-5.67,-1.32,1.14,-0.62
0.84,-8.79,-4.46,-1.18,1.16,-0.67
0.11,-11.61,-3.05,-1.0,1.19,-0.72
-1.53,-14.48,-1.44,-0.79,1.19,-0.77
-3.79,-17.1,0.36,-0.54,1.1,-0.79
-6.09,-19.48,1.4,-0.25,0.9,-0.77
-7.64,-20.55,0.54,0.04,0.61,-0.7
-8.03,-20.78,-0.8,0.2,0.38,-0.55
-6.99,-20.63,-2.57,0.19,0.29,-0.33
-5.8,-19.9,-3.64,-0.01,0.28,-0.1
-4.21,-17.85,-3.49,-0.32,0.22,0.14
-3.05,-15.23,-2.41,-0.65,0.1,0.25
-2.22,-12.76,-1.44,-0.78,-0.06,0.27
-1.63,-10.88,-0.59,-0.79,-0.22,0.26
-1.28,-9.81,-0.1,-0.73,-0.35,0.25
-0.86,-9.06,0.46,-0.61,-0.45,0.25
-0.79,-8.91,0.73,-0.45,-0.53,0.23
-0.54,-9.63,0.73,-0.26,-0.6,0.21
-0.63,-9.83,0.52,-0.02,-0.65,0.19
-0.94,-9.88,0.5,0.18,-0.69,0.18
0.02,-9.88,0.59,0.29,-0.75,0.21
0.46,-10.02,0.73,0.37,-0.76,0.19
0.34,-9.98,0.88,0.39,-0.77,0.13
0.02,-9.9,1.11,0.38,-0.77,0.09
-0.25,-9.81,1.3,0.35,-0.77,0.06
-0.21,-9.79,1.47,0.34,-0.76,0.05
-0.86,-9.19,1.47,0.37,-0.74,0.05
-1.32,-8.64,1.44,0.42,-0.75,0.06
-1.63,-7.76,1.15,0.45,-0.78,0.09
-2.24,-7.16,1.03,0.45,-0.8,0.12
-2.34,-6.84,0.98,0.43,-0.82,0.17
-2.38,-6.51,0.75,0.46,-0.84,0.19
-2.38,-5.69,0.19,0.5,-0.84,0.2
-2.41,-4.88,-0.11,0.54,-0.83,0.21
