accX,accY,accZ,gyroX,gyroY,gyroZ
-0.21,-4.5,-2.39,-0.33,-0.04,-0.13
-0.27,-4.73,-2.45,-0.31,-0.04,-0.13
-0.15,-4.92,-2.53,-0.3,-0.04,-0.13
0.0,-5.06,-2.55,-0.28,-0.03,-0.13
0.29,-5.31,-2.62,-0.28,-0.01,-0.13
0.71,-5.31,-2.72,-0.27,0.0,-0.12
0.9,-5.71,-2.41,-0.27,0.02,-0.09
1.44,-5.55,-2.39,-0.26,0.01,-0.09
1.78,-5.48,-2.16,-0.26,-0.0,-0.08
2.01,-5.42,-2.09,-0.27,-0.03,-0.08
2.36,-5.32,-2.11,-0.27,-0.06,-0.09
2.57,-5.31,-2.18,-0.27,-0.07,-0.09
2.97,-5.23,-2.3,-0.26,-0.03,-0.08
3.39,-5.0,-2.43,-0.25,0.04,-0.07
3.58,-4.83,-2.49,-0.25,0.12,-0.06
3.54,-4.64,-2.68,-0.27,0.21,-0.05
3.93,-4.19,-2.43,-0.3,0.28,-0.05
3.98,-3.98,-2.47,-0.33,0.32,-0.06
3.77,-3.77,-2.6,-0.36,0.35,-0.06
3.73,-3.7,-2.6,-0.39,0.37,-0.07
3.49,-3.68,-2.62,-0.41,0.4,-0.07
3.05,-3.64,-2.8,-0.43,0.42,-0.07
2.82,-3.56,-2.72,-0.44,0.46,-0.06
2.62,-3.43,-2.74,-0.45,0.5,-0.05
2.66,-3.24,-2.66,-0.45,0.54,-0.03
2.32,-3.16,-2.89,-0.46,0.58,-0.02
2.16,-3.01,-2.99,-0.48,0.62,-0.0
2.11,-2.93,-2.99,-0.51,0.66,0.01
2.01,-2.95,-2.87,-0.54,0.7,0.02
1.86,-3.03,-2.82,-0.57,0.73,0.03
1.7,-3.14,-2.78,-0.59,0.76,0.04
1.59,-3.2,-2.78,-0.61,0.79,0.05
1.53,-3.26,-2.8,-0.62,0.82,0.05
1.44,-3.29,-2.91,-0.63,0.84,0.05
1.34,-3.28,-3.03,-0.64,0.86,0.06
1.19,-3.37,-3.22,-0.65,0.88,0.06
