accX,accY,accZ,gyroX,gyroY,gyroZ
0.0,-4.77,-0.69,-0.76,0.09,-0.05
0.02,-4.77,-0.69,-0.77,0.09,-0.05
-0.06,-4.73,-0.73,-0.79,0.08,-0.05
-0.06,-4.77,-0.73,-0.8,0.09,-0.05
0.0,-4.73,-0.75,-0.8,0.09,-0.05
-0.13,-4.79,-0.57,-0.82,0.09,-0.05
0.02,-4.85,-0.67,-0.82,0.09,-0.05
-0.08,-4.81,-0.73,-0.82,0.08,-0.05
0.04,-4.85,-0.82,-0.82,0.08,-0.05
0.04,-4.83,-0.82,-0.82,0.08,-0.06
0.02,-4.83,-0.94,-0.83,0.08,-0.06
0.08,-4.79,-0.98,-0.83,0.08,-0.06
0.1,-4.81,-1.07,-0.83,0.09,-0.06
0.1,-4.85,-1.17,-0.83,0.09,-0.06
0.15,-4.77,-1.23,-0.84,0.09,-0.07
0.11,-4.77,-1.28,-0.85,0.09,-0.07
0.19,-4.75,-1.38,-0.86,0.09,-0.07
0.21,-4.75,-1.42,-0.87,0.09,-0.07
0.15,-4.69,-1.51,-0.89,0.08,-0.07
0.1,-4.71,-1.53,-0.91,0.08,-0.07
0.04,-4.67,-1.67,-0.93,0.08,-0.08
0.19,-4.69,-1.7,-0.95,0.08,-0.08
0.04,-4.6,-1.67,-0.97,0.08,-0.08
0.08,-4.44,-1.7,-1.0,0.08,-0.09
0.02,-4.42,-1.84,-1.02,0.08,-0.09
0.06,-4.46,-1.9,-1.04,0.08,-0.09
0.02,-4.42,-1.95,-1.07,0.08,-0.1
0.06,-4.44,-2.01,-1.09,0.08,-0.1
0.04,-4.41,-1.92,-1.11,0.07,-0.1
0.02,-4.37,-2.05,-1.14,0.06,-0.1
0.02,-4.37,-2.13,-1.16,0.06,-0.11
0.04,-4.35,-2.07,-1.17,0.07,-0.12
0.02,-4.41,-2.09,-1.17,0.07,-0.12
0.0,-4.37,-2.18,-1.18,0.07,-0.13
0.0,-4.29,-2.28,-1.19,0.07,-0.14
0.04,-4.29,-2.32,-1.2,0.07,-0.14
0.0,-4.25,-2.43,-1.21,0.06,-0.15
0.0,-4.23,-2.49,-1.24,0.05,-0.16
0.02,-4.12,-2.53,-1.27,0.04,-0.16
0.08,-4.02,-2.59,-1.29,0.05,-0.15
0.06,-4.0,-2.7,-1.31,0.05,-0.16
0.04,-4.08,-2.78,-1.33,0.04,-0.16
0.1,-4.1,-2.8,-1.35,0.04,-0.16
0.21,-4.21,-2.93,-1.37,0.04,-0.15
0.13,-4.08,-2.83,-1.39,0.04,-0.15
0.25,-4.18,-2.89,-1.4,0.03,-0.15
0.31,-4.25,-3.01,-1.42,0.02,-0.16
0.31,-4.08,-3.06,-1.45,0.01,-0.17
0.4,-4.1,-3.1,-1.46,0.01,-0.16
0.34,-4.12,-3.28,-1.46,0.01,-0.17
0.52,-4.1,-3.26,-1.47,0.01,-0.18
0.54,-4.12,-3.33,-1.48,0.0,-0.18
0.4,-4.1,-3.58,-1.48,-0.01,-0.19
0.61,-4.06,-3.73,-1.5,-0.02,-0.21
0.65,-4.08,-3.93,-1.52,-0.02,-0.2
0.61,-4.06,-4.18,-1.53,-0.02,-0.2
0.75,-4.18,-4.44,-1.54,-0.01,-0.2
0.73,-4.08,-4.73,-1.55,-0.0,-0.21
0.77,-4.12,-4.85,-1.57,0.01,-0.21
0.79,-4.1,-5.08,-1.57,0.02,-0.22
0.71,-4.06,-5.19,-1.58,0.03,-0.23
0.61,-4.04,-5.27,-1.6,0.04,-0.25
0.57,-4.14,-5.4,-1.59,0.04,-0.25
0.84,-4.06,-5.42,-1.58,0.06,-0.24
0.57,-3.79,-5.27,-1.55,0.06,-0.25
0.77,-3.7,-5.31,-1.48,0.06,-0.26
0.73,-3.64,-5.38,-1.39,0.06,-0.27
0.67,-3.73,-5.5,-1.3,0.08,-0.25
0.44,-3.49,-5.78,-1.21,0.1,-0.26
0.36,-3.14,-5.94,-1.12,0.12,-0.25
0.17,-3.08,-6.0,-1.04,0.15,-0.24
0.19,-3.16,-6.09,-0.95,0.18,-0.21
