accX,accY,accZ,gyroX,gyroY,gyroZ
1.24,-3.52,0.56,-0.58,0.2,-0.14
1.07,-3.58,0.48,-0.61,0.2,-0.17
0.84,-3.62,0.52,-0.64,0.19,-0.19
0.65,-3.68,0.36,-0.66,0.18,-0.2
0.36,-3.75,0.34,-0.67,0.18,-0.22
0.13,-3.81,0.36,-0.66,0.18,-0.22
-0.11,-3.91,0.38,-0.64,0.18,-0.22
-0.33,-3.95,0.33,-0.61,0.18,-0.22
-0.42,-4.08,0.21,-0.57,0.18,-0.2
-0.54,-4.12,0.13,-0.53,0.19,-0.18
-0.71,-3.96,-0.06,-0.5,0.19,-0.16
-0.71,-3.87,-0.29,-0.47,0.19,-0.14
-0.8,-3.66,-0.34,-0.45,0.2,-0.12
-0.82,-3.41,-0.56,-0.44,0.2,-0.11
-0.86,-3.22,-0.71,-0.43,0.2,-0.1
-0.92,-3.03,-0.88,-0.43,0.2,-0.09
-1.03,-2.99,-1.03,-0.44,0.19,-0.09
-1.09,-3.12,-1.07,-0.46,0.17,-0.1
-1.07,-3.35,-1.11,-0.48,0.15,-0.11
-0.92,-3.72,-1.36,-0.51,0.12,-0.11
-0.77,-4.0,-1.47,-0.54,0.09,-0.12
-0.86,-4.41,-1.7,-0.57,0.08,-0.12
-0.82,-4.71,-2.15,-0.59,0.06,-0.12
-0.59,-4.85,-2.41,-0.62,0.05,-0.11
-0.21,-4.98,-2.8,-0.66,0.05,-0.1
0.57,-5.11,-2.95,-0.71,0.05,-0.08
1.26,-5.31,-3.01,-0.77,0.07,-0.08
2.01,-5.44,-3.05,-0.84,0.1,-0.07
2.49,-5.42,-3.01,-0.9,0.14,-0.08
2.66,-5.21,-3.01,-0.97,0.18,-0.1
3.06,-4.9,-2.8,-1.03,0.22,-0.11
2.74,-4.81,-2.43,-1.09,0.3,-0.13
2.68,-4.67,-2.49,-1.13,0.37,-0.16
2.64,-4.64,-2.34,-1.16,0.41,-0.18
2.55,-4.69,-2.22,-1.17,0.43,-0.21
2.43,-4.85,-2.22,-1.14,0.44,-0.24
2.24,-5.08,-2.26,-1.09,0.44,-0.27
1.95,-5.17,-2.45,-1.02,0.43,-0.29
1.84,-5.32,-2.53,-0.96,0.42,-0.31
1.69,-5.42,-2.59,-0.9,0.41,-0.34
1.46,-5.46,-2.62,-0.84,0.4,-0.37
0.63,-5.34,-2.09,-0.79,0.38,-0.4
1.23,-5.67,-2.59,-0.74,0.34,-0.42
-0.46,-5.65,-1.8,-0.68,0.31,-0.45
-0.13,-5.5,-2.66,-0.57,0.23,-0.45
0.8,-5.69,-3.41,-0.52,0.2,-0.47
0.5,-5.73,-3.24,-0.53,0.22,-0.58
-0.67,-5.71,-2.85,-0.54,0.21,-0.66
-0.15,-5.57,-3.2,-0.54,0.15,-0.68
-0.57,-5.44,-3.24,-0.54,0.1,-0.7
-0.73,-5.5,-3.22,-0.56,0.06,-0.72
-0.98,-5.5,-2.99,-0.61,0.02,-0.72
-0.92,-5.73,-2.8,-0.68,-0.02,-0.7
-0.92,-5.38,-2.85,-0.74,-0.08,-0.68
-0.61,-5.61,-2.78,-0.77,-0.12,-0.64
-0.38,-5.5,-2.62,-0.79,-0.15,-0.6
-0.42,-5.23,-2.68,-0.69,-0.27,-0.46
0.96,-4.87,-3.2,-0.62,-0.33,-0.34
-0.65,-4.65,-2.32,-0.66,-0.33,-0.34
1.55,-4.33,-2.68,-0.66,-0.39,-0.32
1.51,-4.44,-2.57,-0.69,-0.41,-0.36
1.36,-4.29,-2.34,-0.72,-0.44,-0.43
1.19,-4.19,-2.34,-0.71,-0.48,-0.51
0.98,-4.21,-2.28,-0.69,-0.55,-0.56
0.54,-4.18,-2.34,-0.68,-0.62,-0.61
0.34,-3.89,-2.24,-0.71,-0.72,-0.64
0.02,-4.19,-1.95,-0.74,-0.81,-0.65
-0.36,-4.06,-1.93,-0.78,-0.9,-0.69
-1.11,-4.35,-1.9,-0.84,-1.0,-0.71
0.0,-3.73,-2.38,-0.88,-1.13,-0.68
0.44,-4.12,-2.18,-1.0,-1.18,-0.68
0.5,-4.14,-2.09,-1.12,-1.21,-0.71
0.94,-3.95,-1.86,-1.19,-1.26,-0.7
1.36,-3.91,-1.97,-1.27,-1.3,-0.66
1.74,-4.02,-2.09,-1.33,-1.31,-0.62
2.18,-4.14,-2.2,-1.39,-1.31,-0.56
2.72,-4.41,-2.41,-1.41,-1.31,-0.49
3.12,-4.5,-2.72,-1.38,-1.29,-0.39
3.56,-4.52,-3.18,-1.28,-1.26,-0.27
4.14,-4.52,-3.75,-1.09,-1.26,-0.14
4.64,-4.5,-4.71,-0.82,-1.26,0.0
4.37,-4.42,-5.48,-0.51,-1.23,0.1
3.91,-4.33,-5.92,-0.23,-1.15,0.15
3.64,-4.39,-6.09,0.06,-0.99,0.12
3.41,-4.0,-6.17,0.28,-0.83,0.09
3.41,-3.93,-6.34,0.43,-0.69,0.06
3.45,-3.75,-6.17,0.5,-0.58,0.03
3.52,-3.6,-5.94,0.52,-0.48,-0.02
3.62,-3.58,-5.86,0.51,-0.4,-0.06
3.73,-3.33,-5.78,0.48,-0.31,-0.09
3.81,-3.29,-5.67,0.43,-0.23,-0.1
3.64,-3.39,-5.57,0.37,-0.13,-0.12
3.41,-3.2,-5.25,0.29,-0.05,-0.15
3.22,-3.16,-4.94,0.21,0.06,-0.19
3.05,-3.26,-4.69,0.12,0.14,-0.21
2.85,-3.54,-4.27,0.06,0.21,-0.23
2.53,-3.83,-3.98,0.03,0.27,-0.26
2.15,-3.89,-3.87,0.03,0.31,-0.29
1.9,-3.83,-3.98,0.06,0.33,-0.31
1.78,-3.81,-4.25,0.1,0.34,-0.32
1.72,-3.72,-4.31,0.16,0.35,-0.32
1.59,-3.56,-4.25,0.21,0.37,-0.32
1.46,-3.35,-4.19,0.27,0.4,-0.32
1.34,-2.99,-4.14,0.32,0.43,-0.3
1.07,-2.64,-4.18,0.36,0.45,-0.28
0.96,-2.32,-4.14,0.38,0.46,-0.26
0.86,-2.11,-4.14,0.39,0.46,-0.24
0.79,-1.9,-4.04,0.39,0.46,-0.22
0.65,-1.86,-3.96,0.37,0.46,-0.2
0.61,-1.76,-3.72,0.36,0.46,-0.19
0.57,-1.78,-3.52,0.35,0.46,-0.17
0.36,-1.74,-3.45,0.35,0.46,-0.17
0.25,-1.74,-3.39,0.36,0.46,-0.16
