accX,accY,accZ,gyroX,gyroY,gyroZ
1.63,-1.34,-1.13,-0.02,-0.57,-0.04
1.38,-1.47,-0.96,-0.07,-0.5,-0.04
1.28,-1.61,-0.54,-0.08,-0.45,-0.06
1.23,-1.78,-0.31,-0.07,-0.38,-0.07
1.13,-1.86,0.11,-0.04,-0.32,-0.09
1.11,-1.88,0.15,0.02,-0.27,-0.12
1.15,-1.76,0.17,0.09,-0.23,-0.15
1.11,-1.61,0.19,0.15,-0.18,-0.18
0.96,-1.44,0.17,0.19,-0.13,-0.21
0.94,-1.26,0.1,0.22,-0.09,-0.24
0.92,-1.09,0.17,0.24,-0.04,-0.26
0.8,-1.03,0.21,0.26,0.01,-0.28
0.8,-0.86,0.34,0.27,0.07,-0.28
0.8,-0.65,0.34,0.29,0.14,-0.28
0.75,-0.48,0.27,0.3,0.22,-0.28
0.84,-0.36,0.08,0.31,0.29,-0.26
0.92,-0.21,-0.25,0.31,0.36,-0.24
1.09,-0.15,-0.77,0.28,0.44,-0.22
1.0,-0.15,-1.47,0.22,0.51,-0.2
0.59,-0.48,-2.53,0.12,0.56,-0.17
0.06,-0.77,-3.66,-0.05,0.58,-0.13
-0.75,-0.73,-4.98,-0.3,0.57,-0.08
-1.38,-1.38,-6.19,-0.63,0.55,-0.0
-2.13,-2.59,-7.05,-0.99,0.54,0.06
-3.1,-4.46,-7.2,-1.28,0.52,0.09
-3.77,-5.9,-6.78,-1.44,0.53,0.13
-4.62,-7.83,-5.92,-1.5,0.53,0.21
-5.06,-9.9,-4.98,-1.47,0.52,0.34
-5.44,-12.12,-4.04,-1.36,0.49,0.45
-5.84,-14.15,-3.39,-1.19,0.42,0.53
-5.94,-15.34,-3.22,-1.03,0.31,0.53
-5.42,-16.01,-3.2,-0.93,0.19,0.47
-4.56,-16.15,-3.1,-0.84,0.07,0.36
-3.54,-15.78,-2.85,-0.7,-0.02,0.23
-2.41,-15.07,-2.72,-0.52,-0.07,0.06
-1.38,-14.0,-2.43,-0.33,-0.07,-0.12
