accX,accY,accZ,gyroX,gyroY,gyroZ
-2.49,-8.6,1.24,-0.55,-0.25,-0.56
-3.08,-9.23,3.62,-0.42,-0.19,-0.46
-2.89,-9.9,4.81,-0.27,0.05,-0.34
-2.8,-10.69,4.62,-0.25,0.3,-0.32
-2.59,-11.78,3.45,-0.37,0.31,-0.4
-1.92,-11.57,0.57,-0.53,0.11,-0.52
-1.82,-11.03,-2.62,-0.68,-0.09,-0.6
-1.13,-10.29,-3.96,-0.81,-0.25,-0.61
-1.03,-10.07,-2.7,-0.85,-0.31,-0.6
-1.03,-9.48,-0.8,-0.67,-0.35,-0.58
-0.86,-8.47,0.21,-0.41,-0.4,-0.6
-0.54,-7.78,0.17,-0.19,-0.38,-0.57
-0.19,-6.99,-0.57,-0.12,-0.3,-0.51
-0.21,-6.59,-1.8,-0.15,-0.26,-0.41
-0.42,-6.07,-2.78,-0.23,-0.27,-0.3
-0.4,-5.92,-3.91,-0.32,-0.31,-0.17
-0.82,-5.71,-4.6,-0.39,-0.35,-0.08
-1.02,-5.65,-4.37,-0.4,-0.37,-0.01
-0.67,-5.44,-3.49,-0.33,-0.4,0.04
-0.46,-5.29,-2.72,-0.19,-0.47,0.06
0.13,-5.17,-2.39,-0.09,-0.56,0.06
0.92,-4.73,-2.36,-0.01,-0.61,0.08
1.09,-4.0,-2.6,0.03,-0.63,0.16
0.98,-3.18,-2.8,0.0,-0.68,0.26
0.5,-2.47,-2.83,-0.05,-0.77,0.35
-0.15,-1.82,-2.39,-0.07,-0.85,0.4
-0.61,-0.96,-1.95,-0.03,-0.92,0.4
-0.69,-0.52,-1.84,0.04,-0.99,0.37
-0.59,-0.23,-1.7,0.11,-1.05,0.32
-0.65,-0.04,-1.32,0.12,-1.14,0.24
-0.67,0.17,-1.38,0.12,-1.22,0.16
-0.88,0.4,-1.3,0.1,-1.31,0.09
-1.4,0.8,-1.38,0.08,-1.39,0.03
-1.57,0.98,-1.55,0.08,-1.47,-0.0
-1.76,1.24,-1.86,0.1,-1.53,-0.02
-1.86,1.44,-2.16,0.11,-1.57,-0.02
-1.74,1.65,-2.32,0.1,-1.59,0.01
-1.51,2.03,-2.22,0.07,-1.59,0.05
