accX,accY,accZ,gyroX,gyroY,gyroZ
0.4,-4.25,-1.93,0.06,0.28,-0.0
0.36,-4.25,-1.92,0.05,0.29,-0.0
0.36,-4.31,-1.8,0.04,0.3,-0.01
0.34,-4.35,-1.86,0.04,0.3,-0.01
0.31,-4.27,-1.93,0.03,0.3,-0.01
0.21,-4.21,-1.9,0.02,0.31,-0.02
0.21,-4.27,-1.92,0.02,0.32,-0.02
0.21,-4.33,-1.92,0.01,0.33,-0.02
0.17,-4.29,-1.92,0.01,0.33,-0.02
0.19,-4.31,-1.88,-0.0,0.34,-0.01
0.15,-4.39,-1.95,-0.01,0.35,-0.01
0.21,-4.37,-1.95,-0.03,0.36,-0.01
0.23,-4.25,-1.88,-0.04,0.37,-0.01
0.27,-4.23,-1.97,-0.03,0.38,-0.01
0.36,-4.27,-1.97,-0.03,0.4,-0.01
0.36,-4.33,-2.01,-0.03,0.41,-0.01
0.4,-4.33,-2.03,-0.03,0.43,-0.02
0.44,-4.23,-1.97,-0.03,0.45,-0.02
0.46,-4.27,-2.05,-0.03,0.46,-0.02
0.59,-4.27,-2.09,-0.03,0.48,-0.02
0.59,-4.23,-2.15,-0.04,0.5,-0.02
0.57,-4.21,-2.03,-0.04,0.51,-0.03
0.59,-4.18,-2.09,-0.05,0.53,-0.03
0.57,-4.14,-2.09,-0.05,0.55,-0.03
0.67,-4.1,-2.13,-0.05,0.56,-0.04
0.71,-4.1,-2.01,-0.06,0.58,-0.04
0.61,-4.12,-2.03,-0.06,0.59,-0.04
0.61,-4.12,-2.03,-0.07,0.61,-0.04
0.52,-4.06,-1.97,-0.07,0.62,-0.04
0.48,-4.08,-2.05,-0.07,0.63,-0.04
0.48,-4.08,-2.05,-0.07,0.65,-0.03
0.46,-4.06,-1.92,-0.07,0.66,-0.03
0.44,-4.08,-1.93,-0.08,0.67,-0.02
0.44,-4.04,-1.97,-0.08,0.67,-0.02
0.36,-4.04,-1.93,-0.08,0.68,-0.01
0.4,-4.06,-1.92,-0.09,0.68,-0.01
0.36,-4.06,-2.01,-0.09,0.69,-0.01
0.31,-4.02,-1.86,-0.09,0.69,-0.0
0.33,-4.04,-1.9,-0.09,0.69,0.0
0.33,-4.0,-2.01,-0.09,0.7,0.0
0.34,-4.04,-2.03,-0.09,0.7,0.0
0.36,-4.02,-1.97,-0.08,0.71,0.01
0.4,-3.96,-2.03,-0.08,0.71,0.01
0.34,-3.91,-1.88,-0.08,0.71,0.01
0.34,-3.98,-1.88,-0.08,0.71,0.01
0.36,-3.93,-1.88,-0.08,0.71,0.01
0.36,-3.96,-1.82,-0.07,0.71,0.01
0.38,-3.98,-1.8,-0.07,0.71,0.01
0.34,-4.0,-1.8,-0.08,0.71,0.01
0.29,-4.04,-1.82,-0.08,0.71,0.01
0.31,-4.0,-1.78,-0.08,0.71,0.01
0.33,-3.96,-1.76,-0.07,0.71,0.01
0.23,-3.96,-1.8,-0.07,0.7,0.01
0.23,-3.83,-1.76,-0.06,0.7,0.02
0.25,-3.91,-1.7,-0.05,0.69,0.02
0.19,-3.83,-1.84,-0.04,0.69,0.02
0.27,-3.77,-1.72,-0.03,0.68,0.03
0.25,-3.75,-1.69,-0.03,0.68,0.04
0.27,-3.68,-1.78,-0.02,0.67,0.04
0.27,-3.72,-1.74,-0.02,0.67,0.05
0.13,-3.83,-2.09,-0.01,0.67,0.05
0.27,-3.54,-1.76,-0.01,0.66,0.06
0.29,-3.37,-1.72,-0.01,0.66,0.07
0.27,-3.35,-1.69,-0.01,0.66,0.07
0.27,-3.24,-1.65,-0.01,0.65,0.08
0.29,-3.22,-1.67,-0.01,0.65,0.09
0.21,-3.12,-1.65,-0.02,0.64,0.1
0.31,-3.05,-1.65,-0.02,0.63,0.11
0.33,-3.01,-1.59,-0.02,0.62,0.13
0.31,-2.97,-1.57,-0.02,0.61,0.14
0.21,-2.91,-1.47,-0.02,0.61,0.16
0.23,-2.91,-1.46,-0.02,0.6,0.17
0.23,-2.95,-1.44,-0.02,0.59,0.18
0.19,-2.85,-1.34,-0.02,0.58,0.2
0.19,-2.85,-1.36,-0.02,0.57,0.21
0.15,-2.91,-1.36,-0.02,0.55,0.22
0.06,-2.82,-1.4,-0.03,0.54,0.23
0.1,-2.85,-1.32,-0.03,0.53,0.24
0.15,-2.82,-1.3,-0.03,0.52,0.25
0.06,-2.76,-1.32,-0.04,0.51,0.27
0.1,-2.83,-1.28,-0.04,0.49,0.28
0.15,-2.83,-1.26,-0.04,0.48,0.29
0.15,-2.91,-1.28,-0.04,0.47,0.3
0.17,-2.95,-1.26,-0.04,0.45,0.3
0.15,-2.93,-1.26,-0.03,0.44,0.3
0.13,-2.99,-1.26,-0.03,0.44,0.3
0.1,-3.01,-1.26,-0.03,0.43,0.3
0.1,-2.85,-1.28,-0.03,0.42,0.3
-0.02,-2.83,-1.26,-0.03,0.41,0.3
0.17,-2.87,-1.28,-0.04,0.4,0.3
0.11,-2.87,-1.28,-0.05,0.39,0.29
-0.17,-3.01,-1.26,-0.06,0.4,0.28
-0.1,-3.24,-1.24,-0.07,0.39,0.28
-0.33,-3.18,-1.3,-0.07,0.39,0.28
-0.33,-3.26,-1.36,-0.07,0.38,0.29
-0.52,-3.37,-1.26,-0.07,0.37,0.29
-0.36,-3.37,-1.4,-0.07,0.36,0.3
-0.48,-3.29,-1.36,-0.07,0.36,0.3
-0.52,-3.37,-1.36,-0.07,0.35,0.32
-0.73,-3.45,-1.34,-0.07,0.33,0.33
-0.48,-3.7,-1.32,-0.05,0.3,0.36
-0.21,-3.64,-1.49,-0.04,0.27,0.37
-0.08,-3.62,-1.4,-0.04,0.26,0.37
-0.06,-3.87,-1.24,-0.04,0.25,0.37
0.04,-4.0,-1.44,-0.03,0.23,0.37
0.19,-3.98,-1.49,-0.02,0.21,0.34
0.11,-4.08,-1.63,-0.02,0.21,0.31
0.27,-4.06,-1.74,-0.03,0.2,0.29
0.29,-4.14,-1.72,-0.03,0.2,0.26
0.06,-4.25,-1.82,-0.02,0.19,0.23
-0.02,-4.21,-1.86,-0.0,0.18,0.22
0.21,-4.41,-1.78,0.01,0.17,0.22
0.52,-4.21,-2.01,0.02,0.18,0.22
0.84,-4.54,-1.88,0.01,0.22,0.21
0.79,-4.58,-1.63,0.0,0.24,0.17
0.71,-4.87,-1.49,0.01,0.27,0.13
0.84,-4.87,-1.44,0.03,0.27,0.1
1.32,-5.25,-1.49,0.06,0.25,0.08
1.09,-4.79,-1.57,0.07,0.24,0.04
0.56,-4.23,-1.3,0.1,0.26,0.01
0.96,-4.96,-1.38,0.13,0.28,-0.01
0.94,-5.29,-1.38,0.13,0.27,-0.04
0.59,-5.11,-1.49,0.14,0.28,-0.1
0.27,-5.25,-1.3,0.18,0.31,-0.16
0.17,-5.08,-1.47,0.22,0.33,-0.19
0.1,-4.71,-1.51,0.25,0.33,-0.23
0.5,-5.61,-1.3,0.3,0.33,-0.28
0.8,-5.69,-1.4,0.36,0.34,-0.33
-0.27,-4.75,-1.28,0.41,0.31,-0.4
0.1,-5.11,-1.03,0.48,0.29,-0.43
0.59,-5.57,-1.3,0.53,0.27,-0.45
0.5,-4.79,-1.19,0.56,0.24,-0.49
0.38,-4.48,-1.03,0.56,0.24,-0.54
1.21,-5.13,-1.28,0.58,0.25,-0.58
0.86,-4.35,-0.98,0.57,0.26,-0.65
1.21,-3.98,-0.88,0.58,0.27,-0.69
1.86,-4.77,-1.3,0.62,0.29,-0.73
2.13,-5.32,-1.4,0.62,0.31,-0.8
1.74,-4.67,-1.02,0.63,0.34,-0.87
2.22,-5.17,-0.86,0.66,0.35,-0.91
