accX,accY,accZ,gyroX,gyroY,gyroZ
0.48,-0.9,-2.78,-0.1,0.88,-0.24
0.88,-1.02,-2.74,-0.11,0.89,-0.25
1.09,-1.0,-2.6,-0.12,0.92,-0.26
1.17,-1.15,-2.43,-0.14,0.95,-0.27
1.21,-1.24,-2.38,-0.15,0.98,-0.27
1.23,-1.51,-2.41,-0.16,1.02,-0.26
1.4,-1.67,-2.32,-0.17,1.07,-0.25
1.47,-1.78,-2.6,-0.17,1.12,-0.25
1.67,-1.99,-2.62,-0.18,1.18,-0.25
1.59,-1.99,-2.76,-0.19,1.25,-0.26
1.72,-2.18,-2.74,-0.19,1.31,-0.28
1.36,-2.32,-3.14,-0.19,1.37,-0.32
1.07,-2.07,-3.29,-0.19,1.43,-0.37
0.71,-1.92,-3.43,-0.21,1.47,-0.4
0.65,-1.97,-3.56,-0.26,1.5,-0.41
-0.1,-1.97,-3.66,-0.3,1.53,-0.41
-0.56,-2.13,-3.83,-0.35,1.53,-0.39
-0.79,-2.24,-4.18,-0.39,1.51,-0.35
-1.09,-2.62,-4.5,-0.44,1.52,-0.31
-1.92,-2.93,-4.73,-0.47,1.53,-0.28
-2.47,-3.37,-5.46,-0.49,1.48,-0.26
-2.59,-3.93,-5.98,-0.54,1.42,-0.24
-1.84,-4.88,-6.22,-0.59,1.36,-0.22
-1.02,-5.54,-6.07,-0.61,1.33,-0.21
0.48,-6.32,-5.73,-0.6,1.31,-0.24
1.49,-7.18,-4.85,-0.59,1.32,-0.31
2.53,-7.76,-3.98,-0.57,1.31,-0.39
3.93,-7.87,-3.45,-0.56,1.32,-0.47
4.58,-7.7,-2.89,-0.57,1.39,-0.55
5.17,-7.35,-1.99,-0.57,1.5,-0.57
5.77,-6.59,-1.36,-0.5,1.59,-0.54
6.44,-5.73,-0.71,-0.38,1.69,-0.52
5.69,-3.83,-0.29,-0.23,1.78,-0.55
4.9,-2.22,0.48,-0.16,1.9,-0.66
4.23,-0.61,0.59,-0.13,1.95,-0.78
3.31,0.15,0.25,-0.1,2.01,-0.87
2.59,0.02,0.42,-0.06,2.07,-0.97
1.76,-0.29,0.84,-0.02,2.12,-1.06
1.7,-0.67,1.02,-0.03,2.16,-1.08
1.7,-1.44,1.17,-0.07,2.17,-1.04
2.18,-2.47,1.02,-0.13,2.15,-0.96
3.26,-3.95,0.56,-0.16,2.09,-0.89
4.1,-4.83,0.38,-0.14,2.01,-0.85
5.04,-5.8,-0.04,-0.08,1.92,-0.82
6.34,-6.65,-0.52,-0.0,1.84,-0.81
7.53,-7.09,-0.98,0.04,1.82,-0.79
8.93,-7.47,-1.28,0.08,1.86,-0.78
9.94,-7.34,-1.53,0.15,1.94,-0.81
11.45,-7.64,-1.82,0.25,2.06,-0.85
13.29,-8.45,-1.76,0.36,2.21,-0.91
15.71,-10.17,-1.02,0.44,2.37,-0.99
18.23,-12.6,0.36,0.54,2.51,-1.12
19.57,-14.73,1.59,0.68,2.62,-1.25
23.39,-18.14,2.57,0.86,2.68,-1.36
23.58,-19.77,2.91,1.11,2.71,-1.56
20.53,-18.69,2.22,1.46,2.65,-1.69
16.4,-16.63,1.21,1.71,2.53,-1.6
12.7,-15.4,1.57,1.79,2.4,-1.3
8.12,-13.64,2.66,1.79,2.23,-0.98
2.8,-9.96,3.52,1.6,2.03,-0.7
-1.38,-6.36,3.54,1.61,1.96,-0.56
-5.92,-3.39,4.33,1.78,1.94,-0.53
-8.66,0.75,3.98,1.94,1.81,-0.58
-9.56,4.5,2.8,2.02,1.58,-0.67
-6.63,6.57,1.13,2.03,1.33,-0.83
-2.57,5.75,0.44,1.78,1.09,-0.97
-0.11,3.26,0.67,1.36,0.94,-1.06
1.57,1.42,1.17,0.97,0.86,-1.16
3.22,-0.52,2.3,0.66,0.87,-1.21
4.52,-2.2,2.87,0.54,0.95,-1.2
5.15,-3.93,2.51,0.65,1.09,-1.15
6.3,-4.73,2.34,0.92,1.25,-1.13
7.07,-5.92,1.46,1.18,1.42,-1.06
5.67,-6.13,1.03,1.33,1.58,-0.98
5.27,-5.55,0.23,1.34,1.64,-0.91
4.79,-3.95,-0.42,1.24,1.67,-0.87
4.12,-2.7,-0.38,1.1,1.74,-0.86
2.62,-0.8,0.34,1.02,1.82,-0.86
0.98,0.42,0.79,1.03,1.85,-0.82
0.8,0.21,0.96,1.11,1.82,-0.76
0.44,-0.19,1.02,1.2,1.79,-0.75
0.27,-0.38,1.26,1.27,1.77,-0.75
0.38,-0.11,0.88,1.3,1.73,-0.76
0.8,-0.38,0.34,1.27,1.73,-0.75
1.24,-1.07,-0.06,1.19,1.79,-0.74
1.36,-1.65,0.42,1.05,1.92,-0.8
1.61,-1.93,0.69,0.89,2.09,-0.88
2.28,-2.36,2.36,0.67,2.32,-0.94
2.22,-2.26,4.56,0.51,2.5,-1.0
2.76,-2.15,5.23,0.42,2.53,-1.09
2.76,-1.8,4.88,0.42,2.53,-1.13
3.35,-0.82,5.13,0.44,2.54,-1.05
4.0,0.82,5.77,0.52,2.52,-0.92
4.6,0.94,6.42,0.7,2.47,-0.73
4.14,0.5,6.9,1.03,2.41,-0.64
3.37,2.6,6.91,1.43,2.3,-0.65
2.38,5.96,7.68,1.71,2.15,-0.64
-0.15,10.53,7.99,1.86,2.05,-0.47
-0.67,13.83,7.8,1.78,1.89,-0.04
-1.02,15.44,7.89,1.44,1.66,0.43
-0.19,13.48,8.52,1.05,1.3,0.79
1.13,8.71,8.33,0.92,0.92,0.95
1.95,3.14,8.35,1.25,0.57,0.93
0.96,3.43,7.05,1.91,0.25,0.79
0.48,4.54,5.32,2.2,-0.14,0.87
0.75,3.62,4.19,1.75,-0.51,1.04
-0.44,2.6,4.08,0.98,-0.7,1.08
-1.59,0.88,3.75,0.23,-0.7,1.11
-1.97,-0.25,3.64,-0.21,-0.57,1.08
-1.09,-0.86,3.35,-0.34,-0.36,1.01
-0.82,-1.55,3.37,-0.35,-0.14,0.85
-0.4,-1.7,3.72,-0.42,0.04,0.67
-0.04,-2.11,4.18,-0.62,0.15,0.46
0.94,-4.83,3.87,-0.91,0.26,0.35
1.0,-6.28,3.47,-0.89,0.55,0.24
-0.34,-5.27,4.23,-0.64,0.82,0.15
0.11,-3.41,4.46,-0.36,0.9,0.14
0.86,-0.92,4.23,-0.15,0.94,0.13
1.0,1.0,4.48,-0.07,0.96,0.1
1.03,3.05,4.71,-0.06,0.95,0.08
0.8,4.67,5.0,-0.08,0.88,0.11
0.65,5.57,4.77,-0.08,0.81,0.18
0.48,5.63,4.42,-0.07,0.74,0.26
0.31,5.17,4.19,-0.04,0.68,0.34
0.13,4.29,3.96,-0.02,0.62,0.39
-0.17,3.35,3.85,-0.0,0.57,0.39
0.19,2.45,3.6,0.02,0.52,0.37
0.29,1.76,3.68,0.02,0.5,0.34
0.1,1.42,3.95,0.01,0.47,0.3
-0.27,0.98,3.77,-0.03,0.45,0.28
-0.08,0.56,3.79,-0.07,0.43,0.26
0.02,0.27,3.85,-0.11,0.42,0.24
0.0,0.17,3.81,-0.14,0.42,0.23
-0.04,0.1,3.73,-0.16,0.42,0.23
-0.02,0.19,3.58,-0.2,0.41,0.24
0.0,0.29,3.58,-0.23,0.39,0.24
-0.06,0.5,3.54,-0.26,0.37,0.23
