accX,accY,accZ,gyroX,gyroY,gyroZ
0.82,-3.49,0.57,0.26,-0.2,0.4
0.88,-3.45,0.31,0.26,-0.23,0.38
0.94,-3.51,0.19,0.24,-0.26,0.37
0.82,-3.51,0.25,0.22,-0.28,0.36
0.98,-3.49,0.38,0.21,-0.29,0.35
0.96,-3.37,0.4,0.2,-0.28,0.33
0.79,-3.2,0.42,0.18,-0.28,0.32
0.59,-2.99,0.56,0.16,-0.27,0.31
0.44,-2.68,0.65,0.16,-0.26,0.3
0.31,-2.51,0.8,0.16,-0.26,0.29
0.25,-2.22,0.8,0.18,-0.26,0.28
0.13,-2.01,0.84,0.21,-0.27,0.27
0.04,-1.78,0.79,0.23,-0.28,0.27
-0.19,-1.49,0.84,0.24,-0.29,0.26
-0.19,-1.38,1.07,0.25,-0.3,0.26
-0.29,-1.21,1.3,0.26,-0.3,0.25
-0.36,-1.21,1.3,0.26,-0.31,0.25
-0.5,-1.19,1.3,0.25,-0.32,0.26
-0.56,-1.23,1.17,0.23,-0.34,0.28
-0.54,-1.21,0.98,0.21,-0.36,0.3
-0.56,-1.17,0.84,0.19,-0.39,0.33
-0.59,-1.11,0.57,0.18,-0.41,0.36
-0.75,-0.92,0.29,0.16,-0.44,0.39
-1.02,-0.54,0.08,0.14,-0.48,0.43
-1.23,-0.19,-0.08,0.11,-0.52,0.46
-1.49,0.33,-0.1,0.08,-0.56,0.49
-2.15,0.8,-0.44,0.06,-0.6,0.52
-2.49,1.09,-0.46,0.03,-0.64,0.55
-2.7,1.38,-0.56,-0.02,-0.7,0.58
-2.89,1.57,-0.71,-0.1,-0.75,0.6
-2.83,1.78,-0.75,-0.19,-0.79,0.61
-2.6,1.93,-0.79,-0.29,-0.83,0.62
-2.39,1.99,-0.86,-0.38,-0.86,0.63
-2.32,1.7,-1.28,-0.47,-0.88,0.64
-2.43,1.57,-1.92,-0.51,-0.88,0.64
-2.16,1.82,-2.45,-0.52,-0.88,0.65
-2.01,1.97,-2.6,-0.55,-0.9,0.65
-1.97,1.24,-2.15,-0.62,-0.93,0.67
-1.84,0.19,-1.24,-0.67,-0.98,0.69
-1.38,-0.88,-0.94,-0.64,-1.04,0.7
-1.34,-1.69,-0.84,-0.56,-1.09,0.7
-1.4,-2.43,-1.15,-0.45,-1.1,0.69
-1.74,-2.97,-1.21,-0.34,-1.08,0.68
-2.24,-3.52,-0.92,-0.24,-1.04,0.67
-2.55,-4.04,-0.36,-0.14,-0.99,0.68
-2.7,-4.46,-0.04,-0.05,-0.93,0.69
-2.78,-4.79,0.21,0.03,-0.84,0.71
-2.64,-5.08,0.04,0.07,-0.71,0.72
-2.62,-5.5,-0.52,0.06,-0.57,0.75
-2.47,-6.26,-0.96,0.0,-0.43,0.8
-2.24,-7.16,-1.09,-0.04,-0.32,0.85
-1.63,-8.08,-1.19,-0.03,-0.21,0.88
-0.9,-8.58,-1.49,0.05,-0.1,0.9
0.23,-8.83,-1.82,0.17,0.03,0.91
0.84,-8.35,-1.99,0.31,0.15,0.91
1.09,-8.04,-1.99,0.46,0.27,0.92
0.94,-7.37,-1.69,0.61,0.36,0.95
0.29,-6.97,-0.71,0.76,0.42,0.98
-0.52,-6.32,0.44,0.9,0.42,1.01
-1.23,-5.9,1.44,1.02,0.37,1.03
-2.2,-5.17,2.28,1.11,0.33,1.04
-2.99,-4.52,2.95,1.13,0.29,1.04
-3.66,-4.19,3.41,1.09,0.26,1.03
-4.46,-3.87,3.68,1.04,0.21,1.0
-5.44,-3.72,3.7,0.99,0.16,0.98
-6.59,-3.7,3.89,0.94,0.1,0.96
-7.91,-3.64,4.06,0.9,0.03,0.95
-10.48,-3.24,3.64,0.86,-0.06,0.99
-12.3,-2.72,3.35,0.81,-0.17,1.09
-13.24,-2.47,3.12,0.72,-0.3,1.24
-13.92,-2.16,1.97,0.59,-0.44,1.4
-14.02,-2.62,1.0,0.43,-0.52,1.6
-14.69,-3.89,0.8,0.27,-0.59,1.78
-14.69,-5.08,1.44,0.13,-0.69,1.88
-13.81,-6.21,1.51,0.06,-0.8,1.94
-12.99,-7.13,1.53,0.04,-0.88,1.96
-13.27,-7.64,1.69,0.05,-0.95,2.01
-14.21,-8.45,1.84,0.05,-1.0,2.09
-14.6,-9.73,2.53,0.01,-1.03,2.15
-12.51,-10.9,3.72,-0.08,-1.05,2.13
-12.53,-11.38,4.1,-0.12,-1.04,2.03
-12.32,-11.74,4.52,-0.13,-1.02,1.98
-12.07,-11.88,4.73,-0.07,-1.0,1.96
-11.09,-11.76,3.87,0.07,-0.97,1.95
-10.19,-10.71,3.54,0.25,-0.87,1.95
-8.75,-9.92,4.33,0.44,-0.74,1.95
-7.83,-8.94,4.39,0.68,-0.63,1.93
-7.28,-7.49,4.31,0.99,-0.54,1.9
-6.74,-6.0,4.08,1.28,-0.48,1.86
-6.32,-4.5,3.96,1.53,-0.44,1.87
-5.5,-3.12,3.49,1.72,-0.41,1.9
-5.38,-1.57,3.05,1.81,-0.38,1.92
-5.02,-0.5,2.68,1.79,-0.34,1.94
-4.65,0.13,2.22,1.7,-0.28,1.94
-4.33,0.42,2.34,1.59,-0.19,1.92
-4.46,0.4,2.97,1.5,-0.06,1.91
-4.62,0.31,3.39,1.47,0.05,1.92
-4.62,0.21,3.31,1.48,0.11,1.92
-4.37,-0.02,2.89,1.52,0.12,1.94
-3.95,-0.21,2.51,1.56,0.13,1.97
-3.56,-0.69,2.93,1.58,0.14,1.98
-3.18,-0.94,3.56,1.6,0.14,1.96
-2.47,-0.75,3.98,1.6,0.16,1.93
-2.26,-1.03,4.5,1.55,0.21,1.91
-1.59,-1.05,4.31,1.51,0.27,1.87
-0.84,-0.71,3.81,1.45,0.34,1.8
-0.48,-0.31,3.79,1.35,0.43,1.71
-0.27,0.29,3.91,1.23,0.49,1.64
-0.34,0.9,3.79,1.11,0.51,1.59
-0.25,1.34,3.51,0.97,0.5,1.56
0.0,1.74,3.29,0.83,0.49,1.54
1.02,2.01,2.83,0.68,0.49,1.52
1.92,2.38,2.05,0.55,0.54,1.48
3.68,3.08,0.88,0.45,0.63,1.43
3.73,3.93,0.23,0.36,0.73,1.37
2.85,4.71,0.0,0.26,0.82,1.32
2.74,5.17,0.19,0.16,0.92,1.3
0.04,5.73,1.11,0.1,1.01,1.27
-0.71,5.75,0.92,0.09,1.01,1.29
-0.86,5.77,0.9,0.08,1.03,1.27
-2.55,6.32,1.67,0.07,1.09,1.18
-4.0,6.63,2.11,0.04,1.07,1.15
-5.13,6.84,2.01,-0.03,1.0,1.13
-6.59,7.07,2.09,-0.11,0.96,1.07
-7.7,6.88,1.95,-0.17,0.94,0.98
-8.94,6.7,1.84,-0.2,0.9,0.84
-8.91,6.57,1.63,-0.22,0.87,0.67
-9.06,6.42,1.38,-0.25,0.85,0.47
-9.71,5.92,1.34,-0.28,0.79,0.26
-10.15,5.31,1.17,-0.25,0.72,0.05
-10.9,5.0,1.02,-0.19,0.61,-0.12
-10.21,4.46,0.46,-0.14,0.45,-0.23
-8.7,4.62,-0.19,-0.11,0.29,-0.34
-7.87,5.04,-0.48,-0.13,0.2,-0.44
-7.62,5.27,-0.38,-0.16,0.14,-0.49
-7.07,5.09,0.11,-0.13,0.1,-0.48
-6.42,5.08,0.25,-0.05,0.06,-0.51
-5.84,5.23,0.56,-0.01,-0.01,-0.54
-4.14,4.9,0.31,-0.03,-0.1,-0.57
-3.03,4.33,0.69,-0.1,-0.14,-0.57
-1.47,3.91,0.27,-0.16,-0.16,-0.53
-2.41,3.52,0.5,-0.22,-0.19,-0.44
-2.36,2.93,0.69,-0.24,-0.21,-0.32
-1.88,2.55,0.67,-0.21,-0.23,-0.26
-1.76,2.36,1.11,-0.18,-0.23,-0.21
-2.47,2.26,1.3,-0.15,-0.19,-0.16
-2.49,1.95,1.69,-0.1,-0.15,-0.1
-3.26,2.15,1.46,-0.03,-0.11,-0.06
-3.31,2.15,1.42,0.02,-0.06,0.01
-3.06,2.34,0.9,0.07,-0.05,0.06
-3.29,2.62,0.65,0.04,-0.06,0.08
-3.89,2.93,0.82,-0.03,-0.06,0.12
-2.93,2.89,0.4,-0.08,-0.08,0.16
-3.06,3.18,0.48,-0.13,-0.13,0.16
-2.18,2.89,0.77,-0.16,-0.15,0.2
-2.01,3.14,0.63,-0.17,-0.21,0.19
-1.51,2.85,0.94,-0.19,-0.25,0.18
-2.39,3.01,0.82,-0.18,-0.29,0.15
-0.9,2.78,0.65,-0.18,-0.31,0.12
