accX,accY,accZ,gyroX,gyroY,gyroZ
-0.04,-3.31,0.52,-0.34,0.09,-0.16
-0.08,-3.31,0.44,-0.34,0.09,-0.16
-0.1,-3.39,0.38,-0.35,0.08,-0.16
-0.15,-3.45,0.36,-0.36,0.07,-0.16
-0.15,-3.51,0.31,-0.37,0.07,-0.15
-0.11,-3.49,0.25,-0.39,0.05,-0.15
-0.17,-3.51,0.13,-0.41,0.04,-0.15
0.17,-3.51,0.02,-0.43,0.03,-0.15
0.04,-3.52,-0.04,-0.45,0.03,-0.16
0.11,-3.72,-0.15,-0.48,0.02,-0.16
0.17,-3.79,-0.21,-0.5,0.02,-0.16
0.19,-3.87,-0.25,-0.52,0.02,-0.16
0.33,-3.98,-0.23,-0.54,0.03,-0.17
0.27,-4.02,-0.31,-0.55,0.03,-0.17
0.4,-4.19,-0.34,-0.57,0.04,-0.17
0.42,-4.14,-0.38,-0.58,0.05,-0.18
0.57,-4.19,-0.5,-0.6,0.06,-0.18
0.54,-4.23,-0.59,-0.62,0.07,-0.18
0.52,-4.27,-0.73,-0.64,0.08,-0.19
0.54,-4.27,-0.9,-0.67,0.08,-0.18
0.61,-4.29,-1.03,-0.69,0.08,-0.18
0.69,-4.39,-1.17,-0.73,0.09,-0.18
0.59,-4.44,-1.26,-0.77,0.09,-0.17
0.52,-4.5,-1.57,-0.82,0.09,-0.17
0.46,-4.62,-1.7,-0.88,0.09,-0.17
0.38,-4.73,-1.78,-0.95,0.1,-0.16
0.21,-4.9,-1.84,-1.01,0.11,-0.16
0.5,-5.08,-1.86,-1.08,0.12,-0.16
0.54,-5.42,-2.01,-1.14,0.13,-0.15
0.25,-5.71,-2.15,-1.19,0.15,-0.14
0.02,-6.03,-2.18,-1.25,0.16,-0.13
0.1,-6.44,-2.32,-1.32,0.17,-0.13
-0.13,-6.91,-2.43,-1.38,0.18,-0.12
-0.1,-7.34,-2.51,-1.44,0.19,-0.11
-0.29,-7.83,-2.72,-1.49,0.19,-0.09
-0.34,-8.31,-2.8,-1.54,0.2,-0.07
-0.33,-8.7,-2.83,-1.57,0.2,-0.05
-0.27,-9.08,-2.87,-1.58,0.2,-0.04
-0.04,-9.33,-2.62,-1.59,0.21,-0.03
0.34,-9.33,-2.36,-1.57,0.22,-0.03
0.61,-9.17,-2.16,-1.53,0.23,-0.03
0.94,-8.96,-2.05,-1.48,0.23,-0.05
1.09,-8.56,-1.82,-1.42,0.22,-0.07
1.28,-8.06,-1.76,-1.35,0.22,-0.09
1.46,-7.57,-1.51,-1.28,0.21,-0.12
1.57,-6.9,-1.26,-1.22,0.2,-0.16
1.65,-6.19,-1.07,-1.17,0.19,-0.19
1.7,-5.42,-1.0,-1.13,0.18,-0.23
1.74,-4.64,-0.94,-1.11,0.18,-0.28
1.7,-3.96,-0.86,-1.1,0.19,-0.32
1.65,-3.37,-0.86,-1.1,0.21,-0.35
1.46,-2.85,-0.92,-1.11,0.24,-0.39
1.34,-2.32,-0.96,-1.12,0.28,-0.43
1.24,-1.93,-0.94,-1.13,0.33,-0.47
1.19,-1.65,-1.02,-1.15,0.4,-0.5
1.13,-1.34,-1.15,-1.17,0.48,-0.54
1.09,-1.17,-1.21,-1.19,0.57,-0.56
0.96,-1.07,-1.36,-1.2,0.66,-0.58
1.11,-1.0,-1.26,-1.21,0.74,-0.6
1.24,-0.9,-1.32,-1.22,0.81,-0.62
1.34,-0.92,-1.19,-1.23,0.85,-0.64
1.46,-0.98,-1.05,-1.23,0.88,-0.66
1.53,-1.05,-0.79,-1.23,0.89,-0.68
1.57,-1.21,-0.65,-1.23,0.88,-0.68
1.63,-1.4,-0.52,-1.24,0.86,-0.69
1.44,-1.51,-0.38,-1.24,0.83,-0.69
1.19,-1.59,-0.4,-1.24,0.79,-0.69
1.11,-1.7,-0.42,-1.23,0.76,-0.69
1.11,-1.84,-0.42,-1.23,0.73,-0.69
1.13,-1.93,-0.48,-1.22,0.71,-0.7
1.11,-2.05,-0.59,-1.21,0.69,-0.71
1.05,-2.03,-0.59,-1.21,0.68,-0.72
1.15,-2.18,-0.56,-1.2,0.67,-0.73
