accX,accY,accZ,gyroX,gyroY,gyroZ
2.16,0.98,-2.38,0.2,-0.32,-0.27
2.26,0.82,-2.34,0.27,-0.25,-0.34
2.09,0.54,-2.39,0.36,-0.17,-0.38
2.26,0.33,-2.3,0.45,-0.1,-0.4
1.86,-0.1,-1.82,0.52,-0.05,-0.39
1.46,-0.1,-1.63,0.6,-0.03,-0.36
0.94,-0.11,-1.65,0.64,-0.04,-0.29
0.52,-0.13,-1.67,0.62,-0.09,-0.23
0.1,-0.17,-1.7,0.57,-0.15,-0.19
-0.19,-0.19,-1.67,0.49,-0.2,-0.16
-0.34,-0.38,-1.46,0.41,-0.24,-0.13
-0.31,-0.48,-1.24,0.35,-0.26,-0.11
-0.25,-0.5,-1.3,0.32,-0.26,-0.1
-0.06,-0.46,-1.82,0.31,-0.26,-0.09
0.23,-0.63,-2.49,0.32,-0.27,-0.1
0.27,-0.84,-3.52,0.35,-0.3,-0.11
-0.33,-0.9,-4.64,0.35,-0.34,-0.11
-0.61,-0.98,-5.21,0.3,-0.39,-0.11
-1.38,-1.02,-6.05,0.23,-0.43,-0.13
-2.39,-1.19,-7.01,0.12,-0.48,-0.13
-1.99,-2.36,-7.11,-0.01,-0.55,-0.1
-2.45,-3.62,-6.3,-0.11,-0.61,-0.08
-1.36,-5.73,-4.96,-0.15,-0.63,-0.04
-0.94,-7.2,-3.56,-0.1,-0.56,-0.04
-2.3,-8.73,-1.78,-0.04,-0.41,-0.06
-3.43,-8.93,-0.21,0.0,-0.21,-0.06
-4.83,-7.72,0.71,-0.04,-0.05,-0.01
-4.39,-9.5,2.62,-0.21,0.04,0.12
-4.06,-9.5,4.75,-0.35,0.04,0.29
-4.1,-10.65,6.74,-0.36,-0.07,0.44
-3.79,-12.14,7.6,-0.2,-0.33,0.54
-2.38,-13.73,6.8,0.05,-0.6,0.57
0.19,-15.55,5.04,0.26,-0.77,0.53
1.84,-16.43,3.33,0.37,-0.8,0.37
2.49,-16.91,2.24,0.41,-0.72,0.13
2.41,-16.4,1.65,0.46,-0.58,-0.15
2.87,-14.98,1.03,0.5,-0.44,-0.38
3.35,-13.46,0.48,0.51,-0.27,-0.53
3.52,-12.03,0.21,0.47,-0.08,-0.66
3.37,-10.86,0.71,0.37,0.07,-0.76
3.39,-10.04,1.3,0.29,0.18,-0.82
3.33,-9.0,1.78,0.27,0.27,-0.83
3.39,-8.01,2.22,0.27,0.33,-0.82
3.43,-6.88,2.68,0.28,0.36,-0.81
3.28,-5.65,2.68,0.27,0.41,-0.8
3.33,-4.64,2.97,0.19,0.47,-0.8
3.24,-4.1,3.28,0.07,0.53,-0.79
3.29,-3.68,3.1,-0.05,0.57,-0.8
3.52,-3.73,2.89,-0.18,0.6,-0.83
3.56,-4.02,2.85,-0.28,0.63,-0.87
3.37,-4.44,2.7,-0.34,0.67,-0.89
3.14,-5.02,2.83,-0.35,0.71,-0.87
3.03,-5.42,2.66,-0.29,0.73,-0.83
2.59,-5.71,2.26,-0.17,0.73,-0.78
2.13,-5.69,1.38,-0.02,0.72,-0.72
1.67,-5.34,0.13,0.13,0.74,-0.65
1.26,-4.5,-1.09,0.24,0.76,-0.57
0.8,-3.35,-2.36,0.28,0.77,-0.47
0.19,-2.45,-3.29,0.24,0.74,-0.39
-0.59,-1.19,-3.66,0.16,0.67,-0.31
-1.46,-0.33,-4.12,0.08,0.56,-0.21
-1.93,0.48,-4.41,0.03,0.44,-0.08
-2.39,1.13,-4.77,-0.01,0.33,0.07
-2.87,1.07,-4.41,-0.06,0.23,0.2
-2.83,1.03,-4.42,-0.08,0.15,0.31
-2.97,0.46,-4.1,-0.06,0.09,0.39
-3.01,0.36,-4.06,-0.01,0.06,0.48
-1.92,-1.17,-3.49,0.04,0.07,0.54
-1.63,-1.53,-3.06,0.14,0.12,0.55
-1.28,-1.63,-2.57,0.22,0.2,0.52
-0.82,-1.46,-2.32,0.31,0.28,0.48
-0.54,-0.63,-2.36,0.37,0.35,0.42
-0.19,0.08,-2.6,0.36,0.39,0.36
0.27,0.5,-2.51,0.29,0.4,0.32
0.67,0.88,-2.38,0.21,0.4,0.3
0.71,1.32,-2.22,0.16,0.39,0.28
0.77,1.53,-2.03,0.13,0.37,0.27
0.69,1.82,-1.82,0.13,0.35,0.27
0.77,2.09,-1.8,0.14,0.34,0.28
0.82,2.3,-2.05,0.16,0.33,0.29
1.03,2.3,-2.55,0.16,0.32,0.29
1.36,1.55,-3.77,0.14,0.33,0.29
2.16,0.77,-5.17,0.11,0.37,0.3
3.35,0.11,-6.57,0.08,0.43,0.3
4.64,-0.44,-7.66,-0.0,0.51,0.26
5.59,-0.94,-7.66,-0.15,0.58,0.21
4.73,-2.39,-6.45,-0.33,0.62,0.12
3.6,-3.54,-4.65,-0.45,0.59,0.03
3.87,-5.04,-2.78,-0.5,0.47,-0.06
3.96,-6.42,-0.84,-0.51,0.33,-0.18
2.93,-7.49,0.84,-0.54,0.16,-0.33
3.33,-9.4,2.45,-0.61,-0.05,-0.46
2.38,-10.48,3.68,-0.67,-0.25,-0.6
1.3,-11.63,5.29,-0.68,-0.41,-0.7
0.63,-12.35,6.17,-0.59,-0.46,-0.74
-1.38,-13.48,6.45,-0.36,-0.37,-0.78
-3.33,-14.29,6.11,-0.07,-0.15,-0.73
-3.72,-15.09,5.61,0.17,0.14,-0.54
-3.64,-16.34,5.11,0.31,0.39,-0.28
-2.97,-17.68,5.67,0.36,0.51,-0.0
-2.99,-17.01,5.31,0.44,0.47,0.23
-2.64,-15.53,4.46,0.5,0.33,0.44
-2.72,-13.58,3.54,0.5,0.17,0.6
-2.64,-12.07,2.6,0.41,-0.01,0.73
-2.7,-10.92,2.11,0.25,-0.16,0.81
-3.03,-9.39,2.07,0.08,-0.28,0.87
-3.37,-8.37,2.57,-0.07,-0.37,0.94
-3.85,-7.34,2.36,-0.15,-0.46,0.97
-3.79,-6.91,2.95,-0.24,-0.55,1.0
-4.06,-5.82,2.45,-0.3,-0.66,1.0
-4.04,-5.65,2.32,-0.38,-0.76,1.0
-3.72,-5.42,1.88,-0.48,-0.84,0.97
-3.95,-4.64,1.13,-0.56,-0.88,0.95
-3.39,-5.31,0.94,-0.61,-0.85,0.92
-2.72,-5.98,1.03,-0.6,-0.78,0.85
-2.11,-6.26,1.17,-0.54,-0.71,0.74
-1.19,-6.38,1.38,-0.42,-0.69,0.63
-1.11,-5.32,0.98,-0.25,-0.7,0.51
-0.21,-5.17,0.52,-0.07,-0.72,0.43
-0.46,-4.18,0.08,0.11,-0.75,0.34
0.1,-4.0,-0.48,0.27,-0.79,0.28
-0.48,-2.99,-1.17,0.43,-0.82,0.19
-0.9,-1.49,-2.22,0.56,-0.82,0.13
0.48,-1.74,-2.53,0.6,-0.8,0.11
-0.08,0.69,-3.62,0.64,-0.79,0.05
0.77,0.46,-3.47,0.58,-0.79,0.02
1.69,0.71,-3.83,0.5,-0.78,-0.01
2.13,1.51,-3.85,0.4,-0.75,-0.08
1.69,1.7,-3.43,0.31,-0.7,-0.16
2.68,0.79,-2.83,0.27,-0.63,-0.21
2.6,1.34,-2.85,0.28,-0.55,-0.28
2.82,0.59,-2.51,0.31,-0.46,-0.34
3.16,-0.4,-2.28,0.35,-0.38,-0.37
2.72,-1.03,-1.8,0.42,-0.31,-0.39
1.95,-0.34,-2.34,0.52,-0.26,-0.38
1.42,-0.23,-2.45,0.53,-0.21,-0.3
0.96,-0.5,-2.51,0.46,-0.21,-0.2
0.77,-0.61,-2.38,0.36,-0.26,-0.13
0.63,-0.71,-2.39,0.26,-0.33,-0.07
0.84,-0.84,-2.53,0.18,-0.39,-0.04
0.94,-0.8,-2.68,0.13,-0.43,-0.05
1.03,-0.56,-2.62,0.1,-0.43,-0.09
0.98,-0.27,-2.41,0.1,-0.39,-0.14
1.11,0.02,-2.26,0.13,-0.34,-0.19
1.17,0.29,-1.82,0.16,-0.27,-0.24
1.28,0.54,-1.65,0.2,-0.2,-0.28
1.21,0.73,-1.63,0.23,-0.12,-0.32
1.32,0.84,-2.36,0.24,-0.06,-0.35
1.65,0.36,-3.93,0.23,-0.06,-0.36
1.17,-0.57,-6.45,0.2,-0.13,-0.35
-0.79,-0.48,-8.08,0.14,-0.28,-0.34
-2.74,0.17,-9.58,-0.01,-0.42,-0.32
-3.52,-0.5,-11.17,-0.23,-0.5,-0.24
-3.52,-1.92,-10.52,-0.42,-0.54,-0.1
-2.68,-4.41,-8.22,-0.51,-0.54,0.11
-1.78,-7.09,-5.32,-0.45,-0.43,0.32
-1.13,-9.92,-1.7,-0.37,-0.13,0.43
-2.09,-11.99,1.23,-0.32,0.31,0.47
-3.52,-14.25,3.66,-0.4,0.68,0.58
-4.85,-16.51,6.32,-0.57,0.87,0.75
-3.2,-13.48,8.49,-0.71,0.88,0.89
-1.57,-19.25,11.09,-0.73,0.74,0.93
1.03,-22.7,11.15,-0.45,0.42,0.91
4.44,-26.72,7.68,0.1,-0.06,0.75
5.69,-26.6,4.5,0.62,-0.45,0.39
4.46,-24.55,3.24,0.96,-0.53,0.02
3.73,-19.65,2.72,1.13,-0.43,-0.29
3.12,-15.02,1.84,1.12,-0.25,-0.52
3.12,-11.78,1.47,0.93,-0.09,-0.71
2.26,-9.19,1.28,0.62,0.01,-0.87
2.15,-7.58,2.41,0.31,0.06,-0.96
1.53,-6.53,3.26,0.08,0.09,-1.01
0.8,-5.61,3.68,-0.01,0.12,-1.01
-0.15,-5.29,4.31,-0.04,0.17,-0.97
-0.88,-5.31,4.64,-0.07,0.24,-0.9
-0.9,-5.32,4.73,-0.14,0.32,-0.85
-0.54,-5.52,4.71,-0.27,0.37,-0.84
0.23,-5.54,4.48,-0.45,0.39,-0.89
0.69,-5.34,4.1,-0.64,0.36,-0.96
1.05,-4.98,3.51,-0.79,0.32,-1.0
1.57,-5.48,3.08,-0.87,0.3,-0.99
1.72,-5.98,2.93,-0.85,0.32,-0.95
2.03,-6.42,2.66,-0.7,0.39,-0.88
2.49,-6.93,2.05,-0.48,0.47,-0.85
2.93,-6.78,1.26,-0.23,0.58,-0.86
2.53,-7.28,0.67,0.0,0.68,-0.9
1.59,-7.22,-0.27,0.23,0.73,-0.89
1.07,-6.72,-1.09,0.43,0.74,-0.83
0.0,-5.75,-2.15,0.61,0.7,-0.78
-1.26,-4.06,-3.6,0.73,0.64,-0.7
-1.97,-2.66,-4.48,0.73,0.56,-0.57
-2.68,-1.15,-4.96,0.66,0.48,-0.39
-3.12,0.0,-4.75,0.57,0.39,-0.17
-3.54,1.38,-4.65,0.46,0.27,0.06
-3.83,2.32,-4.06,0.28,0.12,0.27
-3.91,2.72,-3.62,0.1,-0.02,0.43
-3.87,2.83,-3.18,-0.08,-0.14,0.57
-3.62,2.64,-2.36,-0.22,-0.24,0.68
-2.59,2.18,-1.78,-0.33,-0.29,0.78
-1.59,1.61,-1.61,-0.39,-0.29,0.83
-0.79,0.67,-1.03,-0.42,-0.24,0.82
-0.48,-0.23,-0.36,-0.42,-0.16,0.76
-0.17,-0.33,-0.04,-0.34,-0.02,0.66
0.23,-0.77,0.27,-0.22,0.12,0.54
0.59,-0.33,-0.02,-0.06,0.25,0.42
0.96,0.75,-1.07,0.09,0.34,0.3
1.57,1.42,-1.76,0.13,0.4,0.21
1.99,1.47,-2.18,0.12,0.43,0.14
2.09,1.53,-2.47,0.12,0.43,0.09
1.67,1.95,-2.7,0.13,0.41,0.05
1.49,1.97,-3.37,0.16,0.37,0.04
1.28,1.82,-3.91,0.18,0.33,0.04
1.26,1.59,-4.37,0.19,0.29,0.06
1.38,1.05,-4.73,0.17,0.27,0.08
1.67,0.15,-5.0,0.14,0.25,0.11
2.07,-0.8,-5.46,0.09,0.21,0.12
2.55,-1.69,-5.88,0.01,0.19,0.11
3.16,-2.47,-6.86,-0.07,0.18,0.11
3.26,-3.26,-7.35,-0.21,0.2,0.09
4.04,-4.85,-7.22,-0.38,0.23,0.04
3.51,-5.8,-6.42,-0.56,0.25,-0.03
2.18,-6.74,-5.27,-0.76,0.21,-0.15
1.78,-7.66,-3.2,-0.97,0.08,-0.35
1.67,-8.75,-0.9,-1.16,-0.12,-0.52
2.09,-10.23,1.17,-1.24,-0.33,-0.65
2.15,-11.99,2.68,-1.17,-0.49,-0.77
0.63,-13.35,3.35,-0.97,-0.56,-0.89
-0.98,-14.14,3.75,-0.67,-0.52,-0.96
-2.87,-14.08,3.2,-0.3,-0.37,-0.93
-4.21,-14.02,3.1,0.06,-0.17,-0.76
-4.25,-13.45,2.93,0.34,0.0,-0.5
-3.79,-12.14,2.99,0.51,0.13,-0.26
-3.72,-10.88,3.2,0.62,0.17,-0.05
-3.22,-9.71,3.03,0.71,0.11,0.16
-2.74,-8.31,2.55,0.77,-0.01,0.35
-2.57,-7.22,2.15,0.76,-0.14,0.5
-2.38,-6.11,1.72,0.69,-0.28,0.61
-2.32,-5.19,1.57,0.57,-0.41,0.7
-2.59,-4.44,1.53,0.44,-0.54,0.76
-2.55,-3.83,1.53,0.33,-0.66,0.81
-2.68,-3.35,1.76,0.25,-0.8,0.84
-2.76,-3.12,1.95,0.18,-0.92,0.86
-3.03,-2.82,1.95,0.14,-1.02,0.85
-3.77,-1.63,1.49,0.11,-1.1,0.86
-3.08,-2.18,1.4,0.04,-1.15,0.91
-2.39,-1.95,0.82,-0.03,-1.16,0.92
-2.18,-1.38,-0.04,-0.11,-1.12,0.89
-1.05,-1.86,-0.4,-0.22,-1.04,0.85
0.0,-2.15,-0.73,-0.33,-0.94,0.75
0.61,-2.16,-0.86,-0.41,-0.84,0.63
1.19,-2.13,-0.34,-0.43,-0.74,0.54
1.82,-2.11,0.15,-0.4,-0.65,0.45
2.7,-2.41,0.92,-0.29,-0.56,0.37
2.43,-1.82,0.98,-0.13,-0.49,0.29
3.35,-2.16,1.13,0.02,-0.45,0.23
3.03,-1.84,1.19,0.15,-0.42,0.14
3.08,-1.84,1.07,0.24,-0.44,0.08
2.82,-1.95,1.17,0.28,-0.5,-0.01
2.66,-1.76,0.96,0.3,-0.6,-0.09
2.57,-2.15,1.17,0.26,-0.71,-0.16
2.07,-2.34,1.23,0.23,-0.82,-0.23
1.69,-2.16,1.38,0.22,-0.9,-0.31
1.13,-1.76,1.34,0.25,-0.98,-0.38
0.42,-1.63,1.17,0.3,-1.06,-0.45
0.0,-1.32,0.29,0.37,-1.13,-0.5
-1.24,-0.84,-0.63,0.4,-1.19,-0.53
-1.9,-0.61,-1.59,0.4,-1.22,-0.53
-2.85,-0.29,-2.76,0.36,-1.23,-0.51
-3.31,-0.38,-3.85,0.28,-1.24,-0.47
-3.95,-0.52,-4.92,0.18,-1.25,-0.41
-3.96,-1.07,-6.21,0.07,-1.26,-0.34
-4.1,-1.7,-7.07,-0.06,-1.24,-0.26
-3.95,-2.39,-7.7,-0.17,-1.19,-0.18
-3.79,-3.1,-8.22,-0.26,-1.12,-0.12
-3.45,-3.68,-8.43,-0.34,-1.06,-0.04
-3.16,-4.33,-8.58,-0.4,-1.0,0.03
-2.91,-5.04,-7.85,-0.44,-0.94,0.1
-2.8,-5.69,-6.67,-0.48,-0.91,0.17
-2.66,-6.47,-5.11,-0.49,-0.92,0.23
-2.16,-7.16,-3.05,-0.47,-0.92,0.29
-1.46,-8.2,-0.82,-0.43,-0.91,0.38
-0.06,-9.27,1.26,-0.34,-0.88,0.52
0.9,-10.25,2.83,-0.22,-0.83,0.67
2.07,-10.63,3.95,-0.06,-0.81,0.82
3.7,-10.4,4.21,0.13,-0.82,0.93
3.47,-8.7,3.83,0.35,-0.82,0.95
2.68,-8.31,3.43,0.56,-0.85,0.89
2.18,-6.74,2.3,0.75,-0.94,0.83
1.92,-5.96,0.69,0.85,-1.09,0.77
2.6,-5.48,-0.61,0.81,-1.25,0.74
3.16,-4.81,-1.28,0.66,-1.35,0.67
3.47,-4.12,-1.82,0.46,-1.38,0.57
3.14,-3.89,-1.92,0.28,-1.33,0.45
2.66,-3.43,-1.92,0.16,-1.28,0.35
2.74,-2.68,-1.97,0.11,-1.27,0.25
3.06,-2.13,-2.03,0.09,-1.31,0.16
3.43,-2.32,-2.09,0.07,-1.36,0.05
2.83,-1.32,-2.39,0.06,-1.38,-0.04
2.51,-1.38,-2.26,-0.0,-1.38,-0.1
2.13,-1.38,-2.13,-0.07,-1.36,-0.15
1.07,-1.21,-1.65,-0.16,-1.33,-0.19
0.92,-1.93,-0.84,-0.22,-1.29,-0.19
0.08,-1.88,-0.17,-0.23,-1.24,-0.2
-0.44,-1.9,-0.02,-0.18,-1.21,-0.2
-0.96,-2.28,0.17,-0.13,-1.17,-0.18
-1.59,-2.51,0.77,-0.06,-1.11,-0.15
-1.78,-2.45,0.9,0.02,-1.05,-0.11
-1.63,-2.39,0.82,0.09,-0.99,-0.05
-1.36,-2.57,0.77,0.11,-0.95,0.02
-1.28,-2.91,0.73,0.08,-0.94,0.08
-1.23,-3.45,0.54,0.01,-0.97,0.14
-1.09,-4.02,0.31,-0.08,-1.02,0.2
-0.88,-4.58,0.21,-0.17,-1.08,0.24
-0.56,-5.08,0.13,-0.25,-1.13,0.29
-0.42,-5.42,-0.02,-0.31,-1.16,0.31
-0.31,-5.63,-0.31,-0.33,-1.16,0.32
-0.31,-5.69,-0.1,-0.33,-1.14,0.31
-0.31,-5.73,0.0,-0.31,-1.09,0.29
-0.25,-5.84,0.13,-0.27,-1.03,0.26
-0.21,-5.92,0.25,-0.22,-0.96,0.22
0.02,-5.9,0.25,-0.14,-0.88,0.18
0.29,-5.86,0.15,-0.06,-0.81,0.15
0.59,-5.61,-0.1,0.02,-0.74,0.13
0.9,-5.36,-0.27,0.06,-0.67,0.11
1.34,-5.25,-0.5,0.08,-0.59,0.1
1.88,-5.08,-0.75,0.09,-0.52,0.1
2.7,-4.77,-1.13,0.1,-0.43,0.12
3.45,-4.42,-1.36,0.1,-0.33,0.14
4.35,-3.87,-1.63,0.09,-0.2,0.15
5.04,-3.39,-1.53,0.06,-0.07,0.14
5.65,-2.72,-1.61,0.03,0.06,0.12
6.32,-2.41,-1.55,-0.01,0.2,0.09
6.76,-1.93,-1.38,-0.04,0.34,0.06
7.16,-1.69,-1.3,-0.08,0.48,0.03
7.13,-1.42,-1.09,-0.13,0.62,0.01
6.76,-1.36,-0.88,-0.17,0.74,-0.01
6.17,-1.44,-1.05,-0.22,0.82,-0.01
5.08,-1.4,-1.61,-0.25,0.87,-0.0
4.04,-1.42,-2.39,-0.28,0.87,0.02
3.22,-1.36,-3.06,-0.32,0.83,0.07
2.36,-1.23,-3.58,-0.37,0.76,0.12
1.67,-0.98,-3.83,-0.45,0.66,0.17
1.05,-0.77,-4.02,-0.54,0.56,0.21
0.65,-0.79,-4.0,-0.64,0.48,0.25
0.0,-0.82,-3.98,-0.74,0.43,0.28
-1.03,-0.9,-3.91,-0.81,0.41,0.31
-2.05,-1.07,-3.85,-0.85,0.41,0.35
-3.14,-1.13,-3.79,-0.87,0.41,0.38
-4.02,-1.53,-3.7,-0.88,0.41,0.43
-5.0,-1.9,-3.54,-0.91,0.4,0.49
-5.15,-2.62,-3.41,-0.96,0.37,0.56
-7.18,-2.7,-3.49,-1.0,0.36,0.62
-7.78,-3.43,-4.02,-1.07,0.29,0.75
-8.35,-4.27,-4.92,-1.16,0.19,0.89
-9.52,-4.92,-6.51,-1.25,0.07,1.05
-10.67,-5.55,-9.37,-1.37,-0.05,1.23
-11.7,-6.36,-12.87,-1.52,-0.13,1.46
-12.33,-7.28,-16.51,-1.72,-0.17,1.73
-12.99,-8.64,-19.35,-1.94,-0.19,2.0
-13.33,-10.17,-21.16,-2.18,-0.2,2.27
-12.68,-11.91,-21.3,-2.43,-0.2,2.49
-10.02,-13.24,-19.46,-2.69,-0.22,2.57
-6.68,-14.0,-16.84,-2.89,-0.21,2.51
-4.35,-15.63,-13.18,-3.01,-0.12,2.26
-1.9,-16.86,-9.21,-3.06,0.0,1.87
-1.46,-17.64,-4.6,-3.01,0.14,1.41
-2.32,-20.3,-1.38,-2.77,0.3,0.99
-3.31,-22.28,1.28,-2.4,0.54,0.61
-3.81,-22.26,2.07,-1.85,0.84,0.27
-2.83,-21.64,4.04,-1.2,1.2,0.06
-0.65,-19.19,2.99,-0.56,1.5,-0.07
1.32,-13.33,-1.13,-0.1,1.77,-0.13
1.8,-8.68,-1.51,0.04,2.05,-0.07
2.85,-5.71,-1.11,-0.04,2.12,0.09
2.89,-3.62,-0.06,-0.29,1.92,0.2
3.14,-2.57,1.46,-0.66,1.51,0.3
2.6,-1.59,2.43,-1.05,1.02,0.42
2.07,-0.8,3.31,-1.43,0.56,0.56
1.76,-0.29,3.64,-1.76,0.2,0.68
1.28,0.27,3.89,-2.0,-0.01,0.77
0.8,0.82,3.18,-2.16,-0.07,0.9
0.46,1.03,2.22,-2.26,0.02,1.04
-0.17,0.86,1.23,-2.29,0.2,1.18
-1.53,0.69,0.21,-2.27,0.4,1.34
-1.88,-0.11,-0.8,-2.23,0.58,1.52
-2.11,-0.71,-1.32,-2.19,0.71,1.66
-1.86,-1.28,-1.9,-2.11,0.82,1.73
-1.67,-1.28,-2.15,-2.0,0.91,1.73
-1.46,-1.09,-1.72,-1.86,0.98,1.68
-2.26,-1.07,-2.26,-1.68,1.01,1.59
-2.43,-1.46,-2.05,-1.51,0.96,1.5
-2.32,-2.11,-2.32,-1.36,0.88,1.38
-2.7,-2.3,-1.99,-1.25,0.82,1.22
-2.53,-2.8,-1.09,-1.19,0.76,1.07
-2.39,-2.83,0.23,-1.16,0.7,0.93
-2.6,-2.68,1.32,-1.14,0.6,0.81
-2.2,-2.47,2.11,-1.15,0.46,0.7
-2.22,-2.2,2.78,-1.19,0.29,0.6
-2.18,-1.59,3.2,-1.26,0.11,0.5
-2.43,-1.15,3.16,-1.33,-0.06,0.43
-2.89,-0.75,3.05,-1.38,-0.2,0.4
-3.72,-0.17,2.59,-1.4,-0.33,0.38
-4.48,0.04,2.16,-1.41,-0.46,0.39
-4.69,0.25,1.53,-1.39,-0.61,0.41
-5.29,-0.06,0.25,-1.36,-0.77,0.43
-5.32,0.31,-0.67,-1.32,-0.92,0.45
-6.65,1.8,-1.36,-1.31,-1.04,0.45
-7.26,3.54,-2.8,-1.32,-1.16,0.52
-7.49,3.54,-2.3,-1.43,-1.24,0.62
-7.34,3.54,-2.68,-1.5,-1.34,0.68
-8.06,3.1,-5.23,-1.49,-1.41,0.73
-7.34,2.78,-5.13,-1.51,-1.35,0.77
-7.72,2.87,-7.3,-1.5,-1.32,0.78
-6.45,2.15,-5.98,-1.57,-1.3,0.78
-7.78,2.47,-7.3,-1.61,-1.33,0.76
-12.49,4.31,-12.74,-1.66,-1.22,0.78
-11.74,4.14,-8.79,-1.92,-0.8,0.89
-11.17,5.11,-8.41,-1.84,-0.54,0.92
-10.04,6.01,-10.55,-1.39,-0.32,0.97
-8.54,7.2,-11.57,-1.1,-0.1,1.09
-7.2,8.35,-12.26,-1.07,0.02,1.24
-6.38,9.67,-12.41,-1.1,0.12,1.42
-5.34,8.75,-9.92,-1.08,0.13,1.56
-4.39,9.0,-10.06,-0.83,-0.07,1.62
-12.35,13.35,-16.87,-0.49,-0.3,1.73
-8.58,6.95,-14.25,-0.47,-0.31,1.93
-13.6,2.24,-16.86,-0.51,-0.4,1.68
-13.01,-3.29,-17.58,-0.66,-0.58,1.26
-10.29,-5.36,-17.56,-0.83,-0.95,0.95
-7.45,-5.77,-15.9,-0.97,-1.46,0.79
-4.06,-6.55,-13.83,-0.93,-1.95,0.74
-3.16,-5.9,-11.82,-0.74,-2.25,0.69
-2.85,-3.06,-9.62,-0.5,-2.36,0.66
-1.9,-0.63,-8.39,-0.35,-2.34,0.76
-1.24,1.03,-7.2,-0.33,-2.2,0.93
0.25,2.66,-6.7,-0.34,-2.03,1.07
0.52,4.23,-6.17,-0.37,-1.89,1.08
0.27,4.35,-5.32,-0.41,-1.71,1.0
-0.61,4.41,-3.95,-0.44,-1.48,0.8
-1.95,4.37,-2.6,-0.41,-1.21,0.54
-1.8,4.1,-1.59,-0.32,-0.92,0.24
-2.18,4.16,-0.96,-0.15,-0.64,0.04
-2.26,4.31,-0.94,0.05,-0.37,-0.14
-2.24,4.04,-1.11,0.24,-0.08,-0.28
-1.53,3.29,-1.26,0.41,0.25,-0.42
-1.49,2.82,-1.38,0.54,0.6,-0.57
-1.17,2.16,-1.38,0.62,0.93,-0.68
-1.02,1.38,-1.4,0.67,1.21,-0.75
-1.15,1.05,-1.44,0.69,1.48,-0.78
-1.32,1.03,-1.32,0.69,1.64,-0.77
-1.4,1.28,-1.44,0.64,1.73,-0.73
-2.57,2.11,-1.19,0.58,1.78,-0.64
-3.08,2.51,-1.09,0.48,1.73,-0.47
-3.16,2.34,-1.11,0.3,1.6,-0.31
-3.96,2.53,-1.07,0.1,1.46,-0.14
-4.29,2.43,-1.11,-0.07,1.31,0.02
-4.75,2.45,-1.28,-0.22,1.15,0.15
-5.25,2.49,-1.74,-0.27,1.03,0.24
-5.0,2.57,-2.05,-0.27,0.98,0.3
-5.13,2.89,-2.26,-0.21,1.01,0.33
-5.19,2.82,-2.47,-0.15,1.06,0.34
-4.5,2.45,-2.55,-0.1,1.14,0.35
-4.62,2.3,-2.72,-0.06,1.25,0.35
-4.64,2.39,-2.76,-0.01,1.36,0.35
-3.56,2.47,-2.87,0.03,1.43,0.34
-3.05,2.03,-2.87,0.04,1.47,0.32
-2.72,2.11,-3.16,0.04,1.49,0.3
-2.51,2.03,-3.35,0.02,1.52,0.28
-3.1,1.99,-3.49,-0.01,1.54,0.29
-3.03,1.61,-3.66,-0.01,1.56,0.31
-2.83,1.72,-4.29,0.01,1.54,0.34
-2.05,1.67,-4.52,-0.0,1.51,0.37
-2.09,1.9,-4.92,-0.01,1.45,0.37
-3.16,5.34,-6.44,-0.06,1.35,0.4
-1.47,2.87,-5.88,-0.19,1.23,0.45
-2.05,2.41,-6.09,-0.28,1.05,0.37
-1.8,1.74,-6.36,-0.32,0.91,0.3
-2.36,1.32,-6.4,-0.34,0.81,0.25
-2.53,1.09,-6.59,-0.33,0.71,0.2
-2.22,1.23,-6.61,-0.3,0.66,0.18
-1.93,1.26,-6.45,-0.27,0.63,0.16
-2.3,1.44,-6.3,-0.23,0.59,0.15
-2.05,1.28,-5.9,-0.21,0.56,0.16
-2.38,1.51,-6.17,-0.18,0.54,0.14
-2.57,1.72,-6.11,-0.16,0.56,0.12
-1.97,1.67,-6.03,-0.12,0.58,0.12
-1.88,1.28,-6.53,-0.06,0.58,0.08
-1.67,0.86,-6.47,-0.04,0.56,0.05
-1.63,1.09,-6.49,-0.02,0.53,0.04
-1.74,0.98,-6.26,-0.01,0.5,0.05
-1.28,1.15,-5.9,0.01,0.46,0.07
-1.07,1.15,-5.59,0.04,0.4,0.06
-1.4,0.88,-5.52,0.08,0.35,0.04
-0.96,1.13,-5.5,0.11,0.31,0.01
-1.4,0.98,-5.5,0.13,0.3,-0.02
-2.76,-1.15,-4.48,0.15,0.28,-0.06
-2.07,0.96,-6.26,0.24,0.19,-0.2
