accX,accY,accZ,gyroX,gyroY,gyroZ
-0.4,-3.2,-0.88,-0.29,-0.08,-0.03
-0.52,-3.16,-1.09,-0.33,-0.08,-0.04
-0.56,-3.28,-1.23,-0.38,-0.08,-0.05
-0.5,-3.37,-1.3,-0.44,-0.09,-0.06
-0.36,-3.45,-1.49,-0.5,-0.11,-0.08
-0.21,-3.54,-1.53,-0.57,-0.14,-0.1
-0.06,-3.62,-1.53,-0.63,-0.18,-0.12
0.0,-3.62,-1.57,-0.67,-0.23,-0.13
0.02,-3.75,-1.76,-0.71,-0.28,-0.14
0.1,-3.93,-2.01,-0.73,-0.32,-0.14
0.1,-3.85,-2.15,-0.75,-0.35,-0.13
0.11,-3.81,-2.18,-0.76,-0.37,-0.13
0.15,-3.83,-2.13,-0.78,-0.38,-0.12
0.36,-3.87,-1.88,-0.79,-0.39,-0.11
0.48,-3.95,-1.7,-0.8,-0.4,-0.11
0.79,-4.14,-1.59,-0.81,-0.41,-0.11
1.03,-4.18,-1.61,-0.81,-0.41,-0.12
1.3,-4.27,-1.65,-0.8,-0.43,-0.13
1.46,-4.19,-1.92,-0.79,-0.45,-0.15
1.51,-4.18,-2.15,-0.78,-0.47,-0.18
1.38,-4.04,-2.28,-0.78,-0.48,-0.2
1.23,-3.91,-2.47,-0.78,-0.48,-0.22
1.17,-3.68,-2.74,-0.79,-0.46,-0.22
1.07,-3.56,-3.05,-0.79,-0.44,-0.2
0.86,-3.2,-3.2,-0.79,-0.42,-0.18
0.56,-3.05,-3.35,-0.8,-0.4,-0.16
0.5,-2.74,-3.58,-0.8,-0.4,-0.13
0.34,-2.41,-3.75,-0.82,-0.41,-0.1
0.31,-2.26,-3.75,-0.84,-0.43,-0.09
0.23,-2.13,-3.68,-0.88,-0.45,-0.07
0.02,-1.97,-3.49,-0.93,-0.48,-0.07
0.0,-1.99,-3.31,-0.97,-0.52,-0.07
-0.06,-2.07,-3.18,-1.02,-0.56,-0.08
-0.11,-2.16,-3.26,-1.06,-0.6,-0.09
-0.17,-2.13,-3.33,-1.11,-0.65,-0.1
-0.23,-2.24,-3.35,-1.16,-0.69,-0.11
-0.23,-2.38,-3.22,-1.21,-0.73,-0.13
-0.23,-2.57,-2.99,-1.25,-0.78,-0.14
-0.21,-2.89,-2.83,-1.28,-0.83,-0.16
-0.06,-3.22,-2.8,-1.3,-0.89,-0.18
-0.33,-3.35,-2.7,-1.32,-0.94,-0.2
-0.38,-3.52,-2.62,-1.33,-1.0,-0.21
-0.54,-3.64,-2.59,-1.33,-1.05,-0.23
-0.61,-3.85,-2.3,-1.32,-1.1,-0.23
-0.77,-3.93,-2.16,-1.3,-1.12,-0.23
-1.02,-4.06,-1.92,-1.27,-1.14,-0.23
-1.11,-4.19,-1.65,-1.24,-1.15,-0.21
-0.96,-4.5,-1.13,-1.21,-1.16,-0.21
-0.75,-4.73,-0.71,-1.15,-1.17,-0.2
-0.56,-4.79,-0.34,-1.07,-1.17,-0.21
-0.34,-4.64,-0.21,-0.97,-1.18,-0.21
-0.06,-4.42,-0.19,-0.87,-1.18,-0.19
0.11,-4.21,-0.27,-0.79,-1.19,-0.18
0.31,-3.79,-0.42,-0.7,-1.19,-0.15
0.56,-3.06,-0.65,-0.63,-1.19,-0.11
0.86,-2.24,-1.0,-0.6,-1.19,-0.07
1.17,-1.61,-0.84,-0.59,-1.18,-0.01
1.49,-1.02,-0.56,-0.6,-1.17,0.04
1.82,-0.34,-0.34,-0.61,-1.15,0.09
2.16,0.21,-0.48,-0.63,-1.12,0.13
2.6,0.92,-0.84,-0.67,-1.05,0.16
3.16,1.59,-1.07,-0.75,-0.98,0.17
3.72,2.2,-0.96,-0.85,-0.88,0.16
4.41,2.57,-0.67,-0.94,-0.79,0.14
4.9,2.83,-0.27,-1.01,-0.7,0.12
4.94,2.83,0.11,-1.06,-0.64,0.08
4.9,2.66,-0.1,-1.09,-0.59,0.06
4.25,2.3,-0.36,-1.11,-0.56,0.05
3.72,2.09,-1.02,-1.13,-0.52,0.05
2.45,1.69,-1.36,-1.14,-0.45,0.05
1.51,1.4,-1.59,-1.13,-0.33,0.09
1.0,1.07,-1.4,-1.1,-0.19,0.12
0.23,1.05,-1.23,-1.04,-0.06,0.16
-0.11,0.79,-1.03,-0.97,0.04,0.19
-0.54,0.38,-0.57,-0.9,0.12,0.22
-0.84,-0.1,-0.06,-0.84,0.17,0.24
-1.0,-0.69,0.75,-0.77,0.18,0.25
-0.67,-1.34,1.67,-0.69,0.15,0.25
-0.33,-1.84,2.11,-0.59,0.1,0.25
-0.13,-2.3,2.38,-0.49,0.01,0.23
-0.04,-2.59,2.41,-0.4,-0.12,0.2
-0.25,-2.55,1.99,-0.33,-0.28,0.15
-0.63,-2.28,1.42,-0.26,-0.42,0.11
-1.09,-1.82,0.75,-0.19,-0.54,0.07
-1.4,-1.38,-0.13,-0.13,-0.63,0.04
-1.88,-1.0,-0.86,-0.1,-0.7,0.02
-2.11,-0.36,-1.51,-0.08,-0.73,0.01
-2.47,0.71,-2.15,-0.07,-0.71,0.0
-2.85,1.65,-2.8,-0.09,-0.66,0.03
-2.62,2.45,-4.12,-0.15,-0.61,0.07
-2.09,2.6,-5.98,-0.31,-0.58,0.12
-1.09,2.95,-8.18,-0.56,-0.58,0.18
-1.07,2.72,-11.32,-0.82,-0.61,0.23
-1.34,1.88,-14.98,-1.05,-0.71,0.29
-1.46,1.0,-18.16,-1.27,-0.8,0.35
-1.24,-0.69,-19.88,-1.41,-0.78,0.39
0.25,-2.72,-20.28,-1.46,-0.64,0.42
2.74,-5.0,-19.46,-1.52,-0.45,0.41
4.75,-7.3,-18.31,-1.58,-0.21,0.36
6.26,-11.15,-16.05,-1.6,0.06,0.32
5.9,-13.5,-13.18,-1.54,0.3,0.28
4.06,-14.65,-10.0,-1.39,0.45,0.29
2.59,-14.86,-7.39,-1.18,0.56,0.34
1.49,-13.5,-4.9,-1.05,0.67,0.4
0.34,-11.66,-2.45,-0.98,0.73,0.46
-0.69,-9.79,-0.15,-0.97,0.71,0.51
-1.34,-8.89,2.05,-0.95,0.61,0.53
-3.43,-6.76,3.47,-0.84,0.49,0.51
-4.64,-4.88,4.62,-0.76,0.33,0.5
-6.38,-3.49,4.41,-0.71,0.14,0.5
-7.97,-1.93,3.6,-0.66,-0.02,0.49
-9.6,-0.48,2.55,-0.68,-0.16,0.48
-10.23,1.03,1.67,-0.77,-0.27,0.49
-9.94,1.67,1.19,-0.89,-0.35,0.51
-8.56,2.16,0.21,-1.02,-0.42,0.53
-7.16,2.95,-0.21,-1.16,-0.52,0.51
-5.92,3.73,-0.21,-1.31,-0.63,0.52
-4.92,4.25,0.08,-1.45,-0.73,0.52
-4.85,3.91,0.25,-1.55,-0.78,0.51
-4.73,3.22,-0.33,-1.57,-0.79,0.5
-5.13,3.22,-1.57,-1.48,-0.74,0.47
-3.52,3.49,-3.26,-1.31,-0.63,0.48
-0.96,4.0,-4.19,-1.17,-0.48,0.49
2.57,4.16,-4.41,-1.12,-0.31,0.47
4.16,6.07,-3.89,-1.12,-0.12,0.39
-31.41,37.46,-56.08,-1.21,0.39,0.5
33.84,11.97,29.73,-2.03,4.24,3.44
32.89,3.56,8.5,-1.38,2.87,3.27
22.64,-7.24,-25.03,-0.0,-0.26,1.75
-4.42,-13.25,-3.16,-1.68,-2.09,0.27
-4.06,-5.31,0.75,-2.64,-1.5,-0.04
-0.08,-0.67,-2.85,-1.7,-0.56,0.35
2.3,4.73,-16.55,-0.27,0.05,0.58
-2.68,5.11,-9.19,-0.21,0.34,0.17
-7.66,4.73,-9.52,-0.15,0.43,-0.04
-2.41,-0.42,-15.0,0.05,0.35,0.03
-12.01,1.69,-15.61,-0.18,0.07,-0.04
-11.09,2.89,-15.28,-0.2,0.13,0.03
-5.34,5.27,-15.36,-0.09,0.24,0.08
-9.92,7.58,-16.78,0.05,0.23,0.0
-10.63,5.9,-17.95,0.18,0.26,0.01
-9.08,6.53,-18.27,0.21,0.37,0.07
-8.33,5.98,-17.77,0.17,0.46,0.11
-7.53,4.54,-16.64,0.14,0.49,0.12
-6.34,3.87,-15.48,0.16,0.46,0.12
-5.55,4.02,-13.81,0.17,0.41,0.11
-4.52,3.89,-11.88,0.14,0.37,0.11
-4.04,3.85,-9.46,0.08,0.32,0.11
-3.39,4.18,-7.64,0.03,0.25,0.1
-3.22,3.83,-5.82,-0.04,0.17,0.08
-2.22,3.81,-4.41,-0.08,0.13,0.07
-2.11,3.41,-4.1,-0.09,0.12,0.06
-2.16,3.43,-3.45,-0.09,0.13,0.06
-1.21,3.2,-2.95,-0.1,0.15,0.07
-1.44,3.26,-2.47,-0.07,0.16,0.07
-0.9,2.66,-2.59,-0.05,0.14,0.07
-1.05,2.2,-2.55,-0.04,0.14,0.07
-1.11,2.13,-2.78,-0.03,0.16,0.06
-1.17,2.26,-2.74,-0.01,0.19,0.04
-1.57,2.59,-2.87,0.0,0.22,0.01
-1.38,2.97,-2.76,0.02,0.22,-0.02
-1.93,3.2,-3.64,0.01,0.21,-0.05
-2.24,3.14,-4.02,-0.03,0.18,-0.08
-2.15,2.64,-4.31,-0.1,0.17,-0.11
0.23,0.77,-4.39,-0.16,0.17,-0.16
-2.95,3.03,-4.29,-0.15,0.23,-0.28
-2.13,2.78,-4.73,-0.15,0.22,-0.29
-1.42,2.59,-4.94,-0.15,0.21,-0.28
-2.01,2.8,-4.9,-0.16,0.2,-0.28
-2.47,2.89,-5.09,-0.19,0.17,-0.25
-1.38,2.15,-5.0,-0.24,0.13,-0.21
-2.45,2.34,-4.62,-0.26,0.12,-0.18
-2.49,2.78,-4.75,-0.27,0.12,-0.15
-2.85,2.99,-4.42,-0.28,0.09,-0.1
-1.82,2.51,-4.39,-0.3,0.04,-0.04
-0.63,1.49,-4.21,-0.31,0.02,-0.01
