accX,accY,accZ,gyroX,gyroY,gyroZ
-0.75,-2.2,0.38,0.2,-0.7,0.54
-0.73,-1.88,-0.04,0.25,-0.72,0.53
-0.73,-1.02,-0.4,0.3,-0.73,0.54
-0.57,-0.46,-0.48,0.34,-0.73,0.57
-0.59,-0.42,-0.29,0.38,-0.72,0.62
-0.59,-0.33,-0.1,0.41,-0.71,0.65
-0.56,-0.06,-0.15,0.45,-0.71,0.66
-0.67,0.23,-0.33,0.48,-0.7,0.65
-0.34,0.77,-0.21,0.52,-0.69,0.64
-0.31,1.02,-0.19,0.51,-0.67,0.64
-0.17,0.98,-0.17,0.49,-0.65,0.66
-0.23,0.82,-0.33,0.47,-0.64,0.69
-0.06,0.57,-0.69,0.44,-0.63,0.72
0.06,0.42,-1.0,0.4,-0.61,0.76
0.13,0.52,-1.17,0.38,-0.58,0.79
0.71,0.59,-1.3,0.34,-0.54,0.81
1.09,0.82,-1.7,0.27,-0.5,0.83
1.42,0.86,-2.3,0.18,-0.46,0.83
1.47,0.9,-2.72,0.05,-0.41,0.83
1.69,0.8,-2.66,-0.07,-0.36,0.83
1.57,0.84,-2.43,-0.18,-0.29,0.82
1.46,0.86,-2.3,-0.26,-0.24,0.81
1.23,0.56,-2.16,-0.35,-0.18,0.79
0.82,0.31,-1.8,-0.43,-0.11,0.77
0.54,0.02,-1.23,-0.49,-0.04,0.76
0.77,-0.33,-0.75,-0.54,0.05,0.77
0.73,-0.54,-1.15,-0.56,0.15,0.77
0.73,-0.94,-2.05,-0.58,0.24,0.78
0.63,-1.28,-3.24,-0.6,0.34,0.79
0.54,-1.67,-3.68,-0.66,0.44,0.8
0.4,-2.28,-3.01,-0.74,0.52,0.82
-0.19,-2.74,-1.99,-0.78,0.6,0.85
-0.71,-3.47,-0.61,-0.78,0.64,0.88
-1.36,-3.77,-0.23,-0.71,0.66,0.89
-1.76,-3.87,-0.69,-0.58,0.65,0.91
-2.07,-3.75,-1.61,-0.47,0.66,0.92
-2.39,-3.73,-2.51,-0.42,0.69,0.92
-2.64,-3.91,-2.95,-0.44,0.71,0.93
-3.01,-4.39,-3.05,-0.47,0.7,0.95
-3.58,-4.6,-2.13,-0.5,0.66,0.98
-4.08,-4.94,-1.02,-0.52,0.57,1.01
-4.27,-5.86,0.67,-0.51,0.43,1.04
-4.35,-5.88,2.15,-0.45,0.26,1.03
-4.54,-5.96,3.01,-0.35,0.12,1.0
-4.81,-6.22,4.54,-0.3,-0.05,0.96
-6.09,-6.82,6.24,-0.28,-0.24,0.92
-7.8,-7.22,7.74,-0.24,-0.47,0.91
-11.89,-8.81,7.39,-0.16,-0.69,0.96
-16.64,-8.91,7.16,-0.14,-0.82,1.08
-19.75,-8.73,6.99,-0.1,-0.9,1.21
-22.01,-8.12,5.92,0.03,-1.03,1.29
-24.06,-7.26,4.21,0.2,-1.21,1.4
-24.1,-5.86,0.82,0.27,-1.41,1.51
-20.25,-5.52,-0.63,0.13,-1.59,1.65
-16.59,-5.82,-1.0,-0.1,-1.79,1.76
-13.64,-6.15,0.02,-0.32,-1.89,1.9
-11.82,-6.22,0.98,-0.45,-1.85,2.11
-10.84,-6.59,1.46,-0.46,-1.7,2.35
-9.54,-7.07,1.99,-0.41,-1.58,2.53
-12.39,-7.95,2.57,-0.36,-1.44,2.63
-17.22,-9.19,4.19,-0.35,-1.23,2.71
-17.14,-10.19,5.4,-0.37,-1.07,2.78
-14.31,-10.34,5.04,-0.37,-0.96,2.71
-7.76,-9.06,5.42,-0.34,-0.81,2.49
-8.73,-6.65,6.38,-0.14,-0.47,2.25
-9.77,-5.73,6.45,0.19,-0.16,2.18
-8.73,-5.25,5.63,0.52,-0.0,2.12
-7.28,-4.33,4.77,0.75,0.04,2.0
-6.61,-3.39,4.14,0.92,0.1,1.92
-4.85,-2.6,3.6,1.06,0.14,1.89
-4.0,-2.41,3.51,1.15,0.2,1.9
-4.04,-2.32,3.62,1.22,0.25,1.93
-4.31,-1.93,3.35,1.3,0.32,1.96
-4.5,-1.84,3.35,1.35,0.41,2.01
-4.56,-1.4,3.51,1.39,0.5,2.04
-5.21,-1.24,3.33,1.42,0.58,2.05
-5.65,-0.88,2.93,1.44,0.66,2.06
-5.21,-0.46,2.49,1.42,0.75,2.08
-4.69,-0.52,2.62,1.34,0.85,2.08
-4.19,-0.56,2.8,1.23,0.95,2.07
-3.41,-1.03,2.59,1.12,0.99,2.07
-2.89,-1.17,2.2,1.07,0.98,2.05
-2.2,-0.84,1.7,1.05,0.96,2.02
-1.93,-0.25,1.69,1.03,0.95,1.99
