accX,accY,accZ,gyroX,gyroY,gyroZ
-0.98,-4.18,-1.34,0.13,-0.53,-0.14
-0.61,-3.89,-1.15,0.12,-0.55,-0.16
-0.48,-3.95,-0.86,0.11,-0.57,-0.16
-0.59,-4.02,-0.61,0.06,-0.6,-0.17
-0.71,-4.14,-0.54,0.0,-0.63,-0.17
-0.92,-4.21,-0.67,-0.06,-0.63,-0.14
-0.92,-4.16,-1.0,-0.14,-0.62,-0.08
-0.61,-3.98,-1.19,-0.24,-0.62,-0.04
0.06,-3.89,-1.32,-0.35,-0.6,-0.01
0.77,-3.98,-1.36,-0.44,-0.59,0.01
1.42,-4.35,-1.23,-0.52,-0.58,0.03
1.97,-4.94,-1.05,-0.58,-0.57,0.03
2.24,-5.5,-0.69,-0.62,-0.57,0.03
2.32,-6.15,-0.33,-0.64,-0.57,0.03
2.07,-6.63,-0.25,-0.64,-0.57,0.03
1.69,-7.24,-0.19,-0.63,-0.57,0.04
1.42,-7.47,-0.23,-0.61,-0.56,0.04
1.09,-7.78,-0.15,-0.58,-0.56,0.04
0.77,-7.95,0.06,-0.54,-0.57,0.05
0.36,-7.81,0.15,-0.5,-0.59,0.06
0.13,-7.55,-0.08,-0.46,-0.62,0.1
-0.08,-7.07,-0.38,-0.44,-0.65,0.13
-0.17,-6.49,-0.46,-0.44,-0.71,0.15
-0.23,-6.03,-0.5,-0.46,-0.75,0.15
-0.42,-5.63,-0.54,-0.47,-0.8,0.15
-0.61,-5.23,-0.52,-0.48,-0.85,0.16
-1.09,-4.96,-0.67,-0.5,-0.92,0.16
-1.7,-4.64,-0.59,-0.51,-0.99,0.16
-2.39,-4.19,-0.67,-0.52,-1.08,0.17
-3.16,-3.83,-0.82,-0.5,-1.19,0.19
-3.89,-3.51,-0.92,-0.47,-1.32,0.22
-4.27,-3.14,-0.92,-0.44,-1.45,0.25
-4.48,-2.89,-0.98,-0.39,-1.59,0.29
-4.39,-2.64,-1.09,-0.33,-1.75,0.33
-3.96,-2.43,-1.23,-0.28,-1.86,0.35
-3.39,-2.2,-1.49,-0.25,-1.96,0.36
-2.45,-2.03,-1.78,-0.23,-2.02,0.36
-1.42,-1.93,-2.2,-0.21,-2.07,0.35
-0.57,-1.84,-2.53,-0.2,-2.11,0.34
0.11,-1.78,-2.82,-0.17,-2.14,0.34
0.96,-1.78,-2.87,-0.15,-2.16,0.35
1.59,-1.76,-2.78,-0.12,-2.17,0.37
2.55,-1.63,-2.45,-0.09,-2.16,0.4
3.47,-1.59,-2.22,-0.09,-2.13,0.42
3.98,-1.32,-1.93,-0.1,-2.08,0.44
4.31,-1.02,-1.9,-0.12,-2.02,0.47
4.98,-1.8,-3.29,-0.14,-1.95,0.49
5.17,0.57,-0.96,-0.21,-1.87,0.47
5.48,0.44,-1.84,-0.18,-1.78,0.49
5.71,0.88,-1.65,-0.19,-1.66,0.5
5.78,1.28,-1.28,-0.23,-1.52,0.49
5.61,1.7,-0.9,-0.26,-1.37,0.46
5.17,1.86,-0.67,-0.3,-1.22,0.43
4.33,1.86,-0.52,-0.34,-1.09,0.39
3.31,1.67,-0.71,-0.4,-0.97,0.34
2.13,1.46,-0.67,-0.45,-0.86,0.3
1.11,1.28,-1.02,-0.48,-0.77,0.27
0.5,1.17,-1.28,-0.49,-0.71,0.25
-0.19,1.13,-1.59,-0.51,-0.68,0.24
-0.79,1.13,-1.67,-0.54,-0.66,0.23
-1.11,1.02,-1.57,-0.55,-0.66,0.23
-1.34,0.82,-1.57,-0.55,-0.66,0.22
-1.44,0.67,-1.46,-0.55,-0.67,0.22
-1.67,0.71,-1.53,-0.54,-0.68,0.23
-1.69,0.63,-1.46,-0.52,-0.69,0.24
-1.59,0.67,-1.24,-0.49,-0.7,0.25
-1.47,0.67,-1.09,-0.46,-0.7,0.26
-1.23,0.79,-0.79,-0.42,-0.68,0.27
-0.96,0.88,-0.59,-0.38,-0.67,0.28
-0.92,1.11,-0.69,-0.37,-0.65,0.28
-0.98,1.13,-0.8,-0.38,-0.63,0.28
-0.98,1.09,-1.02,-0.42,-0.6,0.3
-0.71,0.59,-0.63,-0.47,-0.57,0.3
-1.09,0.59,-0.79,-0.53,-0.56,0.28
-0.94,0.33,-0.86,-0.53,-0.53,0.3
-1.11,0.1,-0.75,-0.55,-0.52,0.3
-0.92,-0.13,-0.94,-0.57,-0.52,0.31
-0.82,-0.36,-1.24,-0.59,-0.5,0.32
-0.79,-0.5,-1.63,-0.63,-0.48,0.34
-0.73,-0.71,-1.69,-0.67,-0.44,0.35
-0.84,-0.94,-1.72,-0.69,-0.42,0.37
-0.88,-1.17,-1.44,-0.69,-0.41,0.38
-0.75,-1.34,-1.23,-0.68,-0.42,0.38
-0.46,-1.49,-1.11,-0.67,-0.42,0.37
-0.15,-1.53,-1.0,-0.66,-0.42,0.34
-0.04,-1.51,-0.94,-0.66,-0.41,0.31
-0.21,-1.59,-0.48,-0.66,-0.4,0.28
-0.77,-1.78,-0.38,-0.66,-0.39,0.26
-1.57,-2.01,-0.42,-0.64,-0.36,0.28
-2.07,-1.88,-0.54,-0.61,-0.32,0.32
-2.15,-1.44,-0.9,-0.59,-0.24,0.39
-2.09,-1.13,-1.24,-0.59,-0.18,0.45
-1.84,-0.92,-1.47,-0.62,-0.14,0.52
-1.84,-0.82,-2.11,-0.65,-0.1,0.59
-2.34,-0.65,-2.82,-0.69,-0.05,0.68
-2.51,-0.92,-3.52,-0.75,0.01,0.77
-2.32,-1.55,-4.25,-0.8,0.08,0.85
-2.51,-2.09,-5.11,-0.85,0.15,0.91
-3.08,-2.3,-6.55,-0.89,0.21,0.96
-3.91,-2.32,-8.56,-0.96,0.27,0.99
-5.77,-1.65,-14.1,-1.09,0.35,1.03
-8.31,0.69,-24.31,-1.4,0.51,1.11
-10.76,3.22,-32.91,-2.31,0.87,1.21
-12.2,-0.08,-28.37,-3.34,1.08,1.39
-10.46,-8.94,-16.45,-3.53,0.78,1.48
-6.38,-18.25,-4.5,-2.66,0.3,1.42
-3.05,-24.57,1.02,-1.43,0.24,1.3
-4.94,-24.96,0.84,-0.58,0.82,1.15
-8.79,-23.98,-2.45,-0.35,1.44,1.0
-11.26,-21.93,-6.28,-0.48,1.71,0.99
-11.82,-18.83,-6.05,-0.62,1.69,0.95
-10.09,-15.84,-4.23,-0.56,1.53,0.85
-8.49,-11.93,-1.09,-0.35,1.37,0.86
-7.24,-7.8,2.26,-0.21,1.16,0.98
-6.53,-3.93,3.89,-0.2,0.96,1.15
-4.79,-0.88,2.83,-0.27,0.78,1.36
-2.55,0.59,1.78,-0.35,0.71,1.54
-0.1,2.05,0.27,-0.41,0.72,1.65
2.55,3.01,-0.36,-0.53,0.76,1.65
3.87,3.52,0.08,-0.74,0.84,1.57
3.91,2.01,0.1,-1.01,0.93,1.47
2.43,-0.34,0.71,-1.29,1.02,1.38
