accX,accY,accZ,gyroX,gyroY,gyroZ
-0.44,-3.12,0.98,0.07,0.35,0.2
-0.42,-2.89,0.52,0.18,0.33,0.19
-0.48,-2.93,-0.1,0.2,0.33,0.18
-0.31,-2.97,-0.17,0.09,0.33,0.17
-0.42,-3.14,0.11,-0.06,0.32,0.15
-0.4,-3.33,0.52,-0.19,0.32,0.13
-0.25,-3.47,0.79,-0.25,0.3,0.12
-0.23,-3.62,0.96,-0.25,0.3,0.1
-0.17,-3.58,0.92,-0.23,0.29,0.08
-0.19,-3.64,0.96,-0.19,0.28,0.08
-0.19,-3.6,0.92,-0.15,0.26,0.08
0.02,-3.83,0.92,-0.11,0.24,0.08
-0.1,-3.6,0.8,-0.09,0.23,0.08
-0.13,-3.54,0.75,-0.08,0.22,0.07
-0.15,-3.58,0.8,-0.08,0.21,0.06
-0.19,-3.6,0.86,-0.1,0.21,0.04
-0.33,-3.64,1.02,-0.12,0.2,0.02
-0.31,-3.79,1.13,-0.13,0.19,0.0
-0.38,-3.79,1.19,-0.13,0.19,-0.01
-0.38,-3.79,1.23,-0.12,0.19,-0.03
-0.42,-3.75,1.28,-0.1,0.18,-0.05
-0.4,-3.83,1.26,-0.09,0.18,-0.07
-0.33,-3.75,1.21,-0.08,0.17,-0.09
-0.29,-3.7,1.21,-0.06,0.17,-0.1
-0.1,-3.7,1.03,-0.05,0.17,-0.11
-0.13,-3.68,0.98,-0.05,0.18,-0.13
-0.11,-3.7,0.88,-0.05,0.19,-0.14
-0.23,-3.72,0.9,-0.06,0.2,-0.15
-0.15,-3.7,0.86,-0.07,0.2,-0.15
-0.19,-3.73,0.9,-0.08,0.19,-0.16
-0.17,-3.79,1.09,-0.09,0.19,-0.16
-0.17,-3.85,1.24,-0.1,0.18,-0.16
-0.13,-3.81,1.36,-0.11,0.18,-0.16
-0.17,-4.1,1.32,-0.14,0.17,-0.16
-0.08,-4.23,1.38,-0.17,0.17,-0.15
-0.04,-4.52,1.28,-0.21,0.16,-0.14
0.04,-4.88,1.13,-0.23,0.16,-0.13
0.15,-5.13,1.0,-0.24,0.16,-0.12
0.29,-5.46,0.75,-0.25,0.17,-0.12
0.33,-5.61,0.71,-0.24,0.18,-0.12
0.19,-5.82,0.5,-0.21,0.18,-0.11
0.1,-5.88,0.42,-0.19,0.2,-0.1
-0.02,-5.9,0.34,-0.17,0.22,-0.09
-0.17,-5.84,0.36,-0.14,0.22,-0.08
-0.29,-5.63,0.5,-0.13,0.23,-0.06
-0.42,-5.52,0.79,-0.14,0.24,-0.04
-0.46,-5.4,1.02,-0.15,0.26,-0.02
-0.44,-5.34,1.4,-0.16,0.27,-0.0
-0.44,-5.32,1.69,-0.19,0.28,0.01
-0.33,-5.38,1.95,-0.21,0.29,0.03
-0.11,-5.48,2.01,-0.22,0.29,0.04
-0.06,-5.54,1.99,-0.23,0.3,0.05
0.0,-5.77,2.03,-0.24,0.31,0.06
0.02,-5.96,2.03,-0.23,0.33,0.08
-0.08,-6.07,2.15,-0.21,0.35,0.09
-0.1,-6.11,2.32,-0.18,0.36,0.09
-0.46,-6.11,2.05,-0.12,0.36,0.08
-0.46,-6.15,2.32,-0.1,0.36,0.09
-0.63,-6.09,2.41,-0.08,0.35,0.09
-1.0,-5.8,2.64,-0.05,0.35,0.09
-1.24,-5.57,2.78,0.0,0.35,0.09
-1.51,-5.25,2.8,0.08,0.35,0.09
-1.9,-4.73,2.64,0.15,0.33,0.08
-2.36,-4.33,2.11,0.2,0.3,0.09
-2.74,-3.96,1.24,0.2,0.27,0.1
-3.12,-3.89,0.33,0.15,0.22,0.1
-3.28,-4.06,-0.73,0.04,0.17,0.12
-3.08,-4.46,-1.26,-0.11,0.11,0.15
-2.68,-5.06,-1.11,-0.3,0.08,0.2
-2.36,-5.8,-0.56,-0.47,0.08,0.26
-2.22,-6.28,-0.02,-0.61,0.08,0.33
-2.2,-6.93,0.56,-0.67,0.07,0.4
-2.03,-7.37,0.92,-0.64,0.02,0.46
-1.3,-7.68,0.77,-0.51,-0.08,0.49
-0.21,-7.55,0.34,-0.31,-0.18,0.48
0.52,-7.35,0.11,-0.08,-0.23,0.44
0.38,-7.07,-0.42,0.14,-0.2,0.39
-0.17,-6.45,-0.36,0.31,-0.12,0.35
-0.73,-5.9,-0.21,0.43,-0.06,0.29
-0.73,-5.4,-0.46,0.51,-0.11,0.23
-0.44,-4.92,-1.34,0.55,-0.19,0.18
-0.1,-4.58,-2.16,0.49,-0.22,0.14
-0.06,-4.37,-2.39,0.39,-0.19,0.1
-0.21,-4.14,-2.45,0.27,-0.15,0.06
-0.25,-4.19,-2.45,0.15,-0.13,0.03
-0.31,-4.33,-2.38,0.03,-0.12,0.0
-0.27,-4.67,-2.16,-0.09,-0.11,-0.02
-0.23,-5.02,-1.84,-0.19,-0.12,-0.04
-0.17,-5.55,-1.67,-0.27,-0.13,-0.05
-0.21,-5.88,-1.3,-0.31,-0.15,-0.06
-0.04,-6.3,-1.09,-0.32,-0.18,-0.06
0.08,-6.72,-0.69,-0.29,-0.2,-0.05
0.13,-7.13,-0.5,-0.24,-0.21,-0.03
0.23,-7.24,-0.21,-0.17,-0.21,-0.02
0.27,-7.39,-0.02,-0.08,-0.21,-0.01
0.34,-7.39,0.13,0.02,-0.22,-0.02
0.23,-7.05,0.13,0.14,-0.24,-0.04
0.1,-6.59,-0.1,0.24,-0.27,-0.08
