accX,accY,accZ,gyroX,gyroY,gyroZ
1.19,-7.76,-0.52,0.34,0.86,0.08
1.24,-8.08,-0.5,0.44,0.89,0.12
1.03,-8.27,-0.25,0.56,0.93,0.16
1.05,-8.52,-0.1,0.67,0.99,0.22
0.8,-8.77,-0.27,0.78,1.04,0.29
0.61,-8.75,-0.27,0.84,1.04,0.37
0.59,-8.6,0.1,0.85,1.01,0.44
0.44,-8.47,0.21,0.85,0.99,0.49
0.11,-8.2,0.57,0.84,0.97,0.53
-0.15,-7.85,0.79,0.83,0.95,0.56
-0.21,-7.41,0.94,0.81,0.91,0.58
-0.44,-6.99,1.28,0.78,0.86,0.6
-0.67,-6.63,1.63,0.76,0.8,0.6
-0.65,-6.44,1.69,0.76,0.72,0.61
-0.69,-6.17,1.67,0.77,0.64,0.61
-0.65,-5.8,1.69,0.8,0.58,0.59
-0.84,-5.48,1.7,0.83,0.53,0.57
-1.07,-5.23,1.74,0.86,0.48,0.55
-1.02,-5.08,1.63,0.87,0.42,0.54
-0.79,-4.98,1.82,0.86,0.38,0.56
-0.59,-4.92,1.86,0.85,0.35,0.58
-0.19,-4.88,2.22,0.82,0.33,0.61
-0.08,-4.9,2.2,0.78,0.29,0.62
-0.08,-4.87,2.03,0.73,0.24,0.62
-0.27,-4.73,2.15,0.65,0.18,0.61
-0.21,-4.79,2.34,0.56,0.12,0.61
-0.11,-4.83,2.38,0.45,0.04,0.6
0.04,-5.04,2.55,0.36,-0.05,0.59
0.19,-5.54,2.93,0.31,-0.11,0.57
0.25,-5.94,3.35,0.32,-0.15,0.54
0.21,-6.19,3.68,0.39,-0.18,0.51
0.17,-6.32,3.73,0.48,-0.21,0.47
0.21,-6.51,3.6,0.6,-0.23,0.43
0.06,-6.32,3.37,0.7,-0.26,0.39
-0.02,-6.21,3.16,0.78,-0.28,0.33
0.0,-6.01,2.83,0.86,-0.32,0.27
-0.1,-5.69,2.38,0.94,-0.34,0.22
-0.1,-5.31,1.97,0.99,-0.33,0.18
-0.48,-4.77,1.97,1.02,-0.29,0.15
-0.02,-4.37,1.69,1.04,-0.23,0.15
0.31,-4.23,1.26,1.06,-0.22,0.15
0.69,-4.39,0.71,1.11,-0.22,0.14
0.5,-4.41,-0.15,1.22,-0.19,0.12
0.0,-4.21,-0.82,1.38,-0.14,0.1
-0.21,-3.54,-1.17,1.55,-0.09,0.08
