accX,accY,accZ,gyroX,gyroY,gyroZ
0.04,-2.22,-3.33,-0.11,0.0,0.02
0.02,-2.05,-3.28,-0.14,0.0,0.02
0.04,-2.05,-3.06,-0.18,-0.0,0.02
0.11,-1.92,-3.18,-0.21,-0.01,0.02
-0.04,-2.07,-3.14,-0.26,-0.02,0.01
0.08,-1.97,-3.12,-0.29,-0.03,0.01
0.02,-1.97,-2.99,-0.33,-0.04,0.01
-0.08,-1.99,-3.05,-0.37,-0.06,0.0
-0.34,-2.22,-3.26,-0.4,-0.07,-0.0
-0.1,-2.15,-3.26,-0.43,-0.09,-0.01
-0.19,-2.16,-3.35,-0.46,-0.1,-0.01
-0.29,-2.16,-3.28,-0.49,-0.12,-0.02
-0.23,-2.22,-3.35,-0.51,-0.14,-0.02
-0.27,-2.01,-3.54,-0.54,-0.15,-0.02
-0.34,-2.26,-3.31,-0.56,-0.16,-0.03
-0.29,-2.01,-3.43,-0.59,-0.17,-0.03
-0.23,-2.2,-3.29,-0.61,-0.18,-0.04
-0.11,-2.24,-3.16,-0.63,-0.2,-0.04
-0.1,-2.26,-2.93,-0.65,-0.21,-0.05
-0.17,-2.64,-2.85,-0.66,-0.23,-0.05
0.06,-2.39,-2.74,-0.68,-0.24,-0.05
0.0,-1.93,-2.6,-0.69,-0.25,-0.05
0.02,-2.15,-2.6,-0.7,-0.26,-0.04
0.06,-2.05,-2.59,-0.71,-0.26,-0.03
0.34,-1.8,-2.78,-0.73,-0.25,-0.02
0.46,-1.55,-2.83,-0.76,-0.25,-0.02
0.61,-1.23,-3.18,-0.8,-0.24,-0.01
0.82,-1.02,-3.52,-0.85,-0.23,-0.01
0.88,-0.77,-3.91,-0.91,-0.21,-0.01
0.9,-0.29,-4.48,-0.99,-0.19,-0.01
1.23,0.02,-5.11,-1.08,-0.16,0.0
0.84,0.34,-6.36,-1.19,-0.12,0.02
1.32,0.84,-7.87,-1.32,-0.08,0.04
1.61,1.44,-9.92,-1.47,-0.03,0.07
1.69,1.99,-12.33,-1.64,0.04,0.1
1.9,2.38,-15.0,-1.87,0.13,0.14
2.11,3.03,-17.31,-2.1,0.26,0.19
2.38,3.01,-18.48,-2.42,0.39,0.22
2.36,1.38,-18.22,-2.71,0.5,0.22
1.97,-0.79,-15.94,-2.91,0.58,0.19
1.34,-3.14,-12.26,-2.98,0.59,0.15
0.33,-5.65,-8.81,-2.93,0.53,0.12
-0.44,-8.27,-5.59,-2.83,0.4,0.1
-1.05,-10.52,-3.51,-2.68,0.25,0.06
-1.65,-11.76,-2.09,-2.52,0.15,0.02
-2.32,-12.14,-0.57,-2.34,0.15,0.01
-2.47,-11.36,-0.04,-2.07,0.18,0.03
