accX,accY,accZ,gyroX,gyroY,gyroZ
-0.48,-4.67,-2.34,-0.13,-0.16,-0.0
-0.46,-4.56,-2.32,-0.1,-0.16,-0.01
-0.36,-4.5,-2.28,-0.07,-0.16,-0.02
-0.33,-4.33,-2.26,-0.05,-0.16,-0.03
-0.4,-4.19,-2.22,-0.04,-0.16,-0.03
-0.48,-3.91,-2.24,-0.03,-0.15,-0.04
-0.54,-3.75,-2.16,-0.05,-0.15,-0.04
-0.65,-3.51,-2.15,-0.07,-0.15,-0.04
-0.71,-3.41,-2.01,-0.12,-0.15,-0.03
-0.82,-3.35,-1.93,-0.17,-0.15,-0.03
-0.96,-3.2,-1.95,-0.22,-0.15,-0.01
-1.0,-3.12,-1.82,-0.27,-0.16,-0.0
-1.03,-3.08,-1.7,-0.31,-0.18,0.01
-1.07,-2.97,-1.69,-0.35,-0.2,0.02
-1.02,-2.95,-1.55,-0.38,-0.23,0.04
-1.02,-2.89,-1.47,-0.41,-0.27,0.06
-0.98,-2.72,-1.49,-0.44,-0.3,0.08
-0.96,-2.68,-1.42,-0.48,-0.33,0.1
-0.84,-2.68,-1.4,-0.53,-0.35,0.13
-0.71,-2.7,-1.53,-0.58,-0.38,0.15
-0.59,-2.68,-1.97,-0.64,-0.39,0.17
-0.54,-2.78,-1.9,-0.69,-0.4,0.18
-0.5,-2.78,-1.93,-0.76,-0.4,0.18
-0.52,-2.87,-1.9,-0.83,-0.4,0.18
-0.36,-2.97,-2.07,-0.88,-0.39,0.19
-0.33,-3.14,-2.11,-0.92,-0.37,0.21
-0.23,-3.26,-2.26,-0.94,-0.34,0.22
-0.17,-3.26,-2.32,-0.95,-0.32,0.24
-0.08,-3.35,-2.43,-0.95,-0.29,0.25
-0.08,-3.22,-2.41,-0.96,-0.26,0.26
0.02,-3.29,-2.32,-0.97,-0.23,0.28
0.11,-3.41,-2.24,-0.98,-0.21,0.29
0.25,-3.51,-2.16,-0.99,-0.2,0.31
0.31,-3.6,-2.07,-0.99,-0.18,0.31
0.48,-3.73,-2.09,-0.99,-0.18,0.32
0.56,-3.89,-2.22,-0.96,-0.17,0.3
0.5,-3.87,-2.26,-0.91,-0.16,0.27
0.42,-3.79,-2.47,-0.83,-0.15,0.23
0.44,-3.72,-2.78,-0.76,-0.14,0.2
0.33,-3.47,-3.18,-0.71,-0.14,0.17
0.33,-3.06,-3.73,-0.7,-0.14,0.14
0.17,-2.72,-4.04,-0.72,-0.16,0.12
0.0,-2.43,-4.31,-0.76,-0.19,0.11
-0.11,-2.24,-4.46,-0.83,-0.23,0.1
-0.42,-2.01,-4.67,-0.92,-0.3,0.1
-0.71,-1.99,-4.83,-1.05,-0.42,0.11
-0.82,-2.05,-4.9,-1.17,-0.52,0.13
-0.98,-2.2,-4.88,-1.31,-0.63,0.16
-1.19,-2.49,-4.48,-1.46,-0.72,0.17
-1.59,-2.74,-3.16,-1.62,-0.76,0.18
