accX,accY,accZ,gyroX,gyroY,gyroZ
-0.25,-1.38,-0.36,-0.47,0.29,-0.04
-0.23,-1.09,-0.34,-0.43,0.27,-0.03
-0.21,-1.02,-0.44,-0.39,0.24,-0.01
-0.17,-0.96,-0.65,-0.36,0.23,-0.01
-0.31,-0.79,-0.79,-0.35,0.22,-0.0
-0.29,-0.73,-0.77,-0.36,0.22,0.0
-0.29,-0.67,-0.69,-0.36,0.21,0.01
-0.19,-0.69,-0.63,-0.34,0.2,0.02
-0.23,-0.79,-0.5,-0.31,0.19,0.02
-0.19,-0.98,-0.52,-0.26,0.19,0.02
-0.19,-1.24,-0.57,-0.21,0.18,0.01
-0.19,-1.49,-0.61,-0.16,0.19,0.01
-0.11,-1.69,-0.5,-0.11,0.21,0.01
0.08,-1.93,-0.36,-0.06,0.24,0.01
0.44,-1.99,-0.5,-0.01,0.3,0.0
0.8,-1.86,-1.13,0.03,0.38,-0.03
1.51,-1.69,-1.97,0.02,0.5,-0.1
2.16,-1.44,-2.39,-0.06,0.59,-0.2
2.45,-1.34,-2.47,-0.17,0.64,-0.33
1.9,-1.38,-3.08,-0.27,0.62,-0.46
0.65,-1.49,-4.16,-0.36,0.53,-0.55
-1.57,-2.07,-5.48,-0.46,0.39,-0.53
-3.45,-3.22,-5.84,-0.51,0.24,-0.37
-5.36,-4.18,-6.38,-0.41,0.01,-0.16
-6.99,-4.87,-6.44,-0.23,-0.28,0.05
-7.51,-5.98,-6.19,-0.1,-0.55,0.25
-7.39,-7.83,-5.82,-0.05,-0.7,0.48
-7.3,-10.13,-5.29,-0.06,-0.65,0.65
-6.8,-12.55,-5.04,-0.12,-0.6,0.78
-5.5,-13.75,-5.36,-0.23,-0.58,0.85
-4.52,-14.82,-5.65,-0.43,-0.56,0.84
-2.93,-15.95,-6.7,-0.68,-0.49,0.77
-1.4,-16.68,-6.42,-0.87,-0.31,0.69
0.31,-17.05,-5.46,-0.98,-0.17,0.62
1.53,-14.94,-4.02,-0.96,-0.1,0.51
2.38,-12.07,-3.03,-0.76,-0.06,0.37
2.83,-9.62,-2.41,-0.53,-0.08,0.19
2.95,-7.6,-2.15,-0.35,-0.15,0.03
2.76,-6.44,-2.01,-0.27,-0.24,-0.12
2.39,-5.15,-1.9,-0.19,-0.32,-0.25
2.7,-4.0,-2.11,-0.12,-0.37,-0.36
2.24,-3.28,-2.01,-0.08,-0.38,-0.47
1.93,-2.34,-1.88,-0.05,-0.37,-0.57
1.61,-1.46,-1.7,-0.03,-0.34,-0.61
1.32,-0.71,-1.57,-0.05,-0.29,-0.57
1.21,-0.56,-1.19,-0.12,-0.24,-0.47
0.96,-0.73,-0.84,-0.18,-0.19,-0.35
0.79,-0.92,-0.63,-0.23,-0.19,-0.28
0.9,-1.32,-0.44,-0.24,-0.19,-0.24
-0.33,-1.4,-0.4,-0.24,-0.19,-0.22
-0.34,-2.01,-0.44,-0.25,-0.22,-0.15
-1.07,-2.45,-0.57,-0.28,-0.23,-0.09
-1.42,-3.08,-0.5,-0.31,-0.24,-0.04
-1.78,-3.52,-0.69,-0.33,-0.3,0.02
-2.03,-3.93,-0.98,-0.35,-0.37,0.03
-2.45,-4.21,-1.44,-0.39,-0.46,0.02
-2.89,-4.33,-2.01,-0.44,-0.54,-0.02
-3.33,-4.56,-2.39,-0.54,-0.6,-0.04
-3.56,-4.79,-2.76,-0.64,-0.63,-0.01
-3.47,-5.17,-2.85,-0.73,-0.64,0.01
-3.18,-5.17,-2.87,-0.79,-0.66,0.02
-2.85,-5.08,-2.76,-0.82,-0.68,0.02
-2.43,-4.94,-2.68,-0.81,-0.7,0.02
-1.72,-4.77,-2.51,-0.78,-0.72,0.02
-1.07,-4.64,-2.32,-0.74,-0.73,0.01
-0.25,-4.58,-2.18,-0.68,-0.72,-0.03
0.46,-4.64,-1.88,-0.63,-0.69,-0.09
0.86,-4.42,-1.65,-0.58,-0.67,-0.16
1.02,-4.35,-1.26,-0.56,-0.64,-0.21
1.13,-4.23,-1.02,-0.56,-0.61,-0.25
1.23,-4.25,-0.54,-0.59,-0.61,-0.3
1.3,-4.21,-0.06,-0.62,-0.62,-0.34
1.4,-4.1,0.21,-0.63,-0.63,-0.35
1.36,-4.16,0.56,-0.62,-0.64,-0.35
1.47,-4.06,0.75,-0.6,-0.66,-0.34
1.47,-4.1,0.73,-0.57,-0.68,-0.32
1.51,-4.12,0.73,-0.55,-0.71,-0.31
1.49,-3.96,0.54,-0.54,-0.73,-0.31
1.63,-3.91,0.46,-0.54,-0.74,-0.33
1.49,-3.7,0.38,-0.54,-0.73,-0.36
1.61,-3.6,0.23,-0.55,-0.7,-0.39
1.61,-3.6,0.27,-0.56,-0.66,-0.42
1.63,-3.62,0.25,-0.55,-0.63,-0.45
1.55,-3.58,0.19,-0.52,-0.59,-0.48
1.57,-3.66,0.19,-0.48,-0.56,-0.51
1.4,-3.68,0.11,-0.43,-0.52,-0.53
1.26,-3.73,0.19,-0.37,-0.48,-0.53
0.94,-3.72,0.17,-0.3,-0.45,-0.53
0.65,-3.62,0.23,-0.21,-0.43,-0.52
0.38,-3.51,0.27,-0.13,-0.41,-0.5
-0.02,-3.28,0.27,-0.05,-0.4,-0.48
-0.21,-3.01,0.29,0.03,-0.39,-0.45
-0.33,-2.78,0.17,0.1,-0.36,-0.43
-0.29,-2.49,0.21,0.15,-0.34,-0.41
-0.42,-2.22,0.23,0.17,-0.31,-0.39
-0.29,-1.97,0.42,0.18,-0.29,-0.36
-0.19,-1.76,0.36,0.18,-0.29,-0.34
-0.11,-1.59,0.52,0.17,-0.3,-0.32
-0.15,-1.34,0.54,0.18,-0.33,-0.3
-0.02,-1.32,0.57,0.2,-0.37,-0.28
0.04,-1.13,0.4,0.23,-0.43,-0.26
0.13,-0.9,0.23,0.25,-0.48,-0.24
0.06,-0.69,0.13,0.26,-0.55,-0.23
-0.11,-0.44,-0.08,0.27,-0.63,-0.21
-0.15,-0.23,-0.21,0.3,-0.71,-0.19
-0.46,-0.08,-0.48,0.33,-0.79,-0.17
-0.75,0.1,-0.59,0.36,-0.87,-0.14
-1.02,0.25,-0.88,0.41,-0.93,-0.09
-1.34,0.52,-0.92,0.46,-0.99,-0.05
-1.61,0.84,-1.19,0.51,-1.02,-0.01
-1.86,1.23,-1.49,0.54,-1.03,0.03
-1.78,1.26,-1.57,0.55,-1.01,0.07
-1.78,1.23,-1.7,0.57,-0.96,0.1
-1.61,1.28,-1.88,0.6,-0.91,0.12
-1.38,1.19,-2.22,0.61,-0.89,0.13
-1.24,1.15,-2.36,0.58,-0.9,0.13
-1.19,1.15,-2.57,0.53,-0.94,0.14
-1.21,1.21,-2.83,0.46,-1.0,0.15
-1.11,1.15,-3.1,0.36,-1.09,0.16
-0.73,1.44,-3.43,0.26,-1.18,0.16
-0.33,1.03,-3.73,0.14,-1.26,0.21
0.0,0.82,-3.85,0.04,-1.32,0.24
0.65,0.77,-3.95,-0.05,-1.38,0.25
0.79,0.54,-3.89,-0.11,-1.44,0.27
1.46,0.38,-4.1,-0.18,-1.53,0.29
1.36,0.04,-4.0,-0.26,-1.6,0.32
1.13,-0.33,-3.87,-0.35,-1.7,0.34
0.79,-0.57,-3.72,-0.44,-1.81,0.34
0.29,-0.9,-3.45,-0.55,-1.97,0.36
-0.15,-1.32,-3.1,-0.61,-2.11,0.38
-0.48,-1.4,-3.03,-0.63,-2.26,0.4
-1.23,-1.55,-3.08,-0.66,-2.37,0.43
-1.67,-1.51,-3.43,-0.73,-2.46,0.49
-2.99,-1.55,-3.47,-0.85,-2.52,0.54
-4.56,-1.46,-3.83,-0.99,-2.59,0.63
-5.55,-1.32,-5.0,-1.14,-2.66,0.79
-7.28,-1.38,-6.01,-1.33,-2.7,0.96
-8.96,-1.36,-7.85,-1.54,-2.74,1.12
-10.15,-1.38,-8.85,-1.78,-2.8,1.32
-11.88,-1.47,-10.0,-2.06,-2.87,1.49
-13.77,-1.93,-10.88,-2.28,-2.92,1.63
-15.38,-2.87,-12.43,-2.46,-2.96,1.83
-16.66,-3.87,-13.87,-2.61,-2.96,2.06
-18.96,-4.81,-13.24,-2.78,-2.95,2.25
-29.94,-10.0,-26.47,-3.03,-2.89,2.47
-76.44,-34.09,-46.62,-4.03,-2.09,2.9
-48.5,-18.5,-12.66,-6.08,0.25,2.95
-6.61,-6.26,6.26,-7.18,2.47,2.85
9.42,-0.67,1.32,-6.56,2.83,3.31
2.16,8.96,-8.58,-4.47,2.85,3.18
-4.02,1.65,-13.27,-2.85,3.18,2.99
-4.35,1.3,-13.62,-1.66,3.61,2.39
