accX,accY,accZ,gyroX,gyroY,gyroZ
1.03,-4.42,-1.46,-0.43,-0.2,-0.16
1.03,-4.46,-1.61,-0.45,-0.2,-0.17
1.09,-4.54,-1.65,-0.46,-0.2,-0.18
1.03,-4.56,-1.59,-0.47,-0.2,-0.19
1.07,-4.65,-1.65,-0.48,-0.2,-0.2
1.02,-4.56,-1.57,-0.48,-0.2,-0.21
0.98,-4.62,-1.55,-0.47,-0.2,-0.21
1.07,-4.62,-1.55,-0.46,-0.21,-0.22
1.03,-4.64,-1.44,-0.45,-0.21,-0.21
0.94,-4.58,-1.3,-0.45,-0.21,-0.21
0.98,-4.58,-1.3,-0.44,-0.21,-0.2
0.94,-4.58,-1.36,-0.43,-0.22,-0.19
0.79,-4.5,-1.42,-0.42,-0.22,-0.18
0.69,-4.56,-1.32,-0.42,-0.23,-0.17
0.56,-4.52,-1.3,-0.43,-0.23,-0.17
0.52,-4.46,-1.32,-0.43,-0.24,-0.15
0.34,-4.33,-1.44,-0.44,-0.23,-0.13
0.29,-4.29,-1.51,-0.45,-0.23,-0.12
0.13,-4.18,-1.55,-0.47,-0.23,-0.1
0.11,-4.12,-1.57,-0.5,-0.23,-0.09
0.13,-4.08,-1.53,-0.53,-0.23,-0.08
0.08,-3.96,-1.65,-0.56,-0.23,-0.08
0.13,-3.96,-1.55,-0.59,-0.22,-0.08
0.33,-3.85,-1.53,-0.62,-0.21,-0.08
0.31,-3.93,-1.57,-0.64,-0.19,-0.08
0.54,-3.73,-1.84,-0.66,-0.17,-0.09
0.79,-3.75,-1.8,-0.69,-0.14,-0.09
1.0,-3.72,-2.01,-0.72,-0.12,-0.1
1.63,-3.85,-1.74,-0.74,-0.09,-0.12
1.05,-3.49,-2.39,-0.72,-0.05,-0.14
1.4,-3.31,-2.95,-0.74,-0.04,-0.15
1.61,-3.33,-3.2,-0.81,-0.02,-0.16
1.8,-3.39,-3.33,-0.88,-0.0,-0.16
1.74,-3.39,-3.51,-0.92,0.01,-0.18
1.69,-3.16,-3.72,-0.96,0.02,-0.18
1.53,-3.35,-3.89,-1.0,0.04,-0.18
1.34,-3.39,-3.93,-1.03,0.06,-0.17
1.3,-3.56,-3.73,-1.05,0.07,-0.16
1.61,-3.79,-3.31,-1.03,0.08,-0.16
1.21,-3.64,-3.51,-0.96,0.1,-0.16
1.02,-3.45,-3.87,-0.92,0.1,-0.16
0.94,-3.31,-4.0,-0.92,0.1,-0.14
0.8,-3.12,-4.21,-0.92,0.11,-0.13
0.73,-3.05,-4.31,-0.94,0.12,-0.1
0.61,-2.85,-4.5,-0.96,0.14,-0.08
0.57,-2.7,-4.77,-0.97,0.17,-0.06
0.59,-2.59,-4.92,-0.99,0.2,-0.04
0.56,-2.47,-4.98,-1.03,0.23,-0.03
0.52,-2.53,-5.0,-1.06,0.25,-0.03
0.61,-2.57,-4.94,-1.1,0.27,-0.03
0.69,-2.74,-4.85,-1.13,0.28,-0.03
0.61,-2.99,-4.75,-1.16,0.29,-0.03
0.86,-3.33,-4.58,-1.16,0.29,-0.04
0.71,-3.16,-4.79,-1.15,0.29,-0.04
0.77,-3.05,-4.9,-1.16,0.28,-0.05
0.92,-3.35,-4.73,-1.21,0.27,-0.04
0.94,-3.54,-4.67,-1.25,0.26,-0.04
1.13,-3.68,-4.54,-1.27,0.24,-0.04
1.05,-3.83,-4.37,-1.27,0.22,-0.05
0.98,-4.0,-4.23,-1.26,0.19,-0.05
1.05,-4.19,-4.18,-1.24,0.16,-0.05
0.86,-4.21,-4.04,-1.21,0.13,-0.05
0.92,-4.16,-4.06,-1.17,0.1,-0.04
0.84,-4.14,-4.02,-1.14,0.07,-0.03
0.75,-4.14,-4.1,-1.12,0.05,-0.02
0.63,-4.21,-3.98,-1.1,0.02,-0.0
0.63,-4.23,-3.75,-1.07,-0.01,0.02
0.57,-4.16,-3.96,-1.04,-0.04,0.04
0.54,-4.06,-3.89,-1.02,-0.07,0.05
0.48,-4.0,-3.77,-0.99,-0.1,0.07
0.61,-4.0,-3.66,-0.97,-0.12,0.09
0.63,-3.72,-3.72,-0.94,-0.14,0.11
0.75,-3.66,-3.6,-0.94,-0.15,0.12
0.79,-3.6,-3.56,-0.94,-0.16,0.12
0.79,-3.58,-3.49,-0.94,-0.16,0.11
0.9,-3.52,-3.45,-0.94,-0.16,0.11
1.02,-3.29,-3.52,-0.94,-0.16,0.1
1.0,-3.49,-3.39,-0.93,-0.15,0.09
1.09,-3.35,-3.41,-0.92,-0.15,0.07
1.03,-3.2,-3.35,-0.91,-0.14,0.05
1.02,-3.28,-3.26,-0.91,-0.14,0.03
0.98,-3.24,-3.05,-0.9,-0.14,0.01
0.94,-3.2,-3.06,-0.88,-0.14,-0.01
0.92,-3.35,-2.91,-0.87,-0.16,-0.02
0.77,-3.28,-2.76,-0.84,-0.19,-0.02
0.67,-3.22,-2.76,-0.81,-0.22,-0.02
0.56,-3.2,-2.76,-0.77,-0.26,-0.02
0.4,-3.29,-2.76,-0.74,-0.29,-0.01
0.42,-3.12,-2.59,-0.71,-0.33,0.01
0.29,-3.05,-2.53,-0.69,-0.35,0.03
0.15,-3.06,-2.41,-0.67,-0.37,0.04
0.19,-3.1,-2.34,-0.65,-0.4,0.06
0.17,-3.16,-2.22,-0.63,-0.42,0.08
0.17,-3.22,-2.05,-0.61,-0.44,0.08
0.13,-3.31,-1.84,-0.59,-0.46,0.08
0.19,-3.33,-1.67,-0.57,-0.47,0.07
0.23,-3.39,-1.38,-0.55,-0.49,0.07
0.1,-3.49,-1.11,-0.53,-0.5,0.06
0.27,-3.52,-1.0,-0.52,-0.53,0.05
0.56,-3.45,-0.67,-0.51,-0.55,0.04
0.42,-3.31,-0.34,-0.5,-0.56,0.02
0.46,-3.2,-0.04,-0.49,-0.56,-0.0
0.23,-2.99,0.29,-0.48,-0.57,-0.02
-0.13,-2.78,0.52,-0.46,-0.58,-0.03
0.04,-2.53,0.88,-0.44,-0.6,-0.04
-0.1,-2.26,1.15,-0.44,-0.63,-0.05
-0.33,-1.93,1.59,-0.45,-0.66,-0.06
-0.44,-1.49,1.99,-0.46,-0.71,-0.06
-0.69,-1.4,2.28,-0.48,-0.76,-0.05
-0.65,-1.23,2.55,-0.49,-0.82,-0.04
-0.9,-1.09,2.62,-0.49,-0.85,-0.03
-1.05,-0.96,2.55,-0.47,-0.88,-0.0
