accX,accY,accZ,gyroX,gyroY,gyroZ
0.65,-4.83,-1.02,-0.86,-0.19,-0.03
0.71,-4.88,-0.9,-0.88,-0.2,-0.05
0.59,-4.98,-0.79,-0.86,-0.19,-0.07
0.56,-5.02,-0.84,-0.84,-0.19,-0.09
0.52,-5.06,-0.59,-0.8,-0.18,-0.11
0.36,-5.19,-0.48,-0.77,-0.18,-0.13
0.27,-5.36,-0.36,-0.73,-0.18,-0.14
0.06,-5.42,-0.63,-0.7,-0.18,-0.15
-0.23,-5.48,-0.65,-0.65,-0.19,-0.15
-0.63,-5.5,-1.03,-0.6,-0.2,-0.14
-0.38,-5.19,-1.09,-0.53,-0.21,-0.13
-0.23,-5.4,-1.42,-0.46,-0.22,-0.1
-0.46,-5.32,-1.55,-0.37,-0.22,-0.08
-0.17,-5.13,-1.38,-0.29,-0.22,-0.06
-0.34,-5.15,-1.93,-0.21,-0.22,-0.04
-0.21,-4.81,-1.23,-0.14,-0.21,-0.03
-0.25,-4.73,-1.0,-0.08,-0.22,-0.01
-0.13,-4.64,-0.46,-0.03,-0.24,-0.0
0.0,-4.54,-0.15,0.01,-0.26,0.01
0.11,-4.42,0.17,0.02,-0.29,0.01
0.4,-4.23,0.17,0.02,-0.33,0.0
0.38,-4.37,0.56,0.01,-0.36,-0.01
0.5,-4.27,0.63,-0.01,-0.38,-0.04
0.69,-4.44,1.15,-0.01,-0.41,-0.06
1.17,-4.21,1.05,0.01,-0.43,-0.1
0.96,-4.31,1.92,0.05,-0.44,-0.14
1.15,-4.25,1.69,0.09,-0.47,-0.19
0.92,-3.83,1.55,0.13,-0.53,-0.22
0.57,-3.79,2.26,0.17,-0.61,-0.25
0.27,-3.52,2.01,0.22,-0.71,-0.28
-0.23,-2.91,2.13,0.27,-0.82,-0.28
-0.71,-2.57,1.51,0.3,-0.91,-0.27
-1.07,-2.3,1.17,0.33,-0.97,-0.24
-1.49,-1.93,0.92,0.36,-1.02,-0.2
-1.84,-1.47,0.67,0.4,-1.06,-0.15
-1.99,-0.88,0.4,0.4,-1.12,-0.08
-1.57,-0.71,0.42,0.36,-1.23,-0.02
-1.42,-0.71,0.52,0.33,-1.3,0.04
-1.47,-0.59,0.29,0.34,-1.3,0.13
-2.05,0.31,-0.38,0.28,-1.3,0.18
-0.86,-0.84,-0.5,0.22,-1.32,0.23
-0.8,0.27,-1.97,0.24,-1.2,0.31
-0.75,-0.27,-2.01,0.21,-1.07,0.34
-0.65,0.57,-2.74,0.21,-0.88,0.43
-0.96,1.59,-3.66,0.15,-0.67,0.47
-1.07,2.22,-3.75,-0.03,-0.53,0.47
-0.73,1.93,-3.16,-0.25,-0.38,0.5
-0.04,2.34,-3.26,-0.4,-0.26,0.54
0.44,2.49,-3.35,-0.5,-0.22,0.55
0.9,2.41,-3.62,-0.58,-0.24,0.54
1.26,2.32,-4.33,-0.62,-0.31,0.52
1.42,1.82,-5.23,-0.64,-0.4,0.5
1.51,1.72,-5.61,-0.64,-0.48,0.48
1.28,1.44,-6.45,-0.66,-0.53,0.46
