accX,accY,accZ,gyroX,gyroY,gyroZ
0.69,-2.87,0.27,0.3,-0.68,0.5
0.59,-2.74,0.23,0.32,-0.69,0.51
0.44,-2.64,0.19,0.32,-0.69,0.53
0.31,-2.64,0.13,0.34,-0.68,0.56
0.13,-2.66,0.15,0.35,-0.67,0.58
0.1,-2.78,0.19,0.38,-0.66,0.61
0.15,-2.72,0.31,0.42,-0.66,0.64
0.11,-2.76,0.27,0.45,-0.66,0.67
0.17,-2.59,0.33,0.47,-0.67,0.7
0.11,-2.66,0.46,0.48,-0.67,0.73
0.1,-2.59,0.48,0.48,-0.67,0.76
0.11,-2.62,0.61,0.48,-0.66,0.78
0.1,-2.57,0.52,0.48,-0.66,0.8
0.11,-2.6,0.4,0.48,-0.67,0.82
0.06,-2.66,0.31,0.48,-0.66,0.84
-0.08,-2.64,0.25,0.5,-0.66,0.84
-0.13,-2.62,0.1,0.52,-0.68,0.85
-0.21,-2.49,-0.11,0.53,-0.7,0.84
-0.21,-2.22,-0.42,0.54,-0.72,0.83
-0.21,-1.99,-0.52,0.54,-0.75,0.81
-0.31,-1.7,-0.8,0.52,-0.77,0.79
-0.21,-1.46,-1.02,0.49,-0.78,0.77
-0.13,-1.17,-1.15,0.45,-0.79,0.74
-0.15,-0.96,-1.4,0.4,-0.8,0.7
-0.11,-0.56,-1.84,0.32,-0.82,0.66
-0.04,-0.21,-2.24,0.23,-0.84,0.61
-0.42,0.1,-2.36,0.12,-0.86,0.55
-0.67,0.21,-2.45,0.01,-0.88,0.49
-0.82,0.34,-2.55,-0.09,-0.9,0.42
-1.07,0.65,-2.76,-0.16,-0.96,0.33
-1.4,0.9,-2.82,-0.19,-1.02,0.25
-1.74,1.3,-2.59,-0.21,-1.06,0.18
-1.72,1.82,-2.47,-0.23,-1.07,0.13
-1.47,2.26,-2.45,-0.24,-1.04,0.09
-1.05,2.62,-2.51,-0.23,-0.98,0.09
-0.27,2.8,-2.87,-0.23,-0.92,0.1
0.4,2.78,-3.12,-0.24,-0.86,0.11
1.05,2.39,-3.52,-0.28,-0.82,0.12
1.32,2.07,-3.98,-0.34,-0.8,0.12
1.26,1.47,-4.46,-0.42,-0.78,0.11
1.09,0.61,-4.56,-0.5,-0.76,0.12
1.05,-0.33,-4.71,-0.56,-0.74,0.15
0.79,-1.59,-4.6,-0.6,-0.72,0.21
0.56,-3.24,-4.19,-0.56,-0.69,0.29
0.79,-5.34,-3.39,-0.46,-0.68,0.39
1.17,-6.99,-2.59,-0.28,-0.67,0.51
2.68,-8.64,-1.49,-0.05,-0.64,0.61
3.39,-9.4,-0.42,0.19,-0.56,0.65
3.87,-8.77,0.17,0.4,-0.43,0.65
3.58,-8.37,0.98,0.53,-0.28,0.59
2.82,-7.68,1.46,0.6,-0.14,0.51
1.67,-7.66,2.49,0.62,-0.06,0.41
1.02,-7.58,3.08,0.66,-0.03,0.32
-0.17,-7.18,3.52,0.76,-0.04,0.27
-1.38,-6.65,3.26,0.89,-0.06,0.25
-2.05,-5.8,2.87,1.03,-0.08,0.24
-2.97,-4.25,2.18,1.15,-0.11,0.23
-3.26,-2.36,1.99,1.21,-0.13,0.23
-3.56,-0.63,1.78,1.21,-0.14,0.24
-3.58,0.8,1.46,1.18,-0.13,0.26
-3.75,1.93,0.69,1.13,-0.12,0.28
-3.58,2.97,-0.23,1.04,-0.11,0.31
-3.56,3.77,-1.26,0.87,-0.11,0.35
-3.75,4.12,-2.13,0.71,-0.09,0.38
-3.6,4.16,-2.66,0.53,-0.07,0.43
-3.81,3.85,-2.45,0.35,-0.03,0.48
-3.56,2.99,-2.09,0.19,-0.01,0.55
-3.2,2.05,-1.9,0.05,-0.02,0.62
-2.59,0.44,-1.13,-0.05,-0.05,0.71
-1.61,-1.55,0.06,-0.11,-0.05,0.84
-1.0,-3.62,1.86,-0.08,-0.01,0.99
-0.4,-5.48,3.2,0.06,0.03,1.18
-0.23,-6.67,3.39,0.25,0.0,1.31
0.48,-7.34,2.36,0.48,-0.06,1.42
0.52,-7.78,1.53,0.69,-0.16,1.51
0.0,-7.91,0.8,0.9,-0.29,1.58
-0.98,-7.78,1.26,1.13,-0.43,1.64
-2.38,-9.9,5.82,1.29,-0.49,1.72
-3.73,-15.57,13.77,1.5,-0.52,1.84
-7.83,-23.75,18.87,2.04,-0.75,1.87
-20.82,-26.76,15.67,2.98,-1.33,1.69
-28.83,-34.88,7.7,4.16,-1.86,1.64
-38.79,-41.97,-2.91,5.03,-1.88,1.54
-58.71,-48.92,-0.5,4.86,-1.17,1.24
-36.3,-35.07,11.74,3.79,-0.6,0.75
-32.39,-20.42,6.7,2.92,-0.65,0.24
-19.02,-14.81,-3.41,2.44,-0.73,0.44
-5.59,-10.9,-6.68,2.43,-0.45,1.21
-4.96,-1.57,-4.6,2.26,-0.09,1.75
-4.1,-2.53,-5.0,1.61,0.05,1.92
-2.97,-6.03,-3.2,0.3,0.01,2.08
-1.57,-6.95,1.59,-0.7,0.12,2.26
-1.3,-3.93,5.4,-1.28,0.34,2.36
-1.53,-0.67,7.74,-1.58,0.62,2.34
-2.2,-0.17,8.98,-1.71,0.94,2.3
-2.13,-1.38,8.79,-1.71,1.12,2.26
-1.51,-2.26,7.3,-1.58,1.01,2.18
-1.32,-3.01,6.17,-1.37,0.8,2.07
-1.72,-3.41,5.09,-1.12,0.68,2.0
-1.78,-3.01,4.21,-0.84,0.63,2.04
-1.74,-3.16,3.72,-0.47,0.63,2.12
-3.6,-3.95,4.21,-0.17,0.65,2.21
-5.42,-4.98,4.9,0.17,0.65,2.28
-5.63,-5.9,4.85,0.54,0.63,2.34
-5.29,-6.42,4.83,0.88,0.63,2.37
-4.75,-6.91,5.04,1.16,0.64,2.36
-3.43,-6.8,4.87,1.39,0.63,2.3
-2.39,-6.0,4.39,1.55,0.62,2.19
-1.4,-4.92,3.96,1.63,0.63,2.01
0.4,-3.91,3.28,1.62,0.67,1.86
1.05,-3.33,2.51,1.51,0.74,1.7
2.53,-2.62,2.16,1.36,0.81,1.54
4.85,-1.47,1.49,1.2,0.88,1.37
6.05,0.0,1.23,1.01,0.98,1.21
5.71,1.42,1.26,0.81,1.1,1.06
4.88,1.92,1.36,0.61,1.21,0.93
3.01,2.36,1.46,0.46,1.27,0.8
0.86,2.57,1.15,0.38,1.3,0.71
-0.34,2.91,1.0,0.36,1.32,0.63
-1.8,3.28,1.07,0.36,1.33,0.59
-2.2,3.39,1.23,0.37,1.35,0.55
-2.89,3.14,1.61,0.39,1.37,0.49
-3.41,2.59,1.95,0.41,1.42,0.42
-3.68,2.28,2.2,0.44,1.45,0.33
-4.44,1.65,2.15,0.5,1.47,0.25
-5.06,1.21,1.93,0.56,1.48,0.19
-5.57,1.03,1.99,0.63,1.48,0.14
-6.34,0.75,2.01,0.69,1.46,0.07
-6.53,0.63,1.99,0.75,1.38,0.03
-5.48,0.59,1.51,0.78,1.3,-0.01
-5.59,0.9,1.21,0.77,1.25,-0.04
-5.17,1.42,0.63,0.72,1.2,-0.07
-6.09,1.95,-0.06,0.66,1.16,-0.1
-6.47,2.32,-0.59,0.59,1.11,-0.12
-5.88,3.26,-1.0,0.52,1.03,-0.13
-5.11,4.1,-1.42,0.43,0.94,-0.13
-4.98,4.75,-1.93,0.32,0.86,-0.14
-5.23,5.13,-2.18,0.16,0.79,-0.16
-5.13,5.31,-2.2,-0.03,0.74,-0.2
-5.19,5.71,-1.69,-0.27,0.7,-0.26
-5.04,5.67,-1.23,-0.58,0.65,-0.34
-4.87,5.61,-0.73,-0.93,0.57,-0.45
-1.28,4.31,-1.15,-1.26,0.47,-0.55
-1.23,1.84,-1.84,-1.48,0.44,-0.66
-2.95,1.72,-1.26,-1.56,0.45,-0.8
-1.72,0.9,-1.69,-1.44,0.38,-0.79
-1.93,-0.08,-1.72,-1.24,0.31,-0.77
-2.2,-0.31,-1.55,-1.01,0.29,-0.77
-2.45,-0.44,-1.55,-0.8,0.31,-0.75
-1.99,-0.44,-1.07,-0.57,0.33,-0.71
-1.55,-0.38,-1.59,-0.33,0.37,-0.66
-1.49,-0.17,-1.69,-0.06,0.43,-0.57
-1.49,0.13,-1.24,0.25,0.47,-0.46
-1.36,0.56,-1.02,0.52,0.45,-0.36
-1.59,0.96,-0.96,0.69,0.4,-0.27
-2.45,1.38,-0.92,0.78,0.34,-0.19
-3.72,1.82,-0.96,0.81,0.27,-0.12
-4.48,2.16,-0.84,0.77,0.21,-0.06
-5.15,2.3,-0.63,0.69,0.14,-0.03
-5.82,2.57,-0.4,0.58,0.08,-0.02
-6.32,2.82,-0.33,0.48,0.02,-0.02
-7.03,3.01,-0.46,0.4,-0.03,-0.02
-8.16,3.26,-0.75,0.33,-0.06,-0.03
-8.45,3.26,-0.65,0.28,-0.1,-0.05
-8.71,3.12,-1.05,0.24,-0.12,-0.07
-8.89,2.83,-1.34,0.21,-0.1,-0.11
-8.91,2.6,-1.59,0.18,-0.08,-0.14
-8.45,2.38,-1.55,0.18,-0.06,-0.17
-7.95,2.13,-1.63,0.19,-0.04,-0.18
-7.3,1.99,-2.18,0.2,-0.03,-0.19
-6.57,2.09,-2.51,0.18,-0.02,-0.19
-5.94,2.05,-2.82,0.14,-0.0,-0.19
-5.86,2.03,-2.97,0.07,0.02,-0.2
-6.03,1.8,-2.53,-0.02,0.06,-0.2
-6.34,1.38,-1.59,-0.11,0.1,-0.18
-6.91,0.88,-0.54,-0.2,0.14,-0.17
