accX,accY,accZ,gyroX,gyroY,gyroZ
-0.4,-3.95,-0.61,-0.03,0.02,0.01
-0.33,-3.98,-0.56,-0.02,0.02,0.0
-0.33,-4.08,-0.59,-0.01,0.03,-0.0
-0.25,-4.16,-0.46,0.01,0.03,-0.01
-0.17,-4.19,-0.5,0.02,0.04,-0.01
-0.08,-4.23,-0.38,0.04,0.05,-0.02
-0.06,-4.41,-0.31,0.06,0.07,-0.03
0.02,-4.46,-0.34,0.07,0.09,-0.04
0.06,-4.46,-0.11,0.1,0.11,-0.04
0.13,-4.64,-0.02,0.11,0.12,-0.05
0.11,-4.69,0.02,0.13,0.14,-0.06
0.17,-4.77,0.11,0.15,0.15,-0.06
0.11,-4.71,0.08,0.17,0.17,-0.07
0.19,-4.71,0.1,0.19,0.19,-0.08
0.17,-4.69,0.15,0.22,0.2,-0.09
0.1,-4.6,0.1,0.23,0.22,-0.09
0.15,-4.5,0.04,0.25,0.23,-0.1
0.11,-4.42,0.0,0.26,0.23,-0.11
0.0,-4.31,-0.11,0.27,0.23,-0.11
0.0,-4.23,-0.29,0.27,0.23,-0.12
-0.25,-4.08,-0.44,0.27,0.22,-0.12
-0.36,-4.08,-0.57,0.26,0.21,-0.12
-0.52,-4.06,-0.82,0.25,0.2,-0.12
-0.63,-4.16,-1.02,0.22,0.19,-0.12
-0.8,-4.35,-1.02,0.2,0.18,-0.12
-0.84,-4.27,-1.26,0.18,0.17,-0.13
-0.92,-4.6,-1.24,0.16,0.15,-0.13
-1.0,-4.77,-1.44,0.14,0.14,-0.13
-1.09,-4.88,-1.69,0.12,0.11,-0.13
-1.15,-5.09,-1.88,0.09,0.07,-0.13
-1.19,-5.27,-2.16,0.06,0.04,-0.12
-1.09,-5.42,-2.2,0.03,0.0,-0.11
-1.03,-5.77,-2.32,-0.0,-0.02,-0.09
-0.75,-6.13,-2.3,-0.02,-0.02,-0.07
-0.44,-6.47,-2.22,-0.03,-0.01,-0.04
-0.1,-6.74,-2.26,-0.03,0.0,-0.02
0.02,-7.03,-2.32,-0.03,0.01,-0.0
0.17,-7.34,-2.13,-0.01,-0.0,0.01
0.25,-7.51,-2.09,0.01,-0.02,0.02
0.38,-7.7,-1.82,0.05,-0.04,0.03
0.69,-7.83,-1.65,0.12,-0.05,0.04
0.75,-7.8,-1.55,0.19,-0.05,0.05
1.03,-7.7,-1.42,0.27,-0.04,0.05
1.13,-7.39,-1.74,0.34,-0.02,0.05
1.09,-7.01,-1.82,0.39,0.01,0.04
1.17,-6.57,-2.16,0.4,0.06,0.04
1.17,-6.13,-2.34,0.4,0.11,0.03
1.0,-5.44,-2.57,0.38,0.16,0.02
0.65,-4.71,-2.72,0.37,0.22,0.02
0.46,-4.0,-2.85,0.35,0.27,0.02
0.27,-3.49,-2.85,0.32,0.31,0.02
0.0,-2.95,-2.87,0.29,0.33,0.02
-0.13,-2.57,-2.68,0.25,0.34,0.03
-0.25,-2.49,-2.51,0.2,0.33,0.03
-0.42,-2.43,-2.41,0.15,0.32,0.03
-0.46,-2.49,-2.32,0.1,0.31,0.04
-0.5,-2.57,-2.03,0.05,0.29,0.04
-0.36,-2.76,-1.65,0.02,0.27,0.04
-0.33,-2.97,-1.4,0.01,0.24,0.04
-0.13,-3.2,-1.09,0.01,0.2,0.04
-0.15,-3.31,-0.8,0.03,0.16,0.04
-0.04,-3.52,-0.67,0.05,0.12,0.05
0.04,-3.6,-0.54,0.09,0.08,0.05
0.1,-3.75,-0.44,0.12,0.04,0.05
0.19,-3.91,-0.46,0.14,0.02,0.05
0.08,-3.93,-0.59,0.16,-0.01,0.05
0.0,-4.0,-0.65,0.17,-0.03,0.05
0.06,-4.04,-0.88,0.16,-0.05,0.05
0.0,-4.08,-1.02,0.16,-0.08,0.05
0.02,-4.06,-1.15,0.14,-0.1,0.05
0.04,-4.18,-1.19,0.13,-0.13,0.04
-0.02,-4.19,-1.23,0.12,-0.14,0.04
0.06,-4.27,-1.24,0.11,-0.15,0.04
0.1,-4.35,-1.38,0.1,-0.14,0.03
0.02,-4.37,-1.32,0.1,-0.14,0.03
0.0,-4.41,-1.24,0.11,-0.13,0.03
0.04,-4.48,-1.19,0.12,-0.12,0.03
0.04,-4.5,-1.21,0.14,-0.11,0.03
0.06,-4.62,-1.13,0.16,-0.1,0.04
0.15,-4.67,-1.23,0.18,-0.09,0.04
0.17,-4.65,-1.15,0.2,-0.09,0.04
0.33,-4.71,-1.17,0.22,-0.09,0.05
0.4,-4.64,-1.21,0.23,-0.08,0.05
0.56,-4.64,-1.23,0.24,-0.08,0.05
0.61,-4.5,-1.23,0.24,-0.08,0.05
0.67,-4.31,-1.4,0.23,-0.08,0.06
0.79,-4.1,-1.57,0.22,-0.08,0.06
0.79,-3.75,-1.88,0.19,-0.08,0.06
0.77,-3.51,-2.16,0.15,-0.08,0.06
0.82,-3.26,-2.43,0.1,-0.11,0.05
0.75,-3.03,-2.66,0.04,-0.15,0.04
0.65,-2.66,-2.68,-0.0,-0.2,0.04
0.59,-2.38,-2.64,-0.03,-0.25,0.03
0.56,-1.86,-2.64,-0.05,-0.28,0.01
0.5,-1.55,-2.57,-0.07,-0.3,-0.01
0.48,-1.3,-2.28,-0.08,-0.3,-0.03
0.46,-1.13,-1.88,-0.07,-0.3,-0.06
0.42,-0.9,-1.44,-0.05,-0.29,-0.08
0.36,-0.61,-1.24,-0.02,-0.29,-0.1
0.29,-0.48,-1.26,-0.01,-0.28,-0.11
0.27,-0.23,-1.32,-0.02,-0.27,-0.11
0.11,-0.04,-1.55,-0.06,-0.26,-0.11
0.11,-0.04,-1.61,-0.12,-0.24,-0.11
0.04,-0.15,-1.55,-0.18,-0.23,-0.12
0.04,-0.31,-1.34,-0.23,-0.22,-0.12
0.1,-0.63,-1.11,-0.28,-0.23,-0.13
0.15,-1.03,-0.94,-0.31,-0.25,-0.14
0.25,-1.32,-0.96,-0.35,-0.28,-0.15
0.27,-1.53,-1.03,-0.38,-0.31,-0.16
0.21,-1.63,-1.23,-0.41,-0.34,-0.18
0.19,-1.63,-1.42,-0.43,-0.37,-0.19
0.15,-1.53,-1.65,-0.44,-0.4,-0.19
0.08,-1.3,-2.01,-0.43,-0.42,-0.19
0.04,-1.03,-2.36,-0.44,-0.43,-0.19
0.0,-0.59,-2.6,-0.45,-0.44,-0.18
0.0,-0.17,-2.62,-0.47,-0.44,-0.17
-0.06,0.1,-2.55,-0.51,-0.44,-0.16
-0.08,0.36,-2.47,-0.54,-0.43,-0.15
-0.11,0.59,-2.45,-0.58,-0.44,-0.14
-0.15,0.71,-2.51,-0.62,-0.44,-0.13
-0.15,0.75,-2.55,-0.66,-0.46,-0.13
-0.19,0.56,-2.72,-0.69,-0.48,-0.12
-0.11,0.42,-3.05,-0.72,-0.52,-0.12
0.04,-0.06,-3.14,-0.73,-0.56,-0.12
0.17,-0.69,-3.49,-0.74,-0.59,-0.11
0.33,-1.3,-3.75,-0.74,-0.63,-0.11
0.63,-2.09,-3.87,-0.73,-0.66,-0.11
0.79,-2.8,-3.89,-0.72,-0.67,-0.1
0.96,-3.28,-3.87,-0.69,-0.67,-0.08
0.96,-3.93,-3.6,-0.66,-0.65,-0.06
1.17,-4.29,-3.28,-0.62,-0.62,-0.05
1.3,-4.35,-2.95,-0.56,-0.58,-0.05
1.28,-4.31,-2.74,-0.51,-0.54,-0.06
1.46,-4.27,-2.62,-0.45,-0.48,-0.06
1.69,-4.27,-2.66,-0.42,-0.41,-0.06
2.09,-4.46,-2.87,-0.4,-0.3,-0.07
2.62,-4.94,-3.1,-0.41,-0.14,-0.06
2.72,-5.46,-3.24,-0.44,0.03,-0.06
2.8,-6.17,-3.28,-0.46,0.21,-0.05
2.41,-6.7,-3.49,-0.48,0.35,-0.04
1.72,-7.03,-3.79,-0.47,0.44,-0.03
1.0,-6.95,-4.19,-0.42,0.48,-0.01
0.44,-6.88,-4.44,-0.33,0.49,0.02
-0.23,-6.38,-4.81,-0.23,0.46,0.05
-0.59,-5.86,-4.92,-0.14,0.41,0.09
-0.71,-5.38,-4.42,-0.07,0.38,0.12
-0.92,-5.21,-3.56,0.0,0.39,0.14
-0.88,-5.09,-2.8,0.04,0.42,0.16
-1.11,-5.02,-1.59,0.07,0.44,0.15
-1.13,-5.0,-0.71,0.08,0.44,0.14
-1.11,-5.13,-0.04,0.09,0.44,0.13
-0.96,-5.21,0.23,0.09,0.43,0.11
-0.9,-5.44,0.38,0.12,0.42,0.09
-0.69,-5.59,0.52,0.16,0.42,0.07
-0.75,-5.8,0.52,0.21,0.42,0.08
-0.82,-5.88,0.54,0.29,0.4,0.09
-0.73,-5.71,0.46,0.41,0.35,0.12
-1.09,-5.27,0.23,0.57,0.27,0.15
-1.3,-4.25,0.06,0.75,0.18,0.17
-1.34,-2.64,0.23,0.91,0.11,0.18
-1.49,-1.28,0.38,0.99,0.05,0.19
-1.59,-1.05,0.27,1.0,0.01,0.2
-1.44,-1.44,0.17,1.0,-0.02,0.21
-1.23,-1.88,-0.19,1.03,-0.04,0.22
-1.02,-2.26,-0.4,1.06,-0.03,0.23
-0.57,-2.53,-0.36,1.08,-0.02,0.22
-0.36,-2.66,-0.82,1.08,-0.01,0.21
-0.11,-2.83,-1.09,1.07,-0.01,0.21
0.1,-2.93,-1.42,1.05,-0.0,0.2
0.25,-3.35,-1.74,1.02,-0.0,0.19
0.42,-3.77,-1.97,1.01,-0.01,0.18
0.42,-4.08,-1.97,1.02,-0.03,0.17
0.29,-4.35,-1.95,1.06,-0.05,0.17
0.11,-4.67,-1.78,1.11,-0.07,0.16
-0.15,-4.83,-1.55,1.17,-0.09,0.15
-0.34,-4.92,-1.23,1.24,-0.12,0.15
-0.48,-4.73,-1.13,1.3,-0.15,0.16
-0.61,-4.41,-1.15,1.35,-0.18,0.18
-0.75,-4.16,-1.21,1.39,-0.19,0.19
-0.75,-3.91,-1.28,1.41,-0.21,0.21
-0.82,-3.79,-1.44,1.43,-0.23,0.22
-0.88,-3.7,-1.44,1.44,-0.26,0.24
-1.07,-3.73,-1.59,1.45,-0.28,0.25
-1.03,-3.73,-1.57,1.44,-0.29,0.27
-0.96,-3.79,-1.63,1.44,-0.29,0.28
-0.82,-3.75,-1.65,1.44,-0.29,0.28
-0.79,-3.83,-1.69,1.45,-0.29,0.29
-0.65,-3.77,-1.86,1.45,-0.3,0.29
-0.73,-3.62,-1.93,1.46,-0.31,0.29
-0.65,-3.51,-1.93,1.45,-0.32,0.28
-0.57,-3.54,-1.72,1.45,-0.32,0.27
-0.5,-3.6,-1.53,1.45,-0.33,0.25
-0.34,-3.87,-1.05,1.47,-0.34,0.23
-0.5,-4.46,-0.5,1.49,-0.36,0.21
-0.59,-5.09,0.02,1.52,-0.37,0.19
-0.69,-5.67,0.25,1.56,-0.39,0.18
-0.69,-6.07,0.21,1.6,-0.4,0.16
-0.59,-6.45,0.06,1.62,-0.4,0.14
-0.04,-7.41,0.42,1.6,-0.39,0.09
0.42,-9.04,1.09,1.57,-0.37,0.03
0.69,-10.67,2.05,1.58,-0.36,-0.05
1.07,-13.46,3.52,1.64,-0.35,-0.14
1.11,-16.47,4.96,1.77,-0.33,-0.25
1.0,-19.38,5.63,1.94,-0.3,-0.37
-0.15,-21.97,5.19,2.11,-0.29,-0.5
-0.61,-23.62,4.0,2.23,-0.31,-0.6
-1.26,-26.07,3.16,2.25,-0.31,-0.67
-1.36,-28.33,3.24,2.24,-0.26,-0.69
-2.53,-28.69,3.49,2.32,-0.19,-0.67
-0.38,-25.95,2.83,2.51,-0.18,-0.55
1.38,-23.18,2.91,2.7,-0.19,-0.47
1.42,-17.66,3.51,2.87,-0.23,-0.43
1.97,-11.76,3.83,2.99,-0.33,-0.42
1.7,-5.84,4.12,2.99,-0.39,-0.37
1.13,-0.38,4.0,2.83,-0.4,-0.28
0.69,3.16,3.79,2.5,-0.37,-0.19
-0.1,6.84,3.79,1.93,-0.32,-0.1
-0.96,8.71,4.27,1.41,-0.24,-0.03
-1.44,8.52,5.36,0.94,-0.16,-0.0
-1.53,7.39,6.15,0.61,-0.1,-0.02
-1.42,4.64,7.18,0.44,-0.06,-0.06
-1.49,1.24,6.8,0.45,-0.02,-0.12
-1.49,-2.24,5.38,0.58,0.03,-0.17
-1.17,-5.06,2.91,0.78,0.1,-0.22
-0.92,-6.61,0.71,0.96,0.18,-0.26
-0.08,-8.5,-1.61,1.07,0.21,-0.29
0.96,-9.65,-2.55,1.15,0.18,-0.28
2.09,-9.62,-2.47,1.26,0.11,-0.23
2.39,-8.31,-2.15,1.41,0.07,-0.17
2.57,-7.22,-1.88,1.57,0.06,-0.11
2.62,-5.06,-1.53,1.68,0.06,-0.07
2.59,-2.82,-1.44,1.71,0.08,-0.03
2.32,-0.77,-1.49,1.69,0.09,0.01
2.03,0.94,-1.55,1.65,0.1,0.05
2.05,1.93,-1.38,1.61,0.13,0.06
1.4,2.83,-0.65,1.58,0.18,0.04
1.36,3.01,0.08,1.59,0.24,-0.01
1.05,2.57,0.48,1.6,0.32,-0.06
0.86,1.74,1.23,1.59,0.39,-0.1
0.65,0.98,1.82,1.56,0.42,-0.13
0.65,-0.27,2.53,1.52,0.41,-0.17
1.05,-1.24,3.1,1.49,0.36,-0.19
1.21,-1.69,3.6,1.46,0.31,-0.2
1.53,-1.76,3.75,1.44,0.26,-0.18
1.38,-1.67,4.14,1.4,0.23,-0.16
1.34,-1.57,4.73,1.36,0.2,-0.14
0.86,-1.32,5.19,1.35,0.17,-0.12
0.61,-1.11,5.17,1.36,0.15,-0.11
0.29,-0.79,5.27,1.39,0.15,-0.11
-0.21,-0.54,5.25,1.41,0.16,-0.11
-0.61,-0.08,5.46,1.44,0.16,-0.1
0.1,-0.06,5.71,1.47,0.14,-0.08
-0.38,0.15,6.49,1.52,0.14,-0.04
-0.42,0.36,6.68,1.57,0.1,-0.02
-0.19,0.63,6.9,1.59,0.04,-0.02
-0.08,0.82,7.22,1.6,0.01,-0.03
0.0,1.07,7.53,1.61,0.02,-0.04
0.02,1.07,7.58,1.62,0.03,-0.04
-0.1,1.17,7.74,1.61,0.03,-0.04
0.08,1.17,7.8,1.6,0.02,-0.04
0.38,1.11,8.6,1.6,0.01,-0.04
0.54,0.88,9.63,1.61,-0.01,-0.04
0.82,1.0,9.86,1.61,-0.03,-0.04
0.08,1.02,9.6,1.57,-0.03,-0.05
-0.23,1.49,8.79,1.49,-0.02,-0.05
0.02,1.9,9.06,1.39,-0.01,-0.05
-0.21,2.03,10.02,1.31,0.01,-0.07
-0.17,1.97,9.63,1.24,0.02,-0.08
-0.23,1.93,8.83,1.15,0.02,-0.09
-0.36,2.03,7.76,1.05,0.03,-0.08
-0.57,1.99,6.84,0.96,0.04,-0.08
-0.5,2.03,6.15,0.89,0.04,-0.07
-0.63,1.99,5.25,0.83,0.02,-0.06
-0.52,2.11,5.19,0.76,-0.01,-0.05
-0.57,2.05,6.09,0.7,-0.06,-0.05
-0.48,1.84,6.13,0.67,-0.11,-0.06
-0.59,1.92,5.71,0.63,-0.14,-0.06
-0.82,1.78,5.31,0.57,-0.16,-0.06
-0.34,1.63,5.59,0.5,-0.18,-0.05
0.0,1.47,5.38,0.44,-0.19,-0.04
0.06,1.34,4.92,0.38,-0.21,-0.04
0.02,1.21,4.75,0.32,-0.24,-0.04
0.11,1.09,4.54,0.26,-0.28,-0.05
0.38,1.02,4.75,0.21,-0.28,-0.04
0.52,0.79,5.02,0.18,-0.25,-0.02
0.46,0.61,4.44,0.16,-0.22,-0.02
0.48,0.57,3.68,0.15,-0.19,-0.02
0.46,0.57,3.35,0.13,-0.17,-0.01
0.56,0.59,2.95,0.12,-0.14,-0.01
0.54,0.69,2.68,0.12,-0.11,-0.01
0.56,0.92,2.55,0.11,-0.08,-0.02
0.71,1.13,2.82,0.09,-0.05,-0.02
0.69,1.4,3.14,0.08,-0.03,-0.04
0.67,1.82,3.41,0.07,-0.02,-0.05
0.71,2.11,3.33,0.05,-0.02,-0.07
0.9,2.3,3.24,0.02,-0.0,-0.06
1.05,2.34,3.7,-0.02,0.02,-0.05
1.0,2.3,4.12,-0.04,0.04,-0.04
1.07,2.15,4.12,-0.04,0.05,-0.04
0.94,1.92,3.91,-0.05,0.07,-0.04
0.77,1.55,3.68,-0.08,0.08,-0.04
0.52,1.34,3.66,-0.1,0.09,-0.04
0.33,1.21,3.7,-0.11,0.1,-0.04
0.11,1.21,3.43,-0.11,0.11,-0.05
0.23,1.11,3.49,-0.12,0.12,-0.06
0.11,1.0,3.51,-0.12,0.13,-0.06
0.17,1.19,3.66,-0.11,0.13,-0.07
0.06,1.3,3.68,-0.11,0.14,-0.07
0.29,1.46,3.77,-0.12,0.14,-0.06
0.02,1.67,4.12,-0.12,0.15,-0.06
-0.11,1.78,4.58,-0.12,0.15,-0.05
0.02,1.88,4.88,-0.12,0.14,-0.03
-0.25,1.97,5.15,-0.12,0.13,-0.02
-0.42,1.9,5.38,-0.13,0.13,-0.01
-0.54,1.86,5.29,-0.15,0.14,0.0
-0.86,1.69,5.36,-0.18,0.14,0.02
-0.94,1.57,5.57,-0.21,0.13,0.03
-0.84,1.32,5.9,-0.21,0.11,0.04
-0.8,1.24,5.84,-0.21,0.09,0.04
-0.77,1.15,5.71,-0.2,0.07,0.05
-0.57,0.98,5.54,-0.21,0.04,0.05
-0.5,0.88,5.36,-0.21,0.03,0.05
-0.42,0.77,5.36,-0.2,0.01,0.04
-0.27,0.67,5.25,-0.19,0.0,0.04
-0.15,0.54,5.06,-0.18,-0.01,0.04
-0.08,0.38,5.09,-0.17,-0.01,0.03
0.11,0.29,5.11,-0.16,-0.02,0.02
0.27,0.36,4.96,-0.16,-0.03,0.02
0.31,0.27,5.11,-0.17,-0.03,0.01
