accX,accY,accZ,gyroX,gyroY,gyroZ
0.59,-3.08,1.32,0.31,-0.38,-0.08
0.44,-3.06,1.36,0.38,-0.45,-0.05
0.29,-3.14,1.38,0.44,-0.52,-0.03
0.08,-3.35,1.49,0.51,-0.59,-0.02
-0.1,-3.6,1.53,0.59,-0.67,-0.01
-0.42,-3.89,1.65,0.67,-0.74,-0.0
-0.56,-4.1,1.78,0.75,-0.81,-0.01
-0.86,-4.23,1.84,0.84,-0.89,-0.03
-1.02,-4.29,1.82,0.94,-0.96,-0.04
-1.21,-4.27,1.8,1.03,-1.04,-0.05
-1.4,-4.12,1.42,1.1,-1.1,-0.06
-1.57,-4.08,1.24,1.12,-1.14,-0.07
-1.99,-3.75,0.9,1.1,-1.17,-0.09
-2.49,-3.68,0.5,1.02,-1.18,-0.1
-2.66,-3.51,0.34,0.9,-1.18,-0.1
-2.6,-3.37,0.36,0.75,-1.18,-0.1
-2.68,-3.64,0.79,0.61,-1.17,-0.09
-2.62,-4.1,1.26,0.52,-1.16,-0.09
-2.51,-4.48,1.53,0.5,-1.16,-0.08
-2.11,-4.96,1.9,0.51,-1.15,-0.07
-1.61,-5.27,2.07,0.55,-1.14,-0.05
-1.07,-5.5,2.28,0.59,-1.13,-0.03
-0.11,-5.86,2.59,0.61,-1.13,0.01
1.05,-6.47,2.89,0.62,-1.14,0.06
2.16,-7.07,3.1,0.63,-1.14,0.09
2.51,-7.39,3.29,0.65,-1.11,0.15
2.97,-7.76,3.43,0.67,-1.06,0.24
3.01,-7.8,3.52,0.69,-1.02,0.32
3.52,-8.37,3.33,0.69,-0.96,0.39
3.45,-7.85,2.93,0.72,-0.88,0.48
3.51,-7.7,2.97,0.74,-0.79,0.59
3.33,-7.16,2.49,0.75,-0.7,0.7
3.1,-6.47,2.24,0.73,-0.61,0.81
3.03,-5.52,2.13,0.66,-0.5,0.92
3.1,-4.96,1.99,0.55,-0.41,1.05
2.99,-5.0,1.82,0.43,-0.34,1.15
2.99,-4.88,1.19,0.36,-0.33,1.25
3.31,-5.04,0.02,0.36,-0.41,1.36
3.45,-4.52,-1.28,0.49,-0.55,1.39
3.41,-4.25,-2.03,0.71,-0.72,1.33
3.47,-4.08,-2.89,1.02,-0.81,1.22
3.33,-3.68,-4.83,1.32,-0.83,1.02
3.56,-2.99,-6.72,1.48,-0.7,0.86
3.31,-1.42,-8.6,1.48,-0.41,0.79
2.97,0.44,-10.11,1.26,-0.07,0.79
2.6,1.47,-10.86,0.85,0.22,0.81
2.76,2.32,-11.68,0.52,0.4,0.83
2.91,2.26,-11.66,0.25,0.47,0.84
3.29,2.47,-10.4,0.05,0.49,0.81
3.72,2.07,-8.68,-0.09,0.46,0.75
3.89,1.24,-7.07,-0.19,0.44,0.64
3.45,0.54,-5.27,-0.22,0.49,0.49
3.03,-1.03,-4.46,-0.15,0.62,0.39
2.47,-1.59,-5.54,0.03,0.82,0.29
1.21,-1.17,-6.82,0.18,1.01,0.21
0.44,-1.28,-7.24,0.19,1.12,0.22
-0.61,-1.59,-6.91,0.18,1.2,0.28
-1.44,-1.88,-6.13,0.21,1.25,0.35
-1.93,-2.13,-5.31,0.31,1.29,0.42
-2.49,-2.24,-4.27,0.46,1.32,0.45
-2.83,-2.07,-3.72,0.61,1.32,0.46
