accX,accY,accZ,gyroX,gyroY,gyroZ
-1.07,-3.68,-1.49,-0.19,0.22,0.08
-1.19,-3.68,-1.61,-0.17,0.2,0.08
-1.4,-3.68,-1.47,-0.17,0.18,0.08
-1.44,-3.79,-1.38,-0.17,0.17,0.08
-1.47,-3.93,-1.26,-0.16,0.15,0.08
-1.44,-4.1,-1.3,-0.17,0.14,0.08
-1.44,-4.19,-1.23,-0.18,0.11,0.08
-1.3,-4.42,-1.15,-0.21,0.09,0.08
-1.03,-4.69,-1.17,-0.23,0.08,0.08
-0.9,-4.77,-1.13,-0.24,0.06,0.08
-0.73,-4.9,-1.19,-0.25,0.04,0.09
-0.46,-5.02,-1.24,-0.24,0.01,0.09
-0.31,-5.06,-1.21,-0.24,-0.01,0.09
-0.19,-5.0,-1.24,-0.23,-0.04,0.09
-0.11,-4.94,-1.3,-0.21,-0.07,0.1
-0.02,-4.85,-1.32,-0.19,-0.1,0.1
-0.04,-4.69,-1.42,-0.17,-0.13,0.1
-0.04,-4.64,-1.38,-0.15,-0.16,0.1
-0.1,-4.46,-1.3,-0.12,-0.18,0.11
-0.13,-4.37,-1.36,-0.09,-0.2,0.11
-0.08,-4.37,-1.34,-0.07,-0.21,0.11
-0.08,-4.37,-1.23,-0.05,-0.21,0.12
-0.08,-4.41,-1.17,-0.03,-0.21,0.12
0.11,-4.62,-1.21,-0.01,-0.2,0.11
0.33,-4.71,-1.09,0.01,-0.18,0.11
0.33,-4.71,-1.11,0.02,-0.17,0.1
0.42,-4.71,-1.11,0.04,-0.15,0.09
0.61,-4.73,-1.09,0.06,-0.12,0.08
0.73,-4.67,-1.02,0.07,-0.09,0.06
0.9,-4.62,-0.73,0.09,-0.06,0.04
0.98,-4.48,-0.5,0.12,-0.01,0.03
1.24,-4.23,-0.33,0.16,0.03,0.01
1.51,-3.73,-0.23,0.22,0.08,-0.02
1.7,-3.12,-0.42,0.28,0.13,-0.05
1.93,-2.45,-0.75,0.35,0.18,-0.08
1.97,-1.72,-1.23,0.4,0.21,-0.11
1.69,-0.96,-1.93,0.43,0.23,-0.14
1.07,-0.02,-2.89,0.42,0.21,-0.17
0.25,0.73,-3.98,0.36,0.15,-0.19
-0.63,1.36,-4.6,0.25,0.07,-0.19
-1.17,1.4,-5.31,0.09,-0.0,-0.15
-1.63,1.23,-6.03,-0.12,-0.04,-0.1
-2.34,0.44,-6.47,-0.37,-0.03,-0.02
-3.05,-0.77,-6.67,-0.61,0.01,0.06
-3.26,-2.22,-6.86,-0.81,0.12,0.13
