accX,accY,accZ,gyroX,gyroY,gyroZ
0.02,-4.88,-0.19,0.04,0.01,0.04
0.06,-4.88,-0.13,0.04,0.01,0.04
0.02,-4.85,-0.19,0.04,0.01,0.04
0.04,-4.87,-0.13,0.04,0.01,0.04
0.04,-4.83,-0.13,0.04,0.01,0.04
-0.02,-4.85,-0.13,0.04,0.01,0.04
0.08,-4.85,-0.15,0.04,0.01,0.04
0.0,-4.85,-0.15,0.04,0.01,0.04
0.02,-4.79,-0.19,0.04,0.01,0.04
0.04,-4.83,-0.19,0.04,0.01,0.04
0.02,-4.87,-0.19,0.04,0.01,0.04
0.02,-4.85,-0.17,0.04,0.01,0.04
0.02,-4.87,-0.19,0.04,0.01,0.04
-0.04,-4.83,-0.15,0.04,0.01,0.04
0.02,-4.85,-0.17,0.04,0.01,0.04
0.0,-4.87,-0.21,0.04,0.01,0.04
0.0,-4.81,-0.17,0.04,0.01,0.04
0.0,-4.81,-0.19,0.04,0.01,0.04
-0.02,-4.81,-0.25,0.04,0.01,0.04
-0.04,-4.79,-0.19,0.04,0.01,0.04
-0.02,-4.81,-0.19,0.03,0.01,0.04
-0.02,-4.87,-0.13,0.03,0.01,0.04
-0.04,-4.79,-0.19,0.03,0.01,0.04
-0.02,-4.79,-0.1,0.03,0.01,0.04
-0.04,-4.81,-0.11,0.03,0.01,0.05
0.0,-4.83,-0.08,0.03,0.02,0.05
-0.02,-4.79,-0.15,0.03,0.02,0.05
-0.02,-4.81,-0.13,0.03,0.02,0.05
-0.06,-4.87,-0.13,0.03,0.02,0.05
0.0,-4.9,-0.06,0.03,0.02,0.05
-0.04,-4.85,-0.1,0.03,0.02,0.05
-0.06,-4.87,-0.11,0.03,0.02,0.05
-0.06,-4.79,-0.06,0.03,0.02,0.05
-0.1,-4.87,-0.17,0.03,0.02,0.05
-0.1,-4.83,-0.13,0.03,0.02,0.05
-0.1,-4.83,-0.04,0.03,0.02,0.05
-0.11,-4.85,-0.15,0.03,0.02,0.05
-0.06,-4.85,-0.06,0.03,0.02,0.05
-0.1,-4.85,-0.11,0.03,0.02,0.05
-0.1,-4.79,-0.13,0.03,0.02,0.05
-0.04,-4.87,-0.11,0.03,0.02,0.05
