accX,accY,accZ,gyroX,gyroY,gyroZ
-0.96,-5.65,-1.24,0.07,0.37,-0.21
-1.19,-5.44,-1.24,0.04,0.34,-0.17
-1.47,-5.31,-1.28,-0.01,0.31,-0.13
-1.74,-5.17,-1.21,-0.04,0.27,-0.07
-1.78,-5.02,-1.09,-0.08,0.24,-0.01
-1.9,-4.96,-1.05,-0.09,0.2,0.04
-1.9,-4.9,-0.96,-0.1,0.17,0.08
-1.84,-4.85,-0.8,-0.1,0.14,0.12
-1.84,-4.79,-0.63,-0.08,0.11,0.15
-1.65,-4.67,-0.59,-0.05,0.08,0.17
-1.47,-4.5,-0.52,-0.01,0.06,0.18
-1.28,-4.42,-0.46,0.04,0.03,0.17
-1.05,-4.31,-0.54,0.07,0.0,0.15
-0.86,-4.14,-0.44,0.1,-0.02,0.12
-0.63,-4.04,-0.44,0.11,-0.04,0.09
-0.44,-4.06,-0.4,0.1,-0.05,0.05
-0.19,-4.04,-0.54,0.07,-0.06,0.01
0.0,-4.02,-0.57,0.02,-0.06,-0.03
0.11,-4.12,-0.56,-0.04,-0.06,-0.07
0.17,-4.25,-0.54,-0.11,-0.06,-0.09
0.21,-4.29,-0.52,-0.18,-0.06,-0.11
0.23,-4.42,-0.56,-0.25,-0.06,-0.12
0.23,-4.58,-0.54,-0.32,-0.07,-0.11
0.25,-4.73,-0.57,-0.37,-0.09,-0.11
0.13,-4.83,-0.5,-0.4,-0.11,-0.1
0.02,-4.88,-0.52,-0.41,-0.13,-0.08
0.06,-5.02,-0.44,-0.41,-0.15,-0.06
0.0,-5.11,-0.48,-0.39,-0.17,-0.04
-0.02,-5.13,-0.38,-0.35,-0.18,-0.02
-0.04,-5.21,-0.38,-0.31,-0.2,-0.0
-0.15,-5.17,-0.33,-0.27,-0.22,0.02
-0.17,-5.11,-0.46,-0.22,-0.23,0.03
-0.15,-5.04,-0.38,-0.18,-0.24,0.04
-0.21,-4.9,-0.42,-0.15,-0.25,0.05
-0.25,-4.9,-0.36,-0.11,-0.26,0.06
-0.17,-4.73,-0.34,-0.09,-0.26,0.07
-0.21,-4.71,-0.44,-0.06,-0.27,0.07
-0.25,-4.5,-0.23,-0.05,-0.28,0.08
0.0,-4.46,-0.29,-0.03,-0.29,0.08
0.06,-4.35,-0.29,-0.01,-0.3,0.09
0.13,-4.23,-0.34,0.0,-0.32,0.09
0.19,-4.12,-0.27,0.02,-0.33,0.09
0.34,-3.95,-0.33,0.03,-0.34,0.09
0.36,-3.85,-0.34,0.03,-0.35,0.09
0.54,-3.72,-0.4,0.03,-0.36,0.1
0.54,-3.68,-0.4,0.02,-0.37,0.1
0.59,-3.6,-0.57,0.01,-0.37,0.11
0.75,-3.62,-0.57,-0.01,-0.36,0.12
0.8,-3.43,-0.52,-0.03,-0.35,0.12
0.75,-3.64,-0.61,-0.04,-0.33,0.13
0.77,-3.68,-0.65,-0.06,-0.31,0.14
0.75,-3.73,-0.69,-0.07,-0.28,0.15
0.71,-3.87,-0.69,-0.08,-0.25,0.16
0.67,-4.04,-0.67,-0.09,-0.22,0.16
0.67,-4.25,-0.82,-0.1,-0.19,0.17
0.71,-4.44,-0.9,-0.12,-0.15,0.17
0.71,-4.54,-0.9,-0.13,-0.12,0.17
0.69,-4.62,-1.03,-0.15,-0.1,0.17
0.77,-4.81,-1.07,-0.17,-0.08,0.17
0.67,-4.75,-1.07,-0.18,-0.07,0.17
0.82,-4.9,-1.0,-0.19,-0.07,0.18
0.84,-4.92,-0.98,-0.2,-0.07,0.18
0.88,-4.98,-0.92,-0.2,-0.07,0.18
1.0,-5.02,-0.88,-0.2,-0.07,0.19
1.07,-4.96,-0.88,-0.19,-0.06,0.19
1.05,-4.9,-0.94,-0.18,-0.06,0.19
1.09,-4.85,-1.03,-0.17,-0.05,0.19
1.05,-4.85,-1.17,-0.15,-0.04,0.2
1.15,-4.77,-1.28,-0.14,-0.04,0.2
1.17,-4.64,-1.53,-0.13,-0.02,0.2
1.15,-4.41,-1.67,-0.13,-0.0,0.2
1.23,-4.42,-1.9,-0.14,0.03,0.2
1.19,-4.29,-2.11,-0.15,0.06,0.2
1.19,-4.41,-2.15,-0.19,0.11,0.2
1.13,-4.46,-2.07,-0.23,0.16,0.2
1.11,-4.58,-2.03,-0.28,0.2,0.21
1.03,-4.73,-1.86,-0.32,0.24,0.22
1.0,-4.64,-1.67,-0.34,0.25,0.24
0.94,-4.67,-1.53,-0.36,0.25,0.26
0.92,-4.46,-1.4,-0.35,0.22,0.28
0.9,-4.18,-1.26,-0.34,0.19,0.3
0.9,-3.96,-1.34,-0.32,0.15,0.31
0.82,-3.66,-1.21,-0.31,0.11,0.33
0.69,-3.29,-1.11,-0.3,0.08,0.34
0.34,-2.93,-1.09,-0.3,0.05,0.34
-0.08,-2.55,-1.0,-0.3,0.02,0.34
-0.57,-2.2,-0.98,-0.32,-0.01,0.35
-0.82,-1.97,-0.94,-0.34,-0.05,0.36
-1.17,-1.74,-1.03,-0.38,-0.08,0.36
-1.42,-1.59,-1.13,-0.43,-0.11,0.34
-1.93,-1.23,-0.92,-0.49,-0.16,0.32
-2.24,-1.11,-0.77,-0.54,-0.21,0.3
-2.64,-0.88,-0.54,-0.59,-0.26,0.27
-2.95,-0.63,-0.15,-0.61,-0.32,0.26
-3.08,-0.54,0.17,-0.6,-0.38,0.24
-3.08,-0.34,0.54,-0.58,-0.41,0.23
-2.95,-0.21,0.94,-0.53,-0.43,0.21
-2.62,-0.21,1.09,-0.47,-0.43,0.2
-2.34,-0.08,1.17,-0.4,-0.44,0.18
-2.18,0.06,1.05,-0.35,-0.45,0.17
-1.42,0.08,0.59,-0.32,-0.46,0.17
-0.88,0.04,-0.19,-0.32,-0.46,0.15
-0.57,0.02,-1.07,-0.38,-0.44,0.12
-0.17,-0.17,-2.03,-0.47,-0.42,0.09
0.15,-0.59,-2.87,-0.62,-0.39,0.07
0.65,-1.13,-3.7,-0.8,-0.36,0.04
1.09,-1.74,-4.31,-1.0,-0.34,0.01
1.53,-2.6,-4.69,-1.21,-0.32,-0.0
1.93,-3.56,-4.88,-1.39,-0.3,-0.0
2.34,-4.69,-4.48,-1.52,-0.28,0.01
2.64,-5.8,-3.91,-1.57,-0.26,0.04
2.82,-7.09,-3.06,-1.53,-0.24,0.11
2.93,-8.41,-2.16,-1.39,-0.22,0.19
2.78,-9.42,-1.19,-1.17,-0.19,0.27
2.51,-10.3,-0.54,-0.88,-0.17,0.35
1.84,-10.46,-0.29,-0.58,-0.16,0.39
1.0,-10.19,-0.73,-0.3,-0.16,0.4
0.11,-9.77,-1.21,-0.1,-0.19,0.39
-0.98,-8.87,-1.38,0.01,-0.24,0.37
-1.61,-8.12,-1.32,0.04,-0.31,0.35
-1.8,-7.3,-1.13,0.06,-0.39,0.35
-1.28,-6.44,-0.77,0.08,-0.46,0.34
-0.82,-5.44,-0.34,0.11,-0.51,0.31
-0.29,-4.48,0.06,0.15,-0.53,0.27
0.06,-3.62,0.52,0.2,-0.52,0.24
0.56,-2.51,0.75,0.26,-0.5,0.2
1.05,-1.36,0.9,0.32,-0.49,0.17
1.47,-0.31,0.79,0.37,-0.47,0.16
1.57,0.84,0.38,0.38,-0.46,0.15
1.59,1.92,-0.04,0.34,-0.46,0.15
1.61,3.01,-0.56,0.27,-0.45,0.16
1.53,3.7,-1.15,0.18,-0.44,0.17
1.42,4.18,-1.95,0.09,-0.43,0.2
1.55,4.14,-2.89,-0.01,-0.41,0.23
1.17,4.0,-3.52,-0.15,-0.38,0.26
0.96,3.31,-4.1,-0.31,-0.32,0.32
0.84,2.22,-3.87,-0.5,-0.26,0.39
0.67,0.96,-3.2,-0.68,-0.21,0.44
0.36,-0.33,-2.36,-0.81,-0.19,0.48
0.08,-1.47,-1.53,-0.85,-0.19,0.53
-0.15,-2.49,-0.75,-0.8,-0.2,0.58
-0.33,-3.45,-0.19,-0.7,-0.21,0.63
