accX,accY,accZ,gyroX,gyroY,gyroZ
1.09,-0.98,-2.43,-0.17,0.08,0.01
1.13,-1.86,-2.32,-0.21,0.13,0.02
1.13,-2.91,-2.32,-0.23,0.17,0.02
1.09,-3.95,-2.13,-0.22,0.19,0.02
1.13,-4.88,-2.26,-0.19,0.18,0.03
1.21,-5.57,-2.97,-0.15,0.14,0.04
1.36,-6.07,-4.29,-0.14,0.08,0.05
1.3,-6.3,-5.5,-0.19,0.04,0.05
1.4,-6.32,-6.34,-0.28,0.0,0.05
1.46,-6.15,-6.36,-0.36,-0.01,0.05
1.59,-6.0,-6.0,-0.4,-0.04,0.05
1.49,-5.75,-5.46,-0.4,-0.08,0.06
1.4,-5.67,-5.0,-0.38,-0.1,0.06
1.17,-5.63,-4.75,-0.35,-0.1,0.06
0.88,-5.54,-4.94,-0.34,-0.09,0.05
0.4,-5.69,-4.83,-0.37,-0.07,0.05
0.17,-5.88,-4.73,-0.44,-0.05,0.05
0.08,-6.19,-4.58,-0.53,-0.04,0.05
0.0,-6.8,-4.25,-0.63,-0.04,0.04
0.02,-7.53,-3.91,-0.72,-0.04,0.02
0.19,-8.31,-3.52,-0.78,-0.04,0.01
0.27,-8.98,-3.2,-0.81,-0.04,-0.01
0.52,-9.63,-2.83,-0.8,-0.04,-0.02
0.79,-10.07,-2.57,-0.77,-0.05,-0.03
0.98,-10.25,-2.49,-0.73,-0.07,-0.04
1.09,-10.32,-2.32,-0.67,-0.08,-0.05
1.3,-10.32,-2.34,-0.62,-0.09,-0.06
1.44,-10.21,-2.34,-0.56,-0.08,-0.07
1.55,-10.13,-2.32,-0.5,-0.05,-0.07
1.8,-10.02,-2.3,-0.44,-0.01,-0.07
1.88,-9.75,-2.24,-0.38,0.04,-0.08
2.09,-9.6,-1.97,-0.32,0.11,-0.07
2.26,-9.35,-1.67,-0.27,0.17,-0.07
2.28,-9.14,-1.46,-0.22,0.23,-0.07
2.32,-8.96,-1.26,-0.16,0.29,-0.07
2.41,-8.73,-1.17,-0.11,0.33,-0.07
