accX,accY,accZ,gyroX,gyroY,gyroZ
0.13,-4.06,-3.12,-0.22,-0.44,-0.05
0.11,-3.98,-3.22,-0.22,-0.47,-0.04
0.04,-3.96,-3.37,-0.22,-0.49,-0.03
0.06,-3.87,-3.62,-0.23,-0.51,-0.02
0.1,-3.81,-3.77,-0.24,-0.52,-0.01
0.19,-3.79,-4.0,-0.26,-0.51,0.01
0.38,-3.77,-4.16,-0.29,-0.49,0.02
0.46,-3.7,-4.33,-0.31,-0.45,0.03
0.61,-3.72,-4.33,-0.33,-0.41,0.03
0.82,-3.75,-4.1,-0.34,-0.37,0.03
0.96,-3.96,-4.02,-0.34,-0.34,0.02
1.05,-4.19,-3.83,-0.33,-0.32,0.01
1.0,-4.44,-3.6,-0.31,-0.32,-0.01
1.0,-4.77,-3.62,-0.3,-0.32,-0.02
0.96,-5.0,-3.52,-0.28,-0.31,-0.04
0.92,-5.11,-3.52,-0.26,-0.3,-0.05
0.92,-5.27,-3.54,-0.25,-0.26,-0.07
0.84,-5.02,-3.49,-0.25,-0.21,-0.08
0.77,-4.9,-3.35,-0.25,-0.16,-0.09
0.75,-4.73,-3.24,-0.25,-0.1,-0.1
0.65,-4.46,-3.1,-0.24,-0.06,-0.11
0.52,-4.19,-3.05,-0.22,-0.03,-0.11
0.38,-3.91,-3.03,-0.21,-0.0,-0.12
0.15,-3.68,-3.1,-0.2,0.0,-0.12
-0.15,-3.52,-3.05,-0.2,-0.01,-0.12
-0.42,-3.49,-3.1,-0.21,-0.03,-0.11
-0.46,-3.54,-3.16,-0.22,-0.06,-0.1
-0.54,-3.6,-3.24,-0.23,-0.09,-0.09
-0.63,-3.72,-3.35,-0.24,-0.13,-0.08
-0.73,-3.73,-3.43,-0.26,-0.17,-0.07
-0.84,-3.96,-3.51,-0.27,-0.2,-0.06
-0.86,-4.06,-3.56,-0.28,-0.24,-0.04
-0.77,-4.1,-3.54,-0.28,-0.28,-0.04
-0.73,-4.06,-3.52,-0.27,-0.32,-0.03
-0.65,-3.98,-3.54,-0.25,-0.35,-0.02
-0.5,-3.89,-3.54,-0.22,-0.37,-0.01
-0.5,-3.81,-3.54,-0.19,-0.4,-0.01
-0.38,-3.66,-3.54,-0.17,-0.42,-0.01
-0.31,-3.52,-3.51,-0.15,-0.43,-0.0
-0.23,-3.43,-3.54,-0.14,-0.44,-0.0
-0.19,-3.29,-3.52,-0.13,-0.44,-0.0
-0.17,-3.22,-3.51,-0.13,-0.43,-0.0
-0.04,-3.06,-3.51,-0.13,-0.41,-0.0
0.04,-3.06,-3.54,-0.14,-0.39,-0.01
0.17,-3.08,-3.49,-0.15,-0.36,-0.01
